N	2gram	Losev_Vlad	Mirosoze
1318	а может	1	1
1319	он во	1	1
1320	в явном	1	1
1321	тех пор	2	1
1322	в менее	1	1
1323	ума есть	1	1
1324	и никак	1	1
1325	и теперь	4	1
1326	и вся	1	1
1327	не могло	2	1
1328	значение для	2	1
1329	не меньше	1	1
1330	в которую	2	1
1331	в злую	1	1
1332	приводит в	1	1
1333	что влияние	1	1
1334	и веры	1	1
1335	без основания	1	1
1336	может сделать	1	1
1337	же время	7	1
1338	он есть	1	1
1339	тогда как	1	1
1340	уже был	1	1
1341	вл соловьеву	25	1
1342	в обществе	1	1
1343	как например	1	1
1344	но без	1	1
1345	как будет	1	1
1346	несмотря на	7	1
1347	россии с	2	1
1348	он дает	2	1
1349	на которые	1	1
1350	истина которая	1	1
1351	и начал	2	1
1352	себя всякие	1	1
1353	основан на	1	1
1354	котором до	1	1
1355	на две	1	1
1356	ко всей	1	1
1357	написано им	1	1
1358	части его	1	1
1359	от которой	1	1
1360	конца и	1	1
1361	одной из	2	1
1362	теократии не	1	1
1363	действия не	1	1
1364	из первых	1	1
1365	с нею	1	1
1366	в глазах	1	1
1367	через то	1	1
1368	лучше всего	1	1
1369	яснее и	1	1
1370	человечества и	1	1
1371	и увидел	1	1
1372	отец был	1	1
1373	культура не	1	1
1374	о русских	1	1
1375	относился к	4	1
1376	не давала	1	1
1377	до известной	1	1
1378	вы сами	1	1
1379	дорогой и	1	1
1380	на этих	2	1
1381	будет в	1	1
1382	все с	2	1
1383	не из	2	1
1384	желать и	1	1
1385	верят в	1	1
1386	если только	1	1
1387	есть тот	1	1
1388	нее и	2	1
1389	годов были	1	1
1390	и нравственный	1	1
1391	укажет на	1	1
1392	в период	6	1
1393	добра в	1	1
1394	а что	3	1
1395	важное место	1	1
1396	меня не	2	1
1397	могли быть	1	1
1398	всего творчества	1	1
1399	уже с	1	1
1400	жизни но	1	1
1401	самый замечательный	1	1
1402	и каким	1	1
1403	уверенность в	1	1
1404	так глубоко	2	1
1405	им как	1	1
1406	в свое	6	1
1407	у вл	21	1
1408	этот свой	2	1
1409	что ему	1	1
1410	потом с	1	1
1411	он находил	1	1
1412	нас нет	2	1
1413	с начала	2	1
1414	не во	1	1
1415	к существу	1	1
1416	на вопрос	2	1
1417	то я	1	1
1418	он выступает	1	1
1419	ее на	3	1
1420	новой жизни	1	1
1421	в первый	2	1
1422	своей основной	1	1
1423	человек он	1	1
1424	и оставался	1	1
1425	только своей	1	1
1426	был гораздо	1	1
1427	мы имеем	2	1
1428	не без	7	1
1429	к величайшему	1	1
1430	дошел до	1	1
1431	всей душой	1	1
1432	бы на	2	1
1433	этот был	1	1
1434	на кладбище	1	1
1435	а это	3	1
1436	была утверждена	1	1
1437	будет ли	1	1
1438	тогда был	1	1
1439	xix веке	1	1
1440	и кажется	3	1
1441	годов и	1	1
1442	что только	1	1
1443	то мы	3	1
1444	на которой	1	1
1445	о пушкине	2	1
1446	лицом к	1	1
1447	чем он	1	1
1448	а все	1	1
1449	но одно	1	1
1450	истине но	1	1
1451	мы находим	2	1
1452	в виде	4	1
1453	раз в	1	1
1454	в церковь	2	1
1455	а на	1	1
1456	он конечно	1	1
1457	католичеством и	1	1
1458	с места	1	1
1459	для других	1	1
1460	а также	12	1
1461	в религиозных	2	1
1462	из глубоких	1	1
1463	на нее	1	1
1464	он слаб	1	1
1465	по существу	4	1
1466	в германии	1	1
1467	отрицать что	1	1
1468	слишком хорошо	1	1
1469	указывает на	2	1
1470	чтобы быть	1	1
1471	его вполне	1	1
1472	бы более	1	1
1473	с той	1	1
1474	с уважением	1	1
1475	лежит на	1	1
1476	но по	2	1
1477	спасать все	1	1
1478	была для	4	1
1479	у этого	1	1
1480	иной раз	8	1
1481	так в	1	1
1482	эту веру	1	1
1483	леонтьев в	1	1
1484	и религии	1	1
1485	есть начало	1	1
1486	сразу же	1	1
1487	этой борьбе	1	1
1488	в новом	2	1
1489	отзывов о	1	1
1490	давала ему	1	1
1491	духовная сила	1	1
1492	для которого	1	1
1493	было всего	2	1
1494	мою жизнь	1	1
1495	нелюбовь к	1	1
1496	вовсе не	8	1
1497	в одной	1	1
1498	тем более	4	1
1499	обращаются к	2	1
1500	вопросе о	1	1
1501	в меру	2	1
1502	которых невозможна	1	1
1503	с первого	2	1
1504	этих двух	2	1
1505	на свете	1	1
1506	и первые	1	1
1507	на них	1	1
1508	за то	2	1
1509	как ни	1	1
1510	до тех	2	1
1511	он говорит	2	1
1512	боге в	1	1
1513	н страхов	6	1
1514	порвал с	1	1
1515	то чего	1	1
1516	характера в	1	1
1517	и почти	2	1
1518	владимира соловьева	4	1
1519	церкви и	2	1
1520	это за	1	1
1521	в течение	13	1
1522	человек всегда	1	1
1523	своем отношении	1	1
1524	в опьянении	1	1
1525	через которые	1	1
1526	было также	1	1
1527	во второй	3	1
1528	в частности	4	1
1529	не знаю	2	1
1530	свою жизнь	1	1
1531	как отрицание	1	1
1532	жизнь она	2	1
1533	как кризис	1	1
1534	тех же	3	1
1535	в нескольких	1	1
1536	к области	1	1
1537	в трех	1	1
1538	только у	1	1
1539	факт что	1	1
1540	учения о	3	1
1541	его биографию	1	1
1542	его чувство	1	1
1543	ним не	1	1
1544	успех и	1	1
1545	дать ему	2	1
1546	всегда было	1	1
1547	в гордости	1	1
1548	с позитивизмом	2	1
1549	и нередко	1	1
1550	религии а	1	1
1551	или как	1	1
1552	и всякая	2	1
1553	это его	1	1
1554	на это	2	1
1555	он часто	1	1
1556	последнее слово	1	1
1557	другого типа	1	1
1558	уже иное	1	1
1559	одного из	1	1
1560	были и	1	1
1561	любовь эта	1	1
1562	почувствовал себя	1	1
1563	не осталось	1	1
1564	для такого	1	1
1565	и творения	1	1
1566	даже для	1	1
1567	это можно	3	1
1568	как внутреннее	1	1
1569	и считал	2	1
1570	настаивать на	1	1
1571	же в	3	1
1572	своим учителем	3	1
1573	как часто	1	1
1574	со славянофилами	1	1
1575	и прежде	1	1
1576	об этой	2	1
1577	в области	3	1
1578	в эти	14	1
1579	же это	1	1
1580	которая и	1	1
1581	это в	2	1
1582	бы от	1	1
1583	также о	1	1
1584	пишет в	2	1
1585	что вся	1	1
1586	бог у	1	1
1587	периода его	1	1
1588	достоевского так	1	1
1589	которой мы	3	1
1590	в целом	3	1
1591	он с	1	1
1592	в лице	1	1
1593	видишь ли	1	1
1594	и наконец	2	1
1595	что на	2	1
1596	вплоть до	4	1
1597	самые нежные	1	1
1598	божественное и	1	1
1599	все было	2	1
1600	такие явления	1	1
1601	можно только	1	1
