N	2gram	Vygotskiy_	Komedia
1305	в статье	1	1
1306	можно только	2	1
1307	ребенок конечно	3	1
1308	и постепенное	1	1
1309	из опыта	1	1
1310	и третью	1	1
1311	и можем	2	1
1312	на деле	1	1
1313	необходимым для	1	1
1314	собственном смысле	2	1
1315	закономерности в	1	1
1316	предположение и	1	1
1317	он уже	1	1
1318	разной мере	1	1
1319	вопросы о	1	1
1320	имеют два	1	1
1321	опирается на	4	1
1322	является ее	1	1
1323	как с	5	1
1324	бы при	1	1
1325	это явствует	1	1
1326	в самый	1	1
1327	что слова	2	1
1328	из более	1	1
1329	происходит нечто	1	1
1330	пути развития	8	1
1331	в специальном	1	1
1332	существенным образом	2	1
1333	с развитием	3	1
1334	смысле слова	1	1
1335	не идет	1	1
1336	этому мы	2	1
1337	делается попытка	1	1
1338	и менее	1	1
1339	речь как	2	1
1340	следует рассмотреть	1	1
1341	ведет себя	1	1
1342	и должен	2	1
1343	всех других	1	1
1344	совсем иной	1	1
1345	два основных	1	1
1346	сам по	1	1
1347	не требует	3	1
1348	его связывает	1	1
1349	времени когда	1	1
1350	бы привести	1	1
1351	находятся в	3	1
1352	дает и	1	1
1353	он действует	1	1
1354	задолго до	4	1
1355	противопоставляются друг	1	1
1356	происходит с	1	1
1357	с каждым	1	1
1358	при различных	1	1
1359	области не	1	1
1360	критики и	1	1
1361	место на	2	1
1362	на известный	1	1
1363	целом ряде	1	1
1364	если эти	1	1
1365	между первым	1	1
1366	и сделать	1	1
1367	имеет свои	1	1
1368	дать в	1	1
1369	кто не	2	1
1370	нам в	2	1
1371	но только	4	1
1372	вместо того	5	1
1373	двух сторон	2	1
1374	отличаются от	2	1
1375	оказывается в	2	1
1376	приобретает в	1	1
1377	в обратном	2	1
1378	с таким	4	1
1379	приведенного выше	1	1
1380	но вот	1	1
1381	развития который	1	1
1382	и будет	1	1
1383	явления неизбежно	1	1
1384	другой как	1	1
1385	виде как	1	1
1386	к которым	2	1
1387	относятся к	1	1
1388	самый характер	1	1
1389	в памяти	2	1
1390	и они	1	1
1391	если принять	3	1
1392	каждым новым	1	1
1393	интересующий нас	1	1
1394	сделать предположение	1	1
1395	вторая из	1	1
1396	и iv	1	1
1397	нам возможность	2	1
1398	в слове	1	1
1399	становится ясным	1	1
1400	покоящегося на	1	1
1401	может не	3	1
1402	этому что	1	1
1403	говоря что	1	1
1404	мы имели	4	1
1405	у одного	3	1
1406	этого материала	1	1
1407	данном случае	3	1
1408	к категории	1	1
1409	эта последняя	1	1
1410	возникает вопрос	1	1
1411	всей своей	1	1
1412	на каждом	3	1
1413	тем чем	2	1
1414	ничего общего	6	1
1415	выступает как	1	1
1416	той простой	1	1
1417	к той	1	1
1418	без которых	1	1
1419	что мотивы	1	1
1420	того на	1	1
1421	свое время	2	1
1422	такое положение	1	1
1423	против их	1	1
1424	ли они	1	1
1425	есть все	1	1
1426	столь различных	1	1
1427	образом все	1	1
1428	то он	1	1
1429	решающая роль	1	1
1430	очевидно и	1	1
1431	вытекает из	4	1
1432	уже из	2	1
1433	как целое	1	1
1434	язык и	2	1
1435	более ранних	1	1
1436	вернемся к	1	1
1437	своей собственной	2	1
1438	в очень	1	1
1439	не имеют	4	1
1440	он делает	3	1
1441	этого еще	1	1
1442	это синоним	1	1
1443	оба эти	5	1
1444	совпадает с	4	1
1445	и между	7	1
1446	на уже	2	1
1447	на друга	2	1
1448	длительного развития	1	1
1449	на основе	6	1
1450	он является	1	1
1451	рассматривать как	1	1
1452	это особенно	1	1
1453	в понятие	1	1
1454	и независимо	1	1
1455	было ожидать	1	1
1456	и тогда	1	1
1457	тот и	1	1
1458	ими в	1	1
1459	окажется что	1	1
1460	развития и	21	1
1461	факты из	1	1
1462	с большой	1	1
1463	свойств и	1	1
1464	всего на	2	1
1465	не могло	1	1
1466	значение для	4	1
1467	чтобы она	1	1
1468	в решении	1	1
1469	если этот	1	1
1470	только тем	1	1
1471	ни малейших	1	1
1472	не отдает	2	1
1473	помощью и	1	1
1474	подняться на	1	1
1475	уже знает	1	1
1476	в совершенно	2	1
1477	и находит	1	1
1478	есть некий	1	1
1479	при помощи	1	1
1480	почти одновременно	1	1
1481	разговор с	1	1
1482	в силе	2	1
1483	является источником	1	1
1484	никаких оснований	2	1
1485	ко всей	2	1
1486	это же	1	1
1487	о таких	2	1
1488	оно содержится	1	1
1489	и потом	2	1
1490	эти факты	1	1
1491	непосредственно из	1	1
1492	и основным	1	1
1493	которая обычно	1	1
1494	ребенка это	1	1
1495	что совершается	1	1
1496	же слова	1	1
1497	грамматическими и	1	1
1498	начиная с	1	1
1499	при котором	1	1
1500	виде и	1	1
1501	этими словами	1	1
1502	остается еще	2	1
1503	говорил что	1	1
1504	к миру	1	1
1505	он может	5	1
1506	установить в	1	1
1507	он овладел	1	1
1508	этого слова	3	1
1509	содержатся в	1	1
1510	что вместе	2	1
1511	которым оно	1	1
1512	свою силу	2	1
1513	этого же	1	1
1514	понятие это	1	1
1515	появляется в	1	1
1516	не видит	1	1
1517	два года	1	1
1518	нельзя сказать	1	1
1519	в деятельности	5	1
1520	из него	3	1
1521	не из	1	1
1522	же он	1	1
1523	к полному	2	1
1524	в настоящее	2	1
1525	нее и	1	1
1526	точку зрения	1	1
1527	последнего времени	2	1
1528	внимание те	1	1
1529	другого и	1	1
1530	выдать ее	1	1
1531	с того	3	1
1532	другом не	1	1
1533	с каким	2	1
1534	представления и	2	1
1535	поздно и	1	1
1536	обратиться к	2	1
1537	близкую к	1	1
1538	такое резкое	1	1
1539	которому в	1	1
1540	которому он	1	1
1541	заставляет его	1	1
1542	самое слово	2	1
1543	всякое значение	1	1
1544	целому ряду	3	1
1545	своим умением	1	1
1546	им как	1	1
1547	умственные способности	1	1
1548	известные нам	2	1
1549	значение в	3	1
1550	нужные для	1	1
1551	стороны мы	1	1
1552	различие между	4	1
1553	пришли к	1	1
1554	дальнейшее развитие	1	1
1555	который назвал	1	1
1556	и того	8	1
1557	уже известной	1	1
1558	обе эти	8	1
1559	для всякого	1	1
1560	снова только	1	1
1561	богатых и	1	1
1562	о развитии	5	1
1563	тому чтобы	4	1
1564	чего не	2	1
1565	удалось установить	1	1
1566	ничего кроме	3	1
1567	же мере	5	1
1568	попал в	1	1
1569	речи так	3	1
1570	только его	2	1
1571	брат и	2	1
1572	и решения	1	1
1573	этого было	1	1
1574	деле не	1	1
1575	исследователей в	1	1
1576	и всегда	1	1
1577	узнаем что	1	1
1578	мы сталкиваемся	2	1
1579	на самом	3	1
1580	если даже	3	1
1581	со словами	1	1
1582	шаг к	1	1
1583	на которой	1	1
1584	чтобы выяснить	2	1
1585	чем он	5	1
1586	смысле этого	2	1
1587	различия между	1	1
1588	в ином	3	1
1589	это отношение	1	1
1590	все основания	1	1
1591	ко второму	1	1
1592	как эти	1	1
1593	подтверждается и	1	1
1594	что первое	2	1
1595	и выяснение	1	1
1596	что уже	3	1
1597	дело в	1	1
1598	иными словами	1	1
1599	же по	3	1
1600	прямо противоположные	1	1
1601	том виде	1	1
1602	самым тесным	1	1
1603	и другое	5	1
1604	из дальнейшего	1	1
1605	им на	2	1
1606	отдельных психических	1	1
1607	должны бы	1	1
1608	который с	2	1
1609	в сферу	2	1
1610	внимание в	1	1
1611	сама по	4	1
1612	последние два	1	1
1613	в ряде	2	1
1614	словом и	2	1
1615	и давно	1	1
1616	что этот	1	1
1617	является по	2	1
1618	в уме	5	1
1619	и последующих	1	1
1620	долгое время	1	1
1621	стоящих перед	1	1
1622	по смыслу	3	1
1623	или даже	2	1
1624	слишком трудно	1	1
1625	естественно что	4	1
1626	на одном	2	1
1627	ребенок от	1	1
1628	в такой	5	1
1629	представление об	2	1
1630	было именно	1	1
1631	том в	1	1
1632	принципиальное различие	1	1
1633	ней нет	1	1
1634	по самой	4	1
1635	в условиях	3	1
1636	но уже	2	1
1637	что но	2	1
1638	свет на	1	1
1639	более широкое	1	1
1640	бы совершенно	1	1
1641	его же	2	1
1642	объединяет обе	1	1
1643	к самой	2	1
1644	развития хотя	1	1
1645	другом случае	2	1
1646	эти же	3	1
1647	отношений которые	1	1
1648	основанной на	1	1
1649	стоит и	1	1
1650	которая как	2	1
1651	интересующей нас	5	1
1652	от первого	1	1
1653	конечно это	1	1
1654	и внешних	2	1
1655	того или	1	1
1656	реагирует на	1	1
1657	если сам	1	1
1658	обычно в	1	1
1659	можем представить	1	1
1660	тремя различными	1	1
1661	взятые из	1	1
1662	равно что	1	1
1663	и эти	2	1
1664	только к	4	1
1665	в полной	1	1
1666	стороны нет	1	1
1667	план в	2	1
1668	по которому	1	1
1669	оно в	1	1
1670	который был	1	1
1671	построена и	1	1
1672	мы рассмотрели	2	1
1673	потребность в	4	1
1674	вопросу который	2	1
1675	вызвать в	1	1
1676	ребенка а	1	1
1677	источников в	1	1
1678	взглядами на	1	1
1679	и толстой	1	1
1680	не могу	1	1
1681	ход их	2	1
1682	человека все	1	1
1683	он принимает	1	1
1684	который мы	2	1
1685	также и	2	1
1686	известные из	1	1
1687	но всегда	1	1
1688	присущую ему	1	1
1689	в ход	1	1
1690	с совершенно	1	1
1691	обстоятельства что	1	1
1692	вопрос как	4	1
1693	иное чем	1	1
1694	мы должны	13	1
1695	и слова	1	1
1696	вмешательство в	1	1
1697	ли мы	2	1
1698	в прошлом	2	1
1699	он этого	1	1
1700	на четыре	2	1
1701	самое что	2	1
1702	вперед по	2	1
1703	ним как	1	1
1704	в трех	1	1
1705	говоря о	2	1
1706	этот факт	3	1
1707	начала что	3	1
1708	ведь из	1	1
1709	моменты которые	1	1
1710	стоит у	1	1
1711	но вместе	3	1
1712	слова или	1	1
1713	с понятием	2	1
1714	думать что	1	1
1715	самых отвлеченных	1	1
1716	это первый	1	1
1717	его отношение	3	1
1718	чтобы подойти	1	1
1719	этом вопросе	4	1
1720	двумя частями	1	1
1721	значение слова	4	1
1722	последнее слово	1	1
1723	по той	1	1
1724	можем теперь	1	1
1725	бы достаточно	1	1
1726	как их	1	1
1727	с различными	1	1
1728	но совершенно	1	1
1729	этих явлений	1	1
1730	какой мы	2	1
1731	само по	2	1
1732	самой своей	2	1
1733	предпосылок для	1	1
1734	как для	1	1
1735	в понимании	1	1
1736	в ходе	17	1
1737	можно сказать	7	1
1738	конфликту между	1	1
1739	сделать и	2	1
1740	этом и	2	1
1741	речь и	4	1
1742	как тот	1	1
1743	различие в	3	1
1744	знает он	1	1
1745	служить источником	1	1
1746	обращаться к	1	1
1747	наоборот в	1	1
1748	по аналогии	2	1
1749	эту мысль	2	1
1750	способным к	1	1
1751	попадают в	1	1
1752	или иной	1	1
1753	не самое	1	1
1754	явствует из	3	1
1755	происходит в	3	1
1756	и прежде	1	1
1757	составляет содержание	1	1
1758	отражение в	1	1
1759	этого понятия	3	1
1760	их на	1	1
1761	в два	1	1
1762	совершенно определенной	1	1
1763	просто как	1	1
1764	слов еще	1	1
1765	в изложении	1	1
1766	же это	1	1
1767	и естественное	1	1
1768	лучшем случае	4	1
1769	к совершенно	2	1
1770	как ему	1	1
1771	это подтверждается	1	1
1772	именно это	2	1
1773	и ничего	1	1
1774	вторая группа	1	1
1775	подтверждение в	1	1
1776	не можем	2	1
1777	себе и	1	1
1778	и наконец	3	1
1779	ребенка не	10	1
1780	образов и	1	1
1781	тот в	1	1
1782	иное как	2	1
1783	а представляет	1	1
