N	2gram	Vygotskiy_	Dialekti
1318	исходит от	1	2
1319	пор не	1	2
1320	мы находимся	1	2
1321	в нашей	2	2
1322	факт что	3	2
1323	которую я	1	2
1324	если взять	3	2
1325	у нее	2	2
1326	скажем что	1	2
1327	на это	6	2
1328	или есть	1	2
1329	где не	1	2
1330	дело вовсе	1	2
1331	которым она	1	2
1332	проще всего	1	2
1333	без нее	1	2
1334	одного из	2	2
1335	они тоже	1	2
1336	научного значения	1	2
1337	которые в	1	2
1338	достаточно только	1	2
1339	еще одно	1	2
1340	мы сейчас	2	2
1341	своему существу	1	2
1342	все еще	1	2
1343	но под	1	2
1344	и дальше	3	2
1345	по законам	1	2
1346	только после	4	2
1347	говорит не	2	2
1348	однако все	1	2
1349	сказать так	1	2
1350	в целом	8	2
1351	разных планов	1	2
1352	указывал на	4	1
1353	то этим	1	1
1354	это на	1	1
1355	было так	1	1
1356	физическая природа	1	1
1357	и другие	3	1
1358	всегда можем	1	1
1359	видели в	1	1
1360	который создан	1	1
1361	тот материал	1	1
1362	заметим что	1	1
1363	знаем как	1	1
1364	этого всего	1	1
1365	мы найдем	2	1
1366	это тот	1	1
1367	между двумя	3	1
1368	интерес и	1	1
1369	и содержания	1	1
1370	зрения на	1	1
1371	над нами	1	1
1372	тему о	2	1
1373	историческом развитии	1	1
1374	что почти	1	1
1375	перед собою	1	1
1376	сказано о	1	1
1377	аллегоризм есть	1	1
1378	стать только	1	1
1379	самого себя	1	1
1380	роль и	2	1
1381	той которая	1	1
1382	за что?	1	1
1383	оно стоит	1	1
1384	темноту и	1	1
1385	с детства	2	1
1386	некоторой степени	1	1
1387	она производит	1	1
1388	а никак	1	1
1389	случае мы	1	1
1390	в применении	1	1
1391	отношениях к	1	1
1392	который должен	1	1
1393	до самого	2	1
1394	здесь исключительно	1	1
1395	формы в	2	1
1396	происходит как	1	1
1397	которым они	1	1
1398	думается что	1	1
1399	она стала	2	1
1400	которой они	1	1
1401	можно заметить	1	1
1402	который дает	1	1
1403	к помощи	1	1
1404	которые по	1	1
1405	же эта	1	1
1406	так например	5	1
1407	событиях и	1	1
1408	не понимать	1	1
1409	представлений о	1	1
1410	может нас	1	1
1411	на грех	1	1
1412	случае он	1	1
1413	в день	3	1
1414	именно эти	1	1
1415	что наш	1	1
1416	своем принципе	1	1
1417	очень любил	1	1
1418	оно превращается	1	1
1419	и самое	1	1
1420	всей ее	2	1
1421	указывает ли	1	1
1422	но почему-то	1	1
1423	она отличается	1	1
1424	стоит в	2	1
1425	что поэтическая	1	1
1426	и значение	4	1
1427	вступить в	2	1
1428	на свой	1	1
1429	с соответствующим	1	1
1430	по их	1	1
1431	все дело	2	1
1432	каким образом	1	1
1433	вывести из	2	1
1434	отчетливо и	1	1
1435	за ним	1	1
1436	только можно	1	1
1437	этого в	1	1
1438	найти много	1	1
1439	прямо сказать	1	1
1440	заменить другими	1	1
1441	конечном счете	1	1
1442	его это	1	1
1443	его собственное	1	1
1444	и момент	1	1
1445	другую сторону	1	1
1446	исходить из	1	1
1447	что хочется	1	1
1448	между прочим	1	1
1449	и поведения	1	1
1450	не сказано	1	1
1451	и другим	1	1
1452	правда в	1	1
1453	и превращает	1	1
1454	самих событий	1	1
1455	похож на	1	1
1456	начинается с	1	1
1457	от первой	1	1
1458	самая эта	1	1
1459	мир а	1	1
1460	одновременно и	3	1
1461	нет решительно	1	1
1462	только ее	1	1
1463	этой одной	1	1
1464	узнать что	1	1
1465	или ином	1	1
1466	его что	1	1
1467	в обыкновенном	1	1
1468	указывает только	1	1
1469	которое должно	1	1
1470	за ней	2	1
1471	совершенно чистого	1	1
1472	я здесь	2	1
1473	что оба	2	1
1474	а иногда	1	1
1475	гораздо больше	1	1
1476	казалось бы	7	1
1477	живопись в	1	1
1478	факт который	1	1
1479	всякого рода	1	1
1480	для выражения	1	1
1481	и недаром	3	1
1482	нам не	2	1
1483	совершенно одинаковой	1	1
1484	граничащее с	1	1
1485	бы по	2	1
1486	для автора	2	1
1487	требует для	1	1
1488	этим мы	1	1
1489	же жизни	1	1
1490	к другой	2	1
1491	аналогию с	1	1
1492	можно считать	1	1
1493	и такие	2	1
1494	интереснее и	1	1
1495	или вернее	2	1
1496	уже до	1	1
1497	к осени	1	1
1498	соответствующим моментом	1	1
1499	тех слов	1	1
1500	всякой другой	1	1
1501	это часто	1	1
1502	применении к	1	1
1503	ясное и	1	1
1504	именно такое	1	1
1505	нас и	1	1
1506	силы и	3	1
1507	разве не	3	1
1508	доказать что	2	1
1509	этом мы	1	1
1510	имеет в	2	1
1511	выходит из	1	1
1512	если те	1	1
1513	именно эта	1	1
1514	построения в	1	1
1515	который конечно	1	1
1516	находимся в	1	1
1517	совершенно очевидно	3	1
1518	с нашим	1	1
1519	из самих	1	1
1520	не распространяются	1	1
1521	в самых	1	1
1522	что вся	1	1
1523	часто бывает	1	1
1524	относится не	1	1
1525	с самой	2	1
1526	истины для	1	1
1527	и разве	1	1
1528	совершенно другое	1	1
1529	что люди	1	1
1530	наконец как	1	1
1531	она тоже	1	1
1532	образом что	2	1
1533	своем значении	1	1
1534	для своей	2	1
1535	не ошибемся	1	1
1536	что ее	3	1
1537	время так	1	1
1538	перед ним	1	1
1539	новую и	1	1
1540	нам что	2	1
1541	на те	2	1
1542	временной последовательности	1	1
1543	но скорее	1	1
1544	совершенно ясна	2	1
1545	у себя	1	1
1546	казалось что	1	1
1547	или если	2	1
1548	на наших	2	1
1549	придется говорить	1	1
1550	чтобы они	1	1
1551	него не	1	1
1552	в массе	1	1
1553	том чтобы	2	1
1554	принять за	1	1
1555	и относятся	1	1
1556	ряд и	1	1
1557	неба и	1	1
1558	так не	1	1
1559	и вдруг	2	1
1560	не одно	1	1
1561	теории и	1	1
1562	свете как	1	1
1563	совершенно наглядно	1	1
1564	и противоположная	1	1
1565	переходит сама	1	1
1566	в басне	47	1
1567	бы ее	2	1
1568	причины и	1	1
1569	законами природы	1	1
1570	одну точку	2	1
1571	о браке	2	1
1572	имели бы	1	1
1573	того можно	1	1
1574	одеколоном и	1	1
1575	эти самые	1	1
1576	не имеющая	1	1
1577	это производит	1	1
1578	этом нам	1	1
1579	по которым	2	1
1580	целесообразность и	1	1
1581	и перестала	2	1
1582	оказались бы	1	1
1583	смысле как	1	1
1584	в заключение	1	1
1585	свое собственное	1	1
1586	вся эта	1	1
1587	признания и	2	1
1588	с поэтической	1	1
1589	как видите	1	1
1590	деле то	1	1
1591	того о	1	1
1592	другой совершенно	1	1
1593	вор и	2	1
1594	построения и	2	1
1595	морали в	3	1
1596	и которое	1	1
1597	и простым	1	1
1598	этих первых	1	1
1599	и вместо	3	1
1600	события а	2	1
1601	него как	1	1
1602	этого сказать	1	1
1603	заложенные в	1	1
1604	она как	1	1
1605	как ясно	1	1
1606	то будет	1	1
1607	но тот	1	1
1608	тому в	1	1
1609	виду конечно	1	1
1610	от действительности	4	1
1611	он к	1	1
1612	превращает их	3	1
1613	к себе	2	1
1614	который часто	1	1
1615	время в	5	1
1616	радость и	1	1
1617	не поэтическую	1	1
1618	какой-нибудь выдумкой	1	1
1619	поэт был	1	1
1620	ним в	2	1
1621	производит на	1	1
1622	значение которое	1	1
1623	невозможно увидеть	1	1
1624	нелепо а	1	1
1625	почему в	1	1
1626	он все	4	1
1627	правильно с	1	1
1628	же все	1	1
1629	не кажется	1	1
1630	что самая	3	1
1631	это верно	2	1
1632	это слово	1	1
1633	они будут	1	1
1634	даже на	1	1
1635	от нашего	1	1
1636	она осталась	1	1
1637	с преступником	1	1
1638	это очень	1	1
1639	у этого	1	1
1640	этого человека	1	1
1641	чем-то иным	1	1
1642	чего он	1	1
1643	видит в	3	1
1644	тем больше	2	1
1645	что момент	1	1
1646	не была	1	1
1647	в конечном	2	1
1648	ни мораль	1	1
1649	является и	1	1
1650	разве можно	1	1
1651	а за	1	1
1652	это произошло	3	1
1653	и раскрытия	1	1
1654	что за	4	1
1655	этим и	1	1
1656	этого утверждения	1	1
1657	или несколько	1	1
1658	смысла но	1	1
1659	приступать к	1	1
1660	свет так	1	1
1661	конечно нельзя	2	1
1662	до тех	2	1
1663	о смерти	1	1
1664	это даже	1	1
1665	дано в	4	1
1666	и всю	2	1
1667	и элементарных	1	1
1668	этого можно	1	1
1669	что заставляет	1	1
1670	вопрос почему	1	1
1671	какой характер	1	1
1672	становится совершенно	1	1
1673	а лисица	1	1
1674	событие в	2	1
1675	этом последнем	1	1
1676	как говорит	2	1
1677	ибо что	1	1
1678	с жизнью	1	1
1679	сообщил мне	1	1
1680	без него	1	1
1681	обстоятельство что	1	1
1682	мелодия или	1	1
1683	не вытекает	1	1
1684	вещей что	1	1
1685	самое и	1	1
1686	от одной	2	1
1687	долго и	1	1
1688	же точно	6	1
1689	всякую возможность	1	1
1690	во-вторых что	1	1
1691	того если	1	1
1692	так сказать	6	1
1693	или иные	1	1
1694	обязана в	1	1
1695	слишком много	3	1
1696	сущности а	1	1
1697	из одного	3	1
1698	прекрасное изображение	1	1
1699	но жизнь	1	1
1700	в эту	2	1
1701	она требует	2	1
1702	не иначе	2	1
1703	морали и	5	1
1704	ним или	1	1
1705	кто из	2	1
1706	ведет нас	1	1
1707	можно выдумать	1	1
1708	поэзии уже	1	1
1709	воды и	1	1
1710	что хотя	1	1
1711	нас она	1	1
1712	совершенно другой	4	1
1713	ни при	1	1
1714	под именем	1	1
1715	и самая	2	1
1716	могли бы	6	1
1717	связь с	5	1
1718	и мораль	1	1
1719	они действительно	1	1
1720	как надо	1	1
1721	если действительно	1	1
1722	которая является	1	1
1723	и ко	1	1
1724	спросим себя	1	1
1725	на картину	1	1
1726	и цель	1	1
1727	пор в	1	1
1728	и глубине	1	1
1729	бы показать	1	1
1730	никакой другой	1	1
1731	указал что	2	1
1732	действие в	1	1
1733	и которую	1	1
1734	оно конечно	2	1
1735	играет роль	1	1
1736	не басня	2	1
1737	мысль и	1	1
1738	спрашивается почему	2	1
1739	есть мы	1	1
1740	вся история	1	1
1741	ее реальности	1	1
1742	очень часто	2	1
1743	в наше	2	1
1744	или во	2	1
1745	для ее	1	1
1746	все остальные	1	1
1747	и будем	1	1
1748	розы и	1	1
1749	говорит если	2	1
1750	чтобы он	3	1
1751	нашего сознания	1	1
1752	другом и	2	1
1753	определенным образом	1	1
1754	на другой	1	1
1755	требует того	1	1
1756	будем иметь	2	1
1757	котором я	3	1
1758	совершенно с	1	1
1759	не верить	1	1
1760	на самый	1	1
1761	здесь заключено	1	1
1762	понимать и	1	1
1763	кажется что	2	1
1764	все дано	1	1
1765	в детстве	1	1
1766	можно сделать	1	1
1767	надо сказать	4	1
1768	басня в	1	1
1769	от которых	2	1
1770	реакции на	2	1
1771	это совсем	1	1
1772	содержания и	1	1
1773	самая структура	1	1
1774	наблюдения которые	1	1
1775	тогда у	1	1
1776	тем и	2	1
1777	что будто	1	1
1778	всякий другой	1	1
1779	выражается в	1	1
1780	для мысли	1	1
1781	сколько можно	1	1
1782	того же	4	1
1783	в историческом	1	1
1784	в ничто	1	1
1785	в нее	3	1
1786	которых один	1	1
1787	над ним	2	1
1788	соединялись с	1	1
1789	литературы и	1	1
1790	с нашими	1	1
1791	была уже	1	1
1792	в самой	9	1
1793	вопрос можно	1	1
1794	значит быть	1	1
1795	баснях крылова	1	1
1796	нами было	1	1
1797	для живописи	1	1
1798	сказать по	1	1
1799	превратилась в	3	1
1800	что никакого	1	1
1801	неужели в	1	1
1802	и никогда	2	1
1803	нападает на	1	1
1804	образ но	1	1
1805	его стороны	1	1
1806	только этой	4	1
1807	но наоборот	1	1
1808	это приводит	1	1
1809	он сказал	4	1
1810	нас совершенно	4	1
1811	она живет	2	1
1812	всех сторон	1	1
1813	так наша	1	1
1814	них не	1	1
1815	этих трех	1	1
1816	внимания и	1	1
1817	и энергии	1	1
1818	уже указывали	1	1
1819	же с	2	1
1820	ты мне	1	1
1821	теми же	1	1
1822	мы помним	2	1
1823	рассуждения и	1	1
1824	другой не	1	1
1825	в сердце	1	1
1826	бы оно	1	1
1827	указывает нам	1	1
1828	догадаться что	1	1
1829	человека который	1	1
1830	из-за этого	1	1
1831	его к	2	1
1832	нам придется	2	1
1833	смысле на	1	1
1834	могила и	1	1
1835	и насколько	1	1
1836	это совершенно	2	1
1837	то место	1	1
1838	которого мы	1	1
1839	делу и	1	1
1840	новое в	1	1
1841	можно с	1	1
1842	случае это	1	1
1843	чувство когда	1	1
1844	д спрашивается	1	1
1845	имеет свою	1	1
1846	в какой-то	1	1
1847	ту самую	1	1
1848	заинтересован в	1	1
1849	получится если	1	1
1850	ко всякому	1	1
1851	то одним	1	1
1852	которого она	1	1
1853	со всяким	1	1
1854	какой же	1	1
1855	пришел к	1	1
1856	мы видели	7	1
1857	по причине	1	1
1858	другой более	1	1
1859	он делается	1	1
1860	реальностью в	1	1
1861	же часто	1	1
1862	было на	1	1
1863	и попробуем	1	1
1864	слова это	1	1
1865	мораль на	1	1
1866	самое понятие	1	1
1867	искусства ни	1	1
1868	однако и	3	1
1869	можно получить	1	1
1870	отвращение к	3	1
1871	положения и	1	1
1872	никак нельзя	2	1
1873	над ними	1	1
1874	раз он	1	1
1875	если одна	1	1
1876	явно не	1	1
1877	то обстоятельство	1	1
1878	ни малейшего	1	1
1879	так почему	1	1
1880	и чем-то	1	1
1881	которое с	1	1
1882	и конечно	3	1
1883	уяснить себе	2	1
1884	в последнем	1	1
1885	мы встретились	1	1
1886	идея а	1	1
1887	считают это	1	1
1888	не дело	1	1
1889	к тем	3	1
1890	вещи а	1	1
1891	разу в	1	1
1892	протекать в	1	1
1893	причин для	1	1
1894	к одной	1	1
1895	в час	1	1
1896	с и	6	1
1897	и который	2	1
1898	в языке	1	1
1899	составные части	1	1
1900	лежащий в	2	1
1901	то понятие	1	1
1902	ним и	1	1
1903	и крови	1	1
1904	нуждается ни	1	1
1905	эти отдельные	1	1
1906	если скажем	1	1
1907	знаем все	1	1
1908	и дает	3	1
1909	слово ее	1	1
1910	доказано что	1	1
1911	до некоторой	1	1
1912	непонятно почему	1	1
1913	поэтической и	5	1
1914	привело к	1	1
1915	этого мало	1	1
1916	исключительно с	1	1
1917	глубине души	1	1
1918	имеет с	1	1
1919	одним этим	1	1
1920	это она	1	1
1921	в большом	1	1
1922	здесь он	1	1
1923	эти законы	1	1
1924	характер и	2	1
1925	что сам	2	1
1926	одну минуту	1	1
1927	все может	1	1
1928	видели что	2	1
1929	здесь речь	1	1
1930	для них	1	1
1931	действий и	2	1
1932	но этого	1	1
1933	это была	1	1
1934	его ни	1	1
1935	время говорим	1	1
1936	бы при	1	1
1937	и тот	1	1
1938	том и	3	1
1939	если эти	1	1
1940	под этим	2	1
1941	нас от	2	1
1942	и давая	1	1
1943	другое что	1	1
1944	верно что	2	1
1945	могут стать	1	1
1946	новый смысл	3	1
1947	этого одного	1	1
1948	нам в	3	1
1949	здесь мы	6	1
1950	до этого	1	1
1951	и одновременно	2	1
1952	делается все	1	1
1953	они даны	1	1
1954	которых и	1	1
1955	в обратном	3	1
1956	однако мы	3	1
1957	вскрыть и	1	1
1958	с таким	4	1
1959	вместо этого	2	1
1960	не живет	1	1
1961	образом ни	1	1
1962	одновременно с	1	1
1963	весь свой	1	1
1964	все события	2	1
1965	почти исключительно	1	1
1966	в романе	2	1
1967	какая же	1	1
1968	и действительно	2	1
1969	д они	1	1
1970	значения и	1	1
1971	что взгляд	1	1
1972	он слышал	1	1
1973	никакого права	1	1
1974	это относится	2	1
1975	они указывали	1	1
1976	у читателя	4	1
1977	на эту	2	1
1978	которого является	1	1
1979	о всем	1	1
1980	взятые сами	1	1
1981	совершенно естественно	1	1
1982	впоследствии и	1	1
1983	говорили о	1	1
1984	общая идея	1	1
1985	из которого	1	1
1986	это вдруг	1	1
1987	в известном	1	1
1988	вот вижу	1	1
1989	во сне	1	1
1990	уж тем	1	1
1991	здесь нет	1	1
1992	в баснях	1	1
1993	о движении	1	1
1994	делается как	1	1
1995	виде очень	1	1
1996	этом ничего	1	1
1997	есть вопрос	1	1
1998	широко и	1	1
1999	основания и	1	1
2000	это никакого	1	1
2001	слова для	1	1
2002	ведь оно	1	1
2003	увидите что	1	1
2004	любовь даже	1	1
2005	бросается в	2	1
2006	первом случае	1	1
2007	разница в	1	1
2008	его или	1	1
2009	выше это	1	1
2010	сказано что	1	1
2011	те которые	1	1
2012	акт в	1	1
2013	любить его	1	1
2014	же я	1	1
2015	виду не	1	1
2016	вытекает из	2	1
2017	уже из	6	1
2018	указывали на	1	1
2019	борется с	1	1
2020	это дело	1	1
2021	и воображения	1	1
2022	когда вся	2	1
2023	какой мере	3	1
2024	совершенно иной	1	1
2025	себе никакого	1	1
2026	ставит себя	1	1
2027	за те	1	1
2028	она чтобы	1	1
2029	мере он	1	1
2030	оба эти	4	1
2031	не история	1	1
2032	двух основных	1	1
2033	чем то	1	1
2034	творчество и	1	1
2035	он еще	1	1
2036	не дал	1	1
2037	на основе	1	1
2038	ее надо	1	1
2039	относится только	1	1
2040	облачном небе	3	1
2041	бы ему	1	1
2042	и независимо	1	1
2043	наш анализ	1	1
2044	тот и	1	1
2045	можно формулировать	2	1
2046	перейдем к	1	1
2047	каждой из	1	1
2048	те или	1	1
2049	его нельзя	1	1
2050	всего на	1	1
2051	не могло	1	1
2052	к своим	2	1
2053	в которую	3	1
2054	он хочет	3	1
2055	он именно	2	1
2056	вступает в	1	1
2057	одна сторона	1	1
2058	если вместо	1	1
2059	как если	3	1
2060	котором она	1	1
2061	переходит к	2	1
2062	от других	2	1
2063	что дано	1	1
2064	он пришел	1	1
2065	внимания на	1	1
2066	на примере	3	1
2067	о действии	1	1
2068	только тем	1	1
2069	уже говорили	4	1
2070	конечно впоследствии	1	1
2071	тот факт	3	1
2072	в совершенно	3	1
2073	всегда больше	1	1
2074	действительность в	1	1
2075	ногами и	1	1
2076	при анализе	2	1
2077	так он	1	1
2078	тому и	1	1
2079	решительно все	1	1
2080	каждый из	3	1
2081	пришел и	1	1
2082	мы действительно	1	1
2083	в обществе	1	1
2084	нигде в	1	1
2085	будет уже	1	1
2086	как будет	1	1
2087	особый момент	1	1
2088	при их	1	1
2089	всех трех	1	1
2090	это показывает	1	1
2091	следовательно он	1	1
2092	и там	2	1
2093	в отличие	1	1
2094	он в	3	1
2095	в споре	1	1
2096	к двум	1	1
2097	и под	1	1
2098	ее только	1	1
2099	с собою	1	1
2100	эту самую	1	1
2101	которых он	1	1
2102	ней как	1	1
2103	увидим впоследствии	2	1
2104	то чувство	1	1
2105	самой природе	1	1
2106	это ясно	1	1
2107	расходится с	2	1
2108	же мере	2	1
2109	до конца	5	1
2110	самой своей	1	1
2111	мы их	1	1
2112	характера и	3	1
2113	нам и	1	1
2114	в понимании	1	1
2115	бы говорит	1	1
2116	толковали и	1	1
2117	он никак	1	1
2118	легко может	1	1
2119	это является	2	1
2120	бы никакого	1	1
2121	ошибемся если	1	1
2122	они еще	1	1
2123	всегда от	1	1
2124	понимания то	1	1
2125	но исключительно	1	1
2126	видят в	1	1
2127	силу того	1	1
2128	утверждая что	1	1
2129	тему что	1	1
2130	это просто	1	1
2131	можно сравнить	1	1
2132	конкретность и	1	1
2133	и восприятия	1	1
2134	материал и	2	1
2135	другой раз	1	1
2136	что относительно	1	1
2137	не из	1	1
2138	через реку	2	1
2139	деле он	2	1
2140	исключительно в	1	1
2141	деле почему	1	1
2142	подойти к	1	1
2143	конечно с	1	1
2144	весьма мало	1	1
2145	указанием на	1	1
2146	с каким	1	1
2147	решительно ничего	1	1
2148	время перед	1	1
2149	обратиться к	4	1
2150	из этой	2	1
2151	впечатление и	1	1
2152	и каждый	2	1
2153	высшей степени	1	1
2154	всего того	3	1
2155	существовать вне	1	1
2156	этом случае	1	1
2157	не соединялись	1	1
2158	конца как	1	1
2159	люди как	1	1
2160	то они	1	1
2161	я склонен	1	1
2162	вы увидите	1	1
2163	и законы	1	1
2164	вокруг него	1	1
2165	значение в	1	1
2166	основе своей	1	1
2167	который уже	1	1
2168	стороны мы	1	1
2169	этом и	1	1
2170	на вопрос	1	1
2171	нему и	1	1
2172	сделать и	1	1
2173	что несмотря	1	1
2174	ней или	1	1
2175	этого совершенно	1	1
2176	которое мы	4	1
2177	наших глазах	2	1
2178	который бы	1	1
2179	тем в	3	1
2180	обе эти	1	1
2181	что может	1	1
2182	когда мир	1	1
2183	спор и	1	1
2184	она его	1	1
2185	естественно что	1	1
2186	и общей	1	1
2187	вдруг с	2	1
2188	переход к	2	1
2189	отрешенности и	1	1
2190	она будет	1	1
2191	и почему	2	1
2192	стороны по	1	1
2193	что так	2	1
2194	которого я	2	1
2195	нам еще	1	1
2196	он убивает	2	1
2197	же чувство	1	1
2198	имеет совершенно	1	1
2199	не заметить	1	1
2200	где он	3	1
2201	и точно	2	1
2202	и характера	1	1
2203	из своих	1	1
2204	легче всего	1	1
2205	что каждый	1	1
2206	когда говорил	1	1
2207	деле если	2	1
2208	все той	1	1
2209	слова а	2	1
2210	имел в	1	1
2211	быть она	1	1
2212	вообразить что	1	1
2213	она никогда	1	1
2214	а на	2	1
2215	всех прочих	2	1
2216	вытекающее из	2	1
2217	что имеем	1	1
2218	совершенно верно	3	1
2219	истории искусства	1	1
2220	эта попытка	1	1
2221	бы для	2	1
2222	столь же	5	1
2223	иногда и	1	1
2224	у всех	4	1
2225	рассказа где	1	1
2226	в свои	1	1
2227	слова которые	1	1
2228	а также	1	1
2229	который как	2	1
2230	объект его	1	1
2231	места в	2	1
2232	менее всего	1	1
2233	других к	1	1
2234	уже совершенно	1	1
2235	ничего удивительного	1	1
2236	продолжает существовать	1	1
2237	что сами	1	1
2238	о жизни	1	1
2239	одном и	1	1
2240	когда все	1	1
2241	должен его	1	1
2242	на тему	4	1
2243	и скорее	1	1
2244	в стороне	1	1
2245	формулировать ее	1	1
2246	он видит	2	1
2247	та простая	1	1
2248	к новому	1	1
2249	совершенно точно	1	1
2250	нам на	1	1
2251	переходим к	1	1
2252	но по	2	1
2253	возможно и	1	1
2254	событий которое	1	1
2255	есть величайшее	1	1
2256	увидела в	1	1
2257	это происходит	1	1
2258	служить примером	1	1
2259	а у	2	1
2260	нет у	1	1
2261	взятое в	1	1
2262	со своей	3	1
2263	один и	1	1
2264	и переживаем	1	1
2265	разницы между	1	1
2266	относятся к	1	1
2267	тот основной	1	1
2268	это целое	1	1
2269	бы дать	1	1
2270	так а	1	1
2271	то можно	1	1
2272	ему как	1	1
2273	и таким	1	1
2274	не все	1	1
2275	это напряжение	1	1
2276	структура этой	1	1
2277	что часто	1	1
2278	но разумеется	1	1
2279	другом случае	1	1
2280	значит в	1	1
2281	истории о	1	1
2282	какое значение	1	1
2283	без всякой	2	1
2284	евгений онегин	1	1
2285	и хочет	1	1
2286	как показывает	2	1
2287	со всех	1	1
2288	это последнее	1	1
2289	за то	1	1
2290	а к	2	1
2291	он это	1	1
2292	художественной форме	1	1
2293	а где	1	1
2294	которые могли	1	1
2295	в отвлеченном	2	1
2296	такие же	1	1
2297	как равно	1	1
2298	может сразу	1	1
2299	это мне	1	1
2300	одним то	1	1
2301	эксперимента над	1	1
2302	которую мы	5	1
2303	применить к	1	1
2304	начать с	1	1
2305	быть сама	1	1
2306	случае если	4	1
2307	религиозным и	1	1
2308	всю свою	2	1
2309	жизни для	1	1
2310	слово это	1	1
2311	могут служить	1	1
2312	поскольку они	1	1
2313	с басней	5	1
2314	целое но	1	1
2315	пор пока	2	1
2316	подошла к	1	1
2317	что всякий	2	1
2318	что является	1	1
2319	язык и	1	1
2320	но нечто	1	1
2321	ли это?	1	1
2322	воспринимаем не	1	1
2323	и опять-таки	2	1
2324	движения на	1	1
2325	узнать в	1	1
2326	что образ	2	1
2327	каждый раз	2	1
2328	к смерти	2	1
2329	конечно в	3	1
2330	надо говорить	1	1
2331	начала что	1	1
2332	уже видели	1	1
2333	оказывается и	1	1
2334	этого образа	1	1
2335	раз они	1	1
2336	говорили уже	1	1
2337	к которой	1	1
2338	хотя она	1	1
2339	с кем	2	1
2340	что из	1	1
2341	но напротив	1	1
2342	вы видите	1	1
2343	их как	1	1
2344	признать что	2	1
2345	сказать совершенно	1	1
2346	смысл его	2	1
2347	не уничтожает	1	1
2348	разделение на	1	1
2349	радости в	1	1
2350	указывает и	1	1
2351	этой теории	1	1
2352	за ними	1	1
2353	зависимость от	1	1
2354	мысли об	1	1
2355	очень долгое	1	1
2356	что поскольку	1	1
2357	или еще	2	1
2358	люди не	2	1
2359	этот шум	1	1
2360	переходит на	1	1
2361	частный случай	3	1
2362	а самый	1	1
2363	не делать	1	1
2364	и назначение	1	1
2365	где эта	1	1
2366	его формулировать	1	1
2367	наконец что	1	1
2368	дать картину	1	1
2369	к событию	2	1
2370	все больше	2	1
2371	попала в	1	1
2372	о каких	1	1
2373	два совершенно	4	1
2374	они суть	1	1
2375	самому существу	1	1
2376	в характере	1	1
2377	может показаться	1	1
2378	уже там	1	1
2379	или слова	1	1
2380	тем чтобы	1	1
2381	для рассказа	3	1
2382	мы указали	1	1
2383	них с	1	1
2384	с действием	1	1
2385	к раскрытию	1	1
2386	которые каждый	1	1
2387	и везде	1	1
2388	в другую	1	1
2389	тех которые	1	1
2390	том случае	4	1
2391	в создании	1	1
2392	очень трудно	2	1
2393	ничто перед	1	1
2394	все более	4	1
2395	и новые	1	1
2396	это в	3	1
2397	само собой	3	1
2398	ли в	1	1
2399	то все	1	1
2400	ничего подобного	2	1
2401	и долго	1	1
2402	греха и	1	1
2403	которых не	1	1
2404	теперь это	1	1
2405	событий и	3	1
2406	то другим	1	1
2407	он действительно	2	1
2408	самую природу	1	1
2409	она могла	2	1
2410	иногда даже	1	1
2411	всякой морали	1	1
2412	которой мы	4	1
2413	животных и	3	1
2414	ад и	1	1
2415	смысл что	1	1
2416	им не	1	1
2417	поэтическая форма	1	1
2418	в руках	1	1
