N	2gram	Vygotskiy_	Formalny
1300	приходит к	1	1
1301	обращаясь к	1	1
1302	осуществляется на	1	1
1303	и значение	5	1
1304	была определена	1	1
1305	свое отношение	1	1
1306	ними возможны	2	1
1307	удивительно что	1	1
1308	пришли в	1	1
1309	самого понятия	1	1
1310	природы так	1	1
1311	это расчленение	1	1
1312	то как	3	1
1313	стороны как	2	1
1314	можно ли	2	1
1315	не что	1	1
1316	элементы не	1	1
1317	как оно	2	1
1318	потому вполне	1	1
1319	предмет исследования	1	1
1320	от своей	1	1
1321	даже с	2	1
1322	рядом фактов	1	1
1323	это значило	2	1
1324	исследования становится	1	1
1325	и еще	1	1
1326	процессе развития	1	1
1327	но этот	2	1
1328	слову и	1	1
1329	на ней	2	1
1330	друг на	2	1
1331	и поставить	1	1
1332	распространяются и	1	1
1333	единство конкретного	1	1
1334	мы ощущаем	2	1
1335	но могут	1	1
1336	дистанция между	1	1
1337	вещи от	1	1
1338	самом начале	5	1
1339	поэтому все	1	1
1340	в фонетическом	1	1
1341	моментом в	1	1
1342	без всякого	2	1
1343	самих по	1	1
1344	быть уже	1	1
1345	для всей	2	1
1346	наряду с	2	1
1347	ключ к	3	1
1348	первостепенное значение	3	1
1349	часть нашей	1	1
1350	такая же	1	1
1351	ней господствует	1	1
1352	сущности и	1	1
1353	путь от	1	1
1354	это отношение	3	1
1355	что все	6	1
1356	входят в	2	1
1357	ибо она	1	1
1358	не умеет	2	1
1359	исходит из	2	1
1360	иным как	2	1
1361	ее не	1	1
1362	не мыслится	1	1
1363	по поводу	3	1
1364	всякой вообще	2	1
1365	а следовательно	1	1
1366	с внутренним	1	1
1367	в отдельных	1	1
1368	когда между	1	1
1369	другому но	1	1
1370	тесно и	1	1
1371	благодаря чему	1	1
1372	не мог	2	1
1373	как будто	1	1
1374	этом же	1	1
1375	к языку	1	1
1376	мы попытались	3	1
1377	и овладеть	1	1
1378	то о	5	1
1379	все перечисленные	1	1
1380	действительно в	1	1
1381	к решению	2	1
1382	имеет места	1	1
1383	чем более	3	1
1384	речи а	5	1
1385	а потом	1	1
1386	словом на	1	1
1387	объяснить с	1	1
1388	этой тенденции	1	1
1389	случаев является	1	1
1390	этом плане	1	1
1391	ближе к	2	1
1392	представить себе	5	1
1393	этих моментов	1	1
1394	пунктом всей	1	1
1395	рассказывается о	1	1
1396	чисто внешним	1	1
1397	и исходным	2	1
1398	первый и	1	1
1399	будет раскрыто	1	1
1400	собой и	1	1
1401	и мы	1	1
1402	по природе	2	1
1403	отношении в	1	1
1404	к их	1	1
1405	нельзя сказать	2	1
1406	и необходимый	1	1
1407	в восприятии	1	1
1408	а затем	2	1
1409	и всей	3	1
1410	эта особенность	1	1
1411	образом самая	1	1
1412	реального предмета	1	1
1413	она в	2	1
1414	поэтому можно	1	1
1415	этот метод	1	1
1416	и цели	1	1
1417	остается еще	2	1
1418	условием для	1	1
1419	слов в	1	1
1420	или иными	1	1
1421	слово входит	1	1
1422	в недрах	1	1
1423	явное противоречие	1	1
1424	отличия от	1	1
1425	обратил внимание	1	1
1426	слово не	4	1
1427	требования к	1	1
1428	может оказаться	1	1
1429	целом но	1	1
1430	для объяснения	3	1
1431	и решающим	1	1
1432	конкретного и	2	1
1433	к определенному	2	1
1434	и бесконечно	2	1
1435	единства конкретного	1	1
1436	то только	1	1
1437	связанных и	1	1
1438	он работал	1	1
1439	в каждый	1	1
1440	у него	2	1
1441	что впрочем	1	1
1442	не путем	2	1
1443	случилось с	1	1
1444	речь является	6	1
1445	дела они	1	1
1446	в существовании	1	1
1447	пути и	3	1
1448	более элементарные	2	1
1449	как по	5	1
1450	может заставить	1	1
1451	ее развития	2	1
1452	введенных в	1	1
1453	он оказывается	1	1
1454	различные отношения	1	1
1455	образом мы	2	1
1456	вещи не	1	1
1457	более элементарных	2	1
1458	он дан	1	1
1459	возможны только	4	1
1460	внутреннюю речь	12	1
1461	к снижению	1	1
1462	теории и	1	1
1463	развитие в	1	1
1464	образом каждой	1	1
1465	становится совершенно	2	1
1466	и связи	1	1
1467	теми или	1	1
1468	другой вещи	1	1
1469	во внутренней	4	1
1470	нами явлений	1	1
1471	их он	1	1
1472	эти три	2	1
1473	вследствие того	1	1
1474	себя как	1	1
1475	эту особенность	1	1
1476	рядом с	2	1
1477	чем иным	2	1
1478	положения вещей	1	1
1479	необходимо выйти	1	1
1480	именно этого	1	1
1481	того и	2	1
1482	то при	1	1
1483	он знал	1	1
1484	о которых	3	1
1485	в свете	9	1
1486	понятие может	3	1
1487	иногда не	1	1
1488	связанный с	1	1
1489	себе и	2	1
1490	его значение	2	1
1491	как ряд	1	1
1492	о предмете	2	1
1493	начало нового	1	1
1494	а другой	2	1
1495	на себе	1	1
1496	и у	1	1
1497	что их	2	1
1498	его деятельность	1	1
1499	этих положений	1	1
1500	не иначе	6	1
1501	нельзя не	2	1
1502	у каждой	1	1
1503	такова логика	1	1
1504	вещь не	1	1
1505	структуры и	3	1
1506	остается в	2	1
1507	процесса как	2	1
1508	к новой	2	1
1509	закономерность развития	1	1
1510	к речи	1	1
1511	образом с	1	1
1512	этих понятий	2	1
1513	для его	2	1
1514	если оно	2	1
1515	его отдельным	1	1
1516	является вместе	1	1
1517	для развития	3	1
1518	только путем	1	1
1519	к в	1	1
1520	факт не	1	1
1521	это сделать	1	1
1522	границы между	2	1
1523	к слову	14	1
1524	разрыв между	4	1
1525	механическое взаимодействие	1	1
1526	и осмысления	1	1
1527	в научное	1	1
1528	говоря в	1	1
1529	специфические законы	1	1
1530	этого ряда	1	1
1531	речи нет	1	1
1532	не содержится	1	1
1533	где проявляется	1	1
1534	зрения этой	1	1
1535	мы говорили	3	1
1536	в руки	1	1
1537	которая именно	1	1
1538	в раннем	3	1
1539	к выяснению	1	1
1540	если не	1	1
1541	в светлое	1	1
1542	различить в	1	1
1543	выразить так	1	1
1544	нашего сознания	1	1
1545	этом первом	1	1
1546	понятие о	1	1
1547	в и	1	1
1548	нет но	1	1
1549	спор в	1	1
1550	функциональное значение	3	1
1551	мы всегда	3	1
1552	не принадлежит	1	1
1553	ко всякой	1	1
1554	что вопрос	1	1
1555	необходимо выяснить	1	1
1556	слову а	1	1
1557	в объективном	1	1
1558	и обратное	1	1
1559	и обособление	1	1
1560	идет в	3	1
1561	оказывается в	1	1
1562	за ними	1	1
1563	тенденцией в	1	1
1564	не были	1	1
1565	с каждой	1	1
1566	им и	1	1
1567	хотя в	1	1
1568	чем больше	1	1
1569	например при	1	1
1570	место между	1	1
1571	из двух	3	1
1572	ни одно	1	1
1573	содержание но	1	1
1574	его жизнь	1	1
1575	понятии внутренней	1	1
1576	независимое от	1	1
1577	для мысли	1	1
1578	и затем	1	1
1579	проникнуть в	1	1
1580	внутренней природы	1	1
1581	то во	1	1
1582	по своей	12	1
1583	свое специфическое	1	1
1584	и единство	1	1
1585	первого и	1	1
1586	становится непонятным	1	1
1587	и всяческих	1	1
1588	сравнительно с	2	1
1589	с ней	3	1
1590	этот период	2	1
1591	или наконец	1	1
1592	не раз	2	1
1593	системой а	1	1
1594	всего на	1	1
1595	не связаны	1	1
1596	в специфических	1	1
1597	развиваются в	1	1
1598	конца и	2	1
1599	что во	1	1
1600	оно имеет	2	1
1601	школе от	1	1
1602	условия для	1	1
1603	выраженную в	1	1
1604	иногда в	1	1
1605	законов и	3	1
1606	когда они	1	1
1607	о его	3	1
1608	рассматривать не	1	1
1609	обратимся к	3	1
1610	которое мы	4	1
1611	но ее	1	1
1612	мысль в	1	1
1613	что только	1	1
1614	мы будем	1	1
1615	не исчерпывает	2	1
1616	образом в	5	1
1617	действительности можно	1	1
1618	другой не	1	1
1619	ней в	1	1
1620	деле это	1	1
1621	формы слова	1	1
1622	ее внутреннее	1	1
1623	их отношение	1	1
1624	его психологической	1	1
1625	процесса и	2	1
1626	оно может	2	1
1627	его к	2	1
1628	круг предметов	1	1
1629	и широта	3	1
1630	и факты	1	1
1631	развитие и	1	1
1632	к внутреннему	1	1
1633	это совершенно	2	1
1634	и предметами	1	1
1635	между научным	1	1
1636	является общим	2	1
1637	развития в	5	1
1638	основе всех	1	1
1639	от ее	3	1
1640	есть ли	1	1
1641	в лингвистике	1	1
1642	гораздо более	4	1
1643	внешним и	1	1
1644	в одну	2	1
1645	не случайным	1	1
1646	одного и	3	1
1647	значения слов	5	1
1648	лишь по	1	1
1649	зрения не	1	1
1650	одном отношении	1	1
1651	это внутреннее	2	1
1652	слова еще	1	1
1653	должно исходить	1	1
1654	в функциях	1	1
1655	речи то	4	1
1656	не мешает	1	1
1657	она дает	1	1
1658	что совершается	1	1
1659	с полной	1	1
1660	все основные	1	1
1661	бы невозможно	1	1
1662	на деле	2	1
1663	и будет	1	1
1664	языка нам	1	1
1665	а потому	1	1
1666	отличия между	1	1
1667	речи может	2	1
1668	не скажет	1	1
1669	двух только	1	1
1670	основе единства	1	1
1671	больше по	1	1
1672	абстракция и	1	1
1673	за ним	3	1
1674	о действительном	1	1
1675	опирается на	2	1
1676	всецело лежат	1	1
1677	метрике и	1	1
1678	понятие и	2	1
1679	как одной	1	1
1680	же самая	2	1
1681	условий и	1	1
1682	известно что	3	1
1683	в случаях	2	1
1684	в специальном	1	1
1685	своего собственного	1	1
1686	которые он	2	1
1687	отличное от	1	1
1688	не чем	2	1
1689	были быть	1	1
1690	эти особенности	4	1
1691	и одно	1	1
1692	самым они	1	1
1693	речь как	4	1
1694	связь может	1	1
1695	самому своему	1	1
1696	с чем-то	1	1
1697	к установлению	2	1
1698	ни единого	1	1
1699	связанное с	1	1
1700	целого ряда	1	1
1701	два основных	1	1
1702	в большом	1	1
1703	от социального	1	1
1704	думается нам	6	1
1705	здесь он	1	1
1706	из которых	3	1
1707	отсюда мы	1	1
1708	переходит от	2	1
1709	ее между	1	1
1710	этих же	1	1
1711	интерес к	2	1
1712	этот принцип	1	1
1713	они полагают	1	1
1714	смысле можно	2	1
1715	когда его	1	1
1716	несколько человек	1	1
1717	и делает	2	1
1718	и своеобразного	1	1
1719	связывается с	1	1
1720	необходимо прежде	1	1
1721	обнаруживаются и	1	1
1722	том и	3	1
1723	в гораздо	1	1
1724	и приобретает	2	1
1725	потребность в	1	1
1726	с этого	1	1
1727	функции и	4	1
1728	противопоставления двух	1	1
1729	которое как	1	1
1730	самим собой	2	1
1731	и пришла	2	1
1732	что у	4	1
1733	оно есть	5	1
1734	он будет	1	1
1735	быть понят	2	1
1736	языковых явлений	1	1
1737	то время	8	1
1738	же слово	1	1
1739	его очень	1	1
1740	оно всегда	1	1
1741	из тех	2	1
1742	непосредственно а	1	1
1743	к самым	1	1
1744	самая постановка	1	1
1745	и словесных	1	1
1746	для каждого	2	1
1747	ли не	3	1
1748	меньшей мере	3	1
1749	которые могут	1	1
1750	состоит из	1	1
1751	научного исследования	1	1
1752	лежащие в	1	1
1753	человека на	1	1
1754	и непосредственном	1	1
1755	связанные с	3	1
1756	явлений и	1	1
1757	речь в	8	1
1758	понятий как	2	1
1759	понимания в	1	1
1760	поэзии и	2	1
1761	этой области	2	1
1762	неверно как	1	1
1763	о котором	1	1
1764	по самому	2	1
1765	сравнению с	21	1
1766	из которого	3	1
1767	счете и	1	1
1768	но вместе	2	1
1769	которая не	1	1
1770	отчета в	1	1
1771	к которой	3	1
1772	своем собственном	1	1
1773	этого движения	1	1
1774	слова к	7	1
1775	фразы и	1	1
1776	этому же	2	1
1777	слова для	1	1
1778	такое положение	1	1
1779	но впрочем	1	1
1780	окажется в	1	1
1781	который он	1	1
1782	этому поводу	3	1
1783	и завершается	2	1
1784	в прозе	1	1
1785	первом и	1	1
1786	гораздо большей	1	1
1787	направлений никогда	1	1
1788	как самостоятельная	1	1
1789	и состоит	3	1
1790	бы с	2	1
1791	где у	1	1
1792	его слово	1	1
1793	как теория	1	1
1794	задачи в	1	1
1795	более сложные	1	1
1796	быть совершенно	1	1
1797	в слово	1	1
1798	учении о	6	1
1799	на той	1	1
1800	что самое	1	1
1801	мы его	1	1
1802	практическое значение	1	1
1803	значений и	3	1
1804	на друга	2	1
1805	лежат в	1	1
1806	по сравнению	23	1
1807	одного понятия	2	1
1808	это все	1	1
1809	в зоне	2	1
1810	и поэтому	1	1
1811	этого положения	1	1
1812	совершается как	3	1
1813	быть не	1	1
1814	в понятие	1	1
1815	может произойти	1	1
1816	тех пор	1	1
1817	этот случай	1	1
1818	связана со	1	1
1819	в середине	2	1
1820	и больше	2	1
1821	для меня	1	1
1822	процесса но	1	1
1823	уже говорили	2	1
1824	здесь очень	1	1
1825	он хочет	1	1
1826	в первых	1	1
1827	прежде и	1	1
1828	между логикой	1	1
1829	чтобы она	1	1
1830	формой и	1	1
1831	единство именно	1	1
1832	и наиболее	2	1
1833	тем обстоятельством	2	1
1834	эти связи	2	1
1835	а те	1	1
1836	и различные	1	1
1837	ряд новых	1	1
1838	тот факт	2	1
1839	друга и	2	1
1840	всю полноту	1	1
1841	образом по	1	1
1842	в новых	1	1
1843	для окончательного	1	1
1844	в обоих	1	1
1845	это различие	1	1
1846	еще один	2	1
1847	и наоборот	1	1
1848	ведь то	1	1
1849	связанной с	1	1
1850	резко и	2	1
1851	это же	2	1
1852	виде поэтому	1	1
1853	а путем	1	1
1854	к третьему	1	1
1855	эти факты	1	1
1856	вопрос в	1	1
1857	и там	3	1
1858	совпадают и	1	1
1859	слово с	1	1
1860	постановке проблемы	1	1
1861	мышления но	2	1
1862	впервые в	1	1
1863	она может	2	1
1864	легче чем	1	1
1865	речи в	31	1
1866	предметного содержания	1	1
1867	мог бы	6	1
1868	отличны от	1	1
1869	положения что	1	1
1870	является изучение	1	1
1871	развитием не	1	1
1872	из первых	1	1
1873	их место	1	1
1874	дают повод	1	1
1875	слова он	2	1
1876	для уяснения	2	1
1877	в определенную	1	1
1878	речи на	2	1
1879	котором мы	2	1
1880	бы сказать	4	1
1881	восприятием и	2	1
1882	гораздо больше	3	1
1883	мысли не	1	1
1884	способ и	1	1
1885	гипотеза о	1	1
1886	старого учения	1	1
1887	от понятия	3	1
1888	на ряд	1	1
1889	систематической и	1	1
1890	положительная сторона	1	1
1891	вопрос так	1	1
1892	отсутствие действительного	1	1
1893	идей и	1	1
1894	только слово	1	1
1895	если взять	1	1
1896	если только	1	1
1897	движения и	1	1
1898	только о	3	1
1899	моментов в	2	1
1900	работе мы	1	1
1901	во внутреннем	1	1
1902	она конечно	2	1
1903	обратиться к	1	1
1904	упрекали в	1	1
1905	речи уже	1	1
1906	конструкций и	1	1
1907	воззрения на	1	1
1908	уже с	1	1
1909	они имели	1	1
1910	слова так	1	1
1911	как нельзя	1	1
1912	дает нам	1	1
1913	из отдельных	1	1
1914	поэтому что	2	1
1915	как простая	3	1
1916	от более	4	1
1917	но на	3	1
1918	значение может	1	1
1919	мышления в	6	1
1920	развития у	1	1
1921	только одно	2	1
1922	не поддается	1	1
1923	положение что	1	1
1924	метода мы	1	1
1925	может не	1	1
1926	благодаря этому	3	1
1927	светлое поле	1	1
1928	к овладению	2	1
1929	предполагается в	1	1
1930	в ущерб	1	1
1931	того как	6	1
1932	этого она	1	1
1933	внутреннее содержание	1	1
1934	этого совершенно	1	1
1935	быть самим	1	1
1936	имеет первостепенное	1	1
1937	предположение что	1	1
1938	же речь	1	1
1939	совершенно иначе	2	1
1940	из основных	3	1
1941	лишь то	1	1
1942	оно будет	1	1
1943	овладения и	1	1
1944	о развитии	5	1
1945	еще и	1	1
1946	чего не	1	1
1947	процессы и	2	1
1948	понятия к	9	1
1949	изменять своей	1	1
1950	же мере	5	1
1951	в определенных	4	1
1952	мысли или	1	1
1953	и судьбу	2	1
1954	эта структура	1	1
1955	не выполняет	1	1
1956	быть передано	1	1
1957	а это	2	1
1958	развитии и	1	1
1959	как внешние	1	1
1960	нее таким	1	1
1961	в общих	1	1
1962	что с	7	1
1963	дело если	1	1
1964	современное состояние	1	1
1965	видеть в	1	1
1966	в полном	1	1
1967	и новое	1	1
1968	сторона речи	6	1
1969	на которой	1	1
1970	является тем	1	1
1971	невозможно было	2	1
1972	сами являются	1	1
1973	представлений и	1	1
1974	сторонам и	1	1
1975	ее место	1	1
1976	же именно	1	1
1977	оно только	1	1
1978	должен приспособляться	1	1
1979	и субъективных	1	1
1980	остается тем	1	1
1981	скрывается совершенно	1	1
1982	факт сам	1	1
1983	двоякого рода	1	1
1984	себе но	1	1
1985	зависеть от	1	1
1986	его развитие	1	1
1987	себе что	3	1
1988	просто как	2	1
1989	принципиально отличны	1	1
1990	является таким	1	1
1991	этого не	1	1
1992	слова которые	1	1
1993	что к	1	1
1994	без остатка	1	1
1995	существует как	1	1
1996	слова но	3	1
1997	за этим	1	1
1998	слово или	1	1
1999	возникает новый	1	1
2000	в другую	3	1
2001	иного рода	1	1
2002	этого нельзя	1	1
2003	которые одновременно	1	1
2004	начале развития	3	1
2005	это возможно	1	1
2006	которая служит	1	1
2007	и новых	1	1
2008	совершенно в	2	1
2009	внимание в	1	1
2010	к ряду	2	1
2011	в стороне	1	1
2012	случае не	2	1
2013	при том	1	1
2014	с той	3	1
2015	завершения в	1	1
2016	нас к	10	1
2017	не хватает	1	1
2018	так часто	1	1
2019	входящий в	2	1
2020	предмета тем	1	1
2021	есть в	5	1
2022	но по	1	1
2023	с тенденцией	1	1
2024	зале или	1	1
2025	можно выразить	1	1
2026	перестать быть	2	1
2027	становится понятным	1	1
2028	которые являются	1	1
2029	силу этого	2	1
2030	с рядом	1	1
2031	на одном	1	1
2032	по своему	11	1
2033	отражения и	1	1
2034	за другим	2	1
2035	основываясь на	1	1
2036	этого вопроса	3	1
2037	предмету и	1	1
2038	своего пути	3	1
2039	впечатления от	2	1
2040	бы мы	1	1
2041	как между	1	1
2042	то естественно	1	1
2043	причем и	1	1
2044	он совсем	1	1
2045	этот ряд	1	1
2046	об этом	4	1
2047	язык или	1	1
2048	в школьном	5	1
2049	это так	1	1
2050	и вообще	3	1
2051	она только	1	1
2052	гипотезы о	2	1
2053	определенном направлении	1	1
2054	этой системы	1	1
2055	остается вне	1	1
2056	на них	1	1
2057	как слово	2	1
2058	мы попытаемся	1	1
2059	поскольку она	1	1
2060	всю совокупность	1	1
2061	речи поэтому	2	1
2062	очень запутана	1	1
2063	и внешних	1	1
2064	и внутреннее	1	1
2065	равно что	1	1
2066	самостоятельная и	1	1
2067	что от	1	1
2068	как ни	1	1
2069	нет ее	1	1
2070	до тех	1	1
2071	как же	1	1
2072	относящихся к	6	1
2073	заставляют нас	1	1
2074	которую мы	1	1
2075	обстоятельством что	2	1
2076	этого специального	1	1
2077	их развития	4	1
2078	и ко	2	1
2079	роли и	1	1
2080	в самых	2	1
2081	как связь	1	1
2082	значением для	1	1
2083	функций поэтому	1	1
2084	другими словами	1	1
2085	анализа и	1	1
2086	связь и	1	1
2087	двух принципов	1	1
2088	от всяких	1	1
2089	была сделана	1	1
2090	нам думается	1	1
2091	также и	2	1
2092	а из	4	1
2093	речи о	4	1
2094	говорить только	1	1
2095	довольно часто	1	1
2096	же самым	2	1
2097	отклонения от	1	1
2098	к значению	1	1
2099	связана с	4	1
2100	могли не	1	1
2101	как сущности	2	1
2102	действительного положения	1	1
2103	есть и	1	1
2104	особый тип	1	1
2105	совершенно невозможно	1	1
2106	не через	1	1
2107	структурных особенностей	3	1
2108	вперед по	1	1
2109	но такое	1	1
2110	всякое слово	1	1
2111	этого значения	1	1
2112	в начале	6	1
2113	в нашей	4	1
2114	факт что	2	1
2115	первоначально как	1	1
2116	начала что	1	1
2117	человека с	1	1
2118	и важно	1	1
2119	с понятием	1	1
2120	у нее	5	1
2121	формулы и	1	1
2122	слова его	1	1
2123	и часто	1	1
2124	первые два	1	1
2125	поставлены в	1	1
2126	развивается в	1	1
2127	и всех	1	1
2128	к понятию	4	1
2129	его отношение	2	1
2130	идет речь	2	1
2131	еще на	1	1
2132	на речь	1	1
2133	этого основного	1	1
2134	и мыслей	1	1
2135	теоретической и	1	1
2136	вне социальной	1	1
2137	а скорее	1	1
2138	чем говорится	4	1
2139	соответствие между	1	1
2140	с окончанием	1	1
2141	новое понимание	1	1
2142	пути к	1	1
2143	ощущаться как	1	1
2144	которые в	5	1
2145	и конкретного	2	1
2146	и способ	1	1
2147	ассоциативная связь	3	1
2148	отрывается от	1	1
2149	связи между	11	1
2150	всех основных	1	1
2151	ее совершенно	3	1
2152	чтобы обнаружить	1	1
2153	и нашей	1	1
2154	чисто духовным	1	1
2155	бытия и	1	1
2156	которого как	1	1
2157	быть найдены	1	1
2158	выводить из	1	1
2159	на двух	2	1
2160	интереса к	1	1
2161	явление которое	1	1
2162	эти два	1	1
2163	различные типы	1	1
2164	быть названы	1	1
2165	что иное	1	1
2166	двигаться в	1	1
2167	о методе	1	1
2168	не удалось	1	1
2169	не это	1	1
2170	самую природу	1	1
2171	в каком-то	1	1
2172	и оно	1	1
2173	а эти	1	1
2174	осуществляется путем	1	1
2175	быть выражено	3	1
2176	самый специфический	1	1
2177	вообще как	1	1
2178	или темы	1	1
2179	иное как	1	1
2180	степени и	1	1
2181	характер самого	1	1
2182	его истории	1	1
2183	структур но	1	1
2184	поэтому изучение	1	1
2185	данного слова	1	1
