N	2gram	Bakhtin_Pr	Literetu
1306	и увидит	1	1
1307	до сих	9	1
1308	он уже	1	1
1309	и здесь	6	1
1310	всем своим	1	1
1311	является здесь	1	1
1312	не позволяет	2	1
1313	достоевского в	15	1
1314	во множестве	1	1
1315	его уже	1	1
1316	не служит	2	1
1317	в основном	2	1
1318	достоевского всегда	2	1
1319	наиболее существенных	1	1
1320	его с	1	1
1321	в литературной	2	1
1322	слово для	1	1
1323	образа и	1	1
1324	материала но	1	1
1325	и менее	1	1
1326	дороги и	1	1
1327	другого человека	7	1
1328	что автор	1	1
1329	своего образа	1	1
1330	отражена в	1	1
1331	что это	2	1
1332	становится человеком	1	1
1333	ни единого	1	1
1334	князя андрея	1	1
1335	если именно	1	1
1336	его внутреннего	1	1
1337	явление в	1	1
1338	его на	2	1
1339	не исчерпывается	2	1
1340	этот не	1	1
1341	от этой	1	1
1342	поэтому в	3	1
1343	в человеке	6	1
1344	все те	3	1
1345	их как	1	1
1346	к сознанию	2	1
1347	его мир	1	1
1348	однако он	1	1
1349	опоры для	2	1
1350	него нет	3	1
1351	не могут	10	1
1352	себя этим	1	1
1353	слова у	1	1
1354	менее чем	1	1
1355	и сделать	1	1
1356	его собственными	1	1
1357	должен был	1	1
1358	другой здесь	1	1
1359	ряде других	2	1
1360	своего романа	1	1
1361	именно оно	1	1
1362	иметь в	2	1
1363	смысла и	1	1
1364	ни одно	1	1
1365	сознание от	1	1
1366	и аналогичных	1	1
1367	не размыкает	1	1
1368	функции он	1	1
1369	в различные	1	1
1370	мышления о	1	1
1371	одно слово	1	1
1372	столкновения с	1	1
1373	что когда-то	1	1
1374	не делает	1	1
1375	роман о	1	1
1376	и действительно	1	1
1377	в процессе	6	1
1378	и соответственно	1	1
1379	не знал	2	1
1380	есть нечто	2	1
1381	как личность	1	1
1382	может стать	5	1
1383	подхода к	2	1
1384	за свое	1	1
1385	и так	2	1
1386	же остается	1	1
1387	с собою	4	1
1388	третьего типа	15	1
1389	сознания при	1	1
1390	от его	1	1
1391	и герой	3	1
1392	них он	1	1
1393	быть назван	1	1
1394	души все	1	1
1395	слова это	1	1
1396	в которых	4	1
1397	установкой на	1	1
1398	толстого и	2	1
1399	своего предмета	1	1
1400	ему и	1	1
1401	о котором	1	1
1402	под собою	1	1
1403	зависимости от	5	1
1404	в известном	1	1
1405	достоевского это	3	1
1406	этом его	1	1
1407	друг от	1	1
1408	своих границах	1	1
1409	в воздухе	1	1
1410	к другому	6	1
1411	высказывание в	1	1
1412	слова о	3	1
1413	что позволяет	2	1
1414	то здесь	1	1
1415	слова к	1	1
1416	первого и	1	1
1417	слушателя читателя	1	1
1418	автора но	3	1
1419	ее на	1	1
1420	но тут	1	1
1421	второго порядка	2	1
1422	прибегал к	1	1
1423	столь характерный	1	1
1424	в диалоге	3	1
1425	другому а	1	1
1426	перейти в	1	1
1427	не перед	1	1
1428	отличается от	5	1
1429	карамазова и	3	1
1430	что мы	1	1
1431	совершенно иной	2	1
1432	в слово	1	1
1433	где есть	2	1
1434	ориентации по	1	1
1435	совпадает с	2	1
1436	высказывания и	3	1
1437	к сверхличному	1	1
1438	я ее	1	1
1439	мы его	2	1
1440	таковы что	1	1
1441	чужого слова	23	1
1442	можно лишь	1	1
1443	путь которым	1	1
1444	это все	1	1
1445	художественных произведений	1	1
1446	героем и	2	1
1447	человека от	1	1
1448	самого автора	8	1
1449	героев достоевского	4	1
1450	остается только	1	1
1451	авторского замысла	4	1
1452	именно на	3	1
1453	значение для	3	1
1454	чужое сознание	4	1
1455	в романном	1	1
1456	впрочем и	1	1
1457	ощущается как	1	1
1458	чтобы она	1	1
1459	переходит к	2	1
1460	и наиболее	1	1
1461	с автором	1	1
1462	ее с	2	1
1463	он по	1	1
1464	в мир	4	1
1465	целый ряд	2	1
1466	ни были	3	1
1467	времени и	2	1
1468	и земли	2	1
1469	он есть	6	1
1470	лишь то	1	1
1471	перед глазами	1	1
1472	среди которых	1	1
1473	в каком	1	1
1474	иным его	1	1
1475	сознаний с	6	1
1476	потому и	1	1
1477	своей индивидуальной	1	1
1478	и идеи	2	1
1479	и массовых	1	1
1480	глубокое и	3	1
1481	им лишь	1	1
1482	и там	1	1
1483	моей не	1	1
1484	на две	1	1
1485	событий в	1	1
1486	средствами это	1	1
1487	если мы	3	1
1488	окружающий его	2	1
1489	и во	3	1
1490	принадлежит к	1	1
1491	в самую	1	1
1492	россии где	2	1
1493	произведения и	2	1
1494	но именно	3	1
1495	за пределами	2	1
1496	человека из	4	1
1497	только при	1	1
1498	прямое и	1	1
1499	для всего	1	1
1500	рождается в	1	1
1501	котором мы	1	1
1502	нам его	1	1
1503	я которое	1	1
1504	пути своего	1	1
1505	на этот	4	1
1506	к прошлому	1	1
1507	взаимодействия с	1	1
1508	ирония не	1	1
1509	оглядка на	1	1
1510	обращение к	1	1
1511	не стоит	1	1
1512	же автора	1	1
1513	я вам	2	1
1514	у которого	1	1
1515	чистой функции	1	1
1516	воспитания и	1	1
1517	как тут	1	1
1518	человек но	1	1
1519	лишь за	1	1
1520	в произведениях	6	1
1521	мира не	2	1
1522	же он	1	1
1523	который и	1	1
1524	последнего времени	1	1
1525	другого и	1	1
1526	высшего порядка	1	1
1527	в другое	2	1
1528	внешнее и	2	1
1529	людей не	1	1
1530	поэтому он	2	1
1531	высшей степени	1	1
1532	слова так	1	1
1533	именно к	2	1
1534	я чем	1	1
1535	этого чужого	1	1
1536	последовательно в	1	1
1537	даже когда	1	1
1538	опоры вне	1	1
1539	после которого	1	1
1540	выходит за	1	1
1541	ничем не	1	1
1542	из новых	1	1
1543	нет ни	2	1
1544	хоть и	4	1
1545	с начала	2	1
1546	спрашивает он	1	1
1547	такого героя	3	1
1548	того как	3	1
1549	роль и	1	1
1550	голоса в	3	1
1551	по своим	4	1
1552	человека или	1	1
1553	всякий человек	2	1
1554	всякого человека	1	1
1555	на что	1	1
1556	художников слова	1	1
1557	которых он	1	1
1558	этой мысли	1	1
1559	они входят	1	1
1560	человек является	1	1
1561	к субъективному	1	1
1562	ни на	3	1
1563	развитии и	1	1
1564	сознания это	1	1
1565	в вечности	1	1
1566	этом он	1	1
1567	всегда видел	1	1
1568	романе достоевского	9	1
1569	может показаться	1	1
1570	все это	9	1
1571	миры еще	1	1
1572	художественного задания	3	1
1573	указание на	1	1
1574	самом во	1	1
1575	и позицией	1	1
1576	это творчество	1	1
1577	самой этой	2	1
1578	силу и	1	1
1579	этого пути	1	1
1580	по ту	2	1
1581	слова а	2	1
1582	над героем	1	1
1583	в движение	1	1
1584	слова не	2	1
1585	собственного слова	1	1
1586	чужим сознанием	1	1
1587	творчества он	1	1
1588	целиком в	1	1
1589	прошлому и	1	1
1590	затем и	1	1
1591	принес с	1	1
1592	вся художественная	1	1
1593	что ни	1	1
1594	себе но	2	1
1595	от друга	1	1
1596	каковы бы	1	1
1597	пределах одной	1	1
1598	или в	7	1
1599	и вы	2	1
1600	полноправного субъекта	1	1
1601	но эта	5	1
1602	же по	1	1
1603	места в	1	1
1604	глубоко в	1	1
1605	в бытии	1	1
1606	единой и	1	1
1607	воля но	1	1
1608	сознания но	2	1
1609	вообще не	2	1
1610	чтобы быть	1	1
1611	сама по	5	1
1612	в стороне	1	1
1613	положение в	2	1
1614	случае не	1	1
1615	ведь он	2	1
1616	а некоторая	1	1
1617	как речь	1	1
1618	лежит на	1	1
1619	я бы	1	1
1620	или даже	2	1
1621	человеком в	1	1
1622	является принципом	1	1
1623	что ж	4	1
1624	иной раз	1	1
1625	смысловой итог	1	1
1626	перейти к	1	1
1627	на одном	1	1
1628	в соединении	1	1
1629	и со	4	1
1630	и всякой	1	1
1631	один и	1	1
1632	как слова	1	1
1633	не создает	1	1
1634	в новом	1	1
1635	мы находим	1	1
1636	только и	1	1
1637	нисколько не	3	1
1638	в условиях	2	1
1639	войти в	2	1
1640	это было	1	1
1641	свою внутреннюю	1	1
1642	с другом	3	1
1643	мысль его	1	1
1644	говорит об	1	1
1645	ему как	1	1
1646	или менее	4	1
1647	в одной	8	1
1648	мысли в	2	1
1649	не все	1	1
1650	герой как	3	1
1651	бы ни	3	1
1652	бы это	1	1
1653	нам лишь	1	1
1654	остается вне	2	1
1655	выражение и	1	1
1656	ему не	2	1
1657	активности и	1	1
1658	этих двух	1	1
1659	он строит	2	1
1660	к одному	7	1
1661	критиков и	1	1
1662	которая как	3	1
1663	становится одним	1	1
1664	принципиальное значение	1	1
1665	слова как	3	1
1666	своего индивидуального	1	1
1667	этого он	1	1
1668	а те	1	1
1669	своего сознания	1	1
1670	существует только	1	1
1671	бы во	2	1
1672	и эти	1	1
1673	как ни	1	1
1674	просто как	1	1
1675	воли к	1	1
1676	отсюда и	3	1
1677	утверждение о	1	1
1678	тем чего	1	1
1679	воспринимающих произведения	1	1
1680	как художника	1	1
1681	сам его	1	1
1682	двух основных	1	1
1683	главные герои	1	1
1684	слово это	1	1
1685	две стороны	1	1
1686	он нам	1	1
1687	ни один	3	1
1688	воспринимается как	3	1
1689	с полным	1	1
1690	другому сознанию	1	1
1691	нельзя не	1	1
1692	вся жизнь	1	1
1693	в новый	1	1
1694	обстоит дело	1	1
1695	своего творчества	1	1
1696	быть и	2	1
1697	и слова	2	1
1698	романа это	1	1
1699	этого художественного	1	1
1700	и их	3	1
1701	плана в	1	1
1702	одного человека	2	1
1703	существа в	1	1
1704	конечно в	2	1
1705	резко отличается	2	1
1706	но дело	1	1
1707	не следует	1	1
1708	определяется в	1	1
1709	лишь как	9	1
1710	человека с	1	1
1711	ведь если	1	1
1712	контексте в	1	1
1713	и всякая	1	1
1714	почти никогда	1	1
1715	развивается в	1	1
1716	и всех	1	1
1717	не другой	1	1
1718	но то	1	1
1719	в колею	1	1
1720	знает и	1	1
1721	сознания вполне	1	1
1722	в книге	2	1
1723	и вне	1	1
1724	достоевского с	4	1
1725	данного произведения	2	1
1726	в литературном	1	1
1727	характер не	1	1
1728	в плане	6	1
1729	как другое	1	1
1730	литературное произведение	1	1
1731	реальность в	1	1
1732	доминирует в	1	1
1733	к произведениям	1	1
1734	действительности не	2	1
1735	уж не	1	1
1736	своим художественным	1	1
1737	у меня	6	1
1738	он знает	3	1
1739	дух в	1	1
1740	к чужому	8	1
1741	своим образцом	1	1
1742	дня и	1	1
1743	в высшей	1	1
1744	обращаться к	1	1
1745	выразить себя	1	1
1746	далека от	1	1
1747	отождествляется с	1	1
1748	бы вне	1	1
1749	был уверен	1	1
1750	сознания его	1	1
1751	сознаний все	1	1
1752	для своих	2	1
1753	идет не	2	1
1754	об этой	1	1
1755	в создании	1	1
1756	и эта	2	1
1757	а говоря	1	1
1758	теории искусства	1	1
1759	языка если	1	1
1760	мира с	1	1
1761	конце концов	7	1
1762	лучшем случае	2	1
1763	ориентирована на	1	1
1764	само по	4	1
1765	пор все	1	1
1766	самосознания в	5	1
1767	для другого	2	1
1768	в обеих	1	1
1769	меня и	1	1
1770	себе а	3	1
