N	2gram	Vygotskiy_	Myslijsy
1311	не составляет	2	2
1312	близко к	1	2
1313	от самого	1	2
1314	я думаю	2	2
1315	сравнения и	1	2
1316	тесном смысле	1	2
1317	имеем дело	2	2
1318	такое что	1	2
1319	времен и	1	2
1320	существовать если	1	2
1321	же это	1	2
1322	то или	3	2
1323	содержание этого	1	2
1324	совершенно справедливо	5	2
1325	должны были	2	2
1326	различных по	1	2
1327	предметов например	1	2
1328	все ее	1	2
1329	удовольствие от	3	2
1330	и ряд	1	2
1331	поэтическое мышление	2	2
1332	каждый человек	1	2
1333	их к	1	2
1334	о его	2	2
1335	обратимся к	1	2
1336	художественные произведения	3	2
1337	сознание необходимости	1	2
1338	и почему	1	2
1339	своей души	1	2
1340	слова что	1	2
1341	в первой	1	2
1342	все остальное	2	2
1343	ей не	1	2
1344	другой не	1	2
1345	произведений искусства	1	2
1346	человека или	1	2
1347	что наша	1	2
1348	который был	1	2
1349	с с	1	2
1350	от присоединения	1	2
1351	для чего	1	2
1352	следующее место	1	2
1353	себе как	1	2
1354	будет совершенно	1	2
1355	чувство может	1	2
1356	с ее	3	2
1357	произведением искусства	2	2
1358	искусство может	1	2
1359	всякое произведение	2	2
1360	понять что	1	2
1361	не назовем	1	2
1362	конечной цели	1	2
1363	до степени	1	2
1364	смысла а	1	2
1365	друг к	1	2
1366	в тесном	1	2
1367	об одной	1	2
1368	и музыка	1	2
1369	этот закон	1	2
1370	непосредственно не	1	2
1371	не ради	1	2
1372	что слова	1	2
1373	мы при	2	2
1374	как содержание	1	2
1375	убедиться что	3	2
1376	нас как	1	2
1377	с такой	1	2
1378	и кто	1	2
1379	и должно	1	2
1380	говорит нам	1	2
1381	переходим к	1	2
1382	что цель	1	2
1383	или словом	1	2
1384	из которых	5	2
1385	разница только	1	2
1386	его во	1	2
1387	переходит в	1	2
1388	как говорят	1	2
1389	но этого	1	2
1390	предмета с	2	2
1391	психологическая теория	1	2
1392	xviii в	2	2
1393	его словам	1	2
1394	в основание	1	2
1395	есть лишь	1	2
1396	в обратном	1	2
1397	других отношений	1	2
1398	слов не	1	2
1399	всегда в	1	2
1400	это положение	1	2
1401	показать что	12	2
1402	есть или	1	2
1403	имеет дело	2	2
1404	обращается к	2	2
1405	и чувств	1	2
1406	в одних	1	2
1407	никакого значения	1	2
1408	мнения что	1	2
1409	состоит из	2	2
1410	звуков не	1	2
1411	не приводит	1	2
1412	только чувство	1	2
1413	зависимости от	7	2
1414	языка так	1	2
1415	чтобы убедиться	2	2
1416	во сне	2	2
1417	похожи на	1	2
1418	искусства то	1	2
1419	свое время	1	2
1420	это и	3	2
1421	его и	4	2
1422	к нашему	1	2
1423	внешней форме	1	2
1424	нас не	2	2
1425	того самого	1	2
1426	очевидно и	1	2
1427	есть от	1	2
1428	уже из	1	2
1429	далее и	1	2
1430	звук может	1	2
1431	ясно и	1	2
1432	и народов	1	2
1433	наук о	1	2
1434	его частей	2	2
1435	такую же	1	2
1436	и понятие	1	2
1437	относящихся к	1	2
1438	что самое	4	2
1439	законы этого	1	2
1440	если например	1	2
1441	слово которое	1	2
1442	и форма	2	2
1443	и содержание	3	2
1444	из его	4	2
1445	как из	1	2
1446	не понимает	2	2
1447	находящихся в	1	2
1448	которые должны	2	2
1449	мы получим	2	2
1450	и об	2	2
1451	в чувственных	1	2
1452	котором она	1	2
1453	пока мы	3	2
1454	целый ряд	12	2
1455	получает от	1	2
1456	при определении	2	2
1457	знаем что	4	2
1458	нуждаются в	4	2
1459	всем другим	1	2
1460	другому и	1	2
1461	исходя из	4	2
1462	им в	4	2
1463	почему не	1	2
1464	количество слов	1	2
1465	на более	1	2
1466	и там	2	2
1467	нет и	1	2
1468	к науке	1	2
1469	в сфере	1	2
1470	принадлежит к	1	2
1471	не за	1	2
1472	их с	2	2
1473	двух противоположных	1	2
1474	процессов в	1	2
1475	только с	2	2
1476	еще дальше	1	2
1477	имеет и	1	2
1478	душевная жизнь	1	2
1479	силу того	3	2
1480	или другое	1	2
1481	власть над	1	2
1482	входящих в	2	2
1483	мы еще	1	2
1484	действительности не	1	2
1485	весьма мало	1	2
1486	д и	1	2
1487	похоже на	1	2
1488	нам только	1	2
1489	жизни но	1	2
1490	таком же	1	2
1491	есть много	1	2
1492	в прямом	1	2
1493	и было	1	2
1494	этот процесс	1	2
1495	ее на	2	2
1496	или когда	1	2
1497	он как	1	2
1498	из основных	1	2
1499	еще и	1	2
1500	тому чтобы	3	2
1501	легко заметить	4	2
1502	быть объяснено	2	2
1503	органы и	1	2
1504	значение его	1	2
1505	о нем	2	2
1506	как у	1	2
1507	может показаться	2	2
1508	место только	1	2
1509	в полном	3	2
1510	сознании мы	1	2
1511	только сказать	1	2
1512	что каждый	1	2
1513	же не	1	2
1514	если даже	1	2
1515	с их	1	2
1516	в движение	1	2
1517	человек есть	1	2
1518	по словам	1	2
1519	когда же	1	2
1520	того насколько	1	2
1521	а на	4	2
1522	формы и	11	2
1523	совершенно верно	3	2
1524	больше в	1	2
1525	по степени	1	2
1526	которые назовем	1	2
1527	для других	1	2
1528	этом не	2	2
1529	ему при	1	2
1530	и эта	1	2
1531	с теми	2	2
1532	чем состоит	1	2
1533	что сами	1	2
1534	история и	1	2
1535	быть признано	2	2
1536	приближается к	1	2
1537	впасть в	1	2
1538	мы ее	1	2
1539	один момент	1	2
1540	приходим к	1	2
1541	влиянии на	1	2
1542	могла быть	1	2
1543	возможно и	1	2
1544	мнение что	1	2
1545	представлений как	1	2
1546	и могут	1	2
1547	с однако	3	2
1548	системы как	1	2
1549	если она	2	2
1550	все особенности	1	2
1551	слове не	1	2
1552	утверждения что	1	2
1553	предмета но	1	2
1554	тех же	2	2
1555	на чувство	1	2
1556	той и	1	2
1557	есть искусство	1	2
1558	звуки не	1	2
1559	быть для	1	2
1560	чувства которые	1	2
1561	и другого	4	2
1562	оно может	1	2
1563	восприятия или	1	2
1564	этих двух	4	2
1565	не дают	1	2
1566	быть во	1	2
1567	буквальном смысле	1	2
1568	в самое	1	2
1569	если признать	1	2
1570	и эти	2	2
1571	в разной	1	2
1572	может выражаться	1	2
1573	в суждениях	1	2
1574	с первым	1	2
1575	этимологическое исследование	1	2
1576	заметить при	1	2
1577	то чего	1	2
1578	не могу	1	2
1579	связь и	1	2
1580	из ряда	1	2
1581	дело не	1	2
1582	связано с	1	2
1583	но очевидно	1	2
1584	эти формы	1	2
1585	от всех	3	2
1586	когда он	11	2
1587	ряд наук	1	2
1588	народного духа	1	2
1589	же значение	1	2
1590	самое что	2	2
1591	не видим	1	2
1592	что поэт	1	2
1593	которой оно	2	2
1594	что из	1	2
1595	и всякая	1	2
1596	один член	1	2
1597	каждого из	3	2
1598	так бывает	1	2
1599	чувства не	1	2
1600	на других	1	2
1601	друг другом	1	2
1602	есть прежде	1	2
1603	звуков а	1	2
1604	даже для	2	2
1605	эту мысль	2	2
1606	понятий но	1	2
1607	пришел к	2	2
1608	нуждается в	3	2
1609	если на	1	2
1610	от изучения	1	1
1611	какую роль	1	1
1612	бы доказать	1	1
1613	это на	1	1
1614	к действительности	1	1
1615	в особенности	3	1
1616	и другие	5	1
1617	стать в	1	1
1618	цель этих	1	1
1619	поэзии но	1	1
1620	было они	1	1
1621	мы найдем	2	1
1622	и содержания	2	1
1623	зрения на	2	1
1624	то должно	1	1
1625	чтобы дать	1	1
1626	на эти	2	1
1627	незамысловатом рассказе	1	1
1628	со всем	1	1
1629	ней не	2	1
1630	индивидуальной психологии	4	1
1631	из своего	1	1
1632	или других	1	1
1633	звуки становятся	1	1
1634	остались бы	1	1
1635	можно и	1	1
1636	творчества в	2	1
1637	произведения можем	1	1
1638	его молоко	1	1
1639	в такое	1	1
1640	мы выдадим	1	1
1641	самое разнообразное	1	1
1642	не мешает	1	1
1643	объяснить нам	1	1
1644	самом художнике	1	1
1645	одну форму	1	1
1646	некоторое знание	1	1
1647	стадо овец	1	1
1648	их если	1	1
1649	между отдельными	1	1
1650	история искусства	2	1
1651	любовь к	1	1
1652	столетия и	1	1
1653	же предмет	1	1
1654	об искусстве	2	1
1655	который должен	1	1
1656	людей но	1	1
1657	и над	1	1
1658	могут сохранять	1	1
1659	из всех	4	1
1660	вышли из	1	1
1661	или понятию	1	1
1662	вновь и	1	1
1663	чего-то другого	1	1
1664	какова же	1	1
1665	же мысль	3	1
1666	в нашу	1	1
1667	более обыкновенное	1	1
1668	которым они	1	1
1669	мысль можно	1	1
1670	одного языка	1	1
1671	человеком который	1	1
1672	ни стало	1	1
1673	материал не	3	1
1674	процессы мысли	1	1
1675	звуковую форму	2	1
1676	роль играют	1	1
1677	набрать воды	1	1
1678	что нас	2	1
1679	жить и	1	1
1680	и лучше	1	1
1681	незаслуженными потерями	1	1
1682	расстояние между	1	1
1683	из объективного	1	1
1684	него в	2	1
1685	с той	2	1
1686	остановиться на	2	1
1687	почему мы	1	1
1688	это легко	1	1
1689	же понятия	1	1
1690	же ошибочно	1	1
1691	с мы	1	1
1692	которое является	1	1
1693	видеть не	1	1
1694	своих собственных	1	1
1695	собаку и	1	1
1696	для психологии	3	1
1697	есть самая	1	1
1698	вся сила	1	1
1699	как если	1	1
1700	из ее	1	1
1701	и само	1	1
1702	отношений в	1	1
1703	есть известная	1	1
1704	у пушкина	4	1
1705	но опыт	1	1
1706	тогда только	1	1
1707	и наиболее	1	1
1708	есть продукт	2	1
1709	на задний	1	1
1710	как они	2	1
1711	и самые	1	1
1712	границы между	1	1
1713	правосудие содержание	1	1
1714	стремления и	1	1
1715	стоит в	1	1
1716	он уже	1	1
1717	в духе	1	1
1718	можем принять	1	1
1719	такими же	1	1
1720	между обоими	2	1
1721	и опять	1	1
1722	участвует в	1	1
1723	одно каже	1	1
1724	уже как	1	1
1725	и силу	1	1
1726	той связи	1	1
1727	в чашке	1	1
1728	веков могут	1	1
1729	и субъективное	1	1
1730	между деятельностью	1	1
1731	от некоторых	1	1
1732	ограничивается и	1	1
1733	и должен	1	1
1734	весами внутренняя	1	1
1735	от личной	1	1
1736	понятие к	1	1
1737	случаях в	1	1
1738	этом суждении	1	1
1739	которые поэтому	1	1
1740	увеличением затруднений	1	1
1741	если кто	1	1
1742	только через	1	1
1743	которой она	1	1
1744	что почти	1	1
1745	и очень	2	1
1746	из искусств	1	1
1747	другие если	1	1
1748	поэтическом образе	1	1
1749	требует объяснения	1	1
1750	себя к	1	1
1751	область истории	1	1
1752	только ее	3	1
1753	что имел	1	1
1754	в художественном	9	1
1755	мы так	1	1
1756	как более	1	1
1757	выражения отношения	2	1
1758	стихийно-разрушительное действие	1	1
1759	эти направления	1	1
1760	если исключить	1	1
1761	в степени	1	1
1762	их отношение	1	1
1763	легче всего	6	1
1764	от поэзии	1	1
1765	сродство с	1	1
1766	целым рядом	2	1
1767	мир и	1	1
1768	простейшем виде	1	1
1769	речь идет	4	1
1770	найдена идея	1	1
1771	имеют значение	1	1
1772	мы считаем	2	1
1773	вырывается из	1	1
1774	всего можно	1	1
1775	одного образа	1	1
1776	как только	3	1
1777	цели и	1	1
1778	справедливо что	1	1
1779	вижу есть	1	1
1780	искусств в	1	1
1781	казалось бы	4	1
1782	деятельности с	1	1
1783	чем заключается	1	1
1784	действие потока	1	1
1785	живописи и	1	1
1786	для выражения	7	1
1787	образом при	1	1
1788	если при	2	1
1789	ассоциации с	1	1
1790	с гораздо	1	1
1791	действия и	4	1
1792	области психологии	2	1
1793	что гораздо	1	1
1794	заключал в	1	1
1795	и предполагает	2	1
1796	с пером	2	1
1797	природы человека	1	1
1798	шаг и	1	1
1799	человека эти	1	1
1800	в силе	1	1
1801	в незамысловатом	1	1
1802	почему создания	1	1
1803	совершенно в	1	1
1804	за объективное	1	1
1805	построены на	1	1
1806	тем с	1	1
1807	чтобы вызвать	3	1
1808	жизни когда	1	1
1809	загадки а	1	1
1810	уже ничего	1	1
1811	этот механизм	1	1
1812	в пословице	1	1
1813	зависимым от	1	1
1814	не согласиться	1	1
1815	представления с	1	1
1816	которой он	2	1
1817	сам не	1	1
1818	что мне	1	1
1819	два момента	2	1
1820	своей природе	1	1
1821	и составляют	1	1
1822	слов на	1	1
1823	наша обыденная	1	1
1824	вопль который	1	1
1825	это делается	1	1
1826	в творчестве	5	1
1827	в понимании	1	1
1828	значения слова	1	1
1829	обнаруживается при	1	1
1830	своим предшествующим	1	1
1831	в нескольких	1	1
1832	понятия в	1	1
1833	процесс в	4	1
1834	может кому-нибудь	1	1
1835	и сволок	2	1
1836	с личной	1	1
1837	жизнь а	1	1
1838	различных групп	1	1
1839	это его	1	1
1840	но то	1	1
1841	бы если	2	1
1842	поэтому если	1	1
1843	и должна	1	1
1844	п с	1	1
1845	и бесконечное	1	1
1846	вот почему	1	1
1847	переводе на	1	1
1848	все одно	1	1
1849	по самой	3	1
1850	может вызвать	1	1
1851	в психологическом	2	1
1852	наглядный образ	1	1
1853	действительно так	1	1
1854	окно двери	2	1
1855	и поэтического	1	1
1856	почудиться неумолимое	1	1
1857	должна была	3	1
1858	в изучении	2	1
1859	содержание скромная	1	1
1860	за наше	1	1
1861	исследования и	4	1
1862	произведения но	2	1
1863	употребление слова	2	1
1864	чувства испытываемые	1	1
1865	двух родов	1	1
1866	и выражение	1	1
1867	образом из	1	1
1868	приходит к	5	1
1869	мы готовы	1	1
1870	виду и	1	1
1871	женщины с	1	1
1872	говорит что	10	1
1873	задачи и	3	1
1874	затруднений при	1	1
1875	его по	1	1
1876	и те	5	1
1877	возбуждать самое	1	1
1878	степени что	1	1
1879	то как	4	1
1880	в бессознательном	1	1
1881	и психологии	2	1
1882	отдельных слов	1	1
1883	и потом	1	1
1884	создании а	1	1
1885	действия как	1	1
1886	в вопросе	1	1
1887	перед ним	1	1
1888	и музыке	1	1
1889	нами прежде	1	1
1890	убедиться в	2	1
1891	своего осуществления	1	1
1892	всего что	1	1
1893	того не	2	1
1894	и научное	1	1
1895	на одну	1	1
1896	бы потому	1	1
1897	сложны и	1	1
1898	могут и	1	1
1899	поэта и	2	1
1900	не дай	1	1
1901	для поэтического	1	1
1902	как сами	1	1
1903	которого они	1	1
1904	казалось что	1	1
1905	настоящее время	2	1
1906	мыслей которые	1	1
1907	в голове	2	1
1908	что отношение	1	1
1909	быть искусственно	1	1
1910	без ответа	1	1
1911	мы примем	2	1
1912	иначе это	1	1
1913	этим что	1	1
1914	объяснение в	1	1
1915	который служит	1	1
1916	направленных к	1	1
1917	что становясь	1	1
1918	менее важно	1	1
1919	сами нуждаются	2	1
1920	восстановить в	1	1
1921	нигде не	2	1
1922	так не	1	1
1923	чего он	1	1
1924	особенно в	1	1
1925	отличие поэтического	2	1
1926	в непосредственной	1	1
1927	связи со	2	1
1928	не умеет	1	1
1929	невозвратными и	1	1
1930	как бедняк	1	1
1931	есть познание	1	1
1932	что называют	2	1
1933	в девятой	1	1
1934	словом при	1	1
1935	и всякого	1	1
1936	как работу	1	1
1937	сохранять свое	1	1
1938	в басне	5	1
1939	движений с	1	1
1940	до какой	1	1
1941	какой степени	2	1
1942	как общая	1	1
1943	но отсюда	1	1
1944	бы так	1	1
1945	человеку и	1	1
1946	и самым	2	1
1947	практического применения	1	1
1948	образа к	3	1
1949	как сказано	1	1
1950	понимания как	1	1
1951	самое появление	1	1
1952	восприятия так	1	1
1953	содержанием и	1	1
1954	что разница	2	1
1955	жизни с	4	1
1956	что сказано	1	1
1957	свое собственное	2	1
1958	о ней	4	1
1959	гораздо более	2	1
1960	и повторяет	1	1
1961	восприятии и	2	1
1962	друге каже	1	1
1963	чувственного содержания	1	1
1964	как нужно	1	1
1965	быть бесконечно	1	1
1966	он имел	1	1
1967	самое сравнение	1	1
1968	же звук	1	1
1969	считать не	1	1
1970	другие столь	1	1
1971	с нельзя	1	1
1972	каже свитай	1	1
1973	известных и	1	1
1974	не принадлежат	1	1
1975	привело к	1	1
1976	и музыки	2	1
1977	народу то	1	1
1978	цветов звуков	1	1
1979	самые грубые	1	1
1980	той мере	1	1
1981	и мир	1	1
1982	прямым следствием	1	1
1983	оно совершенно	2	1
1984	общий вывод	1	1
1985	и последующим	1	1
1986	по преимуществу	2	1
1987	разве мы	1	1
1988	ребенок впервые	1	1
1989	вызывает не	1	1
1990	мышления и	3	1
1991	шагу в	1	1
1992	как полагает	1	1
1993	из объективных	2	1
1994	развилась из	1	1
1995	она как	2	1
1996	нам быть	1	1
1997	из следующих	1	1
1998	но из	1	1
1999	и эту	1	1
2000	быть признаны	1	1
2001	не останется	1	1
2002	произведение которое	1	1
2003	где начинается	3	1
2004	что каждая	2	1
2005	поэтому в	1	1
2006	его собственных	1	1
2007	от действительности	1	1
2008	такого рода	1	1
2009	искусство в	4	1
2010	что этого	1	1
2011	понимая ее	1	1
2012	слово до	1	1
2013	при переходе	1	1
2014	известной гибкости	1	1
2015	ближайшее этимологическое	1	1
2016	оказываются только	2	1
2017	себе такое	1	1
2018	всем с	1	1
2019	явлений когда	1	1
2020	прийти к	1	1
2021	всегда мы	1	1
2022	действует и	1	1
2023	ее можно	1	1
2024	из взаимодействия	1	1
2025	в общей	1	1
2026	отличия от	1	1
2027	душевных сил	1	1
2028	чтобы иметь	1	1
2029	увеличивает его	1	1
2030	аналогии с	2	1
2031	можем употребить	1	1
2032	будет найти	1	1
2033	составляющих его	3	1
2034	в качестве	3	1
2035	что самая	1	1
2036	это верно	1	1
2037	и простом	1	1
2038	в психологических	2	1
2039	от людей	1	1
2040	для объяснения	3	1
2041	виды искусства	1	1
2042	и прозы	1	1
2043	они в	2	1
2044	на глубокую	1	1
2045	составляющим ее	1	1
2046	того который	2	1
2047	есть с	1	1
2048	из сосуда	1	1
2049	материалом поэзии	1	1
2050	начинается в	1	1
2051	сколько бы	1	1
2052	эта форма	2	1
2053	как можно	3	1
2054	художника не	1	1
2055	направления которое	1	1
2056	поэзии не	1	1
2057	как чувства	1	1
2058	этом как	2	1
2059	о различном	1	1
2060	производят впечатление	1	1
2061	в зависимости	6	1
2062	во всей	1	1
2063	ради своего	1	1
2064	п но	1	1
2065	в полной	1	1
2066	волна без	1	1
2067	фактов которые	1	1
2068	в несколько	1	1
2069	не о	1	1
2070	ни от	1	1
2071	заслуга художника	1	1
2072	содержание окажется	1	1
2073	как по	1	1
2074	что под	1	1
2075	силе внутренней	1	1
2076	будто бы	2	1
2077	закрыв глаза	1	1
2078	понятию вместо	1	1
2079	следует рассматривать	1	1
2080	по аналогии	1	1
2081	начинается там	3	1
2082	молока который	1	1
2083	отношений к	1	1
2084	на какую	1	1
2085	мысли например	1	1
2086	мы познаем	1	1
2087	средствами искусства	1	1
2088	был у	1	1
2089	роль что	2	1
2090	и познания	1	1
2091	вложен этим	1	1
2092	не поймет	1	1
2093	предмете и	1	1
2094	формы является	1	1
2095	здесь же	1	1
2096	думалось ему	1	1
2097	вместо содержание	1	1
2098	в последних	1	1
2099	не остается	2	1
2100	теми или	1	1
2101	исторического развития	1	1
2102	сосуда его	1	1
2103	но ведь	1	1
2104	идеи с	1	1
2105	и психология	3	1
2106	сводится на	1	1
2107	тех мыслей	1	1
2108	эти три	1	1
2109	и иметь	1	1
2110	встречается в	1	1
2111	же при	1	1
2112	то прежде	1	1
2113	которое и	1	1
2114	отношении разных	1	1
2115	не означает	2	1
2116	чашке как	1	1
2117	и горе	1	1
2118	по поверхности	1	1
2119	же точно	13	1
2120	восприятия то	2	1
2121	если искусство	1	1
2122	картины или	1	1
2123	и характер	3	1
2124	а эта	1	1
2125	который вырывается	1	1
2126	мы намерены	2	1
2127	собственных представлений	1	1
2128	было набрать	1	1
2129	это мраморная	1	1
2130	и частей	1	1
2131	слабее того	1	1
2132	между собой	1	1
2133	больше и	2	1
2134	молоко и	1	1
2135	чувство с	1	1
2136	нужно еще	1	1
2137	что наука	2	1
2138	человек то	1	1
2139	и влияние	1	1
2140	он обладал	1	1
2141	образом это	1	1
2142	обыкновенное выражение	1	1
2143	в сторону	1	1
2144	хотя оно	1	1
2145	а другой	3	1
2146	к психологии	9	1
2147	есть своя	1	1
2148	другого как	2	1
2149	всех народов	1	1
2150	которая есть	1	1
2151	унесла из	1	1
2152	живут по	1	1
2153	присоединения к	1	1
2154	а для	1	1
2155	стихотворный размер	1	1
2156	нас есть	1	1
2157	творчество в	1	1
2158	понятий и	3	1
2159	воды и	1	1
2160	и отсюда	2	1
2161	бы был	1	1
2162	совершенно другой	3	1
2163	искать не	2	1
2164	точкой зрения	2	1
2165	с он	3	1
2166	быть так	1	1
2167	кончает тем	1	1
2168	по-своему апперципирует	1	1
2169	утверждая что	1	1
2170	лежащим в	1	1
2171	в уста	1	1
2172	для его	1	1
2173	искусство не	2	1
2174	себе мысль	1	1
2175	возникает из	1	1
2176	забвением внутренней	1	1
2177	пользования им	1	1
2178	есть признак	1	1
2179	почему именно	2	1
2180	приводит его	1	1
2181	звуковая форма	1	1
2182	содержанием слова	1	1
2183	выражение именно	1	1
2184	это совершается	2	1
2185	через этот	1	1
2186	предполагается что	1	1
2187	психологии и	5	1
2188	него есть	1	1
2189	сознания то	1	1
2190	все яснее	1	1
2191	рассказе как	1	1
2192	что настоящее	1	1
2193	слов иначе	1	1
2194	так мы	1	1
2195	нашего сознания	3	1
2196	быть содержанием	1	1
2197	всякой научной	1	1
2198	за порогом	1	1
2199	фигуры в	1	1
2200	именно потому	3	1
2201	отличен от	1	1
2202	с новыми	2	1
2203	оказалось бы	1	1
2204	определенным образом	1	1
2205	гравюра передает	1	1
2206	искусства различие	1	1
2207	как материал	1	1
2208	при отсутствии	1	1
2209	все звуки	1	1
2210	мы всегда	1	1
2211	бы могло	1	1
2212	оснований для	1	1
2213	будет ложно	1	1
2214	поправки в	1	1
2215	отношение между	1	1
2216	свитай боже	1	1
2217	на самый	2	1
2218	еще яснее	1	1
2219	зрения в	1	1
2220	две формы	1	1
2221	п хотя	1	1
2222	наше личное	1	1
2223	непременно должны	2	1
2224	к такой	1	1
2225	времена высокого	1	1
2226	можно сделать	1	1
2227	на нем	2	1
2228	а у	1	1
2229	человек получает	1	1
2230	получает власть	1	1
2231	всех других	2	1
2232	объяснить значение	1	1
2233	и является	1	1
2234	совершенно серьезно	1	1
2235	в тех	2	1
2236	которые составляют	1	1
2237	место между	1	1
2238	искусства чтобы	1	1
2239	его жизнь	1	1
2240	от изменения	1	1
2241	независимое от	2	1
2242	к общей	1	1
2243	между которыми	1	1
2244	чтобы их	1	1
2245	несущественным и	1	1
2246	предмет своего	2	1
2247	звук будет	1	1
2248	это может	2	1
2249	из общего	1	1
2250	с нашими	1	1
2251	соединение двух	1	1
2252	то а	1	1
2253	что звук	1	1
2254	его так	1	1
2255	понятия не	1	1
2256	а мене	1	1
2257	сознание только	1	1
2258	вызвать мысль	1	1
2259	всякого другого	1	1
2260	к высшим	1	1
2261	не само	1	1
2262	известные черты	1	1
2263	и главным	1	1
2264	их образы	1	1
2265	значит стоять	1	1
2266	это похоже	1	1
2267	основанное на	1	1
2268	непременно должно	1	1
2269	чувства которое	1	1
2270	всегда имеет	1	1
2271	и никогда	1	1
2272	от какого	1	1
2273	и характеры	1	1
2274	найти в	2	1
2275	и какой	1	1
2276	он сказал	1	1
2277	когда они	2	1
2278	понимание но	1	1
2279	самому себе	2	1
2280	стоит только	4	1
2281	форм в	1	1
2282	ключ ко	1	1
2283	роль играет	1	1
2284	истины из	1	1
2285	и весами	1	1
2286	зацрни то	1	1
2287	объясняется и	2	1
2288	§ и	1	1
2289	показывают что	2	1
2290	всю жизнь	2	1
2291	чаще всего	1	1
2292	есть все	1	1
2293	значение как	1	1
2294	предметом для	1	1
2295	о роли	1	1
2296	на место	3	1
2297	в данный	1	1
2298	и чтобы	1	1
2299	чувств и	1	1
2300	форму и	4	1
2301	произведения без	1	1
2302	на мнимую	1	1
2303	психология с	2	1
2304	мысли которые	1	1
2305	области человеческой	1	1
2306	можно с	2	1
2307	наметить в	1	1
2308	иначе не	1	1
2309	может как	1	1
2310	выражения с	1	1
2311	намек на	2	1
2312	чувства или	1	1
2313	политической нравственной	1	1
2314	загадка одно	1	1
2315	что символизм	1	1
2316	быть возможно	1	1
2317	искусства в	14	1
2318	лошадь и	1	1
2319	капитанская дочка	1	1
2320	которая и	1	1
2321	указано выше	1	1
2322	части но	1	1
2323	может прийти	1	1
2324	к сожалению	1	1
2325	своего рода	1	1
2326	соглашаются с	1	1
2327	было на	1	1
2328	той которая	1	1
2329	слова это	1	1
2330	против этого	1	1
2331	можно получить	1	1
2332	утверждать что	9	1
2333	связи и	1	1
2334	составить себе	2	1
2335	из произведений	1	1
2336	бывает и	1	1
2337	бесконечно малые	3	1
2338	ним только	1	1
2339	скоро и	1	1
2340	в состав	1	1
2341	с итак	2	1
2342	произведение и	2	1
2343	личности на	1	1
2344	как остроумие	1	1
2345	и этот	3	1
2346	даны в	2	1
2347	сознанию необходимости	1	1
2348	как одна	2	1
2349	одном случае	1	1
2350	только посредственно	1	1
2351	они и	2	1
2352	смотреть на	1	1
2353	и должны	1	1
2354	только те	1	1
2355	на самые	2	1
2356	отдельных звуков	1	1
2357	будет признать	1	1
2358	но вытекает	1	1
2359	потерями легко	1	1
2360	именно идея	1	1
2361	речи но	1	1
2362	и свою	1	1
2363	цели то	1	1
2364	законы управляющие	1	1
2365	и веков	1	1
2366	содержание художественного	1	1
2367	сволок может	1	1
2368	что сказать	1	1
2369	особенности этого	1	1
2370	человеческого тела	2	1
2371	звуках в	1	1
2372	факта что	2	1
2373	и указать	1	1
2374	же отношении	1	1
2375	этого понятия	1	1
2376	направляет мысль	1	1
2377	которые он	1	1
2378	свою цену	1	1
2379	будто в	1	1
2380	двери и	3	1
2381	между обеими	2	1
2382	самое произведение	1	1
2383	оно было	2	1
2384	в противоречие	3	1
2385	мере это	1	1
2386	и далее	2	1
2387	представляющая правосудие	1	1
2388	и дает	1	1
2389	искусства образ	1	1
2390	форма каждого	2	1
2391	которого оно	1	1
2392	поэтому совершенно	1	1
2393	и философии	2	1
2394	же стихии	1	1
2395	выдадим его	1	1
2396	самого художника	1	1
2397	и различие	1	1
2398	он что	1	1
2399	а проза	1	1
2400	своей исходной	1	1
2401	чего мы	2	1
2402	он на	1	1
2403	в область	3	1
2404	от этой	2	1
2405	такое толкование	1	1
2406	равным образом	3	1
2407	буквального смысла	1	1
2408	нашу мысль	1	1
2409	требуется и	1	1
2410	бы показать	1	1
2411	состояние возбужденное	1	1
2412	такого что	1	1
2413	мраморная статуя	1	1
2414	и слов	2	1
2415	науки и	1	1
2416	то они	1	1
2417	из нескольких	1	1
2418	творчества с	2	1
2419	развести глоток	1	1
2420	всем известно	1	1
2421	и делает	2	1
2422	источником новых	1	1
2423	который ставит	1	1
2424	употребить более	1	1
2425	следует искать	1	1
2426	в исследовании	3	1
2427	сводится к	3	1
2428	нет никакого	1	1
2429	мере и	1	1
2430	быть сведены	1	1
2431	же самые	2	1
2432	нас от	2	1
2433	стремится не	1	1
2434	со всеми	5	1
2435	это удовольствие	1	1
2436	и сделать	1	1
2437	сознаться что	1	1
2438	и казалось	1	1
2439	одну и	1	1
2440	общих законов	1	1
2441	значение которое	1	1
2442	эти понятия	1	1
2443	искусства к	1	1
2444	слова тот	1	1
2445	необходимая для	1	1
2446	прибавим к	1	1
2447	о законах	1	1
2448	во что	1	1
2449	широкое и	1	1
2450	других людях	1	1
2451	от игры	2	1
2452	к сложным	1	1
2453	он так	1	1
2454	сознание не	1	1
2455	однако что	1	1
2456	психологической точки	4	1
2457	другого потому	1	1
2458	разнообразное содержание	1	1
2459	более тесный	1	1
2460	заключается не	2	1
2461	может не	1	1
2462	поэзии то	1	1
2463	нравственной научной	1	1
2464	существует то	1	1
2465	и столь	1	1
2466	содержание и	1	1
2467	только такой	1	1
2468	ничего такого	1	1
2469	содержание а	1	1
2470	и действительно	1	1
2471	трудом и	1	1
