N	2gram	Propp_Isto	FransuaR
1319	которые с	1	2
1320	а он	1	2
1321	встречаются в	1	2
1322	не все	5	2
1323	для исполнения	1	2
1324	в самых	1	2
1325	мы должны	17	2
1326	в глубину	1	2
1327	в античности	3	2
1328	не с	3	2
1329	же что	2	2
1330	нам важны	1	2
1331	и жизни	1	2
1332	несколько подробнее	1	2
1333	к которой	2	2
1334	этому поводу	2	2
1335	уже очень	1	2
1336	могло быть	1	2
1337	дело вовсе	1	2
1338	огромное значение	1	2
1339	это можно	1	2
1340	мы сейчас	2	2
1341	находилась в	1	2
1342	остановимся в	1	2
1343	если она	1	2
1344	последовательности в	1	2
1345	не можем	4	2
1346	поэтому мы	1	2
1347	на многих	1	2
1348	же объясняется	1	2
1349	и другую	1	2
1350	к числу	1	2
1351	они уже	1	2
1352	в следующих	1	2
1353	социальной и	2	2
1354	они находят	1	2
1355	в какой	4	2
1356	с исторической	1	2
1357	одно мгновение	1	2
1358	по мере	4	2
1359	формы эти	2	2
1360	по-видимому не	1	2
1361	наконец еще	1	2
1362	этом отрывке	1	2
1363	и связь	1	2
1364	все названные	1	2
1365	если он	1	2
1366	была для	1	2
1367	свою особую	1	2
1368	них мы	1	2
1369	речь идет	1	2
1370	вслед за	7	2
1371	это чисто	1	2
1372	очень важной	1	2
1373	умершим и	1	2
1374	которые мы	1	2
1375	была его	1	2
1376	такое объяснение	1	2
1377	не должен	8	2
1378	формы его	2	2
1379	и оно	2	2
1380	же у	1	2
1381	века это	1	2
1382	и стали	3	2
1383	ii в	1	2
1384	не стали	1	2
1385	что еще	1	2
1386	всего что	1	2
1387	мифа о	1	2
1388	они всегда	1	2
1389	сын и	2	2
1390	например когда	1	2
1391	с политическими	1	2
1392	за него	2	2
1393	можно привести	3	2
1394	эта система	1	2
1395	и культурной	1	2
1396	этой роли	2	2
1397	так у	2	2
1398	этом же	1	2
1399	гораздо более	1	2
1400	ее то	1	2
1401	которую они	1	2
1402	ее и	1	2
1403	времени все	1	2
1404	здесь так	1	2
1405	смертью но	1	2
1406	то оно	1	2
1407	содержится в	2	2
1408	выходить из	1	2
1409	после чего	1	2
1410	мало и	1	2
1411	если ты	2	2
1412	ранних стадиях	2	2
1413	другого мира	2	2
1414	что такое	3	2
1415	в весьма	1	2
1416	об их	1	2
1417	связывается с	1	2
1418	напомнить что	1	2
1419	этот характер	1	2
1420	с представлениями	3	2
1421	что под	1	2
1422	из уст	1	2
1423	обряда в	1	2
1424	сохранился в	1	2
1425	художественная логика	1	2
1426	встречается в	3	2
1427	по ее	1	2
1428	все виды	1	2
1429	и вместе	2	2
1430	связанным с	1	2
1431	а только	3	2
1432	это тоже	6	2
1433	именно как	1	2
1434	они действительно	1	2
1435	из тела	1	2
1436	явление это	1	2
1437	описание этого	1	2
1438	стороны с	1	2
1439	ни одно	1	2
1440	каждой детали	1	2
1441	умирает и	1	2
1442	не сливаются	1	2
1443	другой день	1	2
1444	вопрос в	2	2
1445	между словом	1	2
1446	с людьми	1	2
1447	и далеко	1	2
1448	но чем	1	2
1449	и всенародный	1	2
1450	жениться и	1	2
1451	их довольно	1	2
1452	необходимо еще	2	2
1453	бы его	2	2
1454	от которой	1	2
1455	найти в	1	2
1456	это делает	2	2
1457	все явления	1	2
1458	тесно связан	2	2
1459	представлением об	1	2
1460	его затем	1	2
1461	уходит в	1	2
1462	здесь часто	1	2
1463	дурак и	1	2
1464	это типичная	1	2
1465	там они	1	2
1466	его нет	1	2
1467	же мотив	1	2
1468	как с	1	2
1469	он взял	1	2
1470	мы назвали	1	2
1471	его с	1	2
1472	человек с	1	2
1473	чрезвычайно много	1	2
1474	основная задача	1	2
1475	когда его	1	2
1476	мы пока	1	2
1477	нас от	1	2
1478	обрядов и	1	2
1479	этот страх	2	2
1480	не более	2	2
1481	причем он	1	2
1482	особый интерес	1	2
1483	и чрезвычайно	1	2
1484	нет он	2	2
1485	не делает	2	2
1486	так вот	1	2
1487	затем следует	1	2
1488	стремятся к	1	2
1489	оно всегда	1	2
1490	к самым	1	2
1491	знает что	1	2
1492	магии и	1	2
1493	всех народов	1	2
1494	всегда на	1	2
1495	знали что	1	2
1496	связанную с	1	2
1497	из античной	1	2
1498	в середине	3	2
1499	с большей	1	2
1500	этим явлениям	1	2
1501	отражает в	1	2
1502	черта в	1	2
1503	при помощи	2	2
1504	действия и	3	2
1505	тогда и	3	2
1506	соответствии с	2	2
1507	мог бы	3	2
1508	при котором	1	2
1509	жизни народа	1	2
1510	с некоторым	1	2
1511	только о	2	2
1512	еще одну	3	2
1513	связаны и	1	2
1514	соприкосновение с	1	2
1515	иной характер	1	2
1516	о человеке	1	2
1517	неожиданным и	1	2
1518	в могилу	2	2
1519	бы на	1	2
1520	из форм	1	2
1521	она никогда	1	2
1522	жизни она	1	2
1523	и непосредственно	1	2
1524	этого не	6	2
1525	что к	1	2
1526	превращения в	2	2
1527	в глубине	2	2
1528	их нельзя	2	2
1529	здесь уже	1	2
1530	власть в	1	2
1531	понимать как	1	2
1532	правильно поставлена	1	2
1533	его отношения	1	2
1534	лица не	1	2
1535	это так	6	2
1536	не дают	1	2
1537	может иметь	2	2
1538	и снова	1	2
1539	что от	2	2
1540	то чего	4	2
1541	так называемой	1	2
1542	войну и	1	2
1543	вся жизнь	1	2
1544	это для	2	2
1545	была также	1	2
1546	и особый	1	2
1547	момент когда	4	2
1548	к тем	1	2
1549	чудесным образом	1	2
1550	в нашей	2	2
1551	уже видели	4	2
1552	таких случаях	4	2
1553	имеет свои	1	2
1554	всей его	1	2
1555	и всех	1	2
1556	по окончании	1	2
1557	еще на	1	2
1558	природы эта	1	2
1559	увидел в	1	2
1560	тот кто	3	2
1561	при таком	2	2
1562	она очень	2	2
1563	только после	3	2
1564	что мотив	3	2
1565	иногда даже	1	2
1566	совершается в	2	2
1567	он пользуется	1	1
1568	еще несколько	1	1
1569	на большую	1	1
1570	чрезвычайно важно	1	1
1571	сам был	1	1
1572	и объяснить	1	1
1573	идти на	1	1
1574	только из	2	1
1575	только над	1	1
1576	от необходимости	1	1
1577	было запрещено	1	1
1578	когда ему	2	1
1579	знать и	1	1
1580	теперь что	1	1
1581	и становятся	2	1
1582	дать только	1	1
1583	мы рассматривали	2	1
1584	себя у	1	1
1585	придает им	1	1
1586	на работу	1	1
1587	нечто подобное	1	1
1588	а у	1	1
1589	которое я	1	1
1590	своем развитии	1	1
1591	это значит	1	1
1592	является в	1	1
1593	и говорить	1	1
1594	и приобрел	1	1
1595	на с	1	1
1596	он некоторое	1	1
1597	в издании	1	1
1598	др это	1	1
1599	изучения народных	1	1
1600	но что	2	1
1601	оно все	1	1
1602	и дух	1	1
1603	приобщиться к	1	1
1604	стоит в	3	1
1605	в художественную	1	1
1606	по пути	2	1
1607	в мифе	3	1
1608	мы начнем	1	1
1609	на примере	1	1
1610	уходят в	1	1
1611	нужно есть	1	1
1612	не хотят	1	1
1613	явления по	1	1
1614	как родовой	1	1
1615	зато в	1	1
1616	когда эта	1	1
1617	уже на	2	1
1618	из всего	1	1
1619	к другим	1	1
1620	пор мы	4	1
1621	так это	1	1
1622	уже нет	1	1
1623	веселовский на	1	1
1624	в соответствии	1	1
1625	здесь дело	1	1
1626	эта формула	1	1
1627	прошлого в	1	1
1628	каких нет	1	1
1629	как процесс	2	1
1630	собой не	1	1
1631	по этим	1	1
1632	этом примере	1	1
1633	и сопоставим	1	1
1634	за ней	1	1
1635	но связь	2	1
1636	на точку	1	1
1637	нечто другое	1	1
1638	матери и	1	1
1639	смысл этого	1	1
1640	ход действия	3	1
1641	много например	1	1
1642	всем его	1	1
1643	после его	1	1
1644	рабовладельческого строя	1	1
1645	первый взгляд	2	1
1646	возникновение и	1	1
1647	не служит	1	1
1648	сведен к	1	1
1649	на природу	2	1
1650	же несколько	1	1
1651	она же	1	1
1652	можно не	1	1
1653	вопрос о	8	1
1654	не чувствует	1	1
1655	смерти но	3	1
1656	она названа	1	1
1657	она все	2	1
1658	подчинены и	1	1
1659	его утверждение	1	1
1660	даже те	1	1
1661	представляет собой	7	1
1662	будут развиваться	1	1
1663	из числа	1	1
1664	где не	1	1
1665	может вызвать	1	1
1666	этот текст	1	1
1667	к своей	1	1
1668	женщине и	1	1
1669	спускался в	2	1
1670	того она	1	1
1671	форма ее	1	1
1672	но нигде	1	1
1673	увидим что	8	1
1674	быть названо	1	1
1675	оно встречается	1	1
1676	что же	4	1
1677	и чистоте	1	1
1678	уже есть	1	1
1679	яркий пример	2	1
1680	это значило	1	1
1681	где и	1	1
1682	природы но	1	1
1683	эти типы	1	1
1684	в карты	1	1
1685	правовых и	1	1
1686	точке зрения	1	1
1687	пути от	2	1
1688	отношения и	1	1
1689	поэтому у	1	1
1690	посвящения в	2	1
1691	отдельности и	1	1
1692	в подземное	1	1
1693	на себе	1	1
1694	когда человек	1	1
1695	огромная литература	1	1
1696	но отчего	1	1
1697	а сам	3	1
1698	царями и	1	1
1699	явление не	1	1
1700	такая же	1	1
1701	формы этой	3	1
1702	там мы	1	1
1703	и общественные	2	1
1704	это почти	1	1
1705	имеется у	1	1
1706	узнает что	1	1
1707	есть некоторые	1	1
1708	смыслу этого	2	1
1709	и живет	1	1
1710	иногда только	1	1
1711	превратился в	1	1
1712	но так	3	1
1713	о связи	2	1
1714	на горизонте	2	1
1715	чем это	5	1
1716	быта и	1	1
1717	в актах	1	1
1718	других явлений	1	1
1719	соприкосновения с	1	1
1720	солнечный свет	1	1
1721	он умер	3	1
1722	на обычную	1	1
1723	не найдем	1	1
1724	этих запретов	2	1
1725	часто имеет	1	1
1726	или иным	1	1
1727	литературу но	1	1
1728	лишь тогда	1	1
1729	она сама	1	1
1730	нему в	1	1
1731	известный процент	1	1
1732	тела что	1	1
1733	нами не	1	1
1734	жалко было	1	1
1735	а наоборот	1	1
1736	сложную систему	1	1
1737	с огнем	1	1
1738	воздух и	1	1
1739	он к	1	1
1740	она в	1	1
1741	роль с	1	1
1742	сам неоднократно	1	1
1743	на мотив	2	1
1744	такие действия	1	1
1745	к обрядам	2	1
1746	отметить еще	1	1
1747	интересное и	1	1
1748	которые господствуют	1	1
1749	они подчинены	1	1
1750	над человеком	1	1
1751	своем пути	1	1
1752	головы а	1	1
1753	под землей	1	1
1754	из названных	1	1
1755	они будут	1	1
1756	не хватает	1	1
1757	как можно	2	1
1758	этой главе	1	1
1759	истории этого	1	1
1760	совершенно ясно	3	1
1761	тем больше	1	1
1762	и рассказ	1	1
1763	бы думать	1	1
1764	по частям	1	1
1765	что там	1	1
1766	помощи которого	1	1
1767	из моих	1	1
1768	только бы	1	1
1769	и хорошо	1	1
1770	под его	1	1
1771	которые еще	1	1
1772	как говорит	1	1
1773	представлений но	1	1
1774	дома в	1	1
1775	по одному	2	1
1776	характерная черта	1	1
1777	встречается не	2	1
1778	значило бы	1	1
1779	широко использован	1	1
1780	во что-то	1	1
1781	и освобождает	1	1
1782	оружие и	1	1
1783	играет роль	1	1
1784	хотя оно	1	1
1785	америки и	1	1
1786	а другой	2	1
1787	что как	1	1
1788	встрече с	1	1
1789	через рот	1	1
1790	и оставил	1	1
1791	земли поэтому	1	1
1792	при каких	1	1
1793	что хотя	1	1
1794	пускаются в	1	1
1795	дал мне	1	1
1796	нами как	2	1
1797	возникает из	2	1
1798	люди и	1	1
1799	иногда на	1	1
1800	в наше	1	1
1801	под ними	1	1
1802	это чрезвычайно	1	1
1803	зубов и	1	1
1804	берет его	1	1
1805	вот несколько	4	1
1806	а вскрытие	1	1
1807	отдельных мотивов	2	1
1808	отношении они	1	1
1809	которое выходит	1	1
1810	семь лет	2	1
1811	это или	1	1
1812	сохранились в	1	1
1813	наконец самое	1	1
1814	найдем у	1	1
1815	отрицания этой	1	1
1816	еще два	1	1
1817	над всеми	1	1
1818	верно и	1	1
1819	или иное	1	1
1820	или от	1	1
1821	себя за	2	1
1822	или наконец	1	1
1823	а тем	1	1
1824	книга которая	1	1
1825	показал как	2	1
1826	у ней	3	1
1827	это приводит	2	1
1828	их возникновение	1	1
1829	особенно много	1	1
1830	тех действий	1	1
1831	узнаем в	1	1
1832	он до	1	1
1833	значение этих	1	1
1834	за нее	1	1
1835	которое на	1	1
1836	путь и	1	1
1837	наоборот все	1	1
1838	но кроме	1	1
1839	отнюдь не	2	1
1840	связи это	1	1
1841	до начала	1	1
1842	можно с	1	1
1843	встречается и	1	1
1844	еще одно	1	1
1845	раньше чем	6	1
1846	где мы	1	1
1847	явствует что	1	1
1848	ты еще	1	1
1849	доказывает что	2	1
1850	часто мы	1	1
1851	утверждать что	3	1
1852	мифе о	1	1
1853	ii но	1	1
1854	ничего неожиданного	1	1
1855	его уже	2	1
1856	что этим	1	1
1857	тесно связана	1	1
1858	и материал	1	1
1859	что настал	1	1
1860	из таких	2	1
1861	не чем	1	1
1862	уши и	1	1
1863	другого человека	1	1
1864	пребывает в	1	1
1865	который дал	1	1
1866	думает что	1	1
1867	он уверен	1	1
1868	действует в	1	1
1869	становятся предметом	1	1
1870	бы привести	2	1
1871	много что	1	1
1872	по двум	1	1
1873	с природой	2	1
1874	цербера и	1	1
1875	она уходит	1	1
1876	сводится к	1	1
1877	в детских	1	1
1878	необходимо для	1	1
1879	он слышит	1	1
1880	там в	1	1
1881	один человек	1	1
1882	и мотива	1	1
1883	двух миров	1	1
1884	и одной	2	1
1885	можно дать	1	1
1886	сами по	1	1
1887	особого рода	1	1
1888	жалуется на	1	1
1889	особым настроением	1	1
1890	с целью	2	1
1891	идет именно	1	1
1892	в саду	1	1
1893	от шеи	2	1
1894	и будет	1	1
1895	и пусть	2	1
1896	такое явление	1	1
1897	в царстве	1	1
1898	можно назвать	3	1
1899	к таким	2	1
1900	и приказал	1	1
1901	в небо	1	1
1902	с такими	2	1
1903	историческое явление	1	1
1904	и обнаруживает	1	1
1905	свое лицо	1	1
1906	лишь позже	1	1
1907	и т	39	1
1908	форме а	1	1
1909	он ее	1	1
1910	нос в	4	1
1911	самым и	1	1
1912	думают что	1	1
1913	которого не	1	1
1914	наконец этот	1	1
1915	оно означает	1	1
1916	было видеть	1	1
1917	жена и	1	1
1918	то здесь	2	1
1919	жизни мы	1	1
1920	который он	1	1
1921	богата и	1	1
1922	которых можно	1	1
1923	сущность и	1	1
1924	смерти то	1	1
1925	с детьми	1	1
1926	сопоставления и	1	1
1927	и состоит	1	1
1928	в круг	2	1
1929	около этого	1	1
1930	поскольку это	1	1
1931	приложиться к	1	1
1932	силами природы	1	1
1933	немедленно после	1	1
1934	тех пор	1	1
1935	живых в	2	1
1936	нужно уметь	1	1
1937	стихийные бедствия	1	1
1938	одного явления	1	1
1939	северной америки	1	1
1940	другие что	1	1
1941	вступает в	2	1
1942	и ему	1	1
1943	пусть эти	1	1
1944	говорят что	5	1
1945	как если	1	1
1946	от других	1	1
1947	на основании	1	1
1948	и наказывает	1	1
1949	если человек	1	1
1950	большинство их	1	1
1951	как смерть	1	1
1952	не раньше	3	1
1953	и наоборот	1	1
1954	из действительности	1	1
1955	состоит в	1	1
1956	дать не	1	1
1957	тому чтобы	1	1
1958	времени они	1	1
1959	неотделима от	1	1
1960	это позволяет	1	1
1961	всего один	1	1
1962	к двум	1	1
1963	в данной	2	1
1964	силами они	1	1
1965	часто встречаются	2	1
1966	черта его	1	1
1967	глубже чем	1	1
1968	коровы и	1	1
1969	мысли не	1	1
1970	смеху и	1	1
1971	в высокой	2	1
1972	достаточно напомнить	1	1
1973	мать и	1	1
1974	довольно много	1	1
1975	она может	1	1
1976	приводят нас	1	1
1977	и америке	1	1
1978	другой раз	1	1
1979	так построен	1	1
1980	известных нам	1	1
1981	у этой	1	1
1982	другого и	1	1
1983	карты и	1	1
1984	общие для	1	1
1985	указанием на	2	1
1986	он возник	1	1
1987	эти представления	2	1
1988	обращена к	1	1
1989	новый и	1	1
1990	нам известно	1	1
1991	поэтому уже	1	1
1992	стоит на	2	1
1993	мышления в	1	1
1994	конца и	1	1
1995	их они	1	1
1996	и подчинить	1	1
1997	его мы	1	1
1998	нас нет	1	1
1999	было уже	1	1
2000	же был	1	1
2001	таковы некоторые	1	1
2002	для всякого	1	1
2003	повторена в	1	1
2004	запрет на	1	1
2005	искать в	1	1
2006	все на	1	1
2007	мертвые и	1	1
2008	что одно	1	1
2009	а это	1	1
2010	мало того	1	1
2011	нам еще	1	1
2012	и верили	1	1
2013	царей или	1	1
2014	стоит только	1	1
2015	дают ему	2	1
2016	нет мы	1	1
2017	силу и	2	1
2018	а все	1	1
2019	элементы при	1	1
2020	основана на	1	1
2021	на север	1	1
2022	содержат в	1	1
2023	есть люди	1	1
2024	мы рассмотрим	3	1
2025	и пошел	1	1
2026	полнотой и	1	1
2027	ее нельзя	2	1
2028	общественные силы	1	1
2029	в стране	2	1
2030	объяснить и	1	1
2031	мы сможем	1	1
2032	об этих	1	1
2033	некоторых случаях	2	1
2034	которые как	1	1
2035	известный пример	1	1
2036	из дальнейшего	1	1
2037	от рук	1	1
2038	матери в	1	1
2039	далее мы	1	1
2040	пахнет не	1	1
2041	совершенно точно	1	1
2042	нас к	2	1
2043	еды на	1	1
2044	понято и	1	1
2045	но нельзя	1	1
2046	если они	1	1
2047	до xix	1	1
2048	первобытных народов	2	1
2049	она лежит	1	1
2050	зрения не	1	1
2051	и могут	1	1
2052	здесь говорится	1	1
2053	что им	1	1
2054	узнал об	1	1
2055	через них	1	1
2056	стоящие в	1	1
2057	отправиться в	1	1
2058	пока не	5	1
2059	и общественных	1	1
2060	огня и	1	1
2061	а так	2	1
2062	связи не	1	1
2063	от места	1	1
2064	человека не	1	1
2065	раньше и	1	1
2066	высокой ступени	1	1
2067	это средство	1	1
2068	но этим	2	1
2069	и приобретает	1	1
2070	того или	1	1
2071	огнем и	1	1
2072	его семьи	1	1
2073	пр в	1	1
2074	образом мы	3	1
2075	и всеми	1	1
2076	ему нужно	1	1
2077	ей в	2	1
2078	по дороге	1	1
2079	мы рассмотрели	1	1
2080	и чтоб	1	1
2081	чистом виде	2	1
2082	в действительность	1	1
2083	только формы	1	1
2084	ее резко	1	1
2085	из ряда	2	1
2086	отвечает что	1	1
2087	собраны все	1	1
2088	лучше всего	2	1
2089	тот момент	3	1
2090	важна не	1	1
2091	пока в	1	1
2092	когда этот	1	1
2093	животными и	1	1
2094	чтобы я	1	1
2095	а по	3	1
2096	одежду и	1	1
2097	мир мертвых	1	1
2098	самое что	3	1
2099	как явление	2	1
2100	он убил	1	1
2101	живой человек	1	1
2102	нечто что	1	1
2103	но вместе	1	1
2104	действительности а	1	1
2105	и приложил	1	1
2106	на смерть	4	1
2107	означает что	4	1
2108	тем или	1	1
2109	или еще	1	1
2110	люди не	1	1
2111	образом они	1	1
2112	же на	1	1
2113	он их	1	1
2114	здесь даются	1	1
2115	на путь	1	1
2116	в высшую	1	1
2117	своей цели	1	1
2118	i мы	1	1
2119	художественного произведения	1	1
2120	мы бы	1	1
2121	два звена	1	1
2122	по старому	1	1
2123	это означает	2	1
2124	те самые	1	1
2125	жен и	1	1
2126	даже из	1	1
2127	отметим еще	1	1
2128	все еще	3	1
2129	обычаем и	1	1
2130	также о	1	1
2131	я хоть	1	1
2132	описания мы	1	1
2133	своему методу	1	1
2134	после своего	1	1
2135	роль этого	1	1
2136	хотя они	1	1
2137	других эпох	1	1
2138	и сеют	1	1
2139	мы также	3	1
2140	есть под	1	1
2141	мы обратимся	2	1
2142	в ладоши	1	1
2143	ребенка и	2	1
2144	разные формы	1	1
2145	с человеческим	1	1
2146	только художественная	1	1
2147	многое в	1	1
2148	как здесь	1	1
2149	исходя из	1	1
2150	и мотивы	1	1
2151	случае мы	1	1
2152	которые на	2	1
2153	она всегда	2	1
2154	или по	1	1
2155	силе но	1	1
2156	который должен	1	1
2157	см выше	1	1
2158	критический очерк	1	1
2159	она уже	1	1
2160	из конца	1	1
2161	каждого элемента	1	1
2162	и таких	1	1
2163	миф в	1	1
2164	остановиться на	1	1
2165	но такими	1	1
2166	ты не	5	1
2167	требует от	1	1
2168	совершенно ясен	1	1
2169	здесь необходимо	2	1
2170	живых но	1	1
2171	то не	3	1
2172	от этих	2	1
2173	годится и	1	1
2174	по части	1	1
2175	обращается в	1	1
2176	отметим что	2	1
2177	один момент	1	1
2178	да не	1	1
2179	есть образы	1	1
2180	мыслится как	1	1
2181	по стаканчику	1	1
2182	некоторых местах	1	1
2183	их не	3	1
2184	музыкальных инструментов	1	1
2185	о сказочных	1	1
2186	он имеет	2	1
2187	обряда и	3	1
2188	а во-вторых	1	1
2189	земного и	1	1
2190	теперь мы	1	1
2191	мысль о	2	1
2192	только можно	2	1
2193	под редакцией	1	1
2194	почему во	1	1
2195	он обещает	1	1
2196	правда по	1	1
2197	или у	1	1
2198	и превращает	2	1
2199	он подвергался	1	1
2200	не дается	1	1
2201	в точном	1	1
2202	душу и	1	1
2203	ночь перед	1	1
2204	даже два	1	1
2205	основании которых	1	1
2206	если этот	1	1
2207	однако это	3	1
2208	очень велика	1	1
2209	он пребывает	1	1
2210	целым рядом	1	1
2211	в обстановке	1	1
2212	для выяснения	1	1
2213	кто ее	1	1
2214	потому она	1	1
2215	этой стадии	2	1
2216	эпохой в	1	1
2217	в воздух	1	1
2218	представляла собой	1	1
2219	у которых	1	1
2220	одно время	1	1
2221	случае они	1	1
2222	ней на	1	1
2223	или что	1	1
2224	чтобы найти	1	1
2225	форм этого	1	1
2226	и история	1	1
2227	на острове	2	1
2228	эти вещи	2	1
2229	с циклом	1	1
2230	восходит к	6	1
2231	широкая и	1	1
2232	над ними	2	1
2233	центр тяжести	1	1
2234	скромное место	1	1
2235	одной общей	1	1
2236	уже о	1	1
2237	подземное царство	1	1
2238	очень долго	2	1
2239	жизнь так	1	1
2240	стороны она	1	1
2241	себя же	1	1
2242	дети в	2	1
2243	мысль высказывает	1	1
2244	целого они	1	1
2245	чтобы отправиться	1	1
2246	свое тело	1	1
2247	смерти на	1	1
2248	приходит к	2	1
2249	самый факт	2	1
2250	и должно	3	1
2251	собой что	1	1
2252	этому мы	1	1
2253	задачи и	1	1
2254	уже как	1	1
2255	дошли до	1	1
2256	одну деталь	2	1
2257	как оно	3	1
2258	значения этого	2	1
2259	так мы	1	1
2260	сопоставить с	1	1
2261	пока еще	1	1
2262	очень многих	3	1
2263	нам что	1	1
2264	главная часть	1	1
2265	она вполне	1	1
2266	этим создается	1	1
2267	среди них	1	1
2268	как некую	1	1
2269	у себя	2	1
2270	или если	1	1
2271	здесь пока	1	1
2272	тех случаях	1	1
2273	как правило	4	1
2274	еще ничего	1	1
2275	следующим образом	1	1
2276	еще по	1	1
2277	что мертвые	1	1
2278	еще одна	3	1
2279	материал в	3	1
2280	исходит из	3	1
2281	в реальной	1	1
2282	из самой	1	1
2283	и внутренняя	1	1
2284	пользуется этой	1	1
2285	почему образы	1	1
2286	какой степени	1	1
2287	здесь эта	1	1
2288	они никогда	2	1
2289	особенно часто	3	1
2290	здесь идет	2	1
2291	влекут за	1	1
2292	а нужно	1	1
2293	так говорит	1	1
2294	даже сама	1	1
2295	имеется довольно	1	1
2296	мы отмечаем	1	1
2297	развития на	2	1
2298	едва ли	2	1
2299	указывалось что	2	1
2300	в подобных	1	1
2301	еще достаточно	1	1
2302	него родился	1	1
2303	он очень	2	1
2304	из вас	1	1
2305	нескольких дней	1	1
2306	той форме	1	1
2307	действительно ли	1	1
2308	место на	1	1
2309	чтобы это	1	1
2310	него как	1	1
2311	элемент в	1	1
2312	стоит и	1	1
2313	для дальнейшего	1	1
2314	никаких новых	1	1
2315	является воплощением	1	1
2316	мертвых и	2	1
2317	несколько иной	1	1
2318	его у	1	1
2319	две традиции	1	1
2320	с кухней	1	1
2321	и легко	1	1
2322	обычно к	1	1
2323	его себе	1	1
2324	чрезвычайно разнообразны	1	1
2325	описывает эту	1	1
2326	уже с	2	1
2327	не соответствует	3	1
2328	тем не	7	1
2329	происходит с	1	1
2330	оно-то и	1	1
2331	не думает	1	1
2332	древнейшая форма	1	1
2333	вроде например	1	1
2334	нашем исследовании	1	1
2335	в герое	1	1
2336	он любил	1	1
2337	даже на	2	1
2338	эта форма	1	1
2339	две линии	1	1
2340	лежит в	2	1
2341	к живой	1	1
2342	ясным из	1	1
2343	теперь понятно	1	1
2344	в зависимости	3	1
2345	хлеба и	2	1
2346	далее он	1	1
2347	не чужда	1	1
2348	к чему	4	1
2349	ноге и	1	1
2350	сопровождении своего	1	1
2351	это мы	1	1
2352	преимущественно на	1	1
2353	связь эта	1	1
2354	него со	1	1
2355	изменения и	1	1
2356	вещи не	1	1
2357	при изучении	1	1
2358	потому в	1	1
2359	будущая жена	1	1
2360	фигурирует и	1	1
2361	отчего же	2	1
2362	как примеры	1	1
2363	очень рано	1	1
2364	происходит и	1	1
2365	за бороду	1	1
2366	себе не	2	1
2367	и страх	1	1
2368	себя как	1	1
2369	поэтому его	1	1
2370	этих видов	1	1
2371	чем иным	1	1
2372	иным как	1	1
2373	это одно	2	1
2374	и героем	1	1
2375	же касается	1	1
2376	если ему	1	1
2377	вне связи	1	1
2378	могло бы	1	1
2379	из другого	1	1
2380	чтобы понять	3	1
2381	нас есть	1	1
2382	проявляет себя	1	1
2383	не знаешь	4	1
2384	исторических изменений	1	1
2385	царей в	1	1
2386	материалом для	1	1
2387	вошел в	1	1
2388	коров или	1	1
2389	не годится	1	1
2390	ее эта	1	1
2391	настолько тесно	2	1
2392	пор в	1	1
2393	другой за	1	1
2394	так одна	1	1
2395	причем они	1	1
2396	не одного	2	1
2397	явления при	1	1
2398	по данному	1	1
2399	все стадии	1	1
2400	со многими	1	1
2401	детей в	10	1
2402	например мы	1	1
2403	здесь она	1	1
2404	легенд и	1	1
2405	нет но	1	1
2406	существу так	1	1
2407	попавшими в	1	1
2408	объяснить эту	1	1
2409	человека который	1	1
2410	стоящая на	1	1
2411	было только	1	1
2412	огромное количество	1	1
2413	мы ограничимся	1	1
2414	них но	1	1
2415	был вполне	1	1
2416	вспомним что	3	1
2417	неотделим от	1	1
2418	к большой	1	1
2419	важно что	1	1
2420	наиболее известный	1	1
2421	показаны и	1	1
2422	рассматривали как	1	1
2423	это может	2	1
2424	из традиционных	1	1
2425	его явления	1	1
2426	с родовым	1	1
2427	дать ей	1	1
2428	таит в	1	1
2429	друг мой	1	1
2430	с большой	1	1
2431	появляются в	1	1
2432	проник и	1	1
2433	не зная	1	1
2434	быть раскрыт	1	1
2435	всегда имеет	1	1
2436	могилу или	1	1
2437	вера в	1	1
2438	нет все	1	1
2439	их к	1	1
2440	над ней	1	1
2441	силу своей	1	1
2442	находятся на	1	1
2443	и таковы	1	1
2444	не значит	1	1
2445	входы в	1	1
2446	столь же	2	1
2447	что обычно	1	1
2448	ней в	1	1
2449	еще остается	1	1
2450	чтобы освободиться	1	1
2451	чаще всего	1	1
2452	труды но	1	1
2453	культуры от	1	1
2454	использован в	1	1
2455	не существенно	1	1
2456	его мучает	1	1
2457	в немецких	1	1
2458	в лесах	1	1
2459	вот он	2	1
2460	или иного	1	1
2461	вокруг них	1	1
2462	коровы в	1	1
2463	до его	1	1
2464	двум линиям	1	1
2465	многие другие	1	1
2466	он начал	1	1
2467	и ничего	1	1
2468	вопросом о	2	1
2469	на дворе	1	1
2470	были бы	2	1
2471	его со	1	1
2472	его образе	1	1
2473	этого мотива	5	1
2474	сопоставлять с	1	1
2475	они иногда	2	1
2476	одном случае	1	1
2477	встречается у	1	1
2478	тесная связь	1	1
2479	что сказать	1	1
2480	видел и	1	1
2481	показывает что	7	1
2482	но едва	1	1
2483	живет в	3	1
2484	пока же	3	1
2485	ей по	1	1
2486	она имеет	1	1
2487	и мотивов	1	1
2488	ненужные и	1	1
2489	тогда он	1	1
2490	природе и	1	1
2491	головы с	1	1
2492	материал но	1	1
2493	формы мышления	1	1
2494	на лице	1	1
