N	2gram	Propp_Isto	Analitik
1313	сказкой и	1	1
1314	мире в	2	1
1315	где оно	1	1
1316	не того	1	1
1317	говоря не	1	1
1318	своей цели	2	1
1319	стороны не	1	1
1320	не видит	2	1
1321	в и	1	1
1322	оба они	1	1
1323	друг друга	6	1
1324	трех лет	1	1
1325	из него	3	1
1326	в год	1	1
1327	не будучи	1	1
1328	иногда в	1	1
1329	места на	1	1
1330	порядку и	1	1
1331	формы и	1	1
1332	ниже в	3	1
1333	меня не	4	1
1334	из этой	2	1
1335	очень древний	1	1
1336	и быть	1	1
1337	он должен	3	1
1338	могли быть	1	1
1339	на востоке	1	1
1340	он меня	2	1
1341	по мнению	1	1
1342	связан с	5	1
1343	именно к	1	1
1344	но на	1	1
1345	в более	1	1
1346	если с	1	1
1347	когда речь	1	1
1348	ничем не	2	1
1349	и возвращение	1	1
1350	многих других	2	1
1351	но прежде	1	1
1352	на тех	1	1
1353	этот процесс	1	1
1354	принадлежит и	1	1
1355	сам он	2	1
1356	того как	3	1
1357	ли ты	1	1
1358	у тебя	3	1
1359	он становится	2	1
1360	жертвенного животного	1	1
1361	стола и	1	1
1362	которых он	1	1
1363	входил в	1	1
1364	и другая	1	1
1365	пор как	1	1
1366	и пребывания	1	1
1367	и тут	1	1
1368	видит что	1	1
1369	неудивительно что	1	1
1370	ремесла но	1	1
1371	считает их	1	1
1372	что собственно	1	1
1373	и приходит	1	1
1374	отцом и	1	1
1375	то мы	3	1
1376	также имеет	1	1
1377	силу и	2	1
1378	кто бы	1	1
1379	что каждый	1	1
1380	однако она	1	1
1381	кто мог	1	1
1382	в сюжет	1	1
1383	содержат в	1	1
1384	сказать не	1	1
1385	этот персонаж	3	1
1386	материал для	1	1
1387	бы для	1	1
1388	от друга	1	1
1389	героев или	1	1
1390	он взял	2	1
1391	когда оно	1	1
1392	входить в	1	1
1393	указывает и	1	1
1394	и жадному	1	1
1395	на передний	1	1
1396	здесь имеется	1	1
1397	на нее	4	1
1398	даже из	1	1
1399	и другое	1	1
1400	наконец даже	1	1
1401	каждого в	1	1
1402	сравним с	1	1
1403	не могли	1	1
1404	за свою	1	1
1405	важен как	1	1
1406	чтобы быть	3	1
1407	как она	2	1
1408	по смыслу	1	1
1409	но нельзя	1	1
1410	но по	4	1
1411	эти две	1	1
1412	является не	1	1
1413	как можно	1	1
1414	имеется в	3	1
1415	любопытно что	1	1
1416	жизнью в	1	1
1417	вступающего в	1	1
1418	это происходит	2	1
1419	он состоит	1	1
1420	жениха с	1	1
1421	смерти в	3	1
1422	тексте упоминаются	1	1
1423	что им	3	1
1424	мы находим	1	1
1425	нисколько не	1	1
1426	именно эта	1	1
1427	но уже	1	1
1428	форма в	1	1
1429	вследствие чего	2	1
1430	поставить в	1	1
1431	ты в	2	1
1432	говорит об	1	1
1433	ему как	3	1
1434	что тот	1	1
1435	ничего нельзя	1	1
1436	от своих	2	1
1437	а так	1	1
1438	действующие лица	2	1
1439	можно утверждать	2	1
1440	развит в	1	1
1441	за этой	1	1
1442	ему не	1	1
1443	на них	2	1
1444	с небом	1	1
1445	сказать и	1	1
1446	но его	1	1
1447	прослеживается в	1	1
1448	же деле	1	1
1449	предположить что	11	1
1450	к столу	1	1
1451	могилы и	1	1
1452	также что	2	1
1453	сам не	1	1
1454	и других	1	1
1455	они обладают	2	1
1456	рыжий и	1	1
1457	тут и	1	1
1458	у кого	1	1
1459	а его	1	1
1460	она должна	1	1
1461	из ложной	1	1
1462	и героев	1	1
1463	в самых	3	1
1464	на мысль	1	1
1465	д как	1	1
1466	здесь только	1	1
1467	человек всегда	1	1
1468	обстоит дело	1	1
1469	этого дома	7	1
1470	этом мы	1	1
1471	есть нечто	1	1
1472	тому времени	1	1
1473	будем рассматривать	1	1
1474	быть и	3	1
1475	и во-вторых	1	1
1476	связана с	4	1
1477	в него	3	1
1478	характерно для	2	1
1479	а по	1	1
1480	эта сторона	2	1
1481	но она	2	1
1482	могли не	1	1
1483	от отца	1	1
1484	и засыпает	1	1
1485	есть и	7	1
1486	в науке	1	1
1487	говорит я	2	1
1488	самое что	1	1
1489	но такое	1	1
1490	оказывается что	2	1
1491	рассматривается в	1	1
1492	этот факт	1	1
1493	и ночи	1	1
1494	стороны и	3	1
1495	до появления	1	1
1496	только то	1	1
1497	останавливаться на	2	1
1498	вы не	1	1
1499	к которой	1	1
1500	на всю	1	1
1501	у нее	4	1
1502	на смерть	3	1
1503	уходит в	3	1
1504	царство мертвых	3	1
1505	на несколько	1	1
1506	ставит себе	1	1
1507	этого не	1	1
1508	с возвращением	1	1
1509	по той	2	1
1510	вступают в	4	1
1511	сохраняет свою	1	1
1512	частный случай	4	1
1513	в книге	1	1
1514	к ней	4	1
1515	со своими	2	1
1516	в большой	4	1
1517	облекается в	1	1
1518	лицо и	2	1
1519	стол и	1	1
1520	где на	1	1
1521	в плане	1	1
1522	над его	1	1
1523	этим же	2	1
1524	к мужу	1	1
1525	это место	1	1
1526	действительно не	1	1
1527	в голову	1	1
1528	друг от	1	1
1529	он обычно	1	1
1530	никому не	2	1
1531	происходит в	4	1
1532	в виде	2	1
1533	право на	2	1
1534	этой ситуации	1	1
1535	и эта	1	1
1536	времена и	1	1
1537	до вступления	4	1
1538	черный цвет	1	1
1539	это в	2	1
1540	если на	1	1
1541	надо признать	1	1
1542	на своих	1	1
1543	эти два	3	1
1544	что мотив	1	1
1545	здесь они	2	1
1546	он видел	1	1
1547	и объект	1	1
1548	дело обстоит	1	1
1549	в лице	2	1
1550	видит здесь	1	1
1551	к богу	2	1
1552	на войне	1	1
1553	они приобретают	2	1
1554	говорит не	2	1
1555	это чисто	1	1
1556	а я	3	1
1557	в мифе	2	1
