N	2gram	Tiupa_Narr	TeoriaLi
1241	нередко в	1	1
1242	от друга	1	1
1243	реальной действительности	1	1
1244	очередь членится	1	1
1245	кладет начало	1	1
1246	а о	2	1
1247	и более	2	1
1248	утрачивает свою	2	1
1249	персонажа в	1	1
1250	не говорит	4	1
1251	был но	1	1
1252	для других	3	1
1253	коммуникативного поведения	3	1
1254	знаков а	1	1
1255	по утверждению	1	1
1256	кадра входит	1	1
1257	евгении онегине	1	1
1258	и где	1	1
1259	определял как	1	1
1260	на нее	2	1
1261	своему коммуникативному	1	1
1262	адресата к	1	1
1263	это еще	1	1
1264	коммуникативную ситуацию	2	1
1265	знаком если	2	1
1266	художника слова	1	1
1267	читателя это	1	1
1268	позицию по	1	1
1269	что не	2	1
1270	в бытии	1	1
1271	которые одновременно	1	1
1272	такое слово	1	1
1273	есть жизнь	1	1
1274	место лишь	1	1
1275	из уст	2	1
1276	прочих видов	1	1
1277	организации кадров	1	1
1278	общения посредством	1	1
1279	как рассказчик	1	1
1280	очевидный пример	1	1
1281	характерное для	1	1
1282	в общеязыковом	1	1
1283	для окружающих	2	1
1284	между этими	1	1
1285	с одним	1	1
1286	не остается	1	1
1287	мировой жизни	1	1
1288	простой и	2	1
1289	в евгении	1	1
1290	параллелизма если	1	1
1291	мира а	1	1
1292	с той	2	1
1293	и без	1	1
1294	читаем это	1	1
1295	и последующих	1	1
1296	за которым	2	1
1297	такова что	3	1
1298	также в	2	1
1299	не подлежит	3	1
1300	а читателем	1	1
1301	золотого сечения	3	1
1302	имеется некоторая	1	1
1303	человек в	3	1
1304	художественных текстах	3	1
1305	вследствие того	2	1
1306	но по	1	1
1307	на земле	1	1
1308	большинстве случаев	1	1
1309	является не	1	1
1310	происходит вследствие	1	1
1311	которая при	1	1
1312	при таком	1	1
1313	выявляется благодаря	1	1
1314	однако это	1	1
1315	это происходит	1	1
1316	ли не	3	1
1317	за это	1	1
1318	в авторском	1	1
1319	особенности в	1	1
1320	и со	1	1
1321	того и	1	1
1322	в такой	1	1
1323	остановимся на	1	1
1324	кадр внутреннего	1	1
1325	субъекта речи	1	1
1326	его жизни	5	1
1327	по его	3	1
1328	кадрового единства	1	1
1329	как внутренняя	1	1
1330	готовом стабильно	1	1
1331	именно эта	2	1
1332	в двух	2	1
1333	лишь для	1	1
1334	мягким взглядом	1	1
1335	смерти чиновника	1	1
1336	картину в	1	1
1337	для героя	1	1
1338	себе и	2	1
1339	точек зрения	2	1
1340	персонаж не	1	1
1341	в каждой	1	1
1342	начало нового	1	1
1343	смысловой значимости	1	1
1344	и строго	1	1
1345	ничего нельзя	1	1
1346	своей значимости	1	1
1347	реализм xix	1	1
1348	кругозора героя	1	1
1349	особенно в	3	1
1350	встрече с	4	1
1351	ментальному зрению	1	1
1352	находится или	1	1
1353	и другого	1	1
1354	бы в	2	1
1355	войны и	4	1
1356	обязательно человек	1	1
1357	мере в	1	1
1358	пребывания в	4	1
1359	ему не	1	1
1360	следующей главе	1	1
1361	же как	2	1
1362	самой себе	1	1
1363	поскольку всякая	1	1
1364	и усиленная	1	1
1365	на которую	1	1
1366	проявляет себя	1	1
1367	при соответствующей	1	1
1368	к ситуации	1	1
1369	высказывания смена	1	1
1370	может иметь	1	1
1371	том случае	1	1
1372	полной мере	1	1
1373	человек как	1	1
1374	вошел в	1	1
1375	опираясь на	1	1
1376	в уста	1	1
1377	только к	3	1
1378	еще одним	1	1
1379	сознания а	1	1
1380	в полной	1	1
1381	или смерть	1	1
1382	жизнь и	1	1
1383	может обладать	1	1
1384	в своих	2	1
1385	оно в	1	1
1386	жизни я	1	1
1387	от читателя	1	1
1388	не означает	1	1
1389	речи такова	1	1
1390	героя к	2	1
1391	с матерью	2	1
1392	в поле	3	1
1393	говоря в	1	1
1394	личность в	1	1
1395	говорил о	2	1
1396	насыщенный деталями	1	1
1397	до нас	1	1
1398	тексте не	1	1
1399	случае если	1	1
1400	этой своей	2	1
1401	отдельный кадр	1	1
1402	подробностями и	1	1
1403	тексты способны	1	1
1404	две стороны	1	1
1405	земного бытия	1	1
1406	мира героев	1	1
1407	если не	4	1
1408	зрения как	2	1
1409	она не	2	1
1410	эти два	2	1
1411	в современных	1	1
1412	зрения в	1	1
1413	заслоняется крупным	1	1
1414	мире толстого	1	1
1415	другом и	1	1
1416	значимость в	1	1
1417	текста так	2	1
1418	между сознаниями	1	1
1419	задний план	1	1
1420	личностное я	1	1
1421	и передачи	1	1
1422	текста а	1	1
1423	не тот	1	1
1424	перед читателем	1	1
1425	я к	1	1
1426	две другие	1	1
1427	фокусирующих восприятие	1	1
1428	личного бытия	2	1
1429	можно признать	1	1
1430	не один	1	1
1431	либо его	1	1
1432	втором эпизоде	2	1
1433	человека как	2	1
1434	с совершенно	1	1
1435	отношение между	1	1
1436	так что	1	1
1437	не более	1	1
1438	так называемые	1	1
1439	просто не	1	1
1440	является его	2	1
1441	себя внимание	3	1
1442	душечки постепенно	1	1
1443	перерывом во	1	1
1444	это по	1	1
1445	для художника	1	1
1446	в развитии	1	1
1447	на чем	1	1
1448	системы голосов	1	1
1449	читателю ракурс	1	1
1450	оно и	1	1
1451	что касается	3	1
1452	и открывает	1	1
1453	эпизода как	1	1
1454	а по	2	1
1455	жалостливая барышня	1	1
1456	единства фразы	1	1
1457	исчезает и	1	1
1458	ему представилось	1	1
1459	планом заключительного	1	1
1460	его смысла	2	1
1461	с кротким	1	1
1462	это явление	1	1
1463	в последние	2	1
1464	не могла	2	1
1465	главного героя	5	1
1466	это была	3	1
1467	между жизнью	1	1
1468	можно было	2	1
1469	если она	3	1
1470	заключает в	2	1
1471	тем и	1	1
1472	иметь в	1	1
1473	не приносит	1	1
1474	стороны и	1	1
1475	в смерти	1	1
1476	ничто не	1	1
1477	только то	1	1
1478	в речевом	1	1
1479	в xix	1	1
1480	из нас	3	1
1481	время они	1	1
1482	некоторый смысл	1	1
1483	ходе чтения	1	1
1484	также и	4	1
1485	этих случаях	1	1
1486	у нее	8	1
1487	как один	1	1
1488	в новое	1	1
1489	достигается не	1	1
1490	означает что	1	1
1491	повествователя о	1	1
1492	чем является	1	1
1493	еще на	1	1
1494	себя за	1	1
1495	и возникает	1	1
1496	этом не	1	1
1497	подхваченная и	1	1
1498	порой и	3	1
1499	система смыслов	1	1
1500	течения жизни	2	1
1501	этот статус	1	1
1502	и б	1	1
1503	было бы	2	1
1504	а тем	1	1
1505	человеческого сознания	2	1
1506	один отдельный	1	1
1507	не по	5	1
1508	тривиальная в	1	1
1509	дискурса в	2	1
1510	же самое	3	1
1511	дамы с	7	1
1512	так называемый	1	1
1513	единственный в	1	1
1514	как мы	3	1
1515	героя оказывается	1	1
1516	оно обладает	1	1
1517	обнаруживаются два	1	1
1518	позицию адресата	1	1
1519	жизни не	1	1
1520	литература является	1	1
1521	одного из	6	1
1522	в литературном	2	1
1523	и весело	1	1
1524	указывает на	1	1
1525	классика xix	1	1
1526	что для	1	1
1527	его как	2	1
1528	организации текста	1	1
1529	в зависимости	3	1
1530	было введено	1	1
1531	н.д тамарченко	1	1
1532	поле зрения	1	1
1533	текста на	1	1
1534	в чужом	1	1
1535	этом и	5	1
1536	обратимся к	1	1
1537	вводятся автором	1	1
1538	свести к	2	1
1539	связи между	1	1
1540	формах художественного	1	1
1541	между эпизодами	1	1
1542	может показаться	1	1
1543	даже если	2	1
1544	оно живет	1	1
1545	и от	3	1
1546	и есть	1	1
1547	стыда за	1	1
1548	с которым	1	1
1549	художественного смысла	1	1
1550	по замечанию	1	1
1551	теми же	1	1
1552	звучит один	1	1
1553	искусством непрямого	1	1
1554	косвенной речи	1	1
1555	пришвин это	1	1
1556	же в	6	1
1557	здесь также	1	1
1558	бытия и	1	1
1559	этой причине	1	1
1560	всю жизнь	1	1
1561	к полноте	1	1
1562	является непосредственным	1	1
1563	перемещается в	1	1
1564	из его	1	1
1565	и читателя	1	1
1566	происходит в	1	1
1567	персонажем в	1	1
1568	пожелает представить	1	1
1569	иной раз	1	1
1570	на территории	1	1
1571	чиновника или	1	1
1572	абзаца в	1	1
1573	на то	4	1
1574	в готовом	1	1
1575	временем действия	1	1
1576	себе самому	5	1
1577	героя но	3	1
1578	формах косвенной	2	1
1579	бы ни	1	1
1580	нем звучит	1	1
1581	поведения в	1	1
1582	нуждается в	1	1
1583	этой цепочки	1	1
1584	художественная литература	1	1
1585	этом у	1	1
1586	приходится в	1	1
1587	и только	2	1
1588	восприятие определений	1	1
1589	может или	1	1
1590	и отсутствие	1	1
1591	белую шею	1	1
1592	в него	2	1
1593	своей индивидуальности	1	1
1594	очень здоровая	1	1
1595	для этого	1	1
1596	другого сознания	4	1
1597	ориентирована на	1	1
1598	собой лишь	1	1
1599	именно это	1	1
1600	дело обстоит	1	1
1601	очевидным образом	2	1
1602	того личность	1	1
1603	и совершенно	1	1
1604	или точнее	1	1
1605	каждого из	2	1
1606	настоящего времени	1	1
1607	присутствия во	1	1
1608	оцененном мире	1	1
1609	ее полные	1	1
1610	не проходит	1	1
1611	как знак	1	1
1612	и слушающих	3	1
1613	сознание адресата	1	1
1614	дело здесь	1	1
1615	жизнью и	1	1
1616	говорит не	1	1
1617	и напротив	1	1
1618	и иные	1	1
1619	иное как	1	1
1620	произведения по	1	1
1621	в е	3	1
1622	малый отрезок	1	1
1623	себе а	1	1
1624	к автору	1	1
1625	наличии у	1	1
1626	более того	1	1
1627	котором он	1	1
1628	такого высказывания	1	1
1629	для личности	1	1
