N	4gram	Bakhtin_Pr	Problemy
1822	и способна подойти к	1	1
1823	полноправным носителем собственного слова	1	1
1824	достоевского и восторжествовать над	1	1
1825	мы уяснили нашу точку	1	1
1826	образом но с другой	1	1
1827	преобладает над прочими мне	1	1
1828	же земля лишь идейный	1	1
1829	отделяется от твердого образа	1	1
1830	ему не приходится оговаривать	1	1
1831	тут родя бесценный родя	2	1
1832	чужое я ты еси	1	1
1833	земли то романы были	1	1
1834	и ткани рассказа не	1	1
1835	образ строится в объективном	1	1
1836	и все записать за	1	1
1837	учитывает точку зрения третьего	1	1
1838	из подполья прислушивается к	1	1
1839	становится почти героиней произведения	1	1
1840	герои достоевского в жизни	1	1
1841	вопрос о поверхностно-композиционном авторском	1	1
1842	в другое противоположное выражение	1	1
1843	монологически объемлющего сознания наоборот	1	1
1844	изображает как позицию личности	1	1
1845	так будто он писал	1	1
1846	приводит его к тому	1	1
1847	в кругозоре же автора	1	1
1848	вводится достоевским в кругозор	1	1
1849	а как он осознает	1	1
1850	смысловой весомости и самостоятельности	1	1
1851	воспринял девушкина белинский он	1	1
1852	принцип его романической композиции	1	1
1853	оно может быть перенесено	1	1
1854	не сливается с автором	1	1
1855	к самому герою повернуто	1	1
1856	для такого единства поэтому	1	1
1857	в единство романа одним	1	1
1858	что акценты самосознания героя	1	1
1859	героя такова например сцена	1	1
1860	что нравственно лишь поступать	1	1
1861	героя и здесь становится	1	1
1862	чего нет в формальной	1	1
1863	находится в напряженном отношении	1	1
1864	этом смысле она так	1	1
1865	конструктивных элементов данного художественного	1	1
1866	сам автор поэтому он	1	1
1867	в единство некоторого события	1	1
1868	и категории а вы	1	1
1869	сплошное нарушение авторской художественной	1	1
1870	приговоренный к казни может	1	1
1871	же что индивидуально что	1	1
1872	мысль чтобы войти в	1	1
1873	был бы романтиком и	1	1
1874	точку зрения среди уже	1	1
1875	только действительность самого героя	1	1
1876	не позволяет нам забыться	1	1
1877	раскольникова ставрогина и великого	1	1
1878	сознаний знает все возможные	1	1
1879	же в худшем случае	1	1
1880	произведении дана дистанция между	1	1
1881	был субъективно причастен этой	1	1
1882	замысле герой закрыт и	1	1
1883	авторским словом отсутствие дистанции	1	1
1884	какие художественные задания выступали	1	1
1885	стыдно и это не	1	1
1886	к драматической форме весь	1	1
1887	самый художественный замысел а	1	1
1888	почве самосознания как доминанты	1	1
1889	его действия рядом с	1	1
1890	мир всепоглощающему сознанию героя	1	1
1891	введения исповеди? фантастическая форма	1	1
1892	создания последнего единства произведения	1	1
1893	образом все время идет	1	1
1894	освещает существеннейшие структурные особенности	1	1
1895	поэтому в романе достоевского	1	1
1896	оказывается каким-то художественным гибридом	1	1
1897	слова героя и несет	1	1
1898	его ведь они пока	1	1
1899	романа романтического типа но	1	1
1900	зрения цельная позиция личности	1	1
1901	последнего периода являются мистериями	1	1
1902	и особенно у голядкина	1	1
1903	так как строится голос	1	1
1904	в живом голосе цельного	1	1
1905	роман так как не	1	1
1906	сжег ли бы он	1	1
1907	зрения извне как бы	1	1
1908	психологический или психопатологический анализ	1	1
1909	в россии где капитализм	1	1
1910	слабость автора а его	1	1
1911	принципы художественного сочетания элементов	1	1
1912	за отдельными голосами не	1	1
1913	по достоевскому даже в	1	1
1914	рады больше дескать спокойствия	1	1
1915	он умел найти и	1	1
1916	живет собственно не он	1	1
1917	сознания одного духа даже	1	1
1918	субъективно причастен этой противоречивой	1	1
1919	фабулу бульварного рассказа привести	1	1
1920	то чем бы отличался	1	1
1921	идеологические которые сталкиваются в	1	1
1922	и действительно неоднократно трактуется	1	1
1923	содержания как одновременные и	1	1
1924	замысла к другому моменту	1	1
1925	себе могут быть верны	1	1
1926	автора вылущивались идеологические тезисы	1	1
1927	выбросившаяся из окошка он	1	1
1928	духовную установку достоевский делал	1	1
1929	она так же создана	1	1
1930	его творческой работы сырые	1	1
1931	построении образов героев приводит	1	1
1932	переживания лишенного прямой значимости	1	1
1933	идей мыслей положений довлеющих	1	1
1934	идейно-монологическому принципу построены как	1	1
1935	объективный факт эпохи сама	1	1
1936	для создания твердого и	1	1
1937	а не слово об	1	1
1938	у преемников достоевского зачастую	1	1
1939	всей его широте и	1	1
1940	бы глубоки они ни	1	1
1941	подлинно реалистическое видение мира	1	1
1942	образная аналогия чем простая	1	1
1943	стоит он этих даров	1	1
1944	мире герой достоевского не	1	1
1945	вовсе не мир достоевского	1	1
1946	к фактам субъективного порядка	1	1
1947	скрещиваются в каждом слове	1	1
1948	мучений и опасностей проходит	1	1
1949	художественная эволюция его романа	1	1
1950	трактовки всего в разрезе	1	1
1951	на трех моментах нашего	1	1
1952	единая истина требует множественности	1	1
1953	зависимости от своего отношения	1	1
1954	какую бы функцию они	1	1
1955	на эмпирическом материале конкретных	1	1
1956	их восприятия и оценки	1	1
1957	голосов ни проблемы особой	1	1
1958	этого содержательно одинакового материала	1	1
1959	уважал уважал бы именно	1	1
1960	образом одного сознания духа	1	1
1961	к сочетанию многих воль	1	1
1962	так и объективные находятся	1	1
1963	авторского слова проблема его	1	1
1964	силу ли? в пользу	1	1
1965	зрения как взгляд на	1	1
1966	христос ошибался доказано это	1	1
1967	свои составные несхожие взаимно	1	1
1968	романы и повести а	1	1
1969	авторского произвола выбрав героя	1	1
1970	формальных особенностей герой например	1	1
1971	до самого последнего времени	1	1
1972	в литературе точек зрения	1	1
1973	существом и излагается взволнованным	1	1
1974	отношению к слову героя	1	1
1975	положение его социологическая и	1	1
1976	и грубость мысли и	1	1
1977	исходит из социологического и	1	1
1978	наступил почти катастрофически и	1	1
1979	все большие монографии о	1	1
1980	белинскому правильно оценить двойника	1	1
1981	тон произведения глубинные пласты	1	1
1982	нравственным человеком ибо не	1	1
1983	христиансена он понимает внесюжетное	1	1
1984	одним из аспектов действительности	1	1
1985	положение утверждение а цельная	1	1
1986	основная особенность его творчества	1	1
1987	истину и ее отношение	1	1
1988	зрения с которой взирает	1	1
1989	для того чтобы заместить	1	1
1990	вы конечно уж ничем	1	1
1991	вложить акцента собственного голоса	1	1
1992	переворот сделав моментом самоопределения	1	1
1993	и праведники или может	1	1
1994	тона это великолепная описательная	1	1
1995	ясно что тут не	1	1
1996	самосознание героя является лишь	1	1
1997	интересует достоевского не как	1	1
1998	но не допусти он	1	1
1999	всякое творчество определяется своим	1	1
2000	мира в драме он	1	1
2001	она имеет значение а	1	1
2002	свобода героя не нарушает	1	1
2003	составе иррациональных или трансфинитных	1	1
2004	сердца полного правильного сознания	1	1
2005	ставит нас перед вопросом	1	1
2006	автора голос являлся последним	1	1
2007	и взаимного проникновения капитализм	1	1
2008	композиционной задачи которую так	1	1
2009	из окошка он в	1	1
2010	достоевского то таким является	1	1
2011	всею совокупностью их точек	1	1
2012	самый диалектический идея неизбежно	1	1
2013	своеобразным синтезом всех этих	1	1
2014	на проникновении утвердить чужое	1	1
2015	герой выпадает из авторского	1	1
2016	достоевский в авторском предисловии	1	1
2017	массами не сливаясь однако	1	1
2018	в самом деле обо	1	1
2019	зрения может сохранить свое	1	1
2020	с лежащими в их	1	1
2021	ибо ее он считал	1	1
2022	сделать двух людей чтобы	1	1
2023	мире или созерцает или	1	1
2024	внутреннюю сопротивляемость всякому внешнему	1	1
2025	все те идеологические оценки	1	1
2026	и существенному многие стороны	1	1
2027	и пр как вы	1	1
2028	изображаемого оно может быть	1	1
2029	сознания это принцип мировоззрения	1	1
2030	может развить свою внутреннюю	1	1
2031	в свете этого художественного	1	1
2032	но эта многопланность и	1	1
2033	романа идеологического но это	1	1
2034	взаимоотношения идей а взаимодействие	1	1
2035	как бы предопределяет героя	1	1
2036	взаимная связанность раскрылись со	1	1
2037	он смело бросает в	1	1
2038	одного человека достоевский стремится	1	1
2039	все рядом и одновременно	1	1
2040	этих монологических предпосылок все	1	1
2041	найти в нем дороги	1	1
2042	образу героя как одна	1	1
2043	пережитого они помнят из	1	1
2044	монологический художественный мир не	1	1
2045	принципа в содержании романа	1	1
2046	произведениям как художественным целым	1	1
2047	романа миры героев вступают	1	1
2048	во времени отсюда и	1	1
2049	два спорящих голоса в	1	1
2050	или между отдельными сюжетными	1	1
2051	голос один акцент а	1	1
2052	не созерцает не изображает	1	1
2053	героев не она господствует	1	1
2054	этом рассказе фантастическим но	1	1
2055	уровнем его любимых героев	1	1
2056	в построении целого как	1	1
2057	моментами цельного конкретного сознания	1	1
2058	создании новой поистине гениальной	1	1
2059	они являются принципами всей	1	1
2060	жизни ни природы но	1	1
2061	задание автора находит очень	1	1
2062	своему герою превращая все	1	1
2063	таковые так личность неизбежно	1	1
2064	или бесстилен с точки	1	1
2065	что у вас дунечка	1	1
2066	например кандид вольтера или	1	1
2067	ту сторону утверждения или	1	1
2068	было попытки объединения и	1	1
2069	психологическое или даже психопатологическое	1	1
2070	об одном авторе-художнике писавшем	1	1
2071	мире достоевского мысль его	1	1
2072	характеристики ведь то что	1	1
2073	где есть нераскаянные и	1	1
2074	их находит свое объективное	1	1
2075	рядом с авторским словом	1	1
2076	объективной многопланности жизни и	1	1
2077	представляют по энгельгардту отдельные	1	1
2078	авторского слова но именно	1	1
2079	во времени приводит его	1	1
2080	взаимодействия с другими сознаниями	1	1
2081	мы не собираемся здесь	1	1
2082	внутренние этапы развития одного	1	1
2083	самое слово то же	1	1
2084	полноценного слова а не	1	1
2085	же определение приобрело бы	1	1
2086	о себе самом не	1	1
2087	преимуществу такого вся жизнь	1	1
2088	при всех существенных моментах	1	1
2089	поворота события каждого скандала	1	1
2090	которых слагается образ героя	1	1
2091	сосуществование и взаимодействие он	1	1
2092	эта самостоятельность и свобода	1	1
2093	здесь одним из аспектов	1	1
2094	единиц слагалась уже не	1	1
2095	одного сознания во всех	1	1
2096	пока самый художественный замысел	1	1
2097	авторском слове и о	1	1
2098	идеологического романа достоевского идея	1	1
2099	собою почву хотя и	1	1
2100	вашим словам в щелочку	1	1
2101	придавили но ведь он	1	1
2102	действительность самого героя но	1	1
2103	упрощенно-монологического типа ибо сюжетные	1	1
2104	своей индивидуальной замкнутости в	1	1
2105	именно потому что хоть	1	1
2106	единства стиля а пока	1	1
2107	целое сюжетно-прагматический ряд и	1	1
2108	принципы мировоззрения те же	1	1
2109	отношении не предопределен он	1	1
2110	вообще лишиться своей значимости	1	1
2111	достоевского как формы драматической	1	1
2112	одной экстенсивной плоскости такова	1	1
2113	вот тема конечно процесс	1	1
2114	существу своему по своим	1	1
2115	точку вот что говорит	1	1
2116	полифония полноценных голосов действительно	1	1
2117	бы авторский мир совпадал	1	1
2118	так и законами того	1	1
2119	увидеть и показать как	1	1
2120	авторских идеологических принципов изображения	1	1
2121	кругозоре автора режиссера зрителя	1	1
2122	достигла своего осознания это	1	1
2123	отметив ряд существеннейших моментов	1	1
2124	как художественная доминанта построения	1	1
2125	авторского слова а полноценным	1	1
2126	отдельные мысли утверждения положения	1	1
2127	свободный характеризуемая нами особенность	1	1
2128	для его замысла он	1	1
2129	себя и мира и	1	1
2130	в конторе всю судьбу	1	1
2131	автором но создано так	1	1
2132	индивидуальность выведенных из своего	1	1
2133	например кажется одно общее	1	1
2134	как субъект сознания и	1	1
2135	мудрено что наизусть заучилось	1	1
2136	ограничивается анализом чисто характерологических	1	1
2137	сочетание нескольких индивидуальных воль	1	1
2138	и повести а о	1	1
2139	бы высказана в контексте	1	1
2140	герой из подполья прислушивается	1	1
2141	существенно нового негоголевского материала	1	1
2142	теми так и другими	1	1
2143	развитие этой точки зрения	1	1
2144	слишком различен материал на	1	1
2145	с кругозором дмитрия и	1	1
2146	когда все ясно увидит?	1	1
2147	герои достоевского чтобы преодолеть	1	1
2148	героя проявляется и в	1	1
2149	становления единого духа вообще	1	1
2150	драматизации литература нового времени	1	1
2151	культурные и идеологические которые	1	1
2152	самосознание и на безысходную	1	1
2153	их сам выдумал ведь	1	1
2154	отвечающих на вопрос кто	1	1
2155	до сих пор еще	1	1
2156	катастрофы у достоевского всегда	1	1
2157	нравственность есть согласие с	1	1
2158	как с горы скатились	1	1
2159	до конца также не	1	1
2160	смысловой связи дело далеко	1	1
2161	авторской точки зрения монологически	1	1
2162	проходящем через этапы среды	1	1
2163	участники его действия рядом	1	1
2164	художественная воля полифонии есть	1	1
2165	мира противоречивые акценты сталкиваются	1	1
2166	полифонического романа мир частушки	1	1
2167	наиболее полное выражение в	1	1
2168	не приводились в движение	1	1
2169	вопрос он обходит отвечая	1	1
2170	становится здесь одним из	1	1
2171	монологическое восприятие сознания господствует	1	1
2172	характера но это сравнение	1	1
2173	собственному самосознанию учитывает точку	1	1
2174	вчера ведь гражданские-то права	1	1
2175	негоголевского материала почти не	1	1
2176	чем в гомофонии если	1	1
2177	самих в человеческом я	1	1
2178	все элементы романной структуры	1	1
2179	человеческого духа действительно отвечающий	1	1
2180	личностным и страстным это	1	1
2181	сказали монологично роман достоевского	1	1
2182	полемически отрицается или перестает	1	1
2183	на события также является	1	1
2184	по достоевскому все одновременно	1	1
2185	одной черточки героя он	1	1
2186	организованное сосуществование и взаимодействие	1	1
2187	логической путаницей в вас	1	1
2188	романе достоевского нарушено но	1	1
2189	монолитно монологичен слово героя	1	1
2190	брехунова или ивана ильича	1	1
2191	замкнутость в своем собственном	1	1
2192	утвержденная и полноценная авторская	1	1
2193	таков говорит он основной	1	1
2194	же закон единства что	1	1
2195	героев построены по обычному	1	1
2196	произведениях достоевского более глубоким	1	1
2197	найти и нащупать две	1	1
2198	случайного племени становится историографом	1	1
2199	человеке для него мысль	1	1
2200	слово достоевского но все	1	1
2201	душ где сойдутся и	1	1
2202	категории самосознания которые определяли	1	1
2203	мир и чем является	1	1
2204	построенном в обычном авторском	1	1
2205	время часто вопреки прагматическому	1	1
2206	не обзор нам важно	1	1
2207	художественном произведении которая у	1	1
2208	служит автору для создания	1	1
2209	словно становится живым существом	1	1
2210	вы из самого мелкого	1	1
2211	нем символически изображено любовь	1	1
2212	имеющих последнею целью охарактеризовать	1	1
2213	лакейская частушка рядом с	1	1
2214	мировоззрение и воспринял лишь	1	1
2215	мира и одного сознания	1	1
2216	и слушать испытывать установки	1	1
2217	нет основы должно отметить	1	1
2218	то ни было попытки	1	1
2219	отвлеченного мировоззрения эта особенность	1	1
2220	позицию мыслить голосами отчетливо	1	1
2221	выходить за пределы данного	1	1
2222	индивидуальность сочетаются не ослабляя	1	1
2223	лишь реалист в высшем	1	1
2224	в истинную реальность в	1	1
2225	одною из черт его	1	1
2226	условии следовательно что акценты	1	1
2227	системно-монологическому контексту только ошибка	1	1
2228	след прошлого вершину современности	1	1
2229	эта форма философствования в	1	1
2230	значило для него помыслить	1	1
2231	в момент его самосознания	1	1
2232	на кажущуюся последовательность речи	1	1
2233	xviii века но романы	1	1
2234	просто грубо тенденциозный роман	1	1
2235	простыми элементами характеристики умственными	1	1
2236	тезис прежде чем развивать	1	1
2237	художник подымается до объективного	1	1
2238	чужую личность не делая	1	1
2239	перебивая и иллюстрируя свои	1	1
2240	остается нераскрытым глава вторая	1	1
2241	обычная сюжетная прагматика в	1	1
2242	романов ибо они согласны	1	1
2243	рамки единого мировоззрения эти	1	1
2244	истолковывать самосознание героя в	1	1
2245	и угадать их взаимоотношения	1	1
2246	о мире чрезвычайно повышает	1	1
2247	для третьего монологически объемлющего	1	1
2248	эта субъективность выбора в	1	1
2249	стиля и единый тон	1	1
2250	в своей отдельности не	1	1
2251	глубоко чуждых материалов единое	1	1
2252	в пространстве заставляя героев	1	1
2253	питает страницы его романов	1	1
2254	чтобы убедиться в художественной	1	1
2255	романа непосредственно в плоскость	1	1
2256	расплавятся сольются в новый	1	1
2257	распределены между несколькими мирами	1	1
2258	материала но самый факт	1	1
2259	к которому как бы	1	1
2260	и о поверхностно-композиционном же	1	1
2261	мысль соприкасается с мыслью	1	1
2262	чем является для героя	1	1
2263	сюжетно лирически или познавательно	1	1
2264	примут глубокий отпечаток его	1	1
2265	и стремление достоевского следовать	1	1
2266	материала достоевского распределены между	1	1
2267	этом плане энгельгардт это	1	1
2268	воспринятого и понятого мира	1	1
2269	ту идеологию достоевского которая	1	1
2270	точку зрения на него	1	1
2271	и конструируется его изображение	1	1
2272	дарованною пока недостойному уж	1	1
2273	целое взаимодействия нескольких сознаний	1	1
2274	в системном единстве мысль	1	1
2275	напротив чтобы быть подлинно	1	1
2276	здесь конечно не в	1	1
2277	рассказчика со всею совокупностью	1	1
2278	исключительная самостоятельность в структуре	1	1
2279	достоевского и монологически воспринятого	1	1
2280	к прошлому и будущему	1	1
2281	слово чистый голос мы	1	1
2282	бросает в свои тигеля	1	1
2283	и с полноценными же	1	1
2284	сознания вообще и лишено	1	1
2285	что пристрастие достоевского к	1	1
2286	в плохое философское утверждение	1	1
2287	первенца хотя бы и	1	1
2288	к обычным овнешняющим и	1	1
2289	индивидуального облика выработанного веками	1	1
2290	кроткой является лишь одним	1	1
2291	ясное содержательное выражение человек	1	1
2292	воображаемого диалога вот типичное	1	1
2293	авторского слова до простой	1	1
2294	а рядом с другими	1	1
2295	всерьез и способна подойти	1	1
2296	в результате роман достоевского	1	1
2297	пойти так как не	1	1
2298	и провоцирующий фактор мы	1	1
2299	поглощается словом как его	1	1
2300	выведенных из своего идеологического	1	1
2301	ее с собственной выраженной	1	1
2302	идеализме превращается в принцип	1	1
2303	мир достоевского переносит доминанту	1	1
2304	готовность тотчас же перейти	1	1
2305	сохранить же дистанцию при	1	1
2306	один элемент произведения в	1	1
2307	с теорией среды в	1	1
2308	в самом романе этот	1	1
2309	связать и разрешить ее	1	1
2310	самосознание для него лишь	1	1
2311	собственной личности что в	1	1
2312	капитализм уничтожил изоляцию этих	1	1
2313	и незыблемой монологической оправой	1	1
2314	действительность второго порядка доминанта	1	1
2315	должна была отразиться и	1	1
2316	свете формулированного нами основного	1	1
2317	материал в европе для	1	1
2318	героев и не раскрывает	1	1
2319	и тон этой оценки	1	1
2320	и быт вовлекаются в	1	1
2321	роман достоевского оказывается каким-то	1	1
2322	разрешить герои достоевского чтобы	1	1
2323	оттенки противоположных исповеданий особенно	1	1
2324	достоевского оказывается каким-то художественным	1	1
2325	и противопоставить их а	1	1
2326	пролетария и капиталиста капитализм	1	1
2327	существовало бы и самого	1	1
2328	драматическому принципу единства времени	1	1
2329	в которых запутывались они	1	1
2330	бы уже сам его	1	1
2331	чем в романах монологического	1	1
2332	пока мир стоит жертву-то	1	1
2333	в каждом голосе он	1	1
2334	а тогда когда все	1	1
2335	русский народ жалостлив разрешают	1	1
2336	отдельная предметно-ограниченная мысль положение	1	1
2337	славянским наклонностям? что если	1	1
2338	ему непосредственного монологического выражения	1	1
2339	заставляет макара девушкина читать	1	1
2340	просто жаль губить чужую	1	1
2341	из дневника происшествий или	1	1
2342	к распадению романного мира	1	1
2343	достоевский умел именно изображать	1	1
2344	и пр рядом с	1	1
2345	мир где протекает земная	1	1
2346	приемы устранения или ослабления	1	1
2347	множестве сознаний нет нужды	1	1
2348	сознания мира кроме того	1	1
2349	жизнь духа достигшего состояния	1	1
2350	где он есть и	1	1
2351	к ахмаковой символ трагических	1	1
2352	звери и птицы тот	1	1
2353	связанных лишь весьма поверхностно	1	1
2354	так сказать второго порядка	1	1
2355	мы даем здесь не	1	1
2356	жизнь идея ведет самостоятельную	1	1
2357	слово слово же гринева	1	1
2358	быть даже славным человеком	1	1
2359	для творческой установки достоевского	1	1
2360	у вас и работает	1	1
2361	приобрело бы иной смысл	1	1
2362	бы монологический роман о	1	1
2363	звучит как бы рядом	1	1
2364	в нем системно-монологическую хотя	1	1
2365	определение нейтральное как к	1	1
2366	прежде всего необходимо раскрыть	1	1
2367	как сосуществующих одновременно сил	1	1
2368	приключение анекдот психологический тип	1	1
2369	этого мира эти же	1	1
2370	говорит достоевский в авторском	1	1
2371	исключительного полемизма автора но	1	1
2372	монологически даже сугубо монологически	1	1
2373	в идеологической позиции главного	1	1
2374	в единстве монологически воспринятого	1	1
2375	она является принципом самого	1	1
2376	человека из тени в	1	1
2377	его как художественные единства	1	1
2378	имеет время вести записки	1	1
2379	воспринять не в духе	1	1
2380	мышления о мире поэтому	1	1
2381	реальнейшего и самого правдивейшего	1	1
2382	в случае если преобладает	1	1
2383	определен значит есть что	1	1
2384	у героев учатся их	1	1
2385	диалогического разрыва для третьего	1	1
2386	идеологическое творчество мыслится и	1	1
2387	их художественного видения и	1	1
2388	новому миру миру полноправных	1	1
2389	быть и остался бы	1	1
2390	слово потому что у	1	1
2391	в героях индивидуальность убивает	1	1
2392	позор на рынок вы	1	1
2393	в нем символически изображено	1	1
2394	и многих неслиянных личностей	1	1
2395	всецело монологистична идея или	1	1
2396	другой и в этом	1	1
2397	в последний час и	1	1
2398	слово именно оно или	1	1
2399	нет решимости его высказать	1	1
2400	во что бы то	1	1
2401	другого сознания если бы	1	1
2402	быстрота единственный способ преодолеть	1	1
2403	в конце концов имеющих	1	1
2404	то ни стало стремится	1	1
2405	уверен вопрос кто такой?	1	1
2406	поэтому и герои его	1	1
2407	он в смятении и	1	1
2408	как их нет и	1	1
2409	его величайшая сила этим	1	1
2410	стиля а пока существует	1	1
2411	виктор гюго например в	1	1
2412	всех этих идеологических голосов	1	1
2413	позиции на множественность одинаково	1	1
2414	того такое содержательное совпадение	1	1
2415	могут нести в произведении	1	1
2416	плюс самосознание так именно	1	1
2417	было реальной материальной плоскости	1	1
2418	отношение к сознанию монологическая	1	1
2419	в жизни является по	1	1
2420	куда-нибудь можно было пойти	1	1
2421	предварительно дело в том	1	1
2422	убеждениям и вы конечно	1	1
2423	отчетливый или сознательный вывод	1	1
2424	мысль как целостную личную	1	1
2425	был уверен вопрос кто	1	1
2426	образ единого духа глубоко	1	1
2427	решенная романом художественная задача	1	1
2428	бы социологию сознаний правда	1	1
2429	свобода его как раз	1	1
2430	делая ее лирической не	1	1
2431	достоевского было замкнуто в	1	1
2432	романа лишенного привычного монологического	1	1
2433	его романе строго говоря	1	1
2434	она героиня его романов	1	1
2435	служит комплекс идей-сил над	1	1
2436	христа представляется ему разрешение	1	1
2437	личный документ произведения достоевского	1	1
2438	структурными элементами произведения здесь	1	1
2439	в форме сбивчивой то	1	1
2440	что голоса здесь остаются	1	1
2441	верная значащая идея она	1	1
2442	форме в форме принципа	1	1
2443	сосуществующих сил исключительная художественная	1	1
2444	в идейном философском романе	1	1
2445	особенность правда породила все	1	1
2446	самом и о мире	1	1
2447	и энгельгардта основной категорией	1	1
2448	романа вместо события взаимодействия	1	1
2449	полноправных субъектов а не	1	1
2450	лишь на почве самосознания	1	1
2451	конечно конечно где же	1	1
2452	этическая незавершенность человека до	1	1
2453	и глубине заданием построить	1	1
2454	вступают в событийные взаимоотношения	1	1
2455	отдельными голосами не слышит	1	1
2456	ослабления композиционного авторского слова	1	1
2457	служить приключение анекдот психологический	1	1
2458	чужой мысли чужой идеи	1	1
2459	в человеке идея же	1	1
2460	стенографа но допустил еще	1	1
2461	людей но они отвечают	1	1
2462	показал как этот принцип	1	1
2463	смысле прошлого и вполне	1	1
2464	его действительности лишь одною	1	1
2465	эту функцию здесь же	1	1
2466	определения как пристрастные так	1	1
2467	дело идет о коллективе	1	1
2468	постоянно полемизирует и полемизирует	1	1
2469	самосознание раскрыться спонтанно и	1	1
2470	видения углубленного личным переживанием	1	1
2471	становятся теперь основными категориями	1	1
2472	значимости стать психическим фактом	1	1
2473	него построение публицистической статьи	1	1
2474	перестало быть настоящим и	1	1
2475	внутреннюю идеологическую самодостаточность этих	1	1
2476	к сверхличному соответственно этому	1	1
2477	поочередно господствовать и отражать	1	1
2478	уже не предметно объединенная	1	1
2479	концепции представляется нам правильным	1	1
2480	и на события также	1	1
2481	достоевским остался в своем	1	1
2482	его поэтики таков наш	1	1
2483	образа героя и художественно	1	1
2484	нам важна здесь конечно	1	1
2485	истории как таковой и	1	1
2486	но у него уже	1	1
2487	жив не бывать не	1	1
2488	верой во всесилие убеждения	1	1
2489	проблема его формально-художественной позиции	1	1
2490	диалектического ряда то каждый	1	1
2491	чужую идею сохраняя всю	1	1
2492	и нашел наиболее полное	1	1
2493	и самая установка рассказа	1	1
2494	таковой художественное изображение идеи	1	1
2495	третье царство царство любви	1	1
2496	героев с лежащими в	1	1
2497	что крепкие-то ваши основы	1	1
2498	то во что они	1	1
2499	правдивейшего произведения из всех	1	1
2500	таким образом все элементы	1	1
2501	изображает для достоевского не	1	1
2502	конечно и она имеет	1	1
2503	перейти в другое противоположное	1	1
2504	получился бы обычный философско-идейный	1	1
2505	того чтобы заместить функции	1	1
2506	и самостоятельности героя и	1	1
2507	самое взаимоотношение между авторским	1	1
2508	из авторского замысла а	1	1
2509	не определенным бытием героя	1	1
2510	его он превратил в	1	1
2511	привести сквозь все перипетии	1	1
2512	сознания наоборот все в	1	1
2513	идеологического вывода могут быть	1	1
2514	на себе столько противоречивейших	1	1
2515	знающим и обладающим истиной	1	1
2516	стиля и тона единству	1	1
2517	они утверждаются эта утвержденность	1	1
2518	от почвы и от	1	1
2519	вскрывал в нем наличность	1	1
2520	многом правильны действительно полифонический	1	1
2521	как нам кажется понял	1	1
2522	она или ассимилируется или	1	1
2523	художественных приемов достоевского достаточно	1	1
2524	души все подчиняя своему	1	1
2525	даже в композиционном построении	1	1
2526	и следовательно в конце	1	1
2527	необходимо заметить что и	1	1
2528	как диалектическое становление духа	1	1
2529	таким является церковь как	1	1
2530	особенностью его художественного видения	1	1
2531	познания и истины лишь	1	1
