N	2gram	Bakhtin_Fr	Istorich
1324	говорить о	5	2
1325	яснее в	1	2
1326	образа и	2	2
1327	главная часть	1	2
1328	этим создается	1	2
1329	позволит нам	1	2
1330	побывать в	1	2
1331	в нашем	3	2
1332	как я	1	2
1333	далее есть	2	2
1334	вся книга	1	2
1335	он очень	1	2
1336	несколько слов	2	2
1337	которую они	1	2
1338	и свои	1	2
1339	и функции	1	2
1340	же деле	4	2
1341	была большая	1	2
1342	от друга	1	2
1343	подчеркнуть что	5	2
1344	образ в	1	2
1345	утверждение что	2	2
1346	не о	1	2
1347	и можно	1	2
1348	всех его	1	2
1349	между этими	3	2
1350	смысле и	1	2
1351	и по-видимому	1	2
1352	меньшей степени	2	2
1353	в мире	1	2
1354	служит для	1	2
1355	много и	1	2
1356	чтобы его	2	2
1357	царей в	1	2
1358	для его	1	2
1359	настолько тесно	1	2
1360	позже в	1	2
1361	запретов в	1	2
1362	именно потому	1	2
1363	за столом	1	2
1364	прошлого и	1	2
1365	была его	1	2
1366	в приведенном	3	2
1367	он представляет	1	2
1368	например не	1	2
1369	или меньшей	1	2
1370	другой день	1	2
1371	ночь с	2	2
1372	общего с	1	2
1373	форм в	3	2
1374	он пытается	1	2
1375	основываясь на	1	2
1376	для людей	1	2
1377	это типичная	1	2
1378	при дворе	2	2
1379	в состав	1	2
1380	самые отдаленные	1	2
1381	мы назвали	1	2
1382	прямо говорит	1	2
1383	и движения	1	2
1384	же образом	1	2
1385	особенности этого	1	2
1386	в сущности	13	2
1387	не исчерпывается	1	2
1388	на лице	1	2
1389	он действует	1	2
1390	здесь с	2	2
1391	место занимает	1	2
1392	связывается с	1	2
1393	в самой	8	2
1394	есть нечто	2	2
1395	о своей	2	2
1396	же этот	2	2
1397	это также	1	2
1398	нет он	1	2
1399	так вот	1	2
1400	тело на	1	2
1401	дает право	2	2
1402	они связаны	1	2
1403	в процессе	1	2
1404	все на	1	2
1405	они его	1	2
1406	торчит из	1	2
1407	и жизни	2	2
1408	живой человек	1	2
1409	друг от	1	2
1410	всей своей	2	2
1411	ничего общего	1	2
1412	вы не	1	2
1413	жизни они	2	2
1414	в любой	1	2
1415	источник и	1	2
1416	падает на	1	2
1417	традиции в	2	2
1418	говорили о	1	2
1419	по земле	1	2
1420	не должно	1	2
1421	с новым	1	2
1422	его тела	1	2
1423	этой смены	1	2
1424	его нельзя	1	2
1425	он хочет	3	2
1426	отражает в	1	2
1427	видим таким	1	2
1428	и находит	1	2
1429	существо и	1	2
1430	видели но	1	2
1431	историческая действительность	1	2
1432	эта угроза	1	2
1433	пускаются в	1	2
1434	здесь так	1	2
1435	убежден в	1	2
1436	все с	1	2
1437	на время	5	2
1438	он пьет	1	2
1439	этот процесс	3	2
1440	свидетельствует о	1	2
1441	от мира	2	2
1442	всего мира	1	2
1443	и всем	1	2
1444	многие из	1	2
1445	его связь	1	2
1446	прямо в	1	2
1447	с нашей	1	2
1448	со смертью	1	2
1449	на помощь	1	2
1450	чем же	5	2
1451	черта в	1	2
1452	в рамках	1	2
1453	века и	2	2
1454	и где	1	2
1455	и начинается	1	2
1456	те самые	1	2
1457	виду что	1	2
1458	власть в	1	2
1459	случае не	1	2
1460	мира а	2	2
1461	это очень	2	2
1462	женщины и	4	2
1463	у этого	2	2
1464	вверх и	1	2
1465	этой системы	1	2
1466	жизнь и	5	2
1467	на свете	1	2
1468	и тех	1	2
1469	более чем	1	2
1470	первый план	3	2
1471	он это	2	2
1472	в прямой	1	2
1473	является к	1	2
1474	что вы	1	2
1475	они играют	1	2
1476	в обычае	1	2
1477	второстепенное значение	1	2
1478	нечего и	1	2
1479	характерно для	3	2
1480	нужно было	1	2
1481	же значение	1	2
1482	здесь они	1	2
1483	от земли	2	2
1484	напоминает нам	2	2
1485	если она	1	2
1486	именно здесь	1	2
1487	его а	1	2
1488	лишь в	3	2
1489	совсем другое	1	2
1490	он знает	2	2
1491	связаны со	1	2
1492	он съел	2	2
1493	этих форм	3	2
1494	и прежде	4	2
1495	и конец	1	2
1496	дел и	1	2
1497	это довольно	1	2
1498	напомним что	3	2
1499	именно это	2	2
1500	все было	1	2
1501	и систему	1	1
1502	в играх	1	1
1503	труд и	2	1
1504	как самая	1	1
1505	его связей	1	1
1506	еще раз	1	1
1507	более не	2	1
1508	заставляет себя	1	1
1509	находясь в	1	1
1510	каковы же	1	1
1511	дальнейшем в	1	1
1512	ему голову	1	1
1513	важно для	1	1
1514	дать только	1	1
1515	телом это	1	1
1516	себе целью	1	1
1517	себя у	1	1
1518	природу в	1	1
1519	например почти	1	1
1520	которое я	1	1
1521	под руководством	1	1
1522	имеют ничего	1	1
1523	так можно	1	1
1524	и говорить	1	1
1525	может так	1	1
1526	особенно если	1	1
1527	и второй	1	1
1528	нам никакого	1	1
1529	только за	1	1
1530	из ее	1	1
1531	др это	1	1
1532	без него	1	1
1533	и самые	1	1
1534	чтобы в	1	1
1535	значение это	3	1
1536	этому не	2	1
1537	в живописи	1	1
1538	этот список	1	1
1539	о мире	2	1
1540	каким образом	1	1
1541	в новую	1	1
1542	когда эта	1	1
1543	форму и	1	1
1544	взаимоотношение между	1	1
1545	этой жизни	3	1
1546	убитого животного	1	1
1547	на ветви	1	1
1548	с ума	1	1
1549	мотивов в	1	1
1550	земле на	1	1
1551	связывает его	1	1
1552	образы эти	2	1
1553	момент и	1	1
1554	лица в	1	1
1555	в природе	1	1
1556	одна очень	1	1
1557	образы в	8	1
1558	уживается с	1	1
1559	мы сразу	1	1
1560	мир и	5	1
1561	в огромном	2	1
1562	играть в	1	1
1563	борьба за	1	1
1564	никаких сомнений	2	1
1565	и смерти	2	1
1566	а две	1	1
1567	говорится о	1	1
1568	драматические представления	1	1
1569	хороший урожай	1	1
1570	было и	1	1
1571	ними и	1	1
1572	в жизнь	1	1
1573	и отчасти	3	1
1574	этой веры	1	1
1575	века в	3	1
1576	от целого	2	1
1577	человека не	1	1
1578	свадебного обряда	2	1
1579	два момента	1	1
1580	не чувствует	1	1
1581	и положение	1	1
1582	она названа	1	1
1583	еду в	1	1
1584	чтобы убедиться	1	1
1585	подчинены и	1	1
1586	поэтому если	1	1
1587	здесь нам	1	1
1588	времени в	2	1
1589	действительности он	1	1
1590	что вся	1	1
1591	женщине и	1	1
1592	в прекрасном	2	1
1593	должна была	1	1
1594	слова при	1	1
1595	того она	1	1
1596	мы все	2	1
1597	с проблемой	1	1
1598	не исключает	1	1
1599	он думает	1	1
1600	под запретом	1	1
1601	и сюжет	1	1
1602	чего наступает	1	1
1603	рассказывает о	2	1
1604	мир таким	1	1
1605	и злые	1	1
1606	это значило	1	1
1607	нужно искать	2	1
1608	ii в	1	1
1609	в значительной	2	1
1610	хозяином и	1	1
1611	с врагами	1	1
1612	замечает что	1	1
1613	места для	1	1
1614	по городу	2	1
1615	почти нет	1	1
1616	будем говорить	1	1
1617	века но	1	1
1618	представляется более	1	1
1619	а исключительно	1	1
1620	мир так	1	1
1621	можем сказать	1	1
1622	сказано выше	1	1
1623	страхом смерти	1	1
1624	стол для	1	1
1625	когда для	1	1
1626	эти не	1	1
1627	с вопросом	1	1
1628	принимает фантастические	1	1
1629	очень распространено	1	1
1630	но там	2	1
1631	и подобные	1	1
1632	огромном большинстве	2	1
1633	но было	1	1
1634	убеждают что	2	1
1635	и могли	1	1
1636	ярче всего	1	1
1637	лишь тогда	1	1
1638	правда это	1	1
1639	тела что	1	1
1640	в левое	1	1
1641	сам автор	1	1
1642	а наоборот	1	1
1643	источников изучения	1	1
1644	своему содержанию	1	1
1645	остаются в	1	1
1646	нет места	1	1
1647	формы но	1	1
1648	отметить еще	1	1
1649	тысячи и	1	1
1650	и верно	1	1
1651	они действительно	1	1
1652	которые господствуют	1	1
1653	поддается никакому	1	1
1654	не самый	1	1
1655	существу эта	1	1
1656	всех приведенных	1	1
1657	на площадь	1	1
1658	это слово	1	1
1659	особую главу	1	1
1660	отражение этого	1	1
1661	под звуки	1	1
1662	и всякой	1	1
1663	вокруг себя	1	1
1664	тем больше	1	1
1665	этой книге	1	1
1666	не представляется	1	1
1667	бы только	1	1
1668	как объяснить	1	1
1669	праздновал свадьбу	1	1
1670	ссылкой на	1	1
1671	из важнейших	2	1
1672	жива и	1	1
1673	ко всем	1	1
1674	не исчерпываются	1	1
1675	была в	1	1
1676	мира или	1	1
1677	и хорошо	1	1
1678	и всего	1	1
1679	уже достаточно	1	1
1680	менее он	1	1
1681	и всю	1	1
1682	игры были	1	1
1683	места где	1	1
1684	мрамора и	1	1
1685	в высоких	2	1
1686	рядом с	6	1
1687	место и	1	1
1688	четыре раза	1	1
1689	о характере	1	1
1690	в явление	1	1
1691	литература здесь	1	1
1692	больше всего	1	1
1693	который народ	1	1
1694	в двух	1	1
1695	был не	1	1
1696	здесь почти	1	1
1697	и приказал	1	1
1698	земли поэтому	1	1
1699	город и	1	1
1700	из головы	1	1
1701	становится символом	1	1
1702	смысл и	1	1
1703	был представителем	2	1
1704	мы говорили	2	1
1705	есть здесь	4	1
1706	которой и	1	1
1707	женщина в	2	1
1708	дана в	1	1
1709	именно той	1	1
1710	нами не	1	1
1711	иногда бывает	1	1
1712	все женщины	1	1
1713	на весь	5	1
1714	чудовища с	1	1
1715	речи и	1	1
1716	и чтобы	1	1
1717	как граница	1	1
1718	явствует что	1	1
1719	новых и	1	1
1720	мире на	1	1
1721	еще будем	1	1
1722	и является	1	1
1723	время когда	1	1
1724	этим вопросом	1	1
1725	еще два	1	1
1726	существовали и	1	1
1727	обстановка и	1	1
1728	к голове	1	1
1729	какой-то степени	1	1
1730	верно и	1	1
1731	здесь действительно	1	1
1732	с нашими	1	1
1733	к первому	1	1
1734	это вовсе	1	1
1735	мы дадим	1	1
1736	двойную роль	1	1
1737	быть съеденным	1	1
1738	сущности это	1	1
1739	этот путь	2	1
1740	да вот	1	1
1741	характер смеха	1	1
1742	повторена в	1	1
1743	тела это	1	1
1744	роль играет	4	1
1745	не исчерпывает	1	1
1746	утверждают некоторые	1	1
1747	уже перед	1	1
1748	на большой	1	1
1749	общие для	1	1
1750	муж в	1	1
1751	но кроме	1	1
1752	последние слова	1	1
1753	же необходимо	1	1
1754	до начала	1	1
1755	почему во	1	1
1756	прямо с	1	1
1757	ты еще	1	1
1758	он действительно	1	1
1759	и сами	1	1
1760	готовым к	1	1
1761	было на	1	1
1762	культом и	1	1
1763	превращена в	1	1
1764	этому времени	1	1
1765	их под	1	1
1766	то за	1	1
1767	этого эпизода	4	1
1768	в самый	1	1
1769	текст в	2	1
1770	на анализе	1	1
1771	жизни а	1	1
1772	которой не	1	1
1773	он только	1	1
1774	в античном	1	1
1775	стороны одного	1	1
1776	давали ему	1	1
1777	уши и	1	1
1778	сложное и	1	1
1779	отражены в	1	1
1780	на иной	1	1
1781	другие женщины	1	1
1782	она основана	1	1
1783	оставляют в	1	1
1784	в корне	2	1
1785	он уверен	1	1
1786	никакому сомнению	1	1
1787	по адресу	2	1
1788	и напитки	1	1
1789	социального положения	1	1
1790	в отношении	2	1
1791	и создает	1	1
1792	мира он	1	1
1793	из комедии	1	1
1794	со всеми	6	1
1795	касается и	1	1
1796	весь род	1	1
1797	не случайна	1	1
1798	что нет	1	1
1799	и фантастический	1	1
1800	соломона и	1	1
1801	и кости	2	1
1802	то на	1	1
1803	необходимо отметить	1	1
1804	особым настроением	1	1
1805	с приведенным	1	1
1806	во-первых мы	1	1
1807	только но	1	1
1808	вложена в	1	1
1809	сложный и	1	1
1810	и будет	1	1
1811	значения и	2	1
1812	принято называть	1	1
1813	он хотел	1	1
1814	в небо	1	1
1815	кто с	1	1
1816	и обнаруживает	1	1
1817	становится тем	1	1
1818	отчасти и	2	1
1819	налево и	1	1
1820	была и	1	1
1821	обряд как	1	1
1822	нас интересует	1	1
1823	до конца	2	1
1824	приведенных им	1	1
1825	при всех	1	1
1826	характерна для	1	1
1827	говорит только	1	1
1828	также лежит	1	1
1829	же был	1	1
1830	к большому	1	1
1831	для еды	1	1
1832	т с	1	1
1833	из стороны	1	1
1834	того на	1	1
1835	против их	2	1
1836	ни на	1	1
1837	размеры и	1	1
1838	как начало	1	1
1839	же функции	1	1
1840	не считал	1	1
1841	свою очень	1	1
1842	больше но	1	1
1843	и хлеб	2	1
1844	поводом для	1	1
1845	цели его	1	1
1846	садов в	1	1
1847	с нами	1	1
1848	засыпает в	1	1
1849	власть и	1	1
1850	в образах	9	1
1851	не понимает	1	1
1852	то все	1	1
1853	но сам	1	1
1854	верно но	1	1
1855	всего этого	3	1
1856	которую он	3	1
1857	которая здесь	1	1
1858	частности и	1	1
1859	торжества и	1	1
1860	в утробе	1	1
1861	мир а	2	1
1862	было готово	1	1
1863	для выяснения	1	1
1864	и освобождение	1	1
1865	и вором	2	1
1866	мотивы и	1	1
1867	и человеческие	3	1
1868	поцелуй и	1	1
1869	формами и	1	1
1870	неотделима от	1	1
1871	никаких признаков	1	1
1872	должны стать	1	1
1873	ее также	2	1
1874	к веселому	1	1
1875	значение имеет	1	1
1876	игра в	9	1
1877	о подобных	1	1
1878	тот самый	1	1
1879	из первых	1	1
1880	ясно но	1	1
1881	он никак	1	1
1882	но чем	1	1
1883	потому она	1	1
1884	до известной	4	1
1885	языка но	2	1
1886	ко всякого	1	1
1887	в народном	3	1
1888	видят в	1	1
1889	в мировой	3	1
1890	преисподней и	1	1
1891	в год	1	1
1892	во времени	2	1
1893	карты и	1	1
1894	своей будущей	1	1
1895	от труда	1	1
1896	гл vi	1	1
1897	заимствована из	1	1
1898	мышления в	1	1
1899	и подчинить	1	1
1900	происходящую в	1	1
1901	мир в	4	1
1902	основе своей	1	1
1903	это был	2	1
1904	в ущерб	2	1
1905	перехода к	1	1
1906	эта не	1	1
1907	эпизода в	3	1
1908	таковы некоторые	1	1
1909	очень характерно	1	1
1910	что значит	1	1
1911	материальное начало	1	1
1912	не умерла	1	1
1913	и борьбы	2	1
1914	только его	1	1
1915	тоньше чем	1	1
1916	его ничем	1	1
1917	и тут	1	1
1918	и всегда	1	1
1919	участвуют в	2	1
1920	цвет и	1	1
1921	у самой	1	1
1922	когда во	1	1
1923	своей физической	1	1
1924	король и	1	1
1925	раз в	2	1
1926	все остальное	1	1
1927	у такого	1	1
1928	король здесь	1	1
1929	кости для	1	1
1930	реальной действительности	1	1
1931	своей книге	1	1
1932	момент не	1	1
1933	говорят в	1	1
1934	из рук	1	1
1935	них всегда	1	1
1936	на несколько	1	1
1937	в такую	1	1
1938	мы сможем	1	1
1939	и вы	1	1
1940	она-то и	1	1
1941	в кости	7	1
1942	известный пример	1	1
1943	народов он	1	1
1944	рот и	3	1
1945	этом моменте	1	1
1946	за другими	1	1
1947	ведь он	2	1
1948	пахнет не	1	1
1949	и фигурируют	1	1
1950	еды на	1	1
1951	в переводе	1	1
1952	имеет никакого	1	1
1953	почти во	1	1
1954	на фоне	4	1
1955	и этих	1	1
1956	фольклора не	1	1
1957	были настолько	1	1
1958	ней сам	1	1
1959	перешли в	1	1
1960	в условиях	3	1
1961	и без	3	1
1962	почву на	1	1
1963	жене на	1	1
1964	огня и	1	1
1965	к самой	1	1
1966	как все	1	1
1967	его мучает	1	1
1968	ему удалось	1	1
1969	убеждают нас	1	1
1970	и основные	1	1
1971	городов и	1	1
1972	или косвенно	1	1
1973	ведь это	3	1
1974	как ни	1	1
1975	для исполнения	1	1
1976	и социального	1	1
1977	и всеми	1	1
1978	жизнью смертью	1	1
1979	знакомые нам	1	1
1980	жизнь одного	1	1
1981	продолжали существовать	1	1
1982	и ни	3	1
1983	из древнейших	2	1
1984	это утверждают	1	1
1985	из масла	1	1
1986	когда этот	1	1
1987	например к	1	1
1988	свою жизнь	1	1
1989	и элементы	1	1
1990	это была	1	1
1991	кто не	3	1
1992	борьба с	3	1
1993	встреча с	2	1
1994	солнце играет	1	1
1995	только знает	1	1
1996	веры в	1	1
1997	он здесь	1	1
1998	идет здесь	1	1
1999	и семейных	1	1
2000	и приложил	1	1
2001	всем этим	1	1
2002	в какой-то	2	1
2003	дичи мы	1	1
2004	чем обычно	1	1
2005	в плане	5	1
2006	нужно подчеркнуть	4	1
2007	но вернемся	3	1
2008	совершенно иначе	1	1
2009	он о	1	1
2010	и кричит	1	1
2011	питания в	1	1
2012	конечно совершенно	1	1
2013	или иной	1	1
2014	жен и	1	1
2015	авторы этих	1	1
2016	общества и	1	1
2017	времена и	1	1
2018	характер они	1	1
2019	пить и	2	1
2020	в так	1	1
2021	роль этого	1	1
2022	остались в	1	1
2023	дальше в	1	1
2024	день после	1	1
2025	воплощенная в	1	1
2026	не надо	1	1
2027	за своим	1	1
2028	должен будет	1	1
2029	жизнь так	1	1
2030	есть под	1	1
2031	фигурировать и	1	1
2032	в той	2	1
2033	принимает в	1	1
2034	находим в	3	1
2035	объединения в	1	1
2036	от процесса	1	1
2037	иной форме	1	1
2038	а образ	1	1
2039	всех обитателей	1	1
2040	он один	1	1
2041	в возможности	1	1
2042	человеческой жизни	1	1
2043	между мужчинами	1	1
2044	имеет значения	1	1
2045	предыдущей главе	1	1
2046	может послужить	2	1
2047	средних веков	4	1
2048	в подлиннике	1	1
2049	тех кто	2	1
2050	той стороне	1	1
2051	античной мифологии	1	1
2052	семена и	1	1
2053	из всей	1	1
2054	в глазах	1	1
2055	вражда к	1	1
2056	др но	1	1
2057	и таких	1	1
2058	в году	6	1
2059	но такими	1	1
2060	народ и	1	1
2061	дается в	4	1
2062	значение они	1	1
2063	в первоначальной	1	1
2064	из многочисленных	1	1
2065	иначе чем	1	1
2066	то теперь	1	1
2067	все первые	1	1
2068	использовать его	1	1
2069	исторический процесс	1	1
2070	есть образы	1	1
2071	и сравнения	1	1
2072	в средневековой	2	1
2073	стороне от	1	1
2074	в первом	3	1
2075	на мир	7	1
2076	были осуждены	1	1
2077	по их	1	1
2078	высшей ступени	1	1
2079	на дыбы	1	1
2080	заключает что	1	1
2081	от всего	1	1
2082	входит и	1	1
2083	и момент	1	1
2084	принадлежат к	1	1
2085	в наиболее	3	1
2086	все особенности	1	1
2087	он подвергался	1	1
2088	были еще	1	1
2089	материалом для	1	1
2090	выход из	1	1
2091	эта традиция	1	1
2092	жизнью в	2	1
2093	веков и	2	1
2094	очень велика	1	1
2095	к своим	1	1
2096	нового рождения	1	1
2097	и свою	1	1
2098	обращение к	1	1
2099	тенденция к	4	1
2100	что связано	1	1
2101	очень важной	1	1
2102	где этот	2	1
2103	видеть здесь	1	1
2104	и солнце	2	1
2105	воедино как	1	1
2106	форм этого	1	1
2107	видеть и	1	1
2108	на части	10	1
2109	в карты	1	1
2110	были все	1	1
2111	позже мы	1	1
2112	была еще	1	1
2113	тело и	2	1
2114	которыми он	1	1
2115	смерти этот	1	1
2116	и показывает	1	1
2117	что люди	1	1
2118	них были	1	1
2119	наконец как	1	1
2120	чтобы отправиться	1	1
2121	свое тело	1	1
2122	есть такие	1	1
2123	и отец	1	1
2124	на высоком	1	1
2125	я думаю	1	1
2126	мотив и	1	1
2127	второй половины	3	1
2128	сила и	1	1
2129	она вполне	1	1
2130	тела в	11	1
2131	уже более	2	1
2132	самом начале	2	1
2133	мир для	1	1
2134	мире только	1	1
2135	прямо или	1	1
2136	сохраняется в	1	1
2137	еще по	1	1
2138	это отношение	1	1
2139	что мертвые	1	1
2140	противоречие в	1	1
2141	упоминаются только	1	1
2142	вопросе о	1	1
2143	это прежде	1	1
2144	и внутренняя	1	1
2145	почему образы	1	1
2146	по поводу	5	1
2147	были в	3	1
2148	здесь ничего	1	1
2149	во франции	6	1
2150	идут в	1	1
2151	пир на	4	1
2152	где все	1	1
2153	даже сама	1	1
2154	появлением в	1	1
2155	смысле как	1	1
2156	в заключение	3	1
2157	начало и	1	1
2158	следующей главе	1	1
2159	вся эта	1	1
2160	не там	1	1
2161	создается впечатление	1	1
2162	еще достаточно	1	1
2163	может проникнуть	1	1
2164	нескольких дней	1	1
2165	ясно видно	1	1
2166	миром он	1	1
2167	и столь	1	1
2168	на протяжении	2	1
2169	конечно есть	1	1
2170	первом случае	3	1
2171	не принадлежит	1	1
2172	имеют в	1	1
2173	чем на	2	1
2174	вполне понятно	1	1
2175	такие понятия	1	1
2176	две традиции	1	1
2177	миф об	1	1
2178	для которой	1	1
2179	узком смысле	1	1
2180	обычно к	1	1
2181	и основной	1	1
2182	пример как	1	1
2183	буквальном смысле	1	1
2184	на этих	2	1
2185	только во	1	1
2186	оно-то и	1	1
2187	значительной степени	1	1
2188	подтверждается и	1	1
2189	в буквальном	1	1
2190	к празднику	1	1
2191	образы создают	1	1
2192	длинный список	1	1
2193	пройти через	1	1
2194	он любил	1	1
2195	быть строго	1	1
2196	жизни она	2	1
2197	одна с	1	1
2198	женщину в	1	1
2199	не была	1	1
2200	тела их	1	1
2201	и притом	2	1
2202	не их	1	1
2203	так было	1	1
2204	это касается	1	1
2205	сопровождении своего	1	1
2206	них преобладает	1	1
2207	особенно богата	1	1
2208	эдипе и	1	1
2209	это право	2	1
2210	будущая жена	1	1
2211	как примеры	1	1
2212	он берет	1	1
2213	и загадки	1	1
2214	он ни	1	1
2215	для понимания	1	1
2216	художественная логика	1	1
2217	не ясна	1	1
2218	же функцию	1	1
2219	поэтому его	1	1
2220	о которой	1	1
2221	и характер	1	1
2222	следовательно и	2	1
2223	этом явлении	1	1
2224	все подобные	1	1
2225	границ между	1	1
2226	на свободу	3	1
2227	не мыслится	1	1
2228	например как	1	1
2229	поэтому у	1	1
2230	средневековья и	2	1
2231	того можно	1	1
2232	не был	1	1
2233	нас есть	1	1
2234	одном образе	2	1
2235	с радостью	1	1
2236	исторических изменений	1	1
2237	которая является	1	1
2238	она играет	1	1
2239	в уста	2	1
2240	бы к	1	1
2241	это были	1	1
2242	чтобы к	1	1
2243	с горами	1	1
2244	причем они	1	1
2245	мысль и	2	1
2246	до брака	1	1
2247	описание этого	2	1
2248	со многими	1	1
2249	умерший родственник	2	1
2250	объясняет это	1	1
2251	с новыми	1	1
2252	с вином	2	1
2253	взглянуть на	2	1
2254	и одновременно	5	1
2255	явление то	3	1
2256	во-вторых мы	1	1
2257	и строя	1	1
2258	за ними	1	1
2259	был вполне	1	1
2260	не приходится	1	1
2261	и изобилие	1	1
2262	для человека	1	1
2263	и комнаты	1	1
2264	между жизнью	1	1
2265	века когда	1	1
2266	они свидетельствуют	2	1
2267	но только	1	1
2268	больше у	1	1
2269	времен и	1	1
2270	с родовым	1	1
2271	приложиться к	1	1
2272	праздник и	3	1
2273	как известно	2	1
2274	друг мой	1	1
2275	она правда	1	1
2276	между словом	2	1
2277	он понимает	1	1
2278	как от	1	1
2279	едой и	1	1
2280	под нами?	1	1
2281	которое мы	1	1
2282	эпохи в	1	1
2283	стоит только	1	1
2284	в первой	5	1
2285	взять его	1	1
2286	значило бы	1	1
2287	значение как	2	1
2288	ни одно	1	1
2289	в официальной	1	1
2290	за себя	1	1
2291	отвечает что	1	1
2292	речи о	1	1
2293	отношении он	1	1
2294	вокруг них	1	1
2295	традиции как	2	1
2296	здесь часто	1	1
2297	дурак и	1	1
2298	сливаются в	1	1
2299	двум линиям	1	1
2300	какой же	1	1
2301	xvi века	4	1
2302	он начал	1	1
2303	частности необходимо	1	1
2304	черта и	1	1
2305	жизни народов	1	1
2306	него за	1	1
2307	его со	1	1
2308	во втором	3	1
2309	тысячи лет	1	1
2310	можно понять	1	1
2311	же мотив	1	1
2312	проследили только	1	1
2313	то есть	49	1
2314	но за	1	1
2315	все идет	1	1
2316	другого рода	1	1
2317	специфический характер	1	1
2318	времени когда	1	1
2319	в особых	1	1
2320	утверждает что	1	1
2321	основная задача	1	1
2322	победа над	1	1
2323	связью с	1	1
2324	тело в	1	1
2325	времени все	1	1
2326	бы при	1	1
2327	и страх	1	1
2328	если эти	1	1
2329	власти и	1	1
2330	только они	1	1
2331	от их	3	1
2332	поэтому и	8	1
2333	же всегда	1	1
2334	связанная с	3	1
2335	со звездами	1	1
2336	тесную связь	1	1
2337	наиболее известный	1	1
2338	первый шаг	1	1
2339	и огня	1	1
2340	заключается в	1	1
2341	очень поздно	1	1
2342	на данный	1	1
2343	в задницу	1	1
2344	затем следует	1	1
2345	оно всегда	1	1
2346	те формы	1	1
2347	сравнительно очень	1	1
2348	и признаки	1	1
2349	нашем смысле	1	1
2350	дело идет	3	1
2351	правда не	1	1
2352	героя по	1	1
2353	всегда остаются	1	1
2354	в следующей	1	1
2355	которая не	2	1
2356	магии и	1	1
2357	в народной	2	1
2358	убит и	1	1
2359	отрывок из	1	1
2360	из области	5	1
2361	само же	1	1
2362	смертью в	2	1
2363	в постоянной	1	1
2364	костюмированные актеры	1	1
2365	костей и	2	1
2366	наконец и	1	1
2367	он владеет	1	1
2368	всех форм	2	1
2369	там нет	1	1
2370	подлинной народной	1	1
2371	собраны все	1	1
2372	масла и	1	1
2373	который с	1	1
2374	такая узкая	1	1
2375	где эти	1	1
2376	в классических	1	1
2377	совершенно иной	1	1
2378	поздних форм	1	1
2379	осмотреться в	1	1
2380	истории но	1	1
2381	здесь дается	3	1
2382	героем его	1	1
2383	из античной	1	1
2384	не дана	1	1
2385	в современном	1	1
2386	о большом	1	1
2387	народа и	2	1
2388	и откуда	1	1
2389	здесь о	1	1
2390	что многие	2	1
2391	ночи и	1	1
2392	играет в	1	1
2393	нельзя понимать	1	1
2394	времени и	4	1
2395	и ругаются	1	1
2396	же время	14	1
2397	изобилие и	1	1
2398	потому и	1	1
2399	это сделал	1	1
2400	известной степени	4	1
2401	где кончается	1	1
2402	кишки и	1	1
2403	их значение	1	1
2404	людей так	1	1
2405	и окончательно	1	1
2406	строя с	1	1
2407	видели какую	2	1
2408	начинают сливаться	1	1
2409	нем не	4	1
2410	в живот	4	1
2411	еще вернемся	1	1
2412	можно спросить	1	1
2413	известный процент	1	1
2414	но именно	2	1
2415	почему бы	1	1
2416	характера и	1	1
2417	но вообще	1	1
2418	смерть старого	1	1
2419	слово и	1	1
2420	сторону женщин	1	1
2421	он заставляет	1	1
2422	при каких	1	1
2423	в понимании	1	1
2424	где бы	1	1
2425	в поэме	1	1
2426	время ее	1	1
2427	месте в	1	1
2428	литературе в	2	1
2429	с него	1	1
2430	к правильному	1	1
2431	более глубокий	1	1
2432	образы и	4	1
2433	к началу	3	1
2434	среди женщин	1	1
2435	что автор	1	1
2436	им как	1	1
2437	они подвергаются	2	1
2438	степени в	1	1
2439	дал им	1	1
2440	все элементы	1	1
2441	иной характер	1	1
2442	творчества они	1	1
2443	игра и	1	1
2444	прячет его	1	1
2445	ли ты	1	1
2446	это особенно	1	1
2447	который бы	1	1
2448	других странах	1	1
2449	с участием	1	1
2450	неожиданным и	2	1
2451	как смерть	1	1
2452	его чисто	1	1
2453	материалами и	1	1
2454	мира но	1	1
2455	переход к	1	1
2456	этом отношении	7	1
2457	воду для	1	1
2458	таких например	1	1
2459	плодородия и	2	1
2460	впитала в	1	1
2461	находим и	1	1
2462	функцию в	1	1
2463	и точно	1	1
2464	недаром и	2	1
2465	есть но	1	1
2466	первоначально был	1	1
2467	оно отражает	1	1
2468	состоят из	1	1
2469	из своих	2	1
2470	что каждый	1	1
2471	левое ухо	2	1
2472	же случае	1	1
2473	чем он	1	1
2474	открыто и	1	1
2475	по ту	1	1
2476	литературу и	1	1
2477	ибо оно	1	1
2478	от двух	1	1
2479	она во	1	1
2480	он поступает	1	1
2481	не замечая	1	1
2482	бы наличие	1	1
2483	основано на	1	1
2484	внесли в	1	1
2485	по-видимому он	1	1
2486	между собою	6	1
2487	в литературу	1	1
2488	словом и	4	1
2489	распространено в	1	1
2490	старому как	1	1
2491	особенно тех	1	1
2492	и поздние	1	1
2493	фольклора и	1	1
2494	не подлежит	2	1
2495	в третьем	3	1
2496	пьет из	1	1
2497	живой и	1	1
2498	об особом	1	1
2499	в новом	3	1
