N	2gram	Ircho_Kome	KulturaY
1310	iv в	9	1
1311	вполне прав	1	1
1312	дело кончается	1	1
1313	что вместе	1	1
1314	сомневаться в	1	1
1315	в эту	1	1
1316	разрешение и	1	1
1317	теперь и	1	1
1318	дело к	1	1
1319	не иначе	2	1
1320	ли что	1	1
1321	лица из	1	1
1322	поэтому является	1	1
1323	не давал	1	1
1324	присоединения к	1	1
1325	по имени	4	1
1326	имеет ничего	1	1
1327	у целого	1	1
1328	только от	1	1
1329	вся семья	1	1
1330	избавиться от	3	1
1331	отчет в	1	1
1332	же все	1	1
1333	о происхождении	1	1
1334	в уста	2	1
1335	слов или	1	1
1336	еще одним	1	1
1337	делают это	1	1
1338	бы больше	1	1
1339	отходит в	1	1
1340	не совсем	3	1
1341	и v	1	1
1342	что пока	1	1
1343	до нас	7	1
1344	и нам	1	1
1345	так давно	2	1
1346	фактов в	1	1
1347	этого достаточно	1	1
1348	когда я	1	1
1349	до чего	1	1
1350	вопрос где	1	1
1351	и речи	4	1
1352	только об	1	1
1353	мы опять	1	1
1354	в ответ	4	1
1355	образ как	1	1
1356	действующих лиц	7	1
1357	есть доля	1	1
1358	можно решить	1	1
1359	возвращаясь к	2	1
1360	и та	1	1
1361	хотя в	3	1
1362	ему придется	1	1
1363	один раз	2	1
1364	для человека	2	1
1365	еще два	1	1
1366	тысячи раз	1	1
1367	особого внимания	1	1
1368	из нас	1	1
1369	которым очень	1	1
1370	по своей	2	1
1371	чтобы связать	1	1
1372	не имеющей	2	1
1373	первого и	1	1
1374	следует признать	1	1
1375	должны были	2	1
1376	он еще	1	1
1377	уже несколько	1	1
1378	всякого другого	1	1
1379	сделать что	1	1
1380	разной степени	1	1
1381	выходят за	2	1
1382	что ты	3	1
1383	легко найти	1	1
1384	всегда или	1	1
1385	раз эта	1	1
1386	не видя	1	1
1387	и никогда	1	1
1388	он понимает	2	1
1389	действующего лица	1	1
1390	законов и	1	1
1391	но нет	2	1
1392	в достаточной	3	1
1393	который произносит	1	1
1394	проступает в	1	1
1395	и ты	2	1
1396	них не	1	1
1397	тем легче	1	1
1398	и почему	3	1
1399	себе дело	1	1
1400	в первой	3	1
1401	роль играет	2	1
1402	вполне возможно	2	1
1403	в одинаковых	1	1
1404	здесь также	1	1
1405	п не	2	1
1406	к развязке	1	1
1407	с сыном	1	1
1408	есть все	1	1
1409	к живому	1	1
1410	бы ни	1	1
1411	свое собственное	1	1
1412	не каждый	1	1
1413	сказать о	1	1
1414	содержанию в	1	1
1415	при необходимости	1	1
1416	за себя	1	1
1417	впрочем что	1	1
1418	таких примеров	1	1
1419	и отсутствие	1	1
1420	речи о	4	1
1421	или вопросительный	1	1
1422	охарактеризовать как	1	1
1423	ни другой	1	1
1424	№ но	1	1
1425	и заботится	1	1
1426	в один	1	1
1427	которых на	1	1
1428	каждого из	3	1
1429	и особенно	2	1
1430	к традиционным	1	1
1431	вообще нет	1	1
1432	раньше чем	1	1
1433	действующими лицами	1	1
1434	и свидетельствует	1	1
1435	так называемом	1	1
1436	домашнего обихода	1	1
1437	не выдерживает	1	1
1438	остановиться подробнее	1	1
1439	как теперь	2	1
1440	не мешает	3	1
1441	представляет себе	1	1
1442	и стало	1	1
1443	по содержанию	3	1
1444	образом и	2	1
1445	от до	1	1
1446	указывающих на	1	1
1447	несколько десятков	1	1
1448	ни малейшего	3	1
1449	мы встречаем	1	1
1450	от жизни	1	1
1451	друга в	1	1
1452	них в	1	1
1453	его современники	1	1
1454	к одной	2	1
1455	сообщения о	1	1
1456	те моменты	1	1
1457	из нашего	1	1
1458	он только	1	1
1459	и излюбленные	1	1
1460	представлению о	1	1
1461	его с	1	1
1462	стихи эти	1	1
1463	живет в	2	1
1464	человека достаточно	1	1
1465	для себя	1	1
1466	не идет	1	1
1467	не приходит	2	1
1468	речь как	1	1
1469	с сильным	1	1
1470	совершенно очевидным	1	1
1471	их соответственно	1	1
1472	что большинство	1	1
1473	дает и	1	1
1474	гораздо раньше	1	1
1475	зрения ее	1	1
1476	нас однако	1	1
1477	же судьба	1	1
1478	здесь были	1	1
1479	области не	1	1
1480	другую и	1	1
1481	нового времени	5	1
1482	постольку поскольку	1	1
1483	интересным примером	1	1
1484	лет тому	5	1
1485	этому можно	1	1
1486	и несмотря	1	1
1487	между первым	1	1
1488	совершенно несправедливо	1	1
1489	дать в	1	1
1490	дома т	1	1
1491	не ясно	2	1
1492	сюжета и	1	1
1493	все то	1	1
1494	частый случай	1	1
1495	прямо к	1	1
1496	до этого	3	1
1497	он так	4	1
1498	ни о	1	1
1499	не знающего	1	1
1500	жены в	1	1
1501	одновременно с	1	1
1502	мы остановимся	1	1
1503	подходе к	1	1
1504	со мной	1	1
1505	всего похожи	1	1
1506	чего следует	1	1
1507	обращается к	4	1
1508	тайну своего	1	1
1509	виде как	1	1
1510	и поскольку	1	1
1511	не являюсь	1	1
1512	от чего	1	1
1513	берет на	2	1
1514	меньшей мере	1	1
1515	необходимости в	1	1
1516	тому назад	5	1
1517	людьми не	1	1
1518	цитат и	2	1
1519	этим в	1	1
1520	жизни в	1	1
1521	для жанра	1	1
1522	не такое	1	1
1523	рассуждать о	1	1
1524	себя и	2	1
1525	не видно	1	1
1526	мы имели	1	1
1527	можно найти	1	1
1528	ему и	3	1
1529	проблем современного	1	1
1530	суждений о	1	1
1531	подходить к	1	1
1532	ну да	1	1
1533	мы однако	2	1
1534	в семье	2	1
1535	так невозможно	1	1
1536	не входит	1	1
1537	в дальнейших	1	1
1538	в любой	1	1
1539	сразу и	1	1
1540	в разработке	1	1
1541	этот рассказ	1	1
1542	нет ничего	4	1
1543	не давая	1	1
1544	для сравнения	1	1
1545	проблематики в	1	1
1546	одно лишь	2	1
1547	признается в	1	1
1548	то ясно	1	1
1549	ст сл	6	1
1550	в основе	3	1
1551	он требует	1	1
1552	знаем теперь	1	1
1553	знает как	1	1
1554	деле можно	1	1
1555	меня с	1	1
1556	и кончается	1	1
1557	о каком-либо	1	1
1558	мало чем	1	1
1559	внимание уже	1	1
1560	в слово	1	1
1561	первая из	1	1
1562	не любил	1	1
1563	теперь же	3	1
1564	и между	1	1
1565	да еще	3	1
1566	наконец в	1	1
1567	показательно что	1	1
1568	бы по	2	1
1569	мы уже	1	1
1570	этой работы	1	1
1571	которое не	1	1
1572	из его	3	1
1573	следует различать	1	1
1574	не сам	2	1
1575	дальше так	1	1
1576	в середине	1	1
1577	предварительно должен	1	1
1578	не у	1	1
1579	войной и	1	1
1580	всего на	1	1
1581	и лишь	1	1
1582	со всей	1	1
1583	и вся	1	1
1584	совпадают с	4	1
1585	и два	1	1
1586	сыном и	1	1
1587	в которую	1	1
1588	впрочем и	2	1
1589	чтобы она	1	1
1590	о своем	1	1
1591	нет никакой	1	1
1592	ее с	1	1
1593	с более	1	1
1594	не считать	1	1
1595	более глубоко	1	1
1596	случае с	1	1
1597	принимают в	1	1
1598	чем не	2	1
1599	не выходят	1	1
1600	при помощи	1	1
1601	точки соприкосновения	1	1
1602	жизни это	1	1
1603	среди которых	4	1
1604	непосредственно к	1	1
1605	было и	1	1
1606	им в	1	1
1607	вот этот	1	1
1608	между так	1	1
1609	находит и	1	1
1610	велась в	1	1
1611	из рассказа	1	1
1612	серьезные возражения	1	1
1613	изложить в	1	1
1614	же теперь	2	1
1615	из наиболее	1	1
1616	к двум	1	1
1617	достаточно хорошо	1	1
1618	ее не	1	1
1619	и во	3	1
1620	принадлежит к	1	1
1621	это тем	1	1
1622	он занимается	1	1
1623	собрании где	1	1
1624	когда от	1	1
1625	за пределами	3	1
1626	и раньше	1	1
1627	забывать что	1	1
1628	кончается эта	1	1
1629	мысли не	1	1
1630	в сознании	1	1
1631	полным правом	2	1
1632	значительно более	1	1
1633	быта в	1	1
1634	или его	2	1
1635	сходства с	1	1
1636	образец такого	1	1
1637	в №	1	1
1638	здесь и	3	1
1639	своей цели	1	1
1640	по меньшей	1	1
1641	для этих	1	1
1642	стороны не	1	1
1643	не видит	1	1
1644	еще в	1	1
1645	решительным образом	1	1
1646	же ты	3	1
1647	в остальных	1	1
1648	же он	1	1
1649	у вас	1	1
1650	ты с	1	1
1651	во времени	1	1
1652	гораздо важнее	2	1
1653	если только	1	1
1654	не будучи	2	1
1655	в лондоне	1	1
1656	моментов в	1	1
1657	возникающие отсюда	1	1
1658	внимание те	1	1
1659	лет после	1	1
1660	традиции не	1	1
1661	были те	1	1
1662	с каким	1	1
1663	обратиться к	1	1
1664	близкую к	1	1
1665	меня не	1	1
1666	было принято	1	1
1667	текста в	1	1
1668	на время	1	1
1669	к лицу	2	1
1670	же прием	1	1
1671	к началу	3	1
1672	сл в	4	1
1673	дело как	1	1
1674	соображение что	1	1
1675	находятся в	1	1
1676	шестой год	1	1
1677	надеяться что	1	1
1678	то они	1	1
1679	или к	2	1
1680	от более	1	1
1681	что ему	4	1
1682	не носило	1	1
1683	для нашего	1	1
1684	которым он	2	1
1685	иногда слова	1	1
1686	ему в	1	1
1687	о помощи	1	1
1688	хоть и	3	1
1689	может не	1	1
1690	но прежде	1	1
1691	ли они	1	1
1692	время все	1	1
1693	сам он	3	1
1694	и кончая	1	1
1695	уверен что	2	1
1696	отрывке из	1	1
1697	все таки	1	1
1698	не без	2	1
1699	нас здесь	1	1
1700	и просил	1	1
1701	ничего кроме	1	1
1702	и новой	2	1
1703	видя в	1	1
1704	бы у	1	1
1705	в честь	2	1
1706	никакой необходимости	1	1
1707	на помощь	4	1
1708	чем он	1	1
1709	в жанрах	1	1
1710	из дальнейшего	1	1
1711	что мне	1	1
1712	раз в	3	1
1713	с которым	3	1
1714	под тем	1	1
1715	здесь нет	4	1
1716	сообщение и	1	1
1717	ко второму	1	1
1718	теми же	1	1
1719	бы ничего	1	1
1720	а о	2	1
1721	служить объектом	1	1
1722	что к	4	1
1723	из рук	2	1
1724	из других	1	1
1725	полное право	2	1
1726	об этих	1	1
1727	и последний	1	1
1728	же по	1	1
1729	том виде	1	1
1730	и тому	1	1
1731	и эта	2	1
1732	путешествие в	1	1
1733	в эпоху	2	1
1734	виду что	1	1
1735	такое же	2	1
1736	на тему	1	1
1737	внимание в	1	1
1738	развития действия	1	1
1739	учреждений и	1	1
1740	не напрасно	2	1
1741	словом и	1	1
1742	впрочем не	2	1
1743	явно в	1	1
1744	положение в	1	1
1745	бы более	1	1
1746	в остальном	4	1
1747	за которым	1	1
1748	как она	2	1
1749	к источнику	1	1
1750	было до	1	1
1751	так часто	1	1
1752	этот раз	2	1
1753	улеглось а	1	1
1754	соответственно и	1	1
1755	у самих	1	1
1756	не заслуживает	1	1
1757	сталкиваемся с	1	1
1758	ничего о	2	1
1759	перед собой	1	1
1760	с явным	1	1
1761	остановимся на	1	1
1762	кое-что в	1	1
1763	в новом	1	1
1764	когда же	1	1
1765	мы убеждаемся	1	1
1766	достаточной степени	3	1
1767	в каждой	2	1
1768	в уже	2	1
1769	ему как	1	1
1770	что тот	2	1
1771	при его	2	1
1772	и таким	1	1
1773	на такое	1	1
1774	с какими	1	1
1775	войны и	1	1
1776	жизнь и	1	1
1777	чтобы сделать	1	1
1778	ко мне	2	1
1779	впечатление от	1	1
1780	не считал	1	1
1781	бы сразу	1	1
1782	реагирует на	1	1
1783	тем чем	1	1
1784	которого и	2	1
1785	он был	6	1
1786	не чувствовал	1	1
1787	из контекста	1	1
1788	в разной	1	1
1789	и других	1	1
1790	в полной	1	1
1791	оба эти	1	1
1792	в конкретной	1	1
1793	с самого	5	1
1794	из следующего	1	1
1795	значение так	1	1
1796	его тем	1	1
1797	предполагать что	1	1
1798	а его	2	1
1799	на пороге	1	1
1800	мы рассмотрели	1	1
1801	то чего	1	1
1802	но при	2	1
1803	самым решительным	1	1
1804	его не	3	1
1805	на первое	1	1
1806	как уже	1	1
1807	его мнению	2	1
1808	речи против	1	1
1809	один в	1	1
1810	обстоит дело	3	1
1811	она здесь	1	1
1812	может представить	1	1
1813	повсюду в	1	1
1814	иное чем	1	1
1815	эти утверждения	1	1
1816	входит в	1	1
1817	во второй	2	1
1818	что там	1	1
1819	отвращение к	1	1
1820	не находит	2	1
1821	то ее	2	1
1822	и некоторые	1	1
1823	свою жизнь	1	1
1824	в нескольких	1	1
1825	его речи	1	1
1826	самое что	1	1
1827	узнать в	1	1
1828	не допускает	1	1
1829	кто не	1	1
1830	было еще	1	1
1831	комплекса в	1	1
1832	разве только	1	1
1833	в развитии	3	1
1834	наравне с	2	1
1835	не найдет	1	1
1836	человека с	2	1
1837	что из	2	1
1838	и всегда	1	1
1839	слова или	1	1
1840	при всем	5	1
1841	не нравится	1	1
1842	этому поводу	1	1
1843	на счет	1	1
1844	ли этот	1	1
1845	скажет что	2	1
1846	такого использования	1	1
1847	которых они	1	1
1848	к мысли	2	1
1849	недавнее время	1	1
1850	но предварительно	1	1
1851	которых в	1	1
1852	всего от	1	1
1853	и попадает	1	1
1854	же самое	3	1
1855	с различными	1	1
1856	единственный в	1	1
1857	с которой	2	1
1858	сообщает о	2	1
1859	жаловаться на	1	1
1860	все больше	1	1
1861	доля правды	1	1
1862	о которой	2	1
1863	бы знал	1	1
1864	приобретают смысл	1	1
1865	в театре	2	1
1866	он знает	4	1
1867	и ее	3	1
1868	бы он	3	1
1869	этом и	1	1
1870	в имени	1	1
1871	их то	1	1
1872	ее из	2	1
1873	дни в	1	1
1874	как за	1	1
1875	первое место	1	1
1876	напоминает что	1	1
1877	он сумел	2	1
1878	место в	1	1
1879	в голову	2	1
1880	важнее что	1	1
1881	в чисто	1	1
1882	считает необходимым	1	1
1883	память о	2	1
1884	другой и	1	1
1885	не самое	1	1
1886	его имени	1	1
1887	явствует из	1	1
1888	его поведения	1	1
1889	все еще	2	1
1890	право на	1	1
1891	него одного	1	1
1892	чем к	2	1
1893	иначе связанные	1	1
1894	само собой	5	1
1895	одном лице	1	1
1896	сущности к	1	1
1897	важную роль	1	1
1898	со своими	1	1
1899	не это	1	1
1900	как ему	1	1
1901	после смерти	1	1
1902	иногда даже	1	1
1903	тут же	8	1
1904	vi в	1	1
1905	принято было	1	1
1906	этому вопросу	2	1
1907	здесь снова	1	1
1908	и совершенно	1	1
1909	прием этот	1	1
1910	в лице	1	1
1911	себя то	1	1
1912	в мировую	1	1
1913	пути к	2	1
1914	форме к	1	1
1915	интересно отметить	1	1
1916	могло быть	2	1
1917	насколько мне	1	1
1918	и дурной	1	1
1919	котором он	2	1
