N	2gram	Vygotskiy_	Formalny
1299	когда в	2	1
1300	целым рядом	2	1
1301	и психологии	1	1
1302	жизни на	1	1
1303	тот элемент	1	1
1304	и важным	1	1
1305	отца и	2	1
1306	только что	11	1
1307	но мы	4	1
1308	в себя	2	1
1309	нем нет	3	1
1310	как только	5	1
1311	искусство и	4	1
1312	те черты	2	1
1313	мы с	3	1
1314	это очень	2	1
1315	художественную завершенность	1	1
1316	понять как	3	1
1317	действительность и	1	1
1318	эти речи	1	1
1319	влечет за	2	1
1320	стремление в	2	1
1321	эта точка	2	1
1322	кроме как	1	1
1323	для человека	1	1
1324	тенденцией к	1	1
1325	нам не	2	1
1326	понятно что	6	1
1327	чувство или	1	1
1328	затем чтобы	2	1
1329	на этой	1	1
1330	не существует	3	1
1331	говорить как	1	1
1332	осуществляется в	2	1
1333	еще далеко	1	1
1334	которые мы	1	1
1335	к простой	1	1
1336	делая их	1	1
1337	существование и	1	1
1338	и который	1	1
1339	в действиях	1	1
1340	нельзя было	2	1
1341	заключены в	1	1
1342	противоречия между	1	1
1343	случаи когда	1	1
1344	сам не	2	1
1345	силы и	1	1
1346	поставленной задачи	1	1
1347	художественная условность	1	1
1348	именно этим	1	1
1349	во-первых на	1	1
1350	его неумением	1	1
1351	приходится говорить	1	1
1352	в нескольких	1	1
1353	все свои	1	1
1354	почти исключительно	1	1
1355	из жизни	1	1
1356	бы если	4	1
1357	больше того	3	1
1358	становится особенно	1	1
1359	и усиление	1	1
1360	заключается что	2	1
1361	и остро	1	1
1362	усиление одного	1	1
1363	вкладывается в	1	1
1364	существенное значение	1	1
1365	с трудом	1	1
1366	к своей	3	1
1367	но вся	1	1
1368	и действия	1	1
1369	и той	4	1
1370	и положения	1	1
1371	она еще	2	1
1372	другой ее	1	1
1373	пониманию и	1	1
1374	мы все	8	1
1375	стоящей перед	1	1
1376	же совершенно	1	1
1377	не имеем	2	1
1378	о них	2	1
1379	самого материала	1	1
1380	за собой	1	1
1381	другую в	1	1
1382	каждое слово	1	1
1383	видеть что	1	1
1384	значения мы	1	1
1385	раз ту	1	1
1386	и когда	12	1
1387	войдет в	1	1
1388	людей и	1	1
1389	а между	1	1
1390	и значение	1	1
1391	этого искусства	1	1
1392	задерживается и	1	1
1393	не обязательно	1	1
1394	свое отношение	1	1
1395	с в	2	1
1396	сюжета мы	1	1
1397	искусства это	1	1
1398	душу и	1	1
1399	то как	1	1
1400	его задачи	1	1
1401	не что	2	1
1402	даже с	1	1
1403	это значило	1	1
1404	самых основах	1	1
1405	его героя	1	1
1406	говорит проф	1	1
1407	мотив и	1	1
1408	любви татьяны	1	1
1409	говорит тынянов	1	1
1410	обычно совершенно	1	1
1411	поэтом и	1	1
1412	мы ощущаем	1	1
1413	утверждал что	1	1
1414	во всякой	2	1
1415	по которой	1	1
1416	без всякого	3	1
1417	жизни как	1	1
1418	когда человек	1	1
1419	наряду с	1	1
1420	между содержанием	1	1
1421	и вместо	1	1
1422	привели к	1	1
1423	подошли к	1	1
1424	всего организма	1	1
1425	такая же	1	1
1426	на сцене	8	1
1427	уже готовые	1	1
1428	то чем	1	1
1429	его нужно	1	1
1430	что все	12	1
1431	входят в	2	1
1432	противоречие в	1	1
1433	но никак	2	1
1434	вне плоскости	1	1
1435	исходит из	5	1
1436	можем сказать	1	1
1437	его все	1	1
1438	ее не	2	1
1439	из самой	1	1
1440	но этим	1	1
1441	форму в	1	1
1442	предмета изображения	1	1
1443	по поводу	6	1
1444	наш глаз	1	1
1445	трагедии и	5	1
1446	впадаем в	1	1
1447	и чувства	2	1
1448	не мог	1	1
1449	своих основных	1	1
1450	как будто	7	1
1451	ними в	1	1
1452	основное и	1	1
1453	правда некоторые	1	1
1454	то о	2	1
1455	крайней мере	1	1
1456	смысле как	1	1
1457	действительно в	1	1
1458	сторону поэтому	1	1
1459	гораздо большее	1	1
1460	чтобы увидеть	3	1
1461	быть что	1	1
1462	а самое	1	1
1463	а кроме	1	1
1464	ближе к	2	1
1465	представить себе	2	1
1466	он сводится	1	1
1467	стороны для	1	1
1468	там не	1	1
1469	и отдельного	1	1
1470	помощи этого	1	1
1471	не зная	1	1
1472	отсюда целый	1	1
1473	правда они	1	1
1474	и понятно	1	1
1475	и мы	28	1
1476	на определенном	1	1
1477	элемент в	1	1
1478	к их	1	1
1479	она и	1	1
1480	том насколько	1	1
1481	бы возникнуть	1	1
1482	в восприятии	1	1
1483	как нам	2	1
1484	здесь нет	1	1
1485	а затем	2	1
1486	и всей	1	1
1487	искусства то	1	1
1488	эта особенность	1	1
1489	это будет	2	1
1490	его частей	1	1
1491	она в	1	1
1492	достаточно сказать	1	1
1493	факт как	1	1
1494	несколько иное	1	1
1495	обратить внимание	2	1
1496	татьяны и	2	1
1497	конструктивный фактор	1	1
1498	смысле в	1	1
1499	что сама	1	1
1500	нет места	1	1
1501	узком смысле	1	1
1502	остается еще	4	1
1503	не сделано	1	1
1504	элементов и	1	1
1505	противоречий и	2	1
1506	и чрезвычайно	1	1
1507	искусства должно	1	1
1508	и хотели	1	1
1509	в тематической	1	1
1510	трудно не	1	1
1511	не допускается	1	1
1512	и противоположное	1	1
1513	на искусство	3	1
1514	по мнению	6	1
1515	не показано	1	1
1516	для объяснения	1	1
1517	и решающим	1	1
1518	характера и	8	1
1519	слов то	1	1
1520	себе не	2	1
1521	внутреннее противоречие	3	1
1522	в каждый	1	1
1523	у него	9	1
1524	можно рассматривать	1	1
1525	поэзии не	1	1
1526	работы и	3	1
1527	словом в	1	1
1528	эстетический объект	3	1
1529	организма в	1	1
1530	как фактор	1	1
1531	вытекающих из	1	1
1532	одного человека	1	1
1533	пути и	3	1
1534	как по	1	1
1535	ее развития	1	1
1536	не выражает	1	1
1537	что под	1	1
1538	творчества по	1	1
1539	которое в	2	1
1540	преимущественно на	1	1
1541	того теория	1	1
1542	образом мы	3	1
1543	дано в	1	1
1544	времени как	1	1
1545	теории и	1	1
1546	развитие в	1	1
1547	ряд общих	1	1
1548	становится совершенно	1	1
1549	этой реальной	1	1
1550	этом последнем	1	1
1551	же оно	1	1
1552	когда думает	1	1
1553	свою теорию	1	1
1554	эти три	3	1
1555	но спрашивается	1	1
1556	теория является	1	1
1557	себя как	1	1
1558	торжество искусства	1	1
1559	рядом с	6	1
1560	его тем	1	1
1561	основано на	2	1
1562	они как	1	1
1563	образом для	2	1
1564	искусства во	1	1
1565	того и	1	1
1566	именно эту	1	1
1567	его жизни	1	1
1568	о которых	3	1
1569	больше всего	1	1
1570	в свете	1	1
1571	но каждый	1	1
1572	иногда не	1	1
1573	может совершаться	1	1
1574	при которых	1	1
1575	себе и	4	1
1576	его значение	2	1
1577	а другой	2	1
1578	и у	1	1
1579	что их	2	1
1580	затем на	1	1
1581	нельзя не	1	1
1582	автоматизма и	1	1
1583	в русской	1	1
1584	совершенно другой	2	1
1585	они к	1	1
1586	они действительно	1	1
1587	не имея	2	1
1588	нами как	3	1
1589	образом с	1	1
1590	для его	2	1
1591	если оно	1	1
1592	который является	1	1
1593	в пьесе	3	1
1594	к конкретной	1	1
1595	никакой другой	2	1
1596	же оказывается	1	1
1597	это различение	2	1
1598	реальный факт	1	1
1599	это сделать	1	1
1600	же обстоит	2	1
1601	фабула развертывается	1	1
1602	что даже	3	1
1603	такому же	1	1
1604	что нет	3	1
1605	этого ряда	1	1
1606	каждый прием	1	1
1607	к роману	1	1
1608	мы говорили	4	1
1609	в руки	3	1
1610	если не	2	1
1611	искусства к	1	1
1612	как единство	1	1
1613	время развития	2	1
1614	выразить так	1	1
1615	понятие о	1	1
1616	определенным образом	1	1
1617	ли с	1	1
1618	которые и	1	1
1619	неправильно в	1	1
1620	мы всегда	2	1
1621	всегда только	1	1
1622	не принадлежит	1	1
1623	то между	1	1
1624	ко всякой	1	1
1625	что вопрос	1	1
1626	воспринимается нами	1	1
1627	на самый	1	1
1628	он стал	1	1
1629	это по	2	1
1630	счет другого	1	1
1631	были связаны	1	1
1632	все дано	1	1
1633	здесь на	1	1
1634	явление то	1	1
1635	оказывается в	1	1
1636	можно сделать	1	1
1637	однако эта	2	1
1638	ни один	2	1
1639	реакции на	1	1
1640	исчезает и	1	1
1641	одинаково в	1	1
1642	не были	1	1
1643	хотя в	1	1
1644	чем больше	3	1
1645	и искусство	2	1
1646	например при	1	1
1647	уже указывали	1	1
1648	других людей	1	1
1649	же самих	1	1
1650	из двух	3	1
1651	в остальных	1	1
1652	уже потому	1	1
1653	ни одно	1	1
1654	которые сами	1	1
1655	понятие ритма	1	1
1656	содержание но	1	1
1657	ее художественного	1	1
1658	его жизнь	2	1
1659	и хотя	3	1
1660	только частично	1	1
1661	и затем	2	1
1662	по своей	1	1
1663	изображения в	2	1
1664	это может	2	1
1665	имеет тенденцию	1	1
1666	эту формулу	2	1
1667	которая существует	3	1
1668	с ней	1	1
1669	тех элементов	1	1
1670	это действительно	2	1
1671	допустить и	1	1
1672	не раз	2	1
1673	всего на	1	1
1674	того кто	1	1
1675	дает ей	1	1
1676	нечто вроде	1	1
1677	ее смысл	1	1
1678	останавливается и	1	1
1679	эмоции в	1	1
1680	и глубоко	1	1
1681	и событий	1	1
1682	в продолжение	1	1
1683	конца и	2	1
1684	оно еще	1	1
1685	на который	1	1
1686	примеров из	1	1
1687	что во	1	1
1688	и никогда	1	1
1689	мы дадим	1	1
1690	не завершается	1	1
1691	оно имеет	1	1
1692	бы его	3	1
1693	и каждый	2	1
1694	условия для	1	1
1695	существует в	1	1
1696	когда они	2	1
1697	о его	1	1
1698	обратимся к	1	1
1699	которое мы	3	1
1700	легко и	2	1
1701	чувственного восприятия	1	1
1702	искусства может	1	1
1703	это ощущение	1	1
1704	что только	1	1
1705	между романом	1	1
1706	роль играет	1	1
1707	мы будем	3	1
1708	с толстым	1	1
1709	образом в	3	1
1710	от существующих	1	1
1711	слиты в	1	1
1712	деле это	2	1
1713	значило бы	1	1
1714	и вызывает	1	1
1715	линий которые	1	1
1716	мысли на	1	1
1717	оно может	2	1
1718	уклонилась от	1	1
1719	к внутреннему	1	1
1720	это совершенно	4	1
1721	романа так	1	1
1722	новелл не	1	1
1723	художественной критики	1	1
1724	можно с	1	1
1725	гораздо более	3	1
1726	нет не	1	1
1727	взглянуть на	3	1
1728	в одну	1	1
1729	поступка и	1	1
1730	единство героя	1	1
1731	роман чтобы	1	1
1732	одного и	2	1
1733	еще одно	1	1
1734	существовать как	1	1
1735	составе художественного	1	1
1736	романа не	1	1
1737	совершенно нового	1	1
1738	для положительного	1	1
1739	эту аналогию	1	1
1740	она дает	1	1
1741	бы невозможно	1	1
1742	на деле	9	1
1743	до каких	1	1
1744	а потому	1	1
1745	в состав	3	1
1746	было как	1	1
1747	за ним	3	1
1748	что касается	4	1
1749	фабулы и	3	1
1750	бы дело	1	1
1751	и должны	1	1
1752	составною частью	1	1
1753	если пушкин	1	1
1754	же самая	2	1
1755	двух направлений	1	1
1756	которые он	4	1
1757	стиха и	2	1
1758	и одно	1	1
1759	и закон	1	1
1760	была критика	1	1
1761	линией и	1	1
1762	особенность эта	1	1
1763	всюду она	1	1
1764	только человек	1	1
1765	и романа	1	1
1766	пушкин и	1	1
1767	аппарат для	1	1
1768	связанное с	1	1
1769	как идеальный	1	1
1770	думает что	2	1
1771	она дана	1	1
1772	целого ряда	1	1
1773	мы замечаем	1	1
1774	из которых	5	1
1775	этот принцип	1	1
1776	когда его	2	1
1777	критики и	2	1
1778	необходимо прежде	1	1
1779	то с	1	1
1780	самого по	1	1
1781	опоры для	1	1
1782	и наш	1	1
1783	или со	1	1
1784	же самой	1	1
1785	деле и	1	1
1786	и утверждает	1	1
1787	эта внешняя	2	1
1788	бы при	1	1
1789	том и	3	1
1790	него нет	1	1
1791	место именно	1	1
1792	под этим	1	1
1793	поэтому чрезвычайно	1	1
1794	и самая	1	1
1795	психологии и	2	1
1796	вчувствования в	1	1
1797	превращаться в	1	1
1798	которое как	2	1
1799	и делают	1	1
1800	совершенно разные	3	1
1801	следовательно в	2	1
1802	так называемый	1	1
1803	что у	7	1
1804	о самом	1	1
1805	его построение	1	1
1806	оправдываются на	1	1
1807	работы таким	1	1
1808	оно есть	2	1
1809	и материально	1	1
1810	в составе	1	1
1811	сюжетной формы	1	1
1812	то время	4	1
1813	его очень	1	1
1814	виде как	1	1
1815	и роль	1	1
1816	из тех	1	1
1817	к таким	3	1
1818	и принципы	1	1
1819	и они	1	1
1820	к самым	1	1
1821	мы постараемся	1	1
1822	внутренние противоречия	1	1
1823	возможности и	1	1
1824	ведь сущность	1	1
1825	для каждого	1	1
1826	должна идти	1	1
1827	ли не	2	1
1828	дает право	1	1
1829	уже что	1	1
1830	техникой и	2	1
1831	состоит из	1	1
1832	много но	1	1
1833	понимание однако	1	1
1834	и непосредственном	1	1
1835	насколько это	1	1
1836	отнесены к	1	1
1837	противоречии между	2	1
1838	и были	1	1
1839	что-либо другое	1	1
1840	речь в	2	1
1841	как наука	1	1
1842	этому слову	1	1
1843	этой области	1	1
1844	о котором	9	1
1845	по самому	2	1
1846	сравнению с	4	1
1847	лишается всякой	1	1
1848	и игра	1	1
1849	нас все	1	1
1850	которая сама	1	1
1851	из которого	1	1
1852	из определенных	1	1
1853	но вместе	1	1
1854	призму его	1	1
1855	только затем	2	1
1856	знает что	2	1
1857	не своим	1	1
1858	которая не	1	1
1859	первой главе	1	1
1860	непосредственно ни	1	1
1861	как следствие	1	1
1862	к которой	4	1
1863	в которые	1	1
1864	и эстетика	1	1
1865	по крайней	1	1
1866	показать как	7	1
1867	бы нас	1	1
1868	и видеть	1	1
1869	принадлежит ему	1	1
1870	который он	3	1
1871	нет ничего	1	1
1872	в стихе	4	1
1873	этому поводу	4	1
1874	нее так	1	1
1875	случаен и	1	1
1876	в прозе	2	1
1877	как самостоятельная	1	1
1878	и состоит	1	1
1879	бы с	1	1
1880	в положении	2	1
1881	есть чистая	1	1
1882	видим что	5	1
1883	как теория	1	1
1884	критики но	1	1
1885	более сложные	1	1
1886	искусства для	1	1
1887	же функции	1	1
1888	оставив в	1	1
1889	противоречия которые	1	1
1890	его содержания	1	1
1891	и заставляет	2	1
1892	учении о	3	1
1893	задний план	1	1
1894	на той	1	1
1895	что самое	6	1
1896	мы его	1	1
1897	завершение и	1	1
1898	между теорией	1	1
1899	и какие	1	1
1900	по сравнению	4	1
1901	и поэтому	4	1
1902	этого положения	1	1
1903	быть не	2	1
1904	которое не	2	1
1905	можно различить	1	1
1906	случае должна	1	1
1907	известна только	1	1
1908	вызывает в	4	1
1909	них как	1	1
1910	в понятие	1	1
1911	создать впечатление	1	1
1912	здесь вовсе	2	1
1913	но под	1	1
1914	а через	1	1
1915	может произойти	1	1
1916	тех пор	2	1
1917	не сам	1	1
1918	план и	1	1
1919	из которой	2	1
1920	остается только	1	1
1921	с которой	2	1
1922	полноту его	1	1
1923	ритма и	2	1
1924	те или	1	1
1925	не понимает	1	1
1926	камень и	1	1
1927	приводит в	1	1
1928	смысл который	1	1
1929	очень хорошо	2	1
1930	он хочет	1	1
1931	нет она	1	1
1932	формой и	3	1
1933	между обыкновенным	1	1
1934	которую он	2	1
1935	нет никакой	2	1
1936	к делу	2	1
1937	вслед за	3	1
1938	и различные	1	1
1939	против такого	2	1
1940	что существуют	1	1
1941	смелость и	1	1
1942	тот факт	6	1
1943	чем не	2	1
1944	всю полноту	1	1
1945	образом по	1	1
1946	и фабулы	2	1
1947	он есть	1	1
1948	это различие	2	1
1949	еще один	2	1
1950	только это	1	1
1951	и наоборот	2	1
1952	всякая художественная	1	1
1953	отказались от	1	1
1954	наука не	1	1
1955	связанной с	1	1
1956	это же	2	1
1957	для чувства	1	1
1958	понимания этой	1	1
1959	а путем	1	1
1960	скорее они	1	1
1961	статьи в	2	1
1962	и там	2	1
1963	и сюжета	1	1
1964	и под	3	1
1965	и отчетливое	1	1
1966	важное для	1	1
1967	событий в	2	1
1968	она может	1	1
1969	речи в	1	1
1970	мог бы	3	1
1971	значение имеет	2	1
1972	самой природе	1	1
1973	пушкин с	1	1
1974	за пределами	1	1
1975	одного за	1	1
1976	нас важно	1	1
1977	совершенно невозможным	1	1
1978	когда утверждает	1	1
1979	котором мы	3	1
1980	искусства все	1	1
1981	бы сказать	3	1
1982	гораздо больше	1	1
1983	другим способом	1	1
1984	взаимодействия с	1	1
1985	словесного материала	1	1
1986	деле в	1	1
1987	понять что	1	1
1988	законы которые	1	1
1989	понять смысл	1	1
1990	расподобления плавных	1	1
1991	мы впадаем	1	1
1992	если взять	1	1
1993	вполне понятна	1	1
1994	эти переживания	1	1
1995	к полному	1	1
1996	с совершенною	1	1
1997	если только	4	1
1998	деле он	1	1
1999	движения и	1	1
2000	только о	2	1
2001	мы возьмем	1	1
2002	этой формулы	1	1
2003	и следует	1	1
2004	чуть ли	1	1
2005	обратиться к	9	1
2006	к содержанию	1	1
2007	семейной жизни	1	1
2008	живописи и	1	1
2009	уже с	2	1
2010	какой-нибудь другой	1	1
2011	противоречии и	1	1
2012	они имели	1	1
2013	оказывает никакого	1	1
2014	которого он	2	1
2015	можем подвести	1	1
2016	от простого	1	1
2017	как нельзя	2	1
2018	события и	1	1
2019	дает нам	2	1
2020	душе и	1	1
2021	остается для	1	1
2022	из отдельных	1	1
2023	бы одновременно	1	1
2024	что единство	1	1
2025	только одно	1	1
2026	может не	1	1
2027	благодаря этому	1	1
2028	структуре а	1	1
2029	не изображает	1	1
2030	его структуры	1	1
2031	сущность и	1	1
2032	того как	4	1
2033	этого она	1	1
2034	и форма	1	1
2035	они совершенно	1	1
2036	противоречия и	1	1
2037	сходятся в	1	1
2038	совершенно иначе	3	1
2039	романа но	1	1
2040	из основных	1	1
2041	и борьбы	1	1
2042	воли в	1	1
2043	еще и	1	1
2044	и естественно	1	1
2045	чего не	1	1
2046	которых он	3	1
2047	процессы и	1	1
2048	внешнем мире	1	1
2049	на этой-то	1	1
2050	быть передано	2	1
2051	не решается	1	1
2052	что так	1	1
2053	в жизнь	1	1
2054	что с	8	1
2055	настроение и	2	1
2056	к действительным	1	1
2057	мы совершенно	4	1
2058	не заметить	1	1
2059	и всегда	1	1
2060	а другими	1	1
2061	на которой	1	1
2062	его книги	1	1
2063	его сознание	1	1
2064	с техникой	1	1
2065	художественное наслаждение	1	1
2066	на обычное	1	1
2067	между языком	1	1
2068	представлений и	1	1
2069	каждого поступка	1	1
2070	различия между	2	1
2071	не принимает	1	1
2072	за которой	1	1
2073	читателя в	1	1
2074	со словами	2	1
2075	он конечно	1	1
2076	полнотой и	1	1
2077	двоякого рода	3	1
2078	каждое произведение	1	1
2079	вполне совпадает	1	1
2080	больше чем	3	1
2081	себе что	1	1
2082	является таким	1	1
2083	и показать	1	1
2084	без остатка	1	1
2085	а также	1	1
2086	этого произведения	1	1
2087	существует как	1	1
2088	самые разнообразные	1	1
2089	за этим	2	1
2090	вся суть	1	1
2091	и где	2	1
2092	о характере	1	1
2093	не больше	3	1
2094	это еще	1	1
2095	всегда есть	1	1
2096	вывод совершенно	1	1
2097	которые одновременно	1	1
2098	в ту	2	1
2099	это возможно	2	1
2100	а то	1	1
2101	она совершенно	1	1
2102	между собою	1	1
2103	совершенно в	2	1
2104	эта основная	1	1
2105	в стороне	2	1
2106	противоречия с	1	1
2107	из конкретных	1	1
2108	каким путем	2	1
2109	которая могла	1	1
2110	с той	2	1
2111	всей художественной	1	1
2112	нас к	1	1
2113	так часто	1	1
2114	входящий в	2	1
2115	если и	1	1
2116	но по	1	1
2117	эти две	4	1
2118	для контраста	1	1
2119	можно выразить	2	1
2120	на одном	5	1
2121	по своему	1	1
2122	этого вопроса	1	1
2123	искусства именно	1	1
2124	впечатления от	1	1
2125	бы мы	7	1
2126	двойственность в	1	1
2127	та что	1	1
2128	для которого	1	1
2129	которые с	3	1
2130	об этом	5	1
2131	дело и	3	1
2132	говорит об	1	1
2133	это так	2	1
2134	элементов художественного	1	1
2135	и вообще	2	1
2136	очень многие	1	1
2137	не все	3	1
2138	и эстетикой	1	1
2139	она только	1	1
2140	совершенно ясно	13	1
2141	этих приемов	1	1
2142	ему не	1	1
2143	на них	3	1
2144	и взглянуть	1	1
2145	непонятно для	1	1
2146	схеме и	1	1
2147	говорит ведь	1	1
2148	мы попытаемся	1	1
2149	поскольку она	1	1
2150	всю совокупность	1	1
2151	он указывает	3	1
2152	и внешних	1	1
2153	в г	1	1
2154	поэзии мы	1	1
2155	эти тенденции	1	1
2156	что от	2	1
2157	за то	3	1
2158	указывали на	1	1
2159	как ни	4	1
2160	до тех	2	1
2161	мы получим	2	1
2162	основанного на	1	1
2163	формы он	1	1
2164	как же	1	1
2165	на задний	1	1
2166	ей в	1	1
2167	а просто	1	1
2168	же к	1	1
2169	которую мы	2	1
2170	поэтому когда	1	1
2171	с первым	1	1
2172	его слов	1	1
2173	искусства или	1	1
2174	и упорядочить	1	1
2175	и ко	1	1
2176	в самых	4	1
2177	направление и	1	1
2178	другими словами	1	1
2179	связь и	2	1
2180	что утверждение	1	1
2181	надо было	2	1
2182	нам думается	2	1
2183	также и	1	1
2184	в течение	2	1
2185	но столь	1	1
2186	языку и	1	1
2187	остановимся прежде	1	1
2188	здесь совершенно	2	1
2189	что нужно	1	1
2190	но этой	1	1
2191	мы узнаем	2	1
2192	для одних	1	1
2193	отклонения от	3	1
2194	вопрос как	1	1
2195	трудно отделить	1	1
2196	с каким-либо	1	1
2197	и достаточно	1	1
2198	примеры из	1	1
2199	взаимодействие многих	1	1
2200	просто не	1	1
2201	и помимо	1	1
2202	что совершенно	1	1
2203	отдельного слова	1	1
2204	есть всегда	1	1
2205	связана с	1	1
2206	не находит	1	1
2207	мы везде	1	1
2208	теперь начинает	1	1
2209	звуков в	1	1
2210	есть одна	2	1
2211	совершенно невозможно	2	1
2212	искусством и	1	1
2213	толстой не	2	1
2214	независимым от	1	1
2215	который тоже	1	1
2216	вперед по	2	1
2217	частности в	1	1
2218	но такое	1	1
2219	каждый исследователь	1	1
2220	в трех	5	1
2221	в начале	1	1
2222	говоря о	1	1
2223	в нашей	5	1
2224	факт что	8	1
2225	противоречия в	1	1
2226	должна исходить	1	1
2227	формальных элементов	2	1
2228	и времени	2	1
2229	отличать от	1	1
2230	реальное время	1	1
2231	всему тому	1	1
2232	у нее	1	1
2233	и часто	1	1
2234	первые два	1	1
2235	поставлены в	1	1
2236	если допустить	1	1
2237	развивается в	1	1
2238	и всех	1	1
2239	чем является	1	1
2240	идет речь	3	1
2241	всегда на	1	1
2242	еще на	1	1
2243	полагал что	2	1
2244	бы по	3	1
2245	плавных звуков	1	1
2246	могло быть	2	1
2247	составляет его	1	1
2248	с так	3	1
2249	всех его	1	1
2250	допустить что	3	1
2251	промежуток времени	1	1
2252	вступают в	1	1
2253	содержанием и	1	1
2254	мы убедимся	1	1
2255	должны искать	1	1
2256	особенно остро	1	1
2257	же об	1	1
2258	которые в	2	1
2259	мы бы	1	1
2260	нам известна	1	1
2261	и пытается	2	1
2262	это потребность	1	1
2263	имеет еще	1	1
2264	отрывается от	1	1
2265	всякая теория	1	1
2266	им для	1	1
2267	конечно совершенно	1	1
2268	в узком	1	1
2269	речи его	1	1
2270	его до	1	1
2271	каждого искусства	1	1
2272	этой школы	1	1
2273	все другие	3	1
2274	вот этот	1	1
2275	эти два	3	1
2276	мы различаем	1	1
2277	к работе	1	1
2278	что иное	2	1
2279	в каком-то	2	1
2280	и оно	1	1
2281	а эти	1	1
2282	этому вопросу	1	1
2283	им не	1	1
2284	другое направление	1	1
2285	его современников	1	1
2286	нас это	1	1
2287	иное как	2	1
2288	представляют собою	1	1
2289	здесь этот	1	1
2290	к каким	1	1
