N	2gram	Tiupa_Lite	FransuaR
1313	сам автор	1	1
1314	принадлежности к	1	1
1315	по стране	1	1
1316	только им	1	1
1317	же году	3	1
1318	не меняет	1	1
1319	практики в	1	1
1320	все произведение	1	1
1321	как было	1	1
1322	мудростью и	1	1
1323	к тебе	1	1
1324	таких моментов	1	1
1325	такими же	1	1
1326	героя как	2	1
1327	но следует	1	1
1328	уже на	1	1
1329	звучать как	1	1
1330	и друзей	1	1
1331	я от	2	1
1332	все ему	1	1
1333	в соответствии	2	1
1334	весьма характерным	1	1
1335	в цепи	1	1
1336	здесь дело	1	1
1337	прошлого в	1	1
1338	жизнь на	1	1
1339	глаголов и	1	1
1340	и сурово	1	1
1341	за ней	1	1
1342	эстетической мысли	1	1
1343	себе самой	1	1
1344	в форму	2	1
1345	не его	1	1
1346	жизни к	1	1
1347	всем его	1	1
1348	первый взгляд	1	1
1349	изнутри своего	1	1
1350	не служит	1	1
1351	нашел в	1	1
1352	вопрос о	1	1
1353	те в	1	1
1354	представляет собой	5	1
1355	этот текст	1	1
1356	к своей	2	1
1357	с самой	1	1
1358	воображения или	1	1
1359	жизненной практики	1	1
1360	или черный	1	1
1361	обнаруживает в	1	1
1362	что же	1	1
1363	и начинает	1	1
1364	литературного творчества	1	1
1365	пути от	2	1
1366	с другим	1	1
1367	на груди	1	1
1368	области художественного	1	1
1369	утверждал что	2	1
1370	именно его	1	1
1371	казалось что	1	1
1372	вы в	1	1
1373	нас на	1	1
1374	на себе	1	1
1375	затем в	1	1
1376	по которым	2	1
1377	а сам	1	1
1378	игру в	1	1
1379	творчество самого	1	1
1380	именно она	1	1
1381	потребности в	2	1
1382	даже у	1	1
1383	понятие о	1	1
1384	и живет	1	1
1385	для более	1	1
1386	и искусство	1	1
1387	лет а	1	1
1388	писал в	2	1
1389	от античности	1	1
1390	но было	1	1
1391	литературная традиция	2	1
1392	общим знаменателем	1	1
1393	его мира	1	1
1394	лишь тогда	1	1
1395	бы вполне	1	1
1396	не за	1	1
1397	его эстетическую	1	1
1398	нами не	2	1
1399	как другие	1	1
1400	мире нет	1	1
1401	теперь же	1	1
1402	которые впервые	1	1
1403	эту минуту	1	1
1404	бывает весьма	1	1
1405	в стенах	1	1
1406	текстом и	1	1
1407	мира во	1	1
1408	с новой	1	1
1409	нам его	1	1
1410	затем не	1	1
1411	с тех	1	1
1412	как собственное	1	1
1413	мир во	1	1
1414	глаза на	1	1
1415	целом но	2	1
1416	на виду	1	1
1417	стремится к	1	1
1418	от восприятия	1	1
1419	отрицанием жизни	1	1
1420	слиться в	1	1
1421	ряд аналогичных	1	1
1422	ее развития	1	1
1423	и позволяет	1	1
1424	по аналогии	3	1
1425	от логических	1	1
1426	и хорошо	1	1
1427	своих современников	1	1
1428	другое гораздо	1	1
1429	этом последнем	1	1
1430	дома в	1	1
1431	типа начинают	1	1
1432	отражения в	1	1
1433	он мыслит	1	1
1434	правдой и	1	1
1435	как уверяет	1	1
1436	заодно и	1	1
1437	нет другой	1	1
1438	враг и	2	1
1439	жизни где	1	1
1440	у каждой	1	1
1441	имеет ничего	1	1
1442	войне и	2	1
1443	только от	1	1
1444	во-вторых они	1	1
1445	нами как	1	1
1446	бытия которая	1	1
1447	были освоены	1	1
1448	причастности к	5	1
1449	говоря в	1	1
1450	как тут	1	1
1451	героя и	2	1
1452	из общих	1	1
1453	в наше	1	1
1454	чтобы говорить	1	1
1455	от содержания	1	1
1456	самому себе	2	1
1457	художественная практика	3	1
1458	обычно на	1	1
1459	в рассказе	1	1
1460	для тех	1	1
1461	точно в	1	1
1462	руками и	1	1
1463	в твоей	1	1
1464	нем же	1	1
1465	этой темы	1	1
1466	которой состоит	1	1
1467	от тебя	1	1
1468	того кто	2	1
1469	в названном	1	1
1470	где каждый	1	1
1471	и дурных	1	1
1472	для литературы	1	1
1473	дома с	1	1
1474	писатели и	1	1
1475	показал как	1	1
1476	мира выступает	1	1
1477	монтень в	1	1
1478	подход к	1	1
1479	эпохе в	1	1
1480	это приводит	1	1
1481	его личности	2	1
1482	и нигде	1	1
1483	культуры мы	1	1
1484	наследником и	1	1
1485	как участники	1	1
1486	этой фразы	1	1
1487	всю жизнь	2	1
1488	они воспринимаются	1	1
1489	путь и	3	1
1490	прямо противоположное	1	1
1491	отнюдь не	4	1
1492	художественное восприятие	1	1
1493	в последующем	1	1
1494	лишь его	2	1
1495	где мы	1	1
1496	с неба	1	1
1497	и перестает	1	1
1498	было на	1	1
1499	на деле	1	1
1500	были его	1	1
1501	в очерке	1	1
1502	он у	1	1
1503	по определению	1	1
1504	я по	2	1
1505	сказано в	3	1
1506	исторического момента	1	1
1507	этого исторического	1	1
1508	обобщению и	1	1
1509	поэтому ничего	1	1
1510	из таких	2	1
1511	самому и	1	1
1512	литературы как	1	1
1513	это весьма	1	1
1514	они возникают	1	1
1515	художественного творчества	3	1
1516	целого ряда	1	1
1517	он уверен	1	1
1518	мне и	1	1
1519	осознании и	1	1
1520	в живых	1	1
1521	литературного произведения	4	1
1522	опоры для	1	1
1523	с предельной	1	1
1524	сводится к	4	1
1525	разговоре с	2	1
1526	творчества и	1	1
1527	особого рода	3	1
1528	от игры	1	1
1529	в огонь	1	1
1530	его сознания	2	1
1531	и будет	2	1
1532	и пусть	1	1
1533	в иерархии	1	1
1534	можно назвать	1	1
1535	ему по	1	1
1536	по собственному	2	1
1537	в памяти	1	1
1538	целый мир	2	1
1539	не приводит	1	1
1540	художественного мышления	3	1
1541	и т	2	1
1542	поэзии и	3	1
1543	который не	1	1
1544	роли в	1	1
1545	это всего	2	1
1546	не знали	3	1
1547	а под	1	1
1548	в стихах	8	1
1549	написанная в	1	1
1550	к другому	1	1
1551	и было	1	1
1552	бы во	1	1
1553	то здесь	1	1
1554	жизни прежде	1	1
1555	как некий	2	1
1556	второго лица	1	1
1557	в горниле	1	1
1558	и осмысленной	1	1
1559	смерти то	1	1
1560	была своего	1	1
1561	в словесном	1	1
1562	есть от	1	1
1563	культуры поэтому	1	1
1564	и состоит	2	1
1565	аллюзий и	1	1
1566	прочим и	1	1
1567	не считал	1	1
1568	более чем	4	1
1569	строительным материалом	1	1
1570	обновления народа	1	1
1571	не полно	1	1
1572	таковы что	1	1
1573	значительным и	1	1
1574	два по	1	1
1575	во мне	2	1
1576	художественных произведений	1	1
1577	героем и	1	1
1578	в школе	1	1
1579	тех пор	2	1
1580	место у	1	1
1581	отношении к	2	1
1582	и ему	1	1
1583	но сам	1	1
1584	от других	2	1
1585	на основании	1	1
1586	дня и	1	1
1587	ни были	1	1
1588	не заметил	1	1
1589	тогда как	20	1
1590	к объекту	2	1
1591	другого в	4	1
1592	свое существование	1	1
1593	состоит в	18	1
1594	свободу от	1	1
1595	тому чтобы	1	1
1596	движения вниз	1	1
1597	в сфере	7	1
1598	в глазах	4	1
1599	под знаком	1	1
1600	иван грозный	1	1
1601	на видение	1	1
1602	сказано что	1	1
1603	мать и	1	1
1604	более ранние	1	1
1605	по этой	2	1
1606	только потому	1	1
1607	был понят	1	1
1608	движения и	1	1
1609	романтическая ирония	1	1
1610	содержание первой	1	1
1611	исключительно в	1	1
1612	к попыткам	1	1
1613	этому целому	1	1
1614	а напротив	1	1
1615	другого и	1	1
1616	государства но	1	1
1617	с каким	1	1
1618	смерти как	1	1
1619	пример в	2	1
1620	всеми и	1	1
1621	автора а	2	1
1622	поэтому было	1	1
1623	и произведение	1	1
1624	и противоположный	1	1
1625	с известными	1	1
1626	не поддается	2	1
1627	писателей и	1	1
1628	он искал	1	1
1629	в художественной	4	1
1630	судьбу судьбу	1	1
1631	внешний облик	1	1
1632	все на	1	1
1633	он усматривает	1	1
1634	сам себе	1	1
1635	силу и	1	1
1636	а все	1	1
1637	образ глубоко	1	1
1638	основана на	1	1
1639	все равно	1	1
1640	на север	1	1
1641	в великой	1	1
1642	века до	1	1
1643	прямыми и	1	1
1644	быть ни	1	1
1645	бытия по	1	1
1646	в стране	1	1
1647	что будет	1	1
1648	над врагом	1	1
1649	о жизни	1	1
1650	и продолжает	1	1
1651	искусства как	2	1
1652	и тайну	1	1
1653	более что	1	1
1654	этом в	3	1
1655	глаз на	1	1
1656	и единственным	1	1
1657	небольшой и	1	1
1658	от года	1	1
1659	как речь	1	1
1660	в любом	2	1
1661	которого нет	1	1
1662	а их	1	1
1663	до звезд	1	1
1664	перейти к	1	1
1665	в авторском	2	1
1666	света и	1	1
1667	по тем	2	1
1668	от личности	1	1
1669	пока не	2	1
1670	и объясняются	1	1
1671	есть путь	2	1
1672	а так	1	1
1673	он заявляет	1	1
1674	бы это	1	1
1675	становится не	2	1
1676	диалога но	2	1
1677	раньше и	2	1
1678	идеи или	1	1
1679	публицистики в	1	1
1680	там ни	1	1
1681	быть наиболее	1	1
1682	сам не	1	1
1683	чтобы как	1	1
1684	же от	1	1
1685	это мне	1	1
1686	от центра	1	1
1687	была представлена	1	1
1688	некую духовную	1	1
1689	чистом виде	1	1
1690	раз не	1	1
1691	силу своих	1	1
1692	традиции однако	1	1
1693	из ряда	1	1
1694	к кому-то	1	1
1695	в городах	1	1
1696	земле в	1	1
1697	с полным	1	1
1698	и иные	1	1
1699	есть произведение	1	1
1700	впервые становится	2	1
1701	друга как	1	1
1702	а по	2	1
1703	обнаруживается что	1	1
1704	элементов а	1	1
1705	частного человека	1	1
1706	и романтиками	1	1
1707	огромное и	1	1
1708	этими внутренними	1	1
1709	начала с	1	1
1710	что нам	1	1
1711	как явление	1	1
1712	он обладал	1	1
1713	все были	1	1
1714	иных своих	1	1
1715	канона его	1	1
1716	идет о	4	1
1717	этом своем	1	1
1718	люди не	1	1
1719	он их	1	1
1720	на путь	1	1
1721	его духовной	1	1
1722	в противовес	2	1
1723	становится чужим	1	1
1724	и завершителя	1	1
1725	место не	1	1
1726	текста и	1	1
1727	отражена в	1	1
1728	в ходе	2	1
1729	художественного произведения	1	1
1730	на актуальную	1	1
1731	яркий образец	1	1
1732	реакция на	2	1
1733	действительности же	1	1
1734	классической эстетики	1	1
1735	далека от	1	1
1736	постановку проблемы	1	1
1737	перемещается в	1	1
1738	суда и	1	1
1739	выражением которого	1	1
1740	все еще	2	1
1741	другие внутренние	1	1
1742	себя а	1	1
1743	и неожиданное	1	1
1744	в разговоре	2	1
1745	остались в	1	1
1746	в лучших	1	1
1747	и возможностей	1	1
1748	его участников	1	1
1749	мире а	1	1
1750	с человеческим	1	1
1751	этого в	1	1
1752	в произведение	1	1
1753	на жизнь	1	1
1754	изнутри и	1	1
1755	в момент	1	1
1756	исходя из	3	1
1757	случае мы	1	1
1758	всей жизни	1	1
1759	что был	1	1
1760	на память	1	1
1761	и взаимодействие	1	1
1762	отметим в	1	1
1763	его принадлежности	1	1
1764	она уже	1	1
1765	своей страны	1	1
1766	каждого элемента	1	1
1767	классицизма в	2	1
1768	сын не	1	1
1769	мы ее	1	1
1770	каждое слово	1	1
1771	совершенно аналогична	1	1
1772	например с	1	1
1773	ты не	1	1
1774	требует от	1	1
1775	не несет	1	1
1776	из многочисленных	1	1
1777	литературы для	1	1
1778	среди других	1	1
1779	этими тремя	1	1
1780	целом как	1	1
1781	был по	1	1
1782	мыслится как	5	1
1783	их не	2	1
1784	быть названа	2	1
1785	черты в	2	1
1786	несколько примеров	1	1
1787	не следует	1	1
1788	а во-вторых	1	1
1789	с меня	1	1
1790	мысль о	2	1
1791	к более	1	1
1792	веков но	1	1
1793	здесь далеко	1	1
1794	стала как	1	1
1795	вас к	1	1
1796	со специфической	1	1
1797	их содержание	1	1
1798	он вышел	1	1
1799	частью и	1	1
1800	искусство слова	1	1
1801	уже через	1	1
1802	общий знаменатель	1	1
1803	искусство и	1	1
1804	и двести	1	1
1805	обращение к	1	1
1806	осознана на	1	1
1807	не подчиняется	1	1
1808	у которых	1	1
1809	о любви	1	1
1810	за рамки	1	1
1811	на человека	1	1
1812	художественное сознание	1	1
1813	восходит к	2	1
1814	чем за	1	1
1815	однако его	2	1
1816	значимости в	1	1
1817	и неизбежно	1	1
1818	восприниматься как	2	1
1819	уже о	2	1
1820	же успехом	1	1
1821	сохраняет в	1	1
1822	которым в	1	1
1823	не идет	1	1
1824	шла о	1	1
1825	приходит к	1	1
1826	жизни все	1	1
1827	работ и	1	1
1828	то как	2	1
1829	именно таков	1	1
1830	пока еще	1	1
1831	другого произведения	1	1
1832	здесь либо	1	1
1833	он враг	1	1
1834	по случаю	1	1
1835	по которой	1	1
1836	на художественную	1	1
1837	как правило	5	1
1838	только этим	1	1
1839	следующим образом	2	1
1840	языка как	1	1
1841	есть по	1	1
1842	исходит из	3	1
1843	их именно	1	1
1844	не названо	1	1
1845	в литературоведении	1	1
1846	типа а	1	1
1847	складывались и	1	1
1848	идут в	2	1
1849	событием в	1	1
1850	всего со	1	1
1851	в обращении	1	1
1852	едва ли	5	1
1853	к истине	1	1
1854	в труд	1	1
1855	все мы	1	1
1856	к общему	3	1
1857	более высокого	1	1
1858	него как	1	1
1859	платком и	1	1
1860	не противоречит	1	1
1861	этих текстах	1	1
1862	несколько иной	1	1
1863	без изменений	1	1
1864	они находились	1	1
1865	себя его	1	1
1866	духовную сферу	1	1
1867	до эпохи	1	1
1868	из моментов	1	1
1869	души и	1	1
1870	тем не	4	1
1871	любит и	1	1
1872	глубине своей	1	1
1873	аналогии с	3	1
1874	многих отношениях	1	1
1875	и бесконечно	1	1
1876	и развитие	1	1
1877	и второго	1	1
1878	все прочие	1	1
1879	же принадлежит	1	1
1880	его мир	1	1
1881	нас явления	1	1
1882	в зависимости	1	1
1883	столько же	1	1
1884	личности к	1	1
1885	чем ближе	1	1
1886	по утверждению	1	1
1887	дальнейшем эта	1	1
1888	произведение как	1	1
1889	слово он	1	1
1890	это мы	1	1
1891	сем мире	1	1
1892	языком не	1	1
1893	речь шла	1	1
1894	себе не	2	1
1895	сила этого	1	1
1896	ему же	1	1
1897	себя как	2	1
1898	очевидным что	1	1
1899	он лишь	1	1
1900	от литературы	2	1
1901	текста но	1	1
1902	строит не	1	1
1903	любовной лирики	1	1
1904	другим а	1	1
1905	для новой	1	1
1906	например как	1	1
1907	могло бы	1	1
1908	менее важным	2	1
1909	подобные явления	1	1
1910	как сказано	2	1
1911	вопроса о	1	1
1912	пребывания в	1	1
1913	внешним миром	1	1
1914	образом является	1	1
1915	интерес самого	1	1
1916	следует и	1	1
1917	как следует	1	1
1918	современность с	1	1
1919	которых в	1	1
1920	например мы	1	1
1921	от самого	2	1
1922	исключительное значение	1	1
1923	к новым	2	1
1924	ему до	1	1
1925	с наукой	1	1
1926	ли на	1	1
1927	с героями	1	1
1928	для художника	1	1
1929	как сам	2	1
1930	конфликта и	1	1
1931	будет занимать	1	1
1932	его глаз	1	1
1933	и определяет	1	1
1934	к ее	1	1
1935	области художественной	1	1
1936	в слова	1	1
1937	свобода выбора	1	1
1938	это может	1	1
1939	его организации	1	1
1940	из прошлого	1	1
1941	начинает свой	1	1
1942	прийти в	1	1
1943	друг мой	1	1
1944	ведь как	1	1
1945	например не	1	1
1946	с большой	1	1
1947	так называемого	2	1
1948	не учит	1	1
1949	жизнь как	1	1
1950	месту и	1	1
1951	это придает	1	1
1952	и каждый	2	1
1953	и умереть	1	1
1954	над ней	1	1
1955	силу своей	3	1
1956	массовой литературы	1	1
1957	но ее	1	1
1958	столь же	5	1
1959	чаще всего	1	1
1960	вот и	1	1
1961	музыки из	1	1
1962	свобода от	5	1
1963	основе всех	1	1
1964	чем и	1	1
1965	каждого из	2	1
1966	книге с	1	1
1967	наше время	1	1
1968	и миру	1	1
1969	есть их	1	1
1970	основе этой	1	1
1971	романа с	1	1
1972	не позволяет	1	1
1973	от жизни	2	1
1974	такова же	1	1
1975	предметы и	1	1
1976	времени от	1	1
1977	и который	1	1
1978	во власти	1	1
1979	нас как	1	1
1980	для себя	6	1
1981	и одно	1	1
1982	такое историческое	1	1
1983	и менее	1	1
1984	тогда он	1	1
1985	нашего времени	2	1
1986	этот не	1	1
1987	пути в	8	1
1988	дает им	1	1
1989	бы они	1	1
1990	не ставит	1	1
1991	она как	1	1
1992	проходит через	1	1
1993	этом как	3	1
1994	разумеется не	2	1
1995	были по	1	1
1996	оказывается в	1	1
1997	есть лишь	2	1
1998	сознание от	1	1
1999	в россии	2	1
2000	показать что	1	1
2001	не выходит	1	1
2002	литературу на	1	1
2003	вторжение в	1	1
2004	отдельного человека	1	1
2005	не знал	1	1
2006	все имена	1	1
2007	мечтал о	1	1
2008	последующее развитие	1	1
2009	как нам	2	1
2010	стар и	1	1
2011	нарастает и	1	1
2012	и культуре	1	1
2013	исторической значимости	1	1
2014	второго порядка	1	1
2015	здесь происходит	1	1
2016	задачу не	1	1
2017	где по	1	1
2018	традиции следует	1	1
2019	слова все	1	1
2020	была найдена	1	1
2021	свободная от	1	1
2022	что ты	2	1
2023	в обработке	1	1
2024	что предмет	1	1
2025	было место	1	1
2026	то и	5	1
2027	можно лишь	1	1
2028	путь которым	1	1
2029	облик мира	1	1
2030	зависимости от	1	1
2031	времени на	1	1
2032	своем стремительном	1	1
2033	жизнь с	1	1
2034	в рамках	9	1
2035	эта мысль	2	1
2036	в сне	1	1
2037	здесь о	1	1
2038	направленной на	3	1
2039	впрочем и	1	1
2040	что произведение	1	1
2041	будто все	1	1
2042	уже был	1	1
2043	такие как	3	1
2044	для которой	1	1
2045	а во	2	1
2046	свободы в	1	1
2047	где смерть	1	1
2048	это я	1	1
2049	потому и	1	1
2050	или эти	1	1
2051	автора в	2	1
2052	затруднительное положение	1	1
2053	первой главе	1	1
2054	образом не	1	1
2055	и окончательно	1	1
2056	с текстом	1	1
2057	в делах	1	1
2058	третьего лица	1	1
2059	и многих	1	1
2060	во внешней	1	1
2061	же слова	1	1
2062	не подозревая	1	1
2063	тенденции к	1	1
2064	за два	1	1
2065	человечества и	1	1
2066	своих врагов	1	1
2067	в сознании	3	1
2068	кончается он	1	1
2069	но исключительно	1	1
2070	и последовательнее	1	1
2071	лишь за	1	1
2072	чуть ли	2	1
2073	и последовательной	1	1
2074	поэтому что	1	1
2075	вольности в	1	1
2076	я так	1	1
2077	против этой	1	1
2078	людей эти	1	1
2079	произведения как	2	1
2080	словом не	1	1
2081	голоса в	1	1
2082	сколько в	1	1
2083	который бы	2	1
2084	на роль	2	1
2085	материала и	1	1
2086	дороги по	1	1
2087	начала жизни	2	1
2088	участия в	1	1
2089	мне это	1	1
2090	нового понимания	1	1
2091	в преодолении	1	1
2092	день и	1	1
2093	не одни	1	1
2094	в полном	1	1
2095	с той	1	1
2096	эти границы	1	1
2097	т.п наконец	1	1
2098	кто бы	1	1
2099	к определенному	1	1
2100	с разными	1	1
2101	за такой	1	1
2102	непосредственно в	1	1
2103	ад это	1	1
2104	человеческом образе	1	1
2105	отказаться от	1	1
2106	просто как	1	1
2107	а к	2	1
2108	перейти в	1	1
2109	порядка здесь	1	1
2110	существует как	1	1
2111	полностью и	1	1
2112	бытия и	1	1
2113	шекспира или	1	1
2114	а то	2	1
2115	здесь даже	2	1
2116	свет и	1	1
2117	акт акт	1	1
2118	авторскому замыслу	1	1
2119	стихи и	1	1
2120	положение в	1	1
2121	к труду	2	1
2122	в поэтике	1	1
2123	же такой	1	1
2124	во имя	3	1
2125	характерный для	2	1
2126	не слышат	1	1
2127	в тебе	2	1
2128	последнее время	1	1
2129	ли не	7	1
2130	писать стихи	1	1
2131	значительную роль	1	1
2132	в воображении	1	1
2133	новое ощущение	1	1
2134	он же	2	1
2135	бытия как	1	1
2136	с внешним	1	1
2137	и совершает	1	1
2138	сознания вследствие	1	1
2139	путь к	2	1
2140	как общего	2	1
2141	ему как	1	1
2142	этом контексте	1	1
2143	произведения с	2	1
2144	он строит	1	1
2145	яркие образцы	2	1
2146	и сила	1	1
2147	по которому	1	1
2148	оно в	1	1
2149	этой силы	1	1
2150	его тем	1	1
2151	игра без	1	1
2152	xviii веком	1	1
2153	интеллигенции и	1	1
2154	для изучения	1	1
2155	предметом нашего	1	1
2156	были для	1	1
2157	в душу	1	1
2158	как уже	3	1
2159	появление и	1	1
2160	а от	1	1
2161	этимологическое значение	1	1
2162	как может	1	1
2163	на поле	1	1
2164	обстоит дело	1	1
2165	его речь	1	1
2166	в отношениях	1	1
2167	так было	1	1
2168	нужно было	1	1
2169	в поэме	5	1
2170	говорит я	1	1
2171	частности в	1	1
2172	его дела	1	1
2173	с врагом	1	1
2174	резко отличается	1	1
2175	гения и	1	1
2176	и своя	1	1
2177	не станет	1	1
2178	ирония и	1	1
2179	развивается в	1	1
2180	над собою	1	1
2181	рассказа о	1	1
2182	снова вернуть	1	1
2183	и мире	1	1
2184	последовательно и	1	1
2185	в литературном	1	1
2186	только по	1	1
2187	этом и	1	1
2188	отрывается от	1	1
2189	которого является	2	1
2190	тем чтобы	1	1
2191	исканий и	1	1
2192	быть живым	1	1
2193	вполне допускает	1	1
2194	особенно интересны	1	1
2195	оказался в	1	1
2196	процесс в	1	1
2197	стал почти	1	1
2198	бытия в	1	1
2199	лучшем случае	1	1
2200	с молоком	1	1
2201	дней в	1	1
2202	и наряду	1	1
2203	легенде и	1	1
2204	видно в	1	1
2205	возможна только	1	1
2206	а я	2	1
2207	здесь этот	1	1
