N	2gram	Bakhtin_Fr	Freidism
1292	него уже	1	1
1293	определения этих	1	1
1294	находит свое	2	1
1295	это конечно	1	1
1296	и других	6	1
1297	они стали	2	1
1298	как ни	1	1
1299	яркое выражение	3	1
1300	развиваться в	1	1
1301	родились из	1	1
1302	рождения и	2	1
1303	в мифологии	1	1
1304	во внутреннее	1	1
1305	его развития	6	1
1306	только путем	1	1
1307	первая часть	1	1
1308	характерно для	3	1
1309	которую мы	1	1
1310	страхом и	1	1
1311	связи с	5	1
1312	таковы три	2	1
1313	некоторые ученые	1	1
1314	в наше	1	1
1315	может даже	1	1
1316	на страницах	2	1
1317	все остальные	1	1
1318	этого достаточно	1	1
1319	называет его	2	1
1320	вопросы и	1	1
1321	так называемой	1	1
1322	своего исторического	1	1
1323	но при	2	1
1324	здесь она	1	1
1325	лишь самое	1	1
1326	и почти	3	1
1327	реальной и	1	1
1328	как уже	1	1
1329	она находилась	1	1
1330	выше в	1	1
1331	тому как	2	1
1332	это вино	1	1
1333	золотого века	3	1
1334	социальной и	1	1
1335	бы второе	1	1
1336	повторяем в	1	1
1337	ним связанное	1	1
1338	взглянуть на	3	1
1339	эпохи развития	1	1
1340	отдельных мотивов	1	1
1341	он стал	1	1
1342	это по	2	1
1343	кажется что	1	1
1344	и страшный	1	1
1345	главная задача	1	1
1346	но зато	1	1
1347	из мира	3	1
1348	но она	1	1
1349	их с	2	1
1350	них но	1	1
1351	всех живых	1	1
1352	как он	1	1
1353	в тех	5	1
1354	становится на	2	1
1355	от земли	1	1
1356	можно было	4	1
1357	возникнуть как	1	1
1358	не видим	1	1
1359	в форме	6	1
1360	др в	2	1
1361	и оценками	1	1
1362	и привлекает	1	1
1363	было еще	2	1
1364	в начале	4	1
1365	говоря о	2	1
1366	что нам	1	1
1367	еще в	3	1
1368	вообще нельзя	1	1
1369	врача с	1	1
1370	три основных	2	1
1371	он связан	1	1
1372	как мир	1	1
1373	и глубину	1	1
1374	вот в	1	1
1375	можно найти	3	1
1376	как же	1	1
1377	не касается	1	1
1378	но этот	1	1
1379	существенное отличие	1	1
1380	эту идею	1	1
1381	говорили что	3	1
1382	мы им	1	1
1383	исключительным и	1	1
1384	и всех	1	1
1385	они могут	1	1
1386	ведь кроме	1	1
1387	и т.д	2	1
1388	форме мы	1	1
1389	такова первая	2	1
1390	могла бы	2	1
1391	основе своей	2	1
1392	значение и	3	1
1393	за нею	1	1
1394	свою концепцию	2	1
1395	занимает в	1	1
1396	или еще	1	1
1397	всех его	3	1
1398	истории и	2	1
1399	всего от	2	1
1400	так называемого	1	1
1401	одному человеку	1	1
1402	мы всегда	2	1
1403	страшное и	1	1
1404	и телесную	1	1
1405	похожа на	1	1
1406	в классовой	1	1
1407	культуры но	4	1
1408	и объективно	1	1
1409	функций и	1	1
1410	конца и	1	1
1411	недоверие к	2	1
1412	одного из	1	1
1413	культуры и	11	1
1414	и признание	1	1
1415	что во	1	1
1416	и самого	1	1
1417	и глубокое	1	1
1418	звучит в	1	1
1419	в своеобразной	1	1
1420	которые в	1	1
1421	они приобретают	1	1
1422	дополняют друг	1	1
1423	это делает	1	1
1424	когда они	1	1
1425	выражения в	1	1
1426	благодаря этому	4	1
1427	но прежде	3	1
1428	только по	1	1
1429	член этого	1	1
1430	служит по	1	1
1431	к чисто	1	1
1432	культуры мы	1	1
1433	более широкого	1	1
1434	очень далеки	1	1
1435	развития на	1	1
1436	это означает	1	1
1437	роль играет	1	1
1438	мы будем	4	1
1439	часть общего	1	1
1440	память о	2	1
1441	же в	4	1
1442	свидетельствуют о	1	1
1443	положения на	1	1
1444	общества и	1	1
1445	методов которые	1	1
1446	иной раз	1	1
1447	придаток к	1	1
1448	этой же	2	1
1449	науки которые	1	1
1450	на то	2	1
1451	себе самому	2	1
1452	переживания а	1	1
1453	бы ни	2	1
1454	ведь эти	1	1
1455	определить как	1	1
1456	выражение он	1	1
1457	на мир	7	1
1458	же это	1	1
1459	здесь мы	2	1
1460	выражение очень	1	1
1461	страшного и	2	1
1462	или иного	1	1
1463	в последующем	1	1
1464	противоречии с	1	1
1465	есть ли	1	1
1466	таким же	1	1
1467	смерти как	1	1
1468	и чем	1	1
1469	от всего	3	1
1470	означает что	1	1
1471	животных и	1	1
1472	старого как	1	1
1473	в один	1	1
1474	нам кажется	2	1
1475	в лице	1	1
1476	и особенно	4	1
1477	глубже и	1	1
1478	за счет	1	1
1479	что на	1	1
1480	есть не	1	1
1481	наше время	1	1
1482	поэтому мы	1	1
1483	образом он	1	1
1484	и самый	2	1
1485	мира с	1	1
1486	превращаются в	1	1
1487	в знаменитом	1	1
1488	так называемом	1	1
1489	и существеннее	1	1
