N	3gram	Tiupa_Hudo	Narrotol
990	со своей судьбой	1	1
991	повествователя ограничивается в	1	1
992	персонажа прочно соединяется	1	1
993	анекдот о человеке	1	1
994	самоактуализацию как возможность	1	1
995	все думала об	1	1
996	внешней активностью делая	1	1
997	оно все равно	1	1
998	только у людей	1	1
999	уважения но он	1	1
1000	топила ли печку	1	1
1001	а не со	1	1
1002	трудно выразиться точнее	1	1
1003	казенная тарабарщина в	1	1
1004	уникальному объединяющимся в	1	1
1005	и пьет чай	1	1
1006	такая скука бестактно	1	1
1007	испытывая душевной боли	1	1
1008	мы встречаемся в	1	1
1009	преодолевший сиротство бедность	1	1
1010	жизни иной личности	1	1
1011	от росы весь	1	1
1012	была такая же	1	1
1013	егор не слышит	1	1
1014	екатерина ивановна возвращается	1	1
1015	и своего умения	1	1
1016	служит целям романного	1	1
1017	это главным образом	1	1
1018	легко одерживает практическую	1	1
1019	критике он бы	1	1
1020	бы вместил в	1	1
1021	глухой диалог в	1	1
1022	отставной солдат муж	1	1
1023	и чувствовали что	1	1
1024	посылают любимой дочери	1	1
1025	найдется хоть один	1	1
1026	когда в душе	1	1
1027	мироотношение одушевленное исканием	1	1
1028	самом деле текст	1	1
1029	и собачка желтенькая	1	1
1030	на ее полные	1	1
1031	вообще обострен интерес	1	1
1032	других характеров самоактуализация	1	1
1033	людей есть жизнь	1	1
1034	шедевр опубликованный петербургской	1	1
1035	так или иначе	3	1
1036	нем пейзажиста земца	1	1
1037	характеру никитина а	1	1
1038	некоторого я субъекта	1	1
1039	на столе чернильница	1	1
1040	дисциплинарных взысканий это	1	1
1041	обстоятельствами угадывалась личность	1	1
1042	или иного раздраженного	1	1
1043	искаженное инобытие личности	1	1
1044	мир где в	1	1
1045	но именно поэтому	1	1
1046	с гуровым в	2	1
1047	раз вглядывается в	1	1
1048	человека внутреннюю сторону	1	1
1049	знаем лишь что	1	1
1050	как показывает в	1	1
1051	точно во сне	1	1
1052	своих героев романтиками	1	1
1053	импрессионистов несомненно есть	1	1
1054	в общий контекст	1	1
1055	стороны характера персонажа	1	1
1056	связи с этим	2	1
1057	опять потянул руку	1	1
1058	и все что	1	1
1059	как вещь личность	1	1
1060	ефимья жива ли	1	1
1061	русские реалисты изображали	1	1
1062	в исходном для	1	1
1063	только извне и	1	1
1064	хватая себя за	1	1
1065	не умеет выразить	1	1
1066	бы поговорить отвести	1	1
1067	и дочери их	1	1
1068	кого до чехова	1	1
1069	я беру именно	1	1
1070	сердце когда же	1	1
1071	так и в	1	1
1072	вглядывается в лицо	1	1
1073	подлецы подумал никитин	1	1
1074	наиболее влиятельной в	1	1
1075	не факты осуществляются	1	1
1076	появляются оба действующих	1	1
1077	чеховская проза нередко	1	1
1078	бессмысленном письме однако	1	1
1079	романам и о	1	1
1080	более содержателен чем	1	1
1081	зрения развития фабулы	1	1
1082	своего я напротив	1	1
1083	их внутреннему бытию	1	1
1084	жанровым слогом письма	1	1
1085	же в своих	1	1
1086	а о чем	1	1
1087	о любви в	1	1
1088	ни одного слова	1	1
1089	не два а	1	1
1090	егору уравнивала рядового	1	1
1091	внутреннюю сторону жизни	1	1
1092	во всемирно-историческом масштабе	1	1
1093	сидеть сложа руки	1	1
1094	внешнего мира изложение	1	1
1095	головой запылившаяся чернильница	1	1
1096	личность чеховского героя	1	1
1097	важное и нужное	1	1
1098	друг с другом	1	1
1099	видит особенный мир	1	1
1100	скрывать их за	1	1
1101	успокаивал себя всякими	1	1
1102	на рассвете топила	1	1
1103	которого была поднята	1	1
1104	и кажется счастливым	1	1
1105	в романтику чехов	1	1
1106	что для него	1	1
1107	речь здесь мнимое	1	1
1108	влияния суждений пустовалова	1	1
1109	общества данного социально-бытового	1	1
1110	дотолстовском романе считалось	1	1
1111	сознание углубляется в	1	1
1112	ним искренне попросту	1	1
1113	в том случае	2	1
1114	человеке сохранившем шляпу	1	1
1115	о пустяках при	1	1
1116	так а не	1	1
1117	и прочих вещах	1	1
1118	касается внешней стороны	1	1
1119	интерес к иной	1	1
1120	а порой и	2	1
1121	театрах этих что	1	1
1122	и чужая тайна	1	1
1123	художник ценит скрытую	1	1
1124	и откуда они	1	1
1125	характер который бы	1	1
1126	именно этим вихрем	1	1
1127	я сам создал	1	1
1128	его мироотношение одушевленное	1	1
1129	скука бестактно острит	1	1
1130	характерное в равной	1	1
1131	участницы центрального события	1	1
1132	праздности который так	1	1
1133	личность чтобы в	1	1
1134	и говорит об	1	1
1135	пейзажиста земца представителя	1	1
1136	генерала конструктивный принцип	1	1
1137	слогом письма однако	1	1
1138	самого личность в	1	1
1139	жизнью к социальной	1	1
1140	тонкую слабую шею	1	1
1141	шипела и фыркала	1	1
1142	поднята рука со	1	1
1143	использует абсолютно случайные	1	1
1144	иначе вписанный в	1	1
1145	а также в	1	1
1146	второй главы она	1	1
1147	вступает в противоречие	1	1
1148	в любви начинается	1	1
1149	себе самому и	1	1
1150	что в исходном	1	1
1151	стороне лиды и	1	1
1152	его ролевую характерность	1	1
1153	эта их любовь	1	1
1154	автономии под утро	1	1
1155	или не слышит	1	1
1156	бы постепенно снята	1	1
1157	состоит в пробуждении	1	1
1158	о способах благодаря	1	1
1159	критика часто бывала	1	1
1160	он живет в	1	1
1161	доступно человеку в	1	1
1162	выкинуть из песни	1	1
1163	напротив все отчетливее	1	1
1164	в личную тайну	1	1
1165	чужую личность необходимо	1	1
1166	лирически узнавая себя	1	1
1167	оставляет места для	1	1
1168	предпочтительнее то а	1	1
1169	не смог бы	1	1
1170	так художник же	1	1
1171	характер же формируется	1	1
1172	сказать про него	1	1
1173	покоем и личным	2	1
1174	так сказать утопически	1	1
1175	лишь внешнее по	1	1
1176	человеческого я характер	1	1
1177	уже начиналась новая	1	1
1178	в устав дисциплинарных	1	1
1179	было бы включить	1	1
1180	думала об одном	1	1
1181	рассказывает историю своей	1	1
1182	своею нервностью и	1	1
1183	но он чрезмерно	1	1
1184	одном как-то там	1	1
1185	в рассказе с	1	1
1186	главную ценностную координату	1	1
1187	улыбнуться он задергал	1	1
1188	в аналогичной ситуации	1	1
1189	земца представителя молодежи	1	1
1190	случайное и бессмысленное	1	1
1191	нелепая чернильница своего	1	1
1192	сестры ничего не	1	1
1193	личность не относясь	1	1
1194	под которым в	1	1
1195	святках это в	1	1
1196	а не другое	1	1
1197	удаляя покоряющуюся ей	1	1
1198	симптом эпохи просматривался	1	1
1199	сергеевной в театре	1	1
1200	готовое жанровое слово	1	1
1201	называется перьвейший генерал	1	1
1202	изнутри личности самого	1	1
1203	бы именно этим	1	1
1204	однако фрагменты интроспективного	1	1
1205	миропорядка не случайно	1	1
1206	родов анна только	1	1
1207	герое определяло его	1	1
1208	только в качестве	1	1
1209	сменяется искусственным нарочитым	1	1
1210	начале второй главы	1	1
1211	ценит скрытую ее	1	1
1212	догадаться творческий кризис	1	1
1213	которому казалось бы	1	1
1214	единство этих полярностей	1	1
1215	тождественные о личности	1	1
1216	в рассказе оказывается	1	1
1217	свой характер приходится	1	1
1218	фабулы перекликаясь друг	1	1
1219	обратиться к себе	1	1
1220	полная овнешненность исчерпанность	1	1
1221	самоактуализации человеческого я	1	1
1222	в его жизни	2	1
1223	и пишет егор	1	1
1224	категории людей а	1	1
1225	не нужными словами	1	1
1226	сильна поскольку она	1	1
1227	переклички все случайное	1	1
1228	мысль накануне поразившую	1	1
1229	далее за авторским	1	1
1230	очень разным голосам	1	1
1231	от классической монады	1	1
1232	сознательная жизнь которая	2	1
1233	в герои такого	1	1
1234	и школы легче	1	1
1235	открывается подспудная содержательность	1	1
1236	глаза что-то в	1	1
1237	фыркала и как	1	1
1238	линков обобщающая мысль	1	1
1239	данного социально-бытового уклада	1	1
1240	что изображает писатель	1	1
1241	и деревья и	1	1
1242	который бы вместил	1	1
1243	и к миру	1	1
1244	теперь снегу навалило	1	1
1245	на набережной появилось	1	1
1246	в действительности предел	1	1
1247	совсем однако и	1	1
1248	затем к обретенной	1	1
1249	и мисюсь личностны	1	1
1250	беру именно то	1	1
1251	вслушиваются в непонятный	1	1
1252	увлечься и полюбить	1	1
1253	одушевленное исканием смысла	1	1
1254	что все эти	1	1
1255	с собачкой не	1	1
1256	называл себя бабой	1	1
1257	уже не вызывало	1	1
1258	интереса из толпы	1	1
1259	пишет егор в	1	1
1260	личностный а объектный	1	1
1261	щеки на мягкую	1	1
1262	для межличностных контактов	1	1
1263	совершенно глухое к	1	1
1264	мысль иначе движется	1	1
1265	и пожеланием здоровья	1	1
1266	чтобы создать ощущение	1	1
1267	[...] досталось ему	1	1
1268	однако чехов наследует	1	1
1269	явно не уставная	1	1
1270	люди с тайной	1	1
1271	чехов тем не	1	1
1272	субъективно только в	1	1
1273	у читателя самостоятельного	1	1
1274	его характер так	1	1
1275	после себя пепел	1	1
1276	было что-нибудь красивое	1	1
1277	тревожно бьется сердце	1	1
1278	знаем нечто иное	1	1
1279	оба действующих лица	1	1
1280	поскольку генерал не	1	1
1281	нижней губой замигал	1	1
1282	среди любых событий	1	1
1283	доила ли старуха	1	1
1284	напротив чтобы осмыслить	1	1
1285	действующие лица тип	1	1
1286	вихрем носилась пыль	2	1
1287	же индивидуальная форма	1	1
1288	скучно ах пыль	1	1
1289	матери и дочери	1	1
1290	потом когда наступала	1	1
1291	казарменная фразеология военых	1	1
1292	делаем то что	1	1
1293	он любили друг	1	1
1294	же она терпит	1	1
1295	сне свой пустой	1	1
1296	характер этот не	1	1
1297	театральным коридорам и	1	1
1298	миров тем не	1	1
1299	поэтому обладательница сильного	1	1
1300	при этом всерьез	1	1
1301	ли найдется хоть	1	1
1302	в то что	1	1
1303	другом связываясь в	1	1
1304	другом и напротив	1	1
1305	преосвященный петр и	1	1
1306	отыскал свою вешалку	1	1
1307	художественного письма не	1	1
1308	лица повествователя ограничивается	1	1
1309	две недели и	1	1
1310	к другому человеку	3	1
1311	серым точно больничным	1	1
1312	друг друга анекдот	1	1
1313	урок полемически соотнесенную	1	1
1314	едва ли найдется	1	1
1315	пожить и пожить	1	1
1316	в следующем году	1	1
1317	ранее фразам пока	1	1
1318	есть сосредоточенное нравственное	1	1
1319	последующее развитие сюжета	1	1
1320	как будто даже	1	1
1321	вопреки этой своей	1	1
1322	молодая дама невысокого	1	1
1323	отношения к себе	1	1
1324	просматривался историзм ее	1	1
1325	воображения читателя в	1	1
1326	длинный день ничего	1	1
1327	полюбить то говорит	1	1
1328	все случайное и	1	1
1329	явно душевные переживания	1	1
1330	внутреный враг есть	1	1
1331	ценностную координату чеховского	1	1
1332	и к другому	1	1
1333	самое замечательное самое	1	1
1334	своим внешним инобытием	1	1
1335	сад еще влажный	1	1
1336	влажный от росы	1	1
1337	вопросы то и	1	1
1338	если можно так	1	1
1339	в его положении	1	1
1340	его неорганичности затаенной	1	1
1341	людей даже в	1	1
1342	анны сергеевны и	1	1
1343	в сердце у	1	1
1344	противостоит как универсальному	1	1
1345	не владеет но	1	1
1346	в силу детерминизма	1	1
1347	с какой анекдотичностью	1	1
1348	характерным же зовут	1	1
1349	и ведущего за	1	1
1350	формируется в ходе	1	1
1351	пока только объект	1	1
1352	направил свои усилия	1	1
1353	а тем более	1	1
1354	план повествования герой	1	1
1355	гуров уже не	1	1
1356	встретиться с мнением	1	1
1357	с генералом и	1	1
1358	иссякла и уже	1	1
1359	в лицо собеседника	1	1
1360	скрытую ее характером	1	1
1361	так создавался литературный	1	1
1362	предыдущей главе уже	1	1
1363	который так легко	1	1
1364	по адресу отставной	1	1
1365	герое прежде чем	1	1
1366	двор [...] а	1	1
1367	открывая даже в	1	1
1368	как историческом так	1	1
1369	дом назначаемый к	1	1
1370	жизни так центральное	1	1
1371	запоминает ответы на	1	1
1372	вопрос о способах	1	1
1373	чуде человеческого общения	1	1
1374	обладает определенной социально-психологической	1	1
1375	своей противоречивой автономии	1	1
1376	что можем тем	1	1
1377	лиды резко характерны	1	1
1378	духовной близости людей	1	1
1379	произведения не в	1	1
1380	проживший в ялте	1	1
1381	которым факты осуществились	1	1
1382	подчеркивая не личностный	1	1
1383	в смерти чиновника	2	1
1384	как этих своих	1	1
1385	в чем не	1	1
1386	и безличный к	1	1
1387	ограничивается в духе	1	1
1388	ее было видно	1	1
1389	и столь случайные	1	1
1390	приобретает анекдотически-исповедальный смысл	1	1
1391	простым следствием частых	1	1
1392	том что в	4	1
1393	и последний рядовой	1	1
1394	излагаются интроспективно именно	1	1
1395	лицо собеседника преимущество	1	1
1396	небесная святители-угодники там	1	1
1397	от калош превращается	1	1
1398	оказывается глухонемое слово	1	1
1399	звуки музыки и	1	1
1400	потому что оно	1	1
1401	бежал белый шпиц	1	1
1402	красным затылком егор	1	1
1403	героя характер чеховского	1	1
1404	его утопически-нигилистических убеждениях	1	1
1405	с покоем и	2	1
1406	приводит к исчезновению	1	1
1407	он достиг всего	1	1
1408	умершая от родов	1	1
1409	василиса или не	1	1
1410	понятно в ее	1	1
1411	вся социальная иерархия	1	1
1412	ефимьи к жизни	1	1
1413	лидия волчанинова натура	1	1
1414	нормам к окружающим	1	1
1415	вызывало никаких мыслей	1	1
1416	бытовой уклад национально-исторической	2	1
1417	учителя жизни мудреца	1	1
1418	притчи поскольку ориентировано	1	1
1419	но как выразить	1	1
1420	последнем разговоре с	1	1
1421	как выразить это	1	1
1422	как мы привыкли	1	1
1423	чтобы в личности	1	1
1424	ведущего за собой	1	1
1425	и казарменная фразеология	1	1
1426	точки зрения в	1	1
1427	громадные неуклюжие калоши	1	1
1428	и воображения читателя	1	1
1429	жизни несовместимо ни	1	1
1430	чехов организовал систему	1	1
1431	из деревни а	1	1
1432	как раз ветер	1	1
1433	отбита эта нелепая	1	1
1434	социальной адаптации личности	1	1
1435	а стороны этого	1	1
1436	согласно которому чеховская	1	1
1437	своем воображении внешность	1	1
1438	противоречиво сопряжена с	1	1
1439	есть мера напряжения	1	1
1440	стойко уверовавших в	1	1
1441	лессингу не факты	1	1
1442	прав так сказать	1	1
1443	в ходе социальной	1	1
1444	папашу который теперь	1	1
1445	и в других	1	1
1446	или как солдат	1	1
1447	тайна личного бытия	1	1
1448	нерассказанный анекдот о	1	1
1449	казалось бы место	1	1
1450	человека есть его	1	1
1451	того современной писателю	1	1
1452	неудачного объяснения в	1	1
1453	уловить свою главную	1	1
1454	связываясь в цепочки	1	1
1455	раздельно постепенное укрупнение	1	1
1456	художественной персонологической проблематикой	1	1
1457	психологическом есть продукт	1	1
1458	собственной характерности к	1	1
1459	это была тихая	1	1
1460	слова отождествление с	1	1
1461	не вслушиваются в	1	1
1462	свойственно определенной категории	1	1
1463	возникает и обостряется	1	1
1464	главную мысль то	1	1
1465	то хочется чтобы	1	1
1466	не отвечающее своему	1	1
1467	видел как по	1	1
1468	общечеловеческом измерении вся	1	1
1469	неотождествимые аспекты нашего	1	1
1470	минуты он успокаивал	1	1
1471	рассказ вот и	1	1
1472	не стоял так	1	1
1473	характером личность не	1	1
1474	символически аргументирует горькую	1	1
1475	у себя где-нибудь	1	1
1476	видевшая в театре	1	1
1477	нежности тишины и	1	1
1478	по определению с	1	1
1479	смысл но ведь	1	1
1480	некоторый смысл но	1	1
1481	и дедушка лысенький	1	1
1482	глядел неподвижно и	1	1
1483	махоньких саночках и	1	1
1484	самое важное и	1	1
1485	вернулась из церкви	1	1
1486	которой он сам	1	1
1487	чернильница серая от	1	1
1488	утратившее способность соединять	1	1
1489	рассказчика-художника с лидой	1	1
1490	можно не только	1	1
1491	он относится и	1	1
1492	что абсурдное письмо	1	1
1493	верю в то	1	1
1494	старика очень худой	1	1
1495	в номер к	1	1
1496	своей детскостью голос	1	1
1497	утопически-нигилистических убеждениях а	1	1
1498	принимает на себя	1	1
1499	очевидна если бы	1	1
1500	межличностных контактов в	1	1
1501	пример из народной	1	1
1502	эпохи просматривался историзм	1	1
1503	может быть найден	1	1
1504	все так мило	1	1
1505	п все эти	1	1
1506	здесь сталкиваются не	1	1
1507	сергеевна ходила в	1	1
1508	читателя в самую	1	1
1509	по театральным коридорам	1	1
1510	своему коммуникативному назначению	1	1
1511	о герое прежде	1	1
1512	строк она залилась	1	1
1513	или иначе в	1	1
1514	в непонятный набор	1	1
1515	даже говорила флю-флю-флю	1	1
1516	такая частность как	1	1
1517	точки над i	1	1
1518	несущественные с точки	1	1
1519	став женой пустовалова	2	1
1520	здоровья на странице	1	1
1521	него с изумлением	1	1
1522	что касается внешней	1	1
1523	в глухонемом мире	1	1
1524	лишены в глазах	1	1
1525	вскрытие бесконечной и	1	1
1526	себе лирически узнавая	1	1
1527	живого рассказа о	1	1
1528	лицам самоактуализация и	1	1
1529	один эстетически чуткий	1	1
1530	однако не умел	1	1
1531	выразить мысли словами	1	1
1532	не спасаем человечества	1	1
1533	один человек с	1	1
1534	угасает оставляя после	1	1
1535	такою в этом	1	1
1536	саночках и дедушка	1	1
1537	немалый смысл побуждая	1	1
1538	одном лишь примере	1	1
1539	ни единого слова	1	1
1540	жизненной программы социальной	1	1
1541	обликом с социальным	1	1
1542	считалось высшим достижением	1	1
1543	и кругозора ибо	1	1
1544	объектный вещный интерес	1	1
1545	нее тревожно бьется	1	1
1546	человеческий способ существования	1	1
1547	поскольку она сама	1	1
1548	поздравлением и пожеланием	1	1
1549	нее то сердце	1	1
1550	кресле и тяжело	1	1
1551	живописца достаточно вспомнить	1	1
1552	финале рассказа он	1	1
1553	выражающим мысли молча	1	1
1554	бывают на ногах	1	1
1555	его словам а	1	1
1556	пожалуй трудно выразиться	1	1
1557	характера переменчиво выявляются	1	1
1558	в первой главе	3	1
1559	людей не имеющее	1	1
1560	пустяках при этом	1	1
1561	знаешь что все	1	1
1562	фигура старика очень	1	1
1563	мы привыкли понимать	1	1
1564	не может не	1	1
1565	на фоне его	1	1
1566	на мягкую белую	1	1
1567	посещало подлинное прозрение	1	1
1568	обычно понималось воспроизведение	1	1
1569	и причина этого	1	1
1570	на улицах вихрем	1	1
1571	что на набережной	1	1
1572	на махоньких саночках	1	1
1573	тарабарщина в рождественском	1	1
1574	характер здесь всего	1	1
1575	полон нежности тишины	1	1
1576	человеку в его	1	1
1577	красивые серые глаза	1	1
1578	обмен репликами со	1	1
1579	реплик принадлежащих очень	1	1
1580	сталкиваются не два	1	1
1581	не мотивировано а	1	1
1582	белый шпиц впервые	1	1
1583	тихий добрый бабушка	1	1
1584	но достаточно сильна	1	1
1585	содержание чувства любви	1	1
1586	никитина а стороны	1	1
1587	смысл и говорит	1	1
1588	никто никого не	1	1
1589	но в этом	1	1
1590	как? как? хватая	1	1
1591	к единичному человеку	1	1
1592	приходится к себе	1	1
1593	против теории малых	1	1
1594	кабинетов водолечебницы чтобы	1	1
1595	себя пепел одинокого	1	1
1596	не читавший гамбургской	1	1
1597	чтении письма есть	1	1
1598	заданности характер который	1	1
1599	не демонстрируемые явно	1	1
1600	ивановна возвращается домой	1	1
1601	чеховского антииерархического мира	1	1
1602	относится и к	1	1
1603	когда же огонек	1	1
1604	праздного интереса обособлен	1	1
1605	появляется несовместимый с	1	1
1606	концентрирует в себе	1	1
1607	несмотря на свой	2	1
1608	не знающего личной	1	1
1609	письма не более	1	1
1610	других эту тайну	1	1
1611	социальная обособленность человека	1	1
1612	другой личности внешним	1	1
1613	шляпы необязательность этих	1	1
1614	запятой приводит к	1	1
1615	нужными словами но	1	1
1616	звуков издаваемых жарящейся	1	1
1617	бегают дедушка тихий	1	1
1618	на реализме стойко	1	1
1619	повествования герой еще	1	1
1620	содержательность бессмысленного письма	1	1
1621	и своей собственной	1	1
1622	как раз и	1	1
1623	грустные минуты он	1	1
1624	бы крайне упростил	1	1
1625	от пыли чернильница	1	1
1626	выступает субъектом воли	1	1
1627	общение не обмен	1	1
1628	чувствуется присутствие тайны	1	1
1629	а не в	1	1
1630	бессмысленным не только	1	1
1631	счастья преодолевший сиротство	1	1
1632	термин? нет это	1	1
1633	на одном лишь	1	1
1634	постичь чужую личность	1	1
1635	дедушка лысенький на	1	1
1636	это позиция со-искателя	1	1
1637	и описываемое как	1	1
1638	ролевую характерность видя	1	1
1639	немного прислушался потом	1	1
1640	чай в саду	1	1
1641	аверинцева характер есть	1	1
1642	изменила их обоих	1	1
1643	мисюсь не отгороженная	1	1
1644	своих качеств так	1	1
1645	в качестве функции	1	1
1646	перестало беспокойно биться	1	1
1647	пошлой дрянной женщиной	1	1
1648	в рассказе простодушной	1	1
1649	закрытых друг для	1	1
1650	в конечном итоге	1	1
1651	бахус приобретает анекдотически-исповедальный	1	1
1652	этом в следующей	1	1
1653	якобы настоящего глубокого	1	1
1654	испытывает чувство стыда	1	1
1655	неадекватны их внутреннему	1	1
1656	повествователь сообщает на	1	1
1657	ах скучно ах	1	1
1658	к созерцательности и	1	1
1659	говорит в театрах	1	1
1660	решительно отступает от	1	1
1661	внимание гурова фиксируется	1	1
1662	обстоятельств жизни и	1	1
1663	личного бытия на	1	1
1664	ошибочно как ошибочно	1	1
1665	проникнута неоригинальной пословично-поговорочной	1	1
1666	но для него	1	1
1667	то полон нежности	1	1
1668	жизни характеры действующих	1	1
1669	единого слова как	1	1
1670	к другому как	1	1
1671	с личной тайной	1	1
1672	затаенной неадекватности искусственности	1	1
1673	своего умения скрывать	1	1
1674	она сама трезво	1	1
1675	зеленый сад еще	1	1
1676	гурова живешь точно	1	1
1677	представителя молодежи и	1	1
1678	служит в банке	1	1
1679	раздраженного критика посещало	1	1
1680	что сама судьба	1	1
1681	ним звуков издаваемых	1	1
1682	места времени и	1	1
1683	муже речь здесь	1	1
1684	умеет выразить мысли	1	1
1685	смеялся над своею	1	1
1686	случайна ее манера	1	1
1687	живет в трактире	1	1
1688	т д благостные	1	1
1689	обеспеченности к тому	1	1
1690	не другое событие	1	1
1691	больной в темной	1	1
1692	строю о чем	1	1
1693	солдатом называется перьвейший	1	1
1694	мы делаем то	1	1
1695	объяснено не мотивировано	1	1
1696	им казалось что	1	1
1697	тоже особый кругозор	1	1
1698	обнимая своего старшенького	1	1
1699	например когда зеленый	1	1
1700	конструктивный принцип рассказа	1	1
1701	о которой он	1	1
1702	без тайны так	1	1
1703	личности явно диссонируют	1	1
1704	п не случайна	1	1
1705	соединяется с его	1	1
1706	ее результат сознательного	1	1
1707	это своего рода	2	1
1708	исканием смысла жизни	1	1
1709	все его мироотношение	1	1
1710	глазах чехова даже	1	1
1711	внешнее по преимуществу	1	1
1712	лиды уязвима но	1	1
1713	земских делах и	1	1
1714	второй главы повествователь	1	1
1715	чехов прибегает к	1	1
1716	определению с с	1	1
1717	робости неловкости моложавости	1	1
1718	счастье [...] досталось	1	1
1719	лице своих виднейших	1	1
1720	обстоятельств не впадая	1	1
1721	гурова в городе	1	1
1722	листок бумаги заполнен	1	1
1723	впрочем фраза из	1	1
1724	в стороне от	1	1
1725	со всадником на	1	1
1726	героев сказал что	1	1
1727	искусственным нарочитым жанровым	1	1
1728	и к жизни	1	1
1729	ею фразы из	1	1
1730	о вечном сне	3	1
1731	к внешнему функционированию	1	1
1732	же время выступает	1	1
1733	и ушел из	1	1
1734	изумлением и страхом	1	1
1735	доносившиеся из сада	1	1
1736	как объективно существующего	1	1
1737	для всего мира	2	1
1738	этом наивном гимне	1	1
1739	и соответствующий ему	1	1
1740	ребятки на махоньких	1	1
1741	не объектом авторской	1	1
1742	глазам ее было	1	1
1743	включенность читателя в	1	1
1744	при этом вопреки	1	1
1745	воле лиды мать	1	1
1746	верне он видел	1	1
1747	но изнутри личности	1	1
1748	том числе и	1	1
1749	бродят новые какие-то	1	1
1750	не получение письма	1	1
1751	вся жизнь была	1	1
1752	жестко очерченный характер	1	1
1753	вместил в себя	1	1
1754	движется нежели у	1	1
1755	с другой стороны	1	1
1756	счете характер это	1	1
1757	такая же пустота	1	1
1758	утопически во всемирно-историческом	1	1
1759	этом один из	1	1
1760	это вполне по	1	1
1761	сам а явление	1	1
1762	безличный к своему	1	1
1763	все же обоснованы	1	1
1764	важные в другом	1	1
1765	что порывает с	1	1
1766	автора личностности если	1	1
1767	увлечение оленьки сменяется	1	1
1768	м м пришвин	1	1
1769	их за приятной	1	1
1770	в этой связи	5	1
1771	церкви и пьет	1	1
1772	здесь всего лишь	1	1
1773	идеологии класса а	1	1
1774	чистую поэтическую любовь	1	1
1775	слышит их как	1	1
1776	наделяет обновленного преобразившегося	1	1
1777	личностности чеховского человека	1	1
1778	трезво осознает реальные	1	1
1779	бы то ни	1	1
1780	так остро вопрос	1	1
1781	его отношениях к	1	1
1782	дистанцированно как первые	1	1
1783	что оно все	1	1
1784	иной жизни иной	1	1
1785	случае явно не	1	1
1786	дочери их переживания	1	1
1787	знакома ему по	1	1
1788	иерархия человеческих отношений	1	1
1789	понятны чем обоснованы	1	1
1790	личностным отношением изнутри	1	1
1791	есть его единичность	1	1
1792	смысла жизни есть	1	1
1793	прочих вещах вплоть	1	1
1794	словам а урок	1	1
1795	мелькнет на страницах	1	1
1796	завоеванное реалистическим романом	1	1
1797	бы на стороне	1	1
1798	существующего другого человека	1	1
1799	если бы чехов	1	1
1800	о земских делах	1	1
1801	вечеру как раз	1	1
1802	тему некоммуникабельности и	1	1
1803	притчевой установке на	1	1
1804	лысиной он стоял	1	1
1805	черты характера среди	1	1
1806	или фигура старика	1	1
1807	плана выделение героя	1	1
1808	глухое к двум	1	1
1809	ефимьи тоже особый	1	1
1810	я сам а	1	1
1811	способность соединять людей	1	1
1812	контактов в самой	1	1
1813	он первый раз	1	1
1814	в поле зайчики	1	1
1815	достоверности живого рассказа	1	1
1816	случай по его	1	1
1817	или жиздре и	1	1
1818	сумел увлечься и	1	1
1819	можно сказать про	1	1
1820	это могло бы	1	1
1821	на лошади у	1	1
1822	как учителя жизни	1	1
1823	жанровое слово но	1	1
1824	серьезность и законосообразность	1	1
1825	слово шляпа в	1	1
1826	он успокаивал себя	1	1
1827	суть проблемной ситуации	1	1
1828	и полюбить то	1	1
1829	руки правда мы	1	1
1830	было бы ошибочно	1	1
1831	на серьезность и	1	1
1832	голоса и кругозора	1	1
1833	чернильница символически аргументирует	1	1
1834	в равной мере	2	1
1835	одному из наиболее	1	1
1836	или иначе вписанный	1	1
1837	репликами со швейцаром	1	1
1838	муж ефимьи ежедневно	1	1
1839	понималось воспроизведение в	1	1
1840	автора и читателя	1	1
1841	сих пор еще	1	1
1842	казусе с письмом	1	1
1843	в грустные минуты	1	1
1844	и все думала	1	1
1845	только характеры священны	1	1
1846	в своих инвективах	1	1
1847	в значительной степени	3	1
1848	обращая внимания на	1	1
1849	когда гуров взглянул	1	1
1850	зрителями собственного якобы	1	1
1851	за характером мотивированным	1	1
1852	раз ветер стих	1	1
1853	анекдотически-исповедальный смысл и	1	1
1854	припомнившаяся егору уравнивала	1	1
1855	приобретает немалый смысл	1	1
1856	тоже стал интересоваться	1	1
1857	любовь изменила их	1	1
1858	вновь как и	1	1
1859	он стоял и	1	1
1860	родители посылают любимой	1	1
1861	голос это от	1	1
1862	которое отнюдь не	1	1
1863	этого внимания к	1	1
1864	людей а не	1	1
1865	рассказ же о	1	1
1866	опубликованный петербургской газетой	1	1
1867	и т.п в	1	1
1868	ей мисюсь но	1	1
1869	филолог но служит	1	1
1870	поочередно сменяя друг	1	1
1871	томящая его любовь	1	1
1872	решил заговорить желая	1	1
1873	субъекта самоопределения при	1	1
1874	что он творец	1	1
1875	как ефимья при	1	1
1876	лечить н учить	1	1
1877	рассказа о жизни	1	1
1878	уже не годится	1	1
1879	обнаруживается ущербность земской	1	1
1880	происходит это главным	1	1
1881	казалось что сама	1	1
1882	коридорам и лестницам	1	1
1883	так и уникальному	1	1
1884	прямо как слепой	1	1
1885	церемонии не обращая	1	1
1886	сложа руки правда	1	1
1887	к робости неловкости	1	1
1888	своих виднейших представителей	1	1
1889	что можно сказать	1	1
1890	ему своей детскостью	1	1
1891	но не тождественные	1	1
