N	2gram	Vygotskiy_	Mirosoze
1308	идет о	1	1
1309	это знание	1	1
1310	последнее слово	1	1
1311	переходит на	1	1
1312	и гибель	1	1
1313	самой своей	2	1
1314	одного из	1	1
1315	оно должно	2	1
1316	для такого	1	1
1317	бесконечно важно	1	1
1318	в царство	1	1
1319	даже для	2	1
1320	это можно	1	1
1321	знает он	1	1
1322	таков же	1	1
1323	эту мысль	2	1
1324	слова в	3	1
1325	же в	2	1
1326	нет как	1	1
1327	к высшему	1	1
1328	многие другие	1	1
1329	должна сделать	1	1
1330	и прежде	1	1
1331	в области	19	1
1332	чем к	1	1
1333	нуждается в	3	1
1334	же это	1	1
1335	которая и	1	1
1336	это в	2	1
1337	что вся	1	1
1338	в мышлении	5	1
1339	как ему	1	1
1340	в целом	8	1
1341	и наконец	3	1
1342	что на	2	1
1343	научает нас	1	1
1344	совершается в	4	1
1345	сходство по	1	1
1346	можно только	2	1
1347	меньше чем	1	1
