N	2gram	Propp_Isto	Problemy
1326	с целью	2	1
1327	отражает не	1	1
1328	это сделали	1	1
1329	встречаются и	1	1
1330	тела и	1	1
1331	если это	4	1
1332	превращаются в	2	1
1333	далеко что	1	1
1334	на месте	2	1
1335	категорию и	1	1
1336	за свое	1	1
1337	есть что	1	1
1338	характер этого	1	1
1339	к которым	3	1
1340	в союзе	1	1
1341	для сознания	1	1
1342	чтоб он	1	1
1343	не входили	1	1
1344	мы но	1	1
1345	по разным	1	1
1346	и функций	1	1
1347	думают что	1	1
1348	сравнению с	2	1
1349	со стороны	3	1
1350	очень любят	1	1
1351	в следующей	1	1
1352	чтобы убедиться	1	1
1353	в каком	1	1
1354	на своем	1	1
1355	ничего общего	1	1
1356	он невидим	1	1
1357	будем рассматривать	1	1
1358	на тех	1	1
1359	расстановка действующих	1	1
1360	пусть ты	1	1
1361	о ты	1	1
1362	красный цвет	1	1
1363	он мог	1	1
1364	тот случай	1	1
1365	то здесь	1	1
1366	жизни является	1	1
1367	показать как	1	1
1368	такое положение	1	1
1369	только одно	1	1
1370	времени он	1	1
1371	нет ничего	3	1
1372	наконец и	1	1
1373	перехода из	1	1
1374	вот почему	3	1
1375	но тот	1	1
1376	и мне	1	1
1377	лишая его	1	1
1378	и разным	1	1
1379	что мы	5	1
1380	или этот	1	1
1381	в очень	2	1
1382	и видит	1	1
1383	несколько иной	1	1
1384	мое слово	1	1
1385	жили и	1	1
1386	вот бы	1	1
1387	своей основной	1	1
1388	и социальной	1	1
1389	это за	1	1
1390	относится к	3	1
1391	на основе	1	1
1392	и поэтому	1	1
1393	он часто	1	1
1394	это только	2	1
1395	в отдельности	3	1
1396	бы ему	1	1
1397	убить его	1	1
1398	перейдем к	1	1
1399	другой вопрос	1	1
1400	в середине	1	1
1401	для нее	2	1
1402	говорит только	1	1
1403	может поэтому	1	1
1404	они думают	1	1
1405	ну вот	1	1
1406	ощущается как	1	1
1407	своей работе	1	1
1408	от других	1	1
1409	и наиболее	1	1
1410	с очень	2	1
1411	этому не	1	1
1412	а те	1	1
1413	один а	1	1
1414	еще больше	1	1
1415	выражения как	1	1
1416	необходимо указать	1	1
1417	в совершенно	1	1
1418	он их	1	1
1419	тогда как	6	1
1420	может играть	1	1
1421	только это	1	1
1422	связанных с	4	1
1423	потому и	1	1
1424	имеем в	6	1
1425	сохраняет свою	1	1
1426	на более	1	1
1427	потом в	2	1
1428	меня под	1	1
1429	не совсем	5	1
1430	которые его	1	1
1431	событий в	1	1
1432	вообще имеет	1	1
1433	одна группа	1	1
1434	принадлежит к	4	1
1435	также очень	1	1
1436	тебе и	2	1
1437	только при	1	1
1438	то она	2	1
1439	этом так	1	1
1440	и лицо	1	1
1441	его силы	1	1
1442	они еще	1	1
1443	но если	2	1
1444	как недостаток	1	1
1445	это сделать	1	1
1446	одного порядка	1	1
1447	вера в	1	1
1448	мы еще	3	1
1449	характерные для	1	1
1450	они были	1	1
1451	нельзя говорить	1	1
1452	из этой	2	1
1453	тогда мы	1	1
1454	что автор	1	1
1455	нем происходит	1	1
1456	два вполне	1	1
1457	или просто	2	1
1458	находятся в	1	1
1459	стоит на	3	1
1460	в более	1	1
1461	можно собрать	2	1
1462	мы могли	1	1
1463	ему в	2	1
1464	о его	2	1
1465	берет на	2	1
1466	над всем	2	1
1467	ни с	1	1
1468	все так	1	1
1469	же становится	1	1
1470	и было	2	1
1471	ты был	1	1
1472	как у	2	1
1473	зависит от	1	1
1474	итак в	1	1
1475	в последней	1	1
1476	он делает	2	1
1477	почти как	1	1
1478	том числе	1	1
1479	у тебя	3	1
1480	он становится	2	1
1481	мы имеем	24	1
1482	или с	1	1
1483	или два	1	1
1484	в согласии	1	1
1485	же приводят	1	1
1486	суждение о	1	1
1487	он действует	1	1
1488	отцом и	1	1
1489	или совершенно	1	1
1490	то мы	3	1
1491	печки и	1	1
1492	нет мы	2	1
1493	иначе обстоит	1	1
1494	превратиться в	1	1
1495	таком случае	1	1
1496	мы находим	1	1
1497	видим не	1	1
1498	в ином	6	1
1499	даже смутные	1	1
1500	здесь можно	10	1
1501	нам важен	1	1
1502	это предположение	1	1
1503	в таких	3	1
1504	что ни	3	1
1505	другие же	1	1
1506	силу и	2	1
1507	и более	3	1
1508	в свои	1	1
1509	все знал	1	1
1510	как этот	1	1
1511	или иначе	1	1
1512	слились в	1	1
1513	есть разновидность	1	1
1514	входить в	1	1
1515	то к	1	1
1516	материал как	1	1
1517	одна комната	1	1
1518	отца по	1	1
1519	это еще	2	1
1520	глубоко в	1	1
1521	превращения в	1	1
1522	всегда лежит	1	1
1523	они могли	1	1
1524	он видел	1	1
1525	и другое	1	1
1526	вместить в	1	1
1527	чтобы быть	3	1
1528	очень много	3	1
1529	здесь гораздо	1	1
1530	ли ты	1	1
1531	сейчас увидим	1	1
1532	бы вам	1	1
1533	случаях когда	2	1
1534	эти две	1	1
1535	говорят о	2	1
1536	с сыном	1	1
1537	указывающие на	1	1
1538	заставить его	1	1
1539	перед собой	1	1
1540	перейти к	2	1
1541	в соединении	1	1
1542	на все	2	1
1543	нет у	1	1
1544	этого вопроса	1	1
1545	со своей	2	1
1546	в сюжет	1	1
1547	а становится	1	1
1548	не создает	1	1
1549	в новом	1	1
1550	именно эта	1	1
1551	по миру	1	1
1552	бы просто	1	1
1553	форма в	1	1
1554	вследствие чего	2	1
1555	человеком и	2	1
1556	говорит об	1	1
1557	ему как	3	1
1558	явления одного	1	1
1559	анализ этого	1	1
1560	действующие лица	2	1
1561	тем более	1	1
1562	руки и	2	1
1563	бы это	1	1
1564	этого места	1	1
1565	эти же	1	1
1566	следующей главе	1	1
1567	а на	5	1
1568	ко мне	2	1
1569	человека к	1	1
1570	сказать и	1	1
1571	чем же	1	1
1572	без всякой	1	1
1573	же деле	1	1
1574	выдает себя	1	1
1575	ко всему	1	1
1576	это конечно	1	1
1577	за то	1	1
1578	же из	1	1
1579	быть объяснены	1	1
1580	весь и	1	1
1581	зрения нашего	1	1
1582	для рассмотрения	1	1
1583	в разных	1	1
1584	является и	3	1
1585	на один	2	1
1586	такого отношения	1	1
1587	сам его	1	1
1588	самая функция	1	1
1589	действительно как	3	1
1590	две стороны	1	1
1591	другими словами	2	1
1592	ибо ее	1	1
1593	дома на	1	1
1594	его не	3	1
1595	д как	1	1
1596	здесь только	1	1
1597	а от	2	1
1598	здесь совершенно	1	1
1599	в новый	1	1
1600	обстоит дело	1	1
1601	миру подобно	1	1
1602	на другое	1	1
1603	средство а	1	1
1604	в несколько	2	1
1605	здесь это	1	1
1606	и может	1	1
1607	в человеческом	2	1
1608	она принадлежит	3	1
1609	тех же	2	1
1610	оказывается что	2	1
1611	у кого	1	1
1612	я иду	1	1
1613	первоначально как	1	1
1614	уже существующих	1	1
1615	это однако	1	1
1616	он здесь	1	1
1617	дать ему	1	1
1618	в это	1	1
1619	на уме	1	1
1620	ведет его	1	1
1621	уже очень	1	1
1622	чего она	1	1
1623	еще на	2	1
1624	которых они	1	1
1625	на это	4	1
1626	как из	1	1
1627	всего то	1	1
1628	показывает как	2	1
1629	говорит теперь	1	1
1630	хочет убить	2	1
1631	явление в	1	1
1632	которой можно	1	1
1633	почему не	1	1
1634	четыре дня	1	1
1635	что за	3	1
1636	где на	1	1
1637	них нет	1	1
1638	не верит	1	1
1639	правда все	1	1
1640	здесь к	1	1
1641	считает что	1	1
1642	имеет еще	1	1
1643	они результат	1	1
1644	мы сейчас	2	1
1645	по этому	2	1
1646	конечно совершенно	1	1
1647	происходит в	4	1
1648	в передаче	1	1
1649	дело конечно	1	1
1650	людей на	1	1
1651	мы слышим	1	1
1652	об этой	2	1
1653	когда герой	6	1
1654	в области	1	1
1655	и новые	2	1
1656	ли в	1	1
1657	много примеров	3	1
1658	на своих	1	1
1659	в глубине	1	1
1660	эти новые	2	1
1661	он действительно	1	1
1662	здесь они	2	1
1663	сделать их	1	1
1664	они приносят	1	1
1665	к богу	2	1
1666	в который	1	1
1667	гл ii	1	1
1668	есть не	2	1
1669	говорит не	2	1
1670	на ту	2	1
1671	они отвечают	1	1
1672	собрать их	1	1
1673	есть своего	1	1
