N	2gram	Potebnia_M	Analitik
1310	на таких	1	1
1311	не всю	1	1
1312	задолго до	1	1
1313	речи как	1	1
1314	происходит с	2	1
1315	сообщения мысли	2	1
1316	для них	2	1
1317	и делает	1	1
1318	употребление языка	1	1
1319	который ставит	1	1
1320	то с	1	1
1321	будет иметь	1	1
1322	его собственный	1	1
1323	на противоположные	1	1
1324	бытием но	1	1
1325	и вполне	2	1
1326	приблизился к	1	1
1327	не на	3	1
1328	они как	1	1
1329	как с	1	1
1330	они были	1	1
1331	что всегда	1	1
1332	такого же	2	1
1333	из сказанного	1	1
1334	мы понимаем	1	1
1335	говорящего и	2	1
1336	то на	4	1
1337	которые следует	2	1
1338	наблюдений над	1	1
1339	их и	2	1
1340	корней и	1	1
1341	явлений в	3	1
1342	этом месте	1	1
1343	любовь и	1	1
1344	пространство и	2	1
1345	с прежним	1	1
1346	не противоречит	3	1
1347	нами не	2	1
1348	том виде	1	1
1349	развития в	1	1
1350	мог найти	1	1
1351	ведущие к	1	1
1352	в малом	1	1
1353	быть понят	1	1
1354	во-вторых он	1	1
1355	то время	3	1
1356	и хотя	1	1
1357	другой как	1	1
1358	относятся к	2	1
1359	из тех	1	1
1360	в душевной	1	1
1361	зрения или	1	1
1362	как не	4	1
1363	наша цель	1	1
1364	вряд ли	2	1
1365	есть чувство	1	1
1366	мы ни	1	1
1367	и так	1	1
1368	состоит из	1	1
1369	фраза о	1	1
1370	в которых	2	1
1371	не приводит	1	1
1372	что звуки	1	1
1373	том смысле	7	1
1374	он есть	3	1
1375	том как	6	1
1376	которого не	1	1
1377	к человеку	1	1
1378	на их	2	1
1379	что вообще	2	1
1380	мы однако	1	1
1381	же есть	2	1
1382	аналогии с	1	1
1383	этот звук	4	1
1384	субъективности и	1	1
1385	без которых	1	1
1386	точность и	1	1
1387	над ним	1	1
1388	уже существует	1	1
1389	смысле что	2	1
1390	время жизни	1	1
1391	убедиться на	1	1
1392	а язык	1	1
1393	особенно для	1	1
1394	из человеческой	1	1
1395	из круга	1	1
1396	с человеком	1	1
1397	ни на	1	1
1398	нет никакой	1	1
1399	разные времена	2	1
1400	один ряд	1	1
1401	поэтому не	1	1
1402	вытекает из	3	1
1403	сливается с	1	1
1404	впоследствии не	1	1
1405	к сказанному	1	1
1406	об одном	1	1
1407	оба эти	2	1
1408	всеми остальными	1	1
1409	на том	2	1
1410	первой из	1	1
1411	это все	1	1
1412	со светом	1	1
1413	явления и	1	1
1414	обращенного к	1	1
1415	к разрешению	1	1
1416	с а	4	1
1417	людей как	1	1
1418	в современном	1	1
1419	и сказать	1	1
1420	слова и	7	1
1421	и уже	6	1
1422	обойтись без	1	1
1423	и теперь	1	1
1424	в вечной	1	1
1425	для меня	4	1
1426	только один	3	1
1427	то все	6	1
1428	занимает в	1	1
1429	и вся	1	1
1430	не могло	3	1
1431	значение для	1	1
1432	отношении к	1	1
1433	душа не	1	1
1434	зрение и	1	1
1435	этот переход	1	1
1436	переносит свое	1	1
1437	и об	1	1
1438	в действие	1	1
1439	более мы	2	1
1440	смысл в	1	1
1441	которое подобно	1	1
1442	ни были	3	1
1443	не тождественно	1	1
1444	если к	1	1
1445	уже известно	1	1
1446	в истории	8	1
1447	звуков в	3	1
1448	цели и	1	1
1449	в каком	7	1
1450	возвращаясь к	1	1
1451	например во	1	1
1452	есть необходимость	1	1
1453	связанных с	1	1
1454	имеем в	1	1
1455	на что	3	1
1456	слова были	2	1
1457	есть его	1	1
1458	между людьми	2	1
1459	что здесь	1	1
1460	человек должен	1	1
1461	и там	1	1
1462	переход от	2	1
1463	на внешние	2	1
1464	не совсем	3	1
1465	но всякий	1	1
1466	ее не	1	1
1467	событий в	1	1
1468	если мы	5	1
1469	по народному	1	1
1470	не за	1	1
1471	всех остальных	1	1
1472	их с	1	1
1473	нельзя в	3	1
1474	в образе	1	1
1475	только при	3	1
1476	и появляется	1	1
1477	рода в	1	1
1478	с духом	4	1
1479	бы сказать	1	1
1480	того с	1	1
1481	удовольствием и	1	1
1482	последней в	1	1
1483	извне то	1	1
1484	всего данного	1	1
1485	где оно	2	1
1486	языка а	3	1
1487	всего к	1	1
1488	языка но	3	1
1489	со словом	4	1
1490	значительнее чем	1	1
1491	не одну	2	1
1492	не видит	1	1
1493	даже для	1	1
1494	его личным	1	1
1495	ожидать от	2	1
1496	так называемое	1	1
1497	друг друга	6	1
1498	из него	3	1
1499	что одно	2	1
1500	и произведение	1	1
1501	не будучи	1	1
1502	ставит его	1	1
1503	сомнения в	1	1
1504	внешнее и	1	1
1505	д и	2	1
1506	данной системы	1	1
1507	по произволу	1	1
1508	человека но	1	1
1509	и быть	1	1
1510	единство в	1	1
1511	он должен	2	1
1512	прийти к	1	1
1513	могли быть	1	1
1514	открытие и	1	1
1515	к лицу	1	1
1516	по мнению	4	1
1517	именно к	1	1
1518	во внешних	1	1
1519	нам известно	1	1
1520	проникает в	1	1
1521	творчества не	1	1
1522	но оно	3	1
1523	но на	3	1
1524	в более	4	1
1525	дойти до	1	1
1526	что оно	5	1
1527	и многие	1	1
1528	содержания а	1	1
1529	равно и	2	1
1530	общего содержания	1	1
1531	ничем не	2	1
1532	подобно всем	1	1
1533	многих других	2	1
1534	под словом	1	1
1535	не во	3	1
1536	можно подумать	1	1
1537	этот процесс	1	1
1538	по сходству	1	1
1539	сам он	1	1
1540	того как	12	1
1541	взаимодействиях с	1	1
1542	противоречия что	1	1
1543	слово а	2	1
1544	не одни	1	1
1545	одна и	1	1
1546	него ничего	1	1
1547	и другая	2	1
1548	бы на	1	1
1549	силы не	2	1
1550	к первой	2	1
1551	субъективности в	1	1
1552	в формах	3	1
1553	связь в	1	1
1554	деле не	1	1
1555	не достигает	2	1
1556	от людей	1	1
1557	нее как	2	1
1558	этих слов	1	1
1559	что собственно	1	1
1560	то мы	4	1
1561	всем с	1	1
1562	сознания и	2	1
1563	лицом к	1	1
1564	этим именем	1	1
1565	многими другими	1	1
1566	возможно только	6	1
1567	должно предшествовать	1	1
1568	слова а	3	1
1569	что каждый	1	1
1570	сила не	1	1
1571	поэтому оно	2	1
1572	есть уже	4	1
1573	и постоянно	1	1
1574	при виде	3	1
1575	как история	1	1
1576	бы для	2	1
1577	от друга	3	1
1578	отказаться от	1	1
1579	содержание в	1	1
1580	с чисто	1	1
1581	значение только	1	1
1582	и представления	1	1
1583	когда оно	1	1
1584	слова которые	1	1
1585	скорее в	1	1
1586	существует как	1	1
1587	мифа и	1	1
1588	за этим	1	1
1589	даже на	1	1
1590	на нее	2	1
1591	можно быть	1	1
1592	было для	1	1
1593	было в	1	1
1594	этого нельзя	1	1
1595	виду что	2	1
1596	это возможно	1	1
1597	и другое	7	1
1598	не могли	2	1
1599	язык может	2	1
1600	нередко случается	1	1
1601	мнения о	2	1
1602	фактам но	1	1
1603	в уме	1	1
1604	как она	3	1
1605	не подлежит	1	1
1606	помнить что	6	1
1607	если и	3	1
1608	может только	1	1
1609	виде в	1	1
1610	свет не	1	1
1611	а их	1	1
1612	как можно	1	1
1613	звук или	1	1
1614	понимание не	1	1
1615	языка по	2	1
1616	следует сказать	2	1
1617	как ее	1	1
1618	предполагает его	1	1
1619	правильное определение	1	1
1620	рука от	1	1
1621	уединении а	1	1
1622	мы находим	3	1
1623	нисколько не	2	1
1624	но уже	2	1
1625	мысль об	1	1
1626	форма в	1	1
1627	себя или	1	1
1628	для которого	1	1
1629	в каждой	1	1
1630	вследствие чего	1	1
1631	единство и	1	1
1632	за его	1	1
1633	а так	4	1
1634	и вообще	5	1
1635	справедливо говорит	1	1
1636	на присутствие	1	1
1637	акте понимания	1	1
1638	принять и	1	1
1639	своих слов	2	1
1640	на них	1	1
1641	судьба дала	1	1
1642	части речи	1	1
1643	но его	1	1
1644	совмещает в	1	1
1645	самый предмет	2	1
1646	предположить что	1	1
1647	когда по	1	1
1648	в г	2	1
1649	ними нет	1	1
1650	минуту он	1	1
1651	том случае	1	1
1652	как предмета	1	1
1653	подумать что	1	1
1654	также что	2	1
1655	в односложных	1	1
1656	и других	6	1
1657	ожидания и	3	1
1658	вероятно не	1	1
1659	наука о	1	1
1660	каждая из	1	1
1661	а его	3	1
1662	на свои	2	1
1663	усомниться в	1	1
1664	случае если	1	1
1665	человека только	1	1
1666	впечатления в	1	1
1667	и утверждение	1	1
1668	чужого языка	1	1
1669	могут служить	1	1
1670	достаточного основания	1	1
1671	в самых	2	1
1672	на мысль	3	1
1673	если понятие	1	1
1674	который мы	2	1
1675	существует независимо	1	1
1676	здесь только	1	1
1677	для поддержания	1	1
1678	как перед	1	1
1679	человек всегда	1	1
1680	собою как	2	1
1681	остаются вне	2	1
1682	нельзя назвать	1	1
1683	есть нечто	7	1
1684	будем рассматривать	1	1
1685	есть как	2	1
1686	есть всегда	2	1
1687	но она	3	1
1688	наоборот в	1	1
1689	который служит	1	1
1690	дает им	1	1
1691	в науке	1	1
1692	но такое	2	1
1693	отношений между	5	1
1694	в трех	1	1
1695	перед трудностью	1	1
1696	факт что	1	1
1697	стороны его	1	1
1698	желтый и	1	1
1699	и своя	1	1
1700	даже при	3	1
1701	стороны и	3	1
1702	до появления	1	1
1703	только то	3	1
1704	и нередко	1	1
1705	которую я	1	1
1706	или как	2	1
1707	так когда	1	1
1708	при всем	1	1
1709	на смерть	1	1
1710	признать что	1	1
1711	разумеется в	1	1
1712	это его	1	1
1713	одни из	1	1
1714	единство их	1	1
1715	этого не	2	1
1716	над собою	3	1
1717	имело бы	1	1
1718	иначе в	1	1
1719	что можно	3	1
1720	гегелевское определение	1	1
1721	к ней	3	1
1722	что если	7	1
1723	по всей	2	1
1724	со своими	1	1
1725	может вполне	1	1
1726	требует для	1	1
1727	действительности не	2	1
1728	не сама	1	1
1729	впечатления не	2	1
1730	в другую	2	1
1731	выражения в	1	1
1732	внутреннее и	1	1
1733	этом и	1	1
1734	связи между	2	1
1735	вместо ожидаемого	1	1
1736	обращаться к	1	1
1737	в голову	1	1
1738	друг от	3	1
1739	низкой степени	1	1
1740	никому не	1	1
1741	между лицом	1	1
1742	таком воззрении	1	1
1743	язык в	8	1
1744	во-первых не	1	1
1745	с предметом	1	1
1746	есть непосредственное	1	1
1747	б с	1	1
1748	себя а	2	1
1749	в виде	1	1
1750	заключен в	2	1
1751	следует обозначить	1	1
1752	времена и	1	1
1753	себе еще	1	1
1754	черный цвет	1	1
1755	не отвечает	1	1
1756	если на	1	1
1757	когда наконец	1	1
1758	как представляется	1	1
1759	ли может	1	1
1760	не это	1	1
1761	в лице	1	1
1762	само по	6	1
1763	вытекают из	3	1
1764	знания и	1	1
1765	для другого	1	1
1766	прорывается в	1	1
1767	себе а	1	1
