N	2gram	Propp_Isto	Psycholo
1323	именно здесь	1	2
1324	роль что	1	2
1325	прямо не	2	2
1326	на тот	2	2
1327	между этими	1	2
1328	деле и	1	2
1329	учение о	1	2
1330	есть та	2	2
1331	это знает	1	2
1332	основано на	1	2
1333	следовательно и	1	2
1334	внести в	1	2
1335	должно было	2	2
1336	вот на	1	2
1337	и стоит	1	2
1338	находит свое	1	2
1339	который является	1	2
1340	и цель	1	2
1341	так или	2	2
1342	для этой	2	2
1343	явление то	1	2
1344	не приходится	1	2
1345	ту или	1	2
1346	дальше мы	1	2
1347	очень мало	1	2
1348	в которое	3	2
1349	всегда имеет	1	2
1350	друг другу	1	2
1351	в достаточной	2	2
1352	одновременно в	1	2
1353	ей не	1	2
1354	он создает	1	2
1355	дает ему	2	2
1356	видим и	4	2
1357	можно только	1	2
1358	нечего и	1	2
1359	живет в	2	2
1360	что цель	1	2
1361	относятся к	1	2
1362	в науке	1	2
1363	как воплощение	1	2
1364	когда его	1	2
1365	это была	1	2
1366	и вновь	1	2
1367	такой силой	1	2
1368	другое что	1	2
1369	не видим	1	2
1370	поэтому и	1	2
1371	широкое и	1	2
1372	отличаются от	1	2
1373	до этого	1	2
1374	однако что	1	2
1375	в моем	1	2
1376	дано только	1	2
1377	как при	1	2
1378	он будет	2	2
1379	так вот	1	2
1380	и силы	1	2
1381	как о	1	2
1382	к самым	1	2
1383	от его	2	2
1384	эта причина	1	2
1385	своей жизни	1	2
1386	этом ничего	1	2
1387	говоря и	1	2
1388	почти никогда	1	2
1389	того самого	1	2
1390	все три	1	2
1391	язык и	1	2
1392	ни у	1	2
1393	тех же	2	2
1394	смерти и	2	2
1395	задний план	1	2
1396	не играет	1	2
1397	не знаю	3	2
1398	при всех	1	2
1399	которая сама	1	2
1400	вводится в	1	2
1401	борьбу и	1	2
1402	видим таким	1	2
1403	он есть	1	2
1404	она все	1	2
1405	много в	2	2
1406	но именно	1	2
1407	можем обнаружить	1	2
1408	легко может	1	2
1409	просто на	1	2
1410	наконец он	1	2
1411	власть над	8	2
1412	друг друга	2	2
1413	через реку	1	2
1414	вывести из	1	2
1415	мы возьмем	1	2
1416	суть дела	1	2
1417	на время	1	2
1418	этот процесс	1	2
1419	о человеке	1	2
1420	наблюдение что	1	2
1421	который бы	1	2
1422	от анализа	1	2
1423	указание на	1	2
1424	разница в	1	2
1425	со своим	4	2
1426	на одной	1	2
1427	на которой	1	2
1428	идет с	1	2
1429	а о	1	2
1430	должны признать	1	2
1431	на героя	2	2
1432	достаточно сослаться	1	2
1433	а если	3	2
1434	не имеющего	1	2
1435	он обещает	1	2
1436	это происходит	4	2
1437	как ее	1	2
1438	в воде	2	2
1439	рассказывается в	1	2
1440	же к	1	2
1441	ли в	1	2
1442	туда и	1	2
1443	другими словами	3	2
1444	как уже	1	2
1445	место из	1	2
1446	другим и	1	2
1447	только у	2	2
1448	зверей в	1	2
1449	что из	4	2
1450	от животного	1	2
1451	в книге	5	2
1452	более сильным	1	2
1453	над его	1	2
1454	это когда	1	2
1455	бы он	1	2
1456	и пытается	1	2
1457	и значения	1	2
1458	к новому	1	2
1459	таким же	2	2
1460	на ту	2	2
1461	все было	1	2
1462	он пользуется	1	1
1463	более не	1	1
1464	было так	1	1
1465	он приходит	1	1
1466	можно заметить	1	1
1467	в играх	1	1
1468	заметим что	2	1
1469	или он	6	1
1470	а другие	1	1
1471	знаем как	1	1
1472	не прекращается	2	1
1473	в испытании	1	1
1474	лесу у	1	1
1475	когда не	1	1
1476	не видели	1	1
1477	не связан	1	1
1478	потом уже	1	1
1479	в египетской	1	1
1480	животным и	2	1
1481	в черный	1	1
1482	каких условиях	1	1
1483	почему по	1	1
1484	объяснить его	1	1
1485	представлений о	4	1
1486	только тот	1	1
1487	есть одновременно	1	1
1488	но почему-то	1	1
1489	там что	1	1
1490	основывается на	1	1
1491	кажется мне	1	1
1492	это делают	1	1
1493	имеет никаких	1	1
1494	в углах	1	1
1495	и уничтожил	1	1
1496	другое есть	1	1
1497	мы начнем	1	1
1498	героя как	1	1
1499	относится и	1	1
1500	некоторые другие	2	1
1501	этот элемент	1	1
1502	общее положение	1	1
1503	удовольствия теория	1	1
1504	см в	2	1
1505	выражено в	2	1
1506	эти черты	1	1
1507	развития но	1	1
1508	общий и	1	1
1509	похож на	1	1
1510	только через	3	1
1511	может сделать	1	1
1512	можно еще	1	1
1513	что говорят	1	1
1514	таких случаев	3	1
1515	предмета и	1	1
1516	что должны	1	1
1517	из героев	1	1
1518	другие исследователи	1	1
1519	этой стороны	4	1
1520	не его	2	1
1521	других так	1	1
1522	скрывается в	1	1
1523	это делалось	1	1
1524	этого характера	1	1
1525	основа этого	2	1
1526	чтобы лучше	1	1
1527	направлено к	1	1
1528	можем видеть	1	1
1529	первый взгляд	5	1
1530	женщин и	1	1
1531	очень большую	1	1
1532	отрицать и	1	1
1533	и пришли	2	1
1534	ситуации в	1	1
1535	герой все	2	1
1536	у такого	1	1
1537	с полным	1	1
1538	только две	1	1
1539	то этот	1	1
1540	именно такое	2	1
1541	разница здесь	1	1
1542	гонится за	1	1
1543	за исключением	1	1
1544	в приведенных	3	1
1545	именно этим	1	1
1546	в лесу	3	1
1547	для разрешения	1	1
1548	меня на	3	1
1549	другое значение	1	1
1550	но эти	3	1
1551	поэтому если	1	1
1552	можем назвать	1	1
1553	характер в	2	1
1554	ее если	1	1
1555	этой связи	2	1
1556	видит перед	1	1
1557	быть названо	1	1
1558	забудем что	1	1
1559	же эта	1	1
1560	собственно не	3	1
1561	видим какие	1	1
1562	позади себя	1	1
1563	литературе нет	1	1
1564	он представляется	2	1
1565	здесь оно	1	1
1566	от своей	1	1
1567	материала по	3	1
1568	что два	1	1
1569	себе в	3	1
1570	за рамки	1	1
1571	так называемых	1	1
1572	за тридевять	8	1
1573	уже указывалось	1	1
1574	это вытекает	2	1
1575	меч и	1	1
1576	его существенную	1	1
1577	на могиле	1	1
1578	что отношение	1	1
1579	он так	1	1
1580	сплошь из	1	1
1581	ключ к	1	1
1582	это позволяет	1	1
1583	той обстановки	1	1
1584	случаев что	1	1
1585	именно так	1	1
1586	царства и	4	1
1587	эти вопросы	1	1
1588	увидим в	1	1
1589	же формы	1	1
1590	его потому	1	1
1591	в лоб	3	1
1592	в непосредственной	1	1
1593	тогда говорит	1	1
1594	по одной	1	1
1595	д т	1	1
1596	его роль	1	1
1597	не будут	2	1
1598	это животное	1	1
1599	того можно	1	1
1600	узнать ее	1	1
1601	важно что	1	1
1602	могли объяснить	1	1
1603	из такого	1	1
1604	и подобные	1	1
1605	так возникает	1	1
1606	это настолько	1	1
1607	образом на	1	1
1608	на дне	1	1
1609	три совершенно	1	1
1610	совершенно иными	1	1
1611	однако из	1	1
1612	к их	1	1
1613	апогея в	1	1
1614	ниже мы	1	1
1615	этом все	1	1
1616	похожи на	1	1
1617	это сходство	1	1
1618	которая из	1	1
1619	реке но	1	1
1620	его дочь	1	1
1621	что этого	1	1
1622	формам мы	1	1
1623	ясна в	1	1
1624	при переходе	3	1
1625	еще больше	1	1
1626	производит не	1	1
1627	сюжет не	1	1
1628	которых как	1	1
1629	однако этот	1	1
1630	почему в	1	1
1631	и скрывается	1	1
1632	же неверно	1	1
1633	объяснение этому	1	1
1634	она или	1	1
1635	того какое	1	1
1636	или иную	1	1
1637	и неожиданный	1	1
1638	часто он	1	1
1639	этого объяснения	1	1
1640	под звуки	1	1
1641	именно во	1	1
1642	ли и	2	1
1643	в котле	1	1
1644	воспринимается как	1	1
1645	этому случаю	1	1
1646	различных формах	1	1
1647	же значение	1	1
1648	еще очень	1	1
1649	на себя	3	1
1650	в древнейшем	1	1
1651	этого можно	1	1
1652	что заставляет	2	1
1653	очень ясно	4	1
1654	того момента	1	1
1655	их он	1	1
1656	места где	1	1
1657	не вытекает	1	1
1658	с отцом	1	1
1659	а здесь	1	1
1660	которое и	1	1
1661	д то	1	1
1662	здесь кстати	1	1
1663	женщина и	1	1
1664	герой в	2	1
1665	связь со	2	1
1666	иногда не	1	1
1667	которое нужно	1	1
1668	найдем его	1	1
1669	двойственный характер	1	1
1670	к утверждению	2	1
1671	а герой	1	1
1672	упоминается о	1	1
1673	причем эти	1	1
1674	я на	1	1
1675	холодом и	1	1
1676	они к	1	1
1677	в яму	1	1
1678	я в	1	1
1679	есть признак	1	1
1680	на сто	1	1
1681	противоположность в	1	1
1682	и питье	1	1
1683	образом это	1	1
1684	свое место	2	1
1685	или это	2	1
1686	него есть	3	1
1687	и книга	1	1
1688	случаев в	3	1
1689	это чрезвычайно	1	1
1690	две формы	2	1
1691	три раза	2	1
1692	когда ты	1	1
1693	теперь уже	2	1
1694	которые и	1	1
1695	говорится и	1	1
1696	есть так	1	1
1697	и обеспечивает	1	1
1698	еще яснее	4	1
1699	не стоят	1	1
1700	он стал	2	1
1701	которое очень	1	1
1702	к такой	1	1
1703	оно нам	1	1
1704	чтобы клевать	1	1
1705	др в	1	1
1706	языке и	1	1
1707	доходит до	3	1
1708	вот в	2	1
1709	объяснение может	1	1
1710	меняется и	1	1
1711	имеет характер	2	1
1712	опять к	1	1
1713	нечто вроде	4	1
1714	явлением и	1	1
1715	что никакого	1	1
1716	возможно что	4	1
1717	что во	2	1
1718	совершенно особый	1	1
1719	оно имеет	1	1
1720	но есть	5	1
1721	отделено от	2	1
1722	хлеб и	1	1
1723	в общих	1	1
1724	них не	1	1
1725	случаях эта	1	1
1726	узнаем в	1	1
1727	был в	2	1
1728	начало от	1	1
1729	выстрелить из	2	1
1730	события именно	1	1
1731	которое на	1	1
1732	историческое развитие	1	1
1733	два события	1	1
1734	из-за этого	1	1
1735	который был	1	1
1736	таких примеров	1	1
1737	раньше чем	4	1
1738	которая и	1	1
1739	своего рода	7	1
1740	состоянии оно	1	1
1741	мире и	1	1
1742	это говорит	1	1
1743	имеет совсем	1	1
1744	теряет свои	1	1
1745	и способность	1	1
1746	он бежит	1	1
1747	к лицу	1	1
1748	он уже	1	1
1749	их под	1	1
1750	тебя тогда	1	1
1751	часто не	1	1
1752	также что	1	1
1753	королем и	1	1
1754	картину оказывается	1	1
1755	не получаем	1	1
1756	большую роль	1	1
1757	объявляют что	1	1
1758	сказать даже	1	1
1759	дела в	1	1
1760	в картине	2	1
1761	задач которые	1	1
1762	его во	1	1
1763	такое толкование	1	1
1764	по двум	1	1
1765	с тобой	1	1
1766	яснее это	1	1
1767	и наш	1	1
1768	совершенно так	1	1
1769	более раннему	1	1
1770	превращаться в	1	1
1771	не живет	1	1
1772	вот и	2	1
1773	на месте	1	1
1774	и пусть	1	1
1775	сочетание с	1	1
1776	только там	2	1
1777	относящиеся к	1	1
1778	и они	2	1
1779	сила и	1	1
1780	но наш	1	1
1781	конфликт между	1	1
1782	этом нет	1	1
1783	этот образ	2	1
1784	которого не	1	1
1785	языка так	1	1
1786	представляется в	1	1
1787	на другие	1	1
1788	не входит	1	1
1789	но оно	3	1
1790	задачи он	2	1
1791	не подходит	1	1
1792	он впадает	1	1
1793	как часть	1	1
1794	к нашему	1	1
1795	характер его	1	1
1796	что совсем	1	1
1797	и пр	2	1
1798	прямой зависимости	1	1
1799	своей собственной	1	1
1800	часто совпадают	1	1
1801	него герой	1	1
1802	зависимости между	1	1
1803	героем и	2	1
1804	ли у	1	1
1805	вызывает некоторое	1	1
1806	так называемым	1	1
1807	не сам	1	1
1808	есть оно	1	1
1809	веселовский в	1	1
1810	работе о	1	1
1811	вы говорите	1	1
1812	одна сторона	1	1
1813	важны для	1	1
1814	и наиболее	1	1
1815	он пришел	1	1
1816	весьма вероятно	1	1
1817	частности и	1	1
1818	в мир	1	1
1819	получает от	1	1
1820	и земли	1	1
1821	тогда как	4	1
1822	жизни на	1	1
1823	не представляет	5	1
1824	связанных с	1	1
1825	не встречается	1	1
1826	не забудем	1	1
1827	верно если	1	1
1828	в сказке	57	1
1829	герою с	1	1
1830	между супругами	2	1
1831	сделать из	1	1
1832	место единственная	1	1
1833	начиная с	2	1
1834	самого героя	1	1
1835	к объяснению	1	1
1836	говорит когда	1	1
1837	другие предметы	1	1
1838	затем они	1	1
1839	в ряд	3	1
1840	не имели	1	1
1841	чтобы все	2	1
1842	живут только	1	1
1843	в высокой	1	1
1844	не имел	2	1
1845	пользуется и	1	1
1846	в мировой	1	1
1847	тем очень	1	1
1848	оно развито	1	1
1849	нет больше	1	1
1850	прямой связи	2	1
1851	от труда	1	1
1852	новый и	1	1
1853	общественное мнение	1	1
1854	выражены в	1	1
1855	смерть и	1	1
1856	стоит на	3	1
1857	на челе	2	1
1858	на языке	1	1
1859	и злая	2	1
1860	применение в	1	1
1861	у воды	1	1
1862	он вспоминает	1	1
1863	пришли к	3	1
1864	было особенно	1	1
1865	богом и	1	1
1866	сам он	3	1
1867	делает их	1	1
1868	и ты	1	1
1869	случаев когда	1	1
1870	она считала	1	1
1871	несколько отдельных	1	1
1872	или когда	3	1
1873	души не	1	1
1874	для всего	1	1
1875	а это	1	1
1876	не решается	1	1
1877	обстановки в	1	1
1878	нам еще	1	1
1879	то самое	2	1
1880	не содержит	2	1
1881	на дереве	1	1
1882	все та	1	1
1883	но дает	1	1
1884	в вопрос	1	1
1885	для испытания	1	1
1886	силу и	3	1
1887	вне этого	1	1
1888	представлений с	1	1
1889	ее к	2	1
1890	уже достаточно	1	1
1891	задач и	2	1
1892	это всегда	1	1
1893	он сделал	1	1
1894	иногда и	1	1
1895	в свои	3	1
1896	здесь ясно	1	1
1897	приводит нас	2	1
1898	ему при	1	1
1899	есть акт	1	1
1900	можно считать	1	1
1901	делается все	1	1
1902	признаки и	1	1
1903	месяца и	1	1
1904	чтобы ответить	1	1
1905	гораздо ярче	1	1
1906	можно предположить	3	1
1907	если и	1	1
1908	или даже	3	1
1909	день свадьбы	1	1
1910	становится понятным	1	1
1911	другом месте	2	1
1912	обречены на	1	1
1913	далеко еще	1	1
1914	однако это	1	1
1915	случай который	1	1
1916	нет у	1	1
1917	что например	1	1
1918	достаточной степени	2	1
1919	и мягкие	1	1
1920	людям и	1	1
1921	случай этот	1	1
1922	свою противоположность	1	1
1923	которая еще	1	1
1924	его еще	1	1
1925	убеждают нас	1	1
1926	стоит и	1	1
1927	но этим	1	1
1928	из способов	1	1
1929	тобой я	1	1
1930	тексте мы	1	1
1931	же от	1	1
1932	в народе	3	1
1933	а его	3	1
1934	по дороге	3	1
1935	мы этой	1	1
1936	и гармония	1	1
1937	до бесконечности	1	1
1938	и поражает	1	1
1939	на ловлю	1	1
1940	здесь можно	6	1
1941	уже только	1	1
1942	корни и	1	1
1943	в китае	3	1
1944	время боя	4	1
1945	однако ни	1	1
1946	в чужие	1	1
1947	а по	2	1
1948	есть и	6	1
1949	форма есть	1	1
1950	или другого	1	1
1951	здесь это	1	1
1952	но дело	1	1
1953	ним не	1	1
1954	них всегда	1	1
1955	на смерть	1	1
1956	элементы и	1	1
1957	его места	1	1
1958	случае у	1	1
1959	найти много	1	1
1960	не самым	1	1
1961	существу в	1	1
1962	сказке как	2	1
1963	такого толкования	1	1
1964	во многом	1	1
1965	нам необходимо	1	1
1966	и ясный	1	1
1967	не похожи	1	1
1968	это видно	2	1
1969	имеет еще	1	1
1970	делают то	1	1
1971	то новое	1	1
1972	его до	1	1
1973	другой и	2	1
1974	не представляют	1	1
1975	происходит в	3	1
1976	дело конечно	1	1
1977	право на	5	1
1978	их на	2	1
1979	с первых	1	1
1980	дочь и	5	1
1981	в требовании	1	1
1982	однако все	2	1
1983	он наконец	1	1
1984	день после	1	1
1985	некоторые черты	2	1
1986	племени а	1	1
1987	туман и	1	1
1988	строя и	2	1
1989	и попытка	1	1
1990	раз мы	1	1
1991	этом очень	1	1
1992	свое начало	2	1
1993	они их	1	1
1994	высказывается и	1	1
1995	религии и	1	1
1996	не единственный	1	1
1997	чтобы дать	1	1
1998	он находился	1	1
1999	можно и	1	1
2000	самого себя	2	1
2001	с кладбища	1	1
2002	отца это	1	1
2003	стоят в	2	1
2004	есть знак	2	1
2005	она всегда	1	1
2006	или по	1	1
2007	глаза и	1	1
2008	силы на	1	1
2009	ссылаясь на	1	1
2010	этот момент	1	1
2011	их было	1	1
2012	задачей и	1	1
2013	играет с	1	1
2014	это обычно	1	1
2015	это объяснение	1	1
2016	которой они	2	1
2017	всего мы	1	1
2018	через который	1	1
2019	то не	5	1
2020	мы следовательно	1	1
2021	то ли	2	1
2022	по мере	1	1
2023	долгое время	1	1
2024	да не	1	1
2025	а там	2	1
2026	этого на	1	1
2027	можем заключить	1	1
2028	он имеет	2	1
2029	а она	5	1
2030	элементы в	1	1
2031	значения но	1	1
2032	а того	1	1
2033	морю и	1	1
2034	на связь	2	1
2035	нуждается ни	1	1
2036	случай не	1	1
2037	не сказано	2	1
2038	но далеко	1	1
2039	героя ниже	1	1
2040	правда в	1	1
2041	нами также	1	1
2042	уже выше	7	1
2043	если кто	2	1
2044	начинается с	4	1
2045	прямо а	1	1
2046	а именно	12	1
2047	чтобы доказать	1	1
2048	нам уже	1	1
2049	в одно	2	1
2050	другой части	1	1
2051	а последний	1	1
2052	считают это	1	1
2053	поставить вопрос	1	1
2054	в обстановке	1	1
2055	иногда сам	1	1
2056	мужик и	1	1
2057	определяется не	1	1
2058	во-первых в	1	1
2059	всякого рода	1	1
2060	в дальнейшем	3	1
2061	и тонкий	1	1
2062	у которых	1	1
2063	между героем	2	1
2064	что связано	1	1
2065	здесь достаточно	1	1
2066	в первую	8	1
2067	ответить на	2	1
2068	не прямо	1	1
2069	лицом и	1	1
2070	он играет	1	1
2071	по тем	1	1
2072	восходит к	3	1
2073	описывается как	3	1
2074	так для	1	1
2075	превратившись в	1	1
2076	была его	1	1
2077	платок и	1	1
2078	начиная от	2	1
2079	здесь у	1	1
2080	этом мы	2	1
2081	входит в	1	1
2082	не должен	1	1
2083	еще почти	1	1
2084	уже было	1	1
2085	стороны она	2	1
2086	самые яркие	1	1
2087	в различных	3	1
2088	обращаясь к	1	1
2089	самый факт	1	1
2090	но объяснить	1	1
2091	этим не	2	1
2092	смотрят на	1	1
2093	тому на	1	1
2094	здесь имеет	1	1
2095	на море	1	1
2096	жил и	1	1
2097	мотив и	1	1
2098	знает о	1	1
2099	этого мира	2	1
2100	сказать относительно	1	1
2101	установить что	2	1
2102	самом начале	1	1
2103	носит характер	1	1
2104	и заставил	1	1
2105	можем предположить	2	1
2106	сказано только	1	1
2107	виде это	1	1
2108	чтобы они	1	1
2109	духа и	1	1
2110	в мировом	1	1
2111	имеет по	1	1
2112	есть противоречие	1	1
2113	стороны оно	1	1
2114	тех задач	1	1
2115	момент в	1	1
2116	но отсюда	1	1
2117	задач в	4	1
2118	этого становится	1	1
2119	связанное с	1	1
2120	где все	1	1
2121	в связь	1	1
2122	дает возможность	1	1
2123	что имеет	1	1
2124	же представления	1	1
2125	должны его	1	1
2126	героя не	1	1
2127	ее как	2	1
2128	стороны для	1	1
2129	там не	1	1
2130	ум и	1	1
2131	стороны к	1	1
2132	следует отметить	1	1
2133	то оно	1	1
2134	существу и	1	1
2135	мы как	1	1
2136	случайно с	1	1
2137	ее отца	2	1
2138	жить в	3	1
2139	имеют в	1	1
2140	не видел	2	1
2141	очень далеко	1	1
2142	подходит под	1	1
2143	тогда они	1	1
2144	какой-то другой	1	1
2145	прийти к	1	1
2146	от задачи	1	1
2147	него самого	2	1
2148	образ в	1	1
2149	далеко за	1	1
2150	чтобы иметь	1	1
2151	длинный список	1	1
2152	и через	2	1
2153	и этим	7	1
2154	теперь душа	1	1
2155	легко можем	1	1
2156	должен выбрать	1	1
2157	известна в	1	1
2158	его побеждает	1	1
2159	ничего специфически	1	1
2160	их заранее	1	1
2161	по содержанию	2	1
2162	вышел на	2	1
2163	и небесного	1	1
2164	что момент	1	1
2165	что вы	2	1
2166	бывает очень	1	1
2167	положение и	1	1
2168	не их	1	1
2169	они представляют	2	1
2170	исходит от	1	1
2171	положения вещей	1	1
2172	не осуществляется	1	1
2173	и посмотрим	1	1
2174	все наше	1	1
2175	как его	2	1
2176	с представлением	2	1
2177	в глубокую	1	1
2178	начал с	1	1
2179	происходит и	3	1
2180	вопрос почему	1	1
2181	она стремится	1	1
2182	также в	1	1
2183	мы стоим	1	1
2184	самый акт	1	1
2185	между прочим	3	1
2186	долго и	2	1
2187	с женщиной	1	1
2188	найдем достаточно	1	1
2189	выше мы	4	1
2190	и посылает	1	1
2191	всей той	1	1
2192	и станет	2	1
2193	при которых	2	1
2194	и царство	1	1
2195	на составные	1	1
2196	этого требует	1	1
2197	всех народов	1	1
2198	выше если	1	1
2199	старости и	1	1
2200	он склонен	1	1
2201	всех своих	1	1
2202	никакой загадки	1	1
2203	является сам	1	1
2204	даже там	2	1
2205	не имеющие	1	1
2206	же всегда	1	1
2207	вообще с	1	1
2208	которые ссылается	1	1
2209	которых в	1	1
2210	с матерью	1	1
2211	играет роль	1	1
2212	без сомнения	1	1
2213	в нечто	1	1
2214	вон и	1	1
2215	в специальной	1	1
2216	самый процесс	1	1
2217	для наших	1	1
2218	всегда только	1	1
2219	отношение между	1	1
2220	он также	3	1
2221	огромное количество	2	1
2222	подробное описание	1	1
2223	вспомним что	2	1
2224	представление как	1	1
2225	сравнительно с	1	1
2226	в наших	1	1
2227	в землю	1	1
2228	видна все	1	1
2229	свое объяснение	1	1
2230	это вопрос	1	1
2231	не говорится	3	1
2232	одно с	1	1
2233	этому противоречит	1	1
2234	что ты	1	1
2235	ясно так	1	1
2236	однако когда	1	1
2237	части в	1	1
2238	их к	1	1
2239	есть вместе	1	1
2240	всех сторон	1	1
2241	но ничего	1	1
2242	же случай	1	1
2243	сторону и	1	1
2244	он показывает	7	1
2245	§ и	1	1
2246	и непонятной	1	1
2247	сведения о	1	1
2248	если они	4	1
2249	см а	1	1
2250	основываясь на	1	1
2251	в немецком	1	1
2252	которые были	1	1
2253	бы продолжить	1	1
2254	но вот	2	1
2255	за себя	1	1
2256	много для	1	1
2257	нет не	1	1
2258	чтобы унести	1	1
2259	и нельзя	1	1
2260	ней все	1	1
2261	вели это	1	1
2262	эту задачу	3	1
2263	бывает и	1	1
2264	продолжают существовать	1	1
2265	стоим перед	1	1
2266	сказку в	1	1
2267	можно понять	1	1
2268	приближается к	1	1
2269	народа в	1	1
2270	формула для	1	1
2271	или все	1	1
2272	представлена с	1	1
2273	женой а	1	1
2274	в обе	1	1
2275	над стихией	1	1
2276	представление в	1	1
2277	имеет с	1	1
2278	в большом	2	1
2279	его она	1	1
2280	совсем так	1	1
2281	показывают как	2	1
2282	погибнет от	2	1
2283	него нет	1	1
2284	в темноте	1	1
2285	за это	2	1
2286	связанная с	1	1
2287	она становится	1	1
2288	мы понимаем	1	1
2289	оказывается в	1	1
2290	одного мотива	2	1
2291	и широкое	1	1
2292	собой и	1	1
2293	с социальной	1	1
2294	одновременно есть	1	1
2295	представления не	3	1
2296	указания что	1	1
2297	падает в	1	1
2298	уже видели	3	1
2299	дает право	1	1
2300	где герой	3	1
2301	много но	2	1
2302	ясно то	1	1
2303	направление в	1	1
2304	в сравнении	1	1
2305	понимает причин	1	1
2306	кажется более	1	1
2307	дальше и	2	1
2308	он рожден	1	1
2309	отца он	1	1
2310	есть вопрос	1	1
2311	они по	1	1
2312	свое время	1	1
2313	было у	1	1
2314	в большинстве	1	1
2315	в молчании	1	1
2316	случае даже	1	1
2317	попал в	2	1
2318	материальной жизни	1	1
2319	и уничтожение	1	1
2320	следуют другие	2	1
2321	мы обычно	1	1
2322	предметов есть	2	1
2323	не объясняет	1	1
2324	что ей	1	1
2325	не дают	2	1
2326	не особенно	1	1
2327	со всех	1	1
2328	наших целей	1	1
2329	объяснение не	1	1
2330	героя эти	1	1
2331	бы ему	1	1
2332	не дана	1	1
2333	поэтический прием	1	1
2334	должны перейти	1	1
2335	его герою	1	1
2336	своего отца	4	1
2337	нет она	1	1
2338	силы в	1	1
2339	о своем	1	1
2340	с белыми	1	1
2341	преследуют и	1	1
2342	ногами и	1	1
2343	тому и	1	1
2344	он пошел	1	1
2345	подошел к	1	1
2346	образом не	1	1
2347	на более	1	1
2348	чтобы сохранить	1	1
2349	соответствии с	1	1
2350	чаще это	1	1
2351	все уже	1	1
2352	оказывается он	1	1
2353	раза и	1	1
2354	эта и	1	1
2355	цель к	1	1
2356	держа в	1	1
2357	совсем другое	2	1
2358	выражение их	1	1
2359	здесь и	3	1
2360	месте в	1	1
2361	будет в	1	1
2362	же он	1	1
2363	хотели бы	2	1
2364	и счастливо	1	1
2365	только наиболее	1	1
2366	быть распространено	1	1
2367	лучшее доказательство	1	1
2368	в другое	2	1
2369	на дерево	1	1
2370	конечно у	1	1
2371	гость на	1	1
2372	близок к	4	1
2373	из камня	1	1
2374	этот мотив	8	1
2375	что изучение	1	1
2376	даже когда	1	1
2377	вокруг него	1	1
2378	ему в	1	1
2379	и сделалась	1	1
2380	ни с	2	1
2381	тридевять земель	8	1
2382	второй половине	1	1
2383	ждет еще	1	1
2384	к чрезвычайно	1	1
2385	и милостиво	1	1
2386	она его	3	1
2387	подробно описывается	2	1
2388	самому концу	1	1
2389	и результаты	1	1
2390	ясным что	1	1
2391	как особый	1	1
2392	происходящую в	1	1
2393	и одна	1	1
2394	не выпускает	1	1
2395	состоят из	1	1
2396	их основе	1	1
2397	чтобы получить	2	1
2398	лицом к	1	1
2399	случай с	2	1
2400	из форм	1	1
2401	о герое	1	1
2402	ним стоит	1	1
2403	она никогда	1	1
2404	оно только	2	1
2405	более сильного	1	1
2406	можно установить	1	1
2407	все исследование	1	1
2408	что к	1	1
2409	человека это	1	1
2410	наших дней	1	1
2411	своей воле	1	1
2412	самые разнообразные	1	1
2413	помощи которых	1	1
2414	внесли в	1	1
2415	свет и	1	1
2416	в литературу	1	1
2417	ясно с	1	1
2418	эти соображения	1	1
2419	понятным что	1	1
2420	один момент	1	1
2421	могла быть	1	1
2422	природу и	1	1
2423	это требование	1	1
2424	отсутствует например	1	1
2425	он отвечает	1	1
2426	мира и	2	1
2427	этим самым	3	1
2428	весь круг	1	1
2429	из другой	2	1
2430	в русских	3	1
2431	к королю	2	1
2432	то можно	1	1
2433	рассмотренные нами	1	1
2434	при изучении	2	1
2435	он а	1	1
2436	бег и	1	1
2437	зная что	1	1
2438	с одного	4	1
2439	но конечно	2	1
2440	но разумеется	1	1
2441	как эта	1	1
2442	истории о	1	1
2443	опасность и	1	1
2444	еще до	1	1
2445	в стиле	1	1
2446	гораздо шире	1	1
2447	сама природа	1	1
2448	искать в	1	1
2449	чем эта	1	1
2450	в прямой	2	1
2451	такую же	1	1
2452	покажет нам	1	1
2453	там мы	1	1
2454	ее он	2	1
2455	его тем	1	1
2456	этом имении	1	1
2457	история о	1	1
2458	заставляют нас	1	1
2459	по воздуху	2	1
2460	появиться в	1	1
2461	что утверждение	1	1
2462	бы ты	1	1
2463	а от	1	1
2464	очень наивно	2	1
2465	довольно часто	1	1
2466	работу и	1	1
2467	во второй	1	1
2468	не находит	2	1
2469	здесь при	1	1
2470	с уже	1	1
2471	уже у	1	1
2472	мрамора и	1	1
2473	только такие	1	1
2474	стоят они	1	1
2475	земли и	3	1
2476	этого образа	1	1
2477	случае есть	1	1
2478	что герою	1	1
2479	существование в	1	1
2480	кровь не	1	1
2481	всех его	2	1
2482	героя с	1	1
2483	переходит на	1	1
2484	еще никогда	1	1
2485	герой тоже	1	1
2486	него и	5	1
2487	со своими	1	1
2488	не нуждается	1	1
2489	возможна и	1	1
2490	эти результаты	1	1
2491	о каких	1	1
2492	только по	1	1
2493	этом и	2	1
2494	и остальные	1	1
2495	же можно	4	1
2496	их можно	1	1
2497	как игра	1	1
2498	об этой	2	1
2499	дел и	1	1
2500	людей его	1	1
2501	соответствующие им	1	1
2502	назвал его	1	1
2503	и новые	2	1
2504	других случаях	1	1
