N	3gram	Tiupa_Anal	Hudozhes
963	и не наступает	1	1
964	роль в организации	1	1
965	субъект и объект	1	1
966	такие и что	1	1
967	состав такого кадра	1	1
968	наш духовный опыт	1	1
969	место слияние пространственных	1	1
970	последовательного наращивания текста	1	1
971	в зависимости от	1	1
972	его полюсами предмет	1	1
973	длиной ритмических рядов	1	1
974	мира вокруг я	2	1
975	собственно же художественное	1	1
976	далекого близкого замкнутого	1	1
977	знаменующий паузу в	1	1
978	клаузулы и формирующие	1	1
979	субъекта речи кто	1	1
980	общеязыковом отношении художественному	1	1
981	вы говорите писал	1	1
982	логический объект логический	1	1
983	выступая под определенным	1	1
984	особенно внешних начало	1	1
985	актуальных для данного	1	1
986	в пределах тех	1	1
987	употребленных при этом	1	1
988	обнаруживается еще один	1	1
989	сопоставлены или противопоставлены	1	1
990	под все прочие	1	1
991	восприятия все прочие	1	1
992	с темной родинкой	1	1
993	ни убавить ни	1	1
994	конструктивные членения и	1	1
995	деталями кадр внутреннего	1	1
996	к понятию эстетического	1	1
997	бы не затрагивая	1	1
998	полноту и неизбыточность	1	1
999	оказывается эстетическим объектом	1	1
1000	всего лишь одним	1	1
1001	не затрагивая хода	1	1
1002	созерцания может выступать	1	1
1003	с объектной организацией	2	1
1004	этой субсистемы художественных	1	1
1005	не сделав хуже	1	1
1006	к жизненно смежному	1	1
1007	первой части романа	1	1
1008	и в любом	1	1
1009	никогда не бывает	1	1
1010	известную цельность как	1	1
1011	и спадов бенвенист	1	1
1012	непосредственно к внутреннему	2	1
1013	речевую генерализацию текста	1	1
1014	обобщения личностного опыта	1	1
1015	ударения начальные и	1	1
1016	себя свою душу	1	1
1017	эстетического отношения выступает	1	1
1018	наиболее генерализованные кругозоры	1	1
1019	движений текста наиболее	1	1
1020	персонажей появление исчезновение	1	1
1021	генерализацию текста поскольку	1	1
1022	как ценностного центра	2	1
1023	в ритмическом ряду	2	1
1024	что достоевский описывал	1	1
1025	с художественной идеологемой	1	1
1026	составляет своего рода	3	1
1027	на отдельные слова	1	1
1028	воображаемого мира вокруг	1	1
1029	взятое в аспекте	1	1
1030	чувство себя самого	1	1
1031	рода обогащает наш	1	1
1032	средств осуществление которой	1	1
1033	души личности более	1	1
1034	художественное знание по	1	1
1035	я ядра личности	1	1
1036	жизни по всеохватывающей	1	1
1037	точка пересечения трех	1	1
1038	здесь также может	1	1
1039	нераздельными его полюсами	1	1
1040	творческого акта в	1	1
1041	и т.п крайними	1	1
1042	и тем самым	2	1
1043	времени высказывания и	1	1
1044	слово литературной нормы	1	1
1045	ритмического ряда и	1	1
1046	лишь поименованное в	1	1
1047	изображающей и изображенной	1	1
1048	фундаментальных отношений личности	1	1
1049	восприятие определений таков	1	1
1050	быстрых движений бенвенист	1	1
1051	текста как система	1	1
1052	нейтральной в стилистическом	1	1
1053	не спрашивай о	1	1
1054	внутреннее единство духовного	1	1
1055	же художественное знание	1	1
1056	примет в осмысленном	1	1
1057	в том или	3	1
1058	речь идет о	1	1
1059	говорит о его	1	1
1060	слогов между двумя	3	1
1061	насыщенный деталями кадр	1	1
1062	шею с темной	1	1
1063	встречаемся с ним	1	1
1064	в исходном своем	1	1
1065	как подчеркивал м.м	1	1
1066	ряда тем выше	1	1
1067	и больше нежели	1	1
1068	то есть его	1	1
1069	высшая форма целостности	1	1
1070	явлений между тем	1	1
1071	имеет место слияние	1	1
1072	не было и	1	1
1073	читательского внутреннего исполнения	1	1
1074	в этом случае	4	1
1075	в поле зрения	2	1
1076	это еще одна	2	1
1077	не ее оболочек	1	1
1078	подобно кубикам то	1	1
1079	в этих исключительных	1	1
1080	во всей своей	1	1
1081	самым интонационные оттенки	1	1
1082	кадры повествования а	1	1
1083	также строфы абзацы	1	1
1084	точки зрения в	1	1
1085	ее художник вследствие	1	1
1086	человеческого бытия я-в-мире	1	1
1087	левого правого далекого	1	1
1088	социальных диалектов а	1	1
1089	при условии что	1	1
1090	сочетаться подобно кубикам	1	1
1091	является высказыванием действующего	1	1
1092	своем составе столько	1	1
1093	организатором коммуникативного события	1	1
1094	произведении искусства но	1	1
1095	в частности научные	1	1
1096	такого кадра входит	1	1
1097	всеохватывающей своей широте	1	1
1098	а в том	1	1
1099	всю субъектную организацию	1	1
1100	знания является специфическая	1	1
1101	выбор слова б	1	1
1102	розовые щеки на	1	1
1103	как чередование напряжений	1	1
1104	художник вследствие этого	1	1
1105	приписано быть не	1	1
1106	имеющая порой место	1	1
1107	взаимоналожениях и взаимодействиях	1	1
1108	длиной ритмического ряда	2	1
1109	той мере в	2	1
1110	казалось бы место	1	1
1111	смысл литературного произведения	2	1
1112	оно универсальнее вы	1	1
1113	близкого замкнутого разомкнутого	1	1
1114	тем оно универсальнее	1	1
1115	с иными сознаниями	1	1
1116	конечном счете искусство	1	1
1117	это была тихая	1	1
1118	пространственных и временных	1	1
1119	индивидуальный характер поступок	1	1
1120	в ходе чтения	1	1
1121	акцентуации количество ударных	1	1
1122	можно сказать не	1	1
1123	это ни парадоксально	1	1
1124	страхову что достоевский	1	1
1125	к тому же	6	1
1126	зачины анакрусы и	1	1
1127	выше напряжение речевых	1	1
1128	высказывание принадлежит какому-нибудь	1	1
1129	в ее взаимоналожениях	1	1
1130	упорядоченного движения бенвенист	1	1
1131	читательского восприятия в	1	1
1132	эстетическим объектом только	1	1
1133	значимые исключения столь	1	1
1134	встречается таким образом	1	1
1135	способны запечатлевать самые	1	1
1136	стержень художественного восприятия	1	1
1137	утверждение о жизни	1	1
1138	с самим собой	2	1
1139	наличии определенных языковых	1	1
1140	в творческом акте	2	1
1141	построение фразы выбор	1	1
1142	узкое и сосредоточенное	1	1
1143	границах литературного произведения	1	1
1144	не только на	1	1
1145	так же точно	1	1
1146	есть не что	4	1
1147	и формирующие тем	1	1
1148	эффект распределенности текста	1	1
1149	владеет сотворивший ее	1	1
1150	же время оно	1	1
1151	слова б построение	1	1
1152	начальные и заключительные	1	1
1153	внутреннего зрения герои	1	1
1154	знание по мысли	1	1
1155	в первую очередь	1	1
1156	иметь место в	1	1
1157	в каждый малый	1	1
1158	тем художественная реальность	1	1
1159	он обращен к	1	1
1160	неологизмы и т.п	1	1
1161	ставшие общеизвестными после	1	1
1162	собственному я самоопределение	1	1
1163	полные розовые щеки	1	1
1164	уже говорилось выше	1	1
1165	это правило знает	1	1
1166	и в пределах	2	1
1167	событие индивидуальный характер	1	1
1168	является фундаментом всей	1	1
1169	обыденной внехудожественной действительности	1	1
1170	героя внутренний хронотоп	1	1
1171	между автором и	1	1
1172	как с творцом	1	1
1173	все прочие обобщения	1	1
1174	себя в своих	1	1
1175	которой обладают некое	1	1
1176	к предмету речи	2	1
1177	поведения в принципе	1	1
1178	имеет в своем	1	1
1179	не умел высказать	1	1
1180	как и ее	1	1
1181	политические входят в	1	1
1182	в себе в	1	1
1183	имеется некоторая возможность	1	1
1184	в воображении читателя	1	1
1185	задана как более	1	1
1186	конец текста заглавие	1	1
1187	другого межличностная данность	1	1
1188	как именовал аристотель	1	1
1189	текста поскольку подводит	1	1
1190	не могут быть	2	1
1191	тем выше напряжение	1	1
1192	поименованное в тексте	1	1
1193	фундаментом всей субъектной	1	1
1194	в состав художественного	1	1
1195	на мягкую белую	1	1
1196	паузам ударения начальные	1	1
1197	результат тот что	1	1
1198	читателем в ходе	1	1
1199	в частности в	2	1
1200	абзацы далеко не	1	1
1201	осуществлено и введено	1	1
1202	проблема взаимоотношений изображающей	1	1
1203	и т.п глоссализация	1	1
1204	фразы устанавливает задаваемый	1	1
1205	движущееся изменчивое текучее	1	1
1206	сколько бы ни	1	1
1207	или иной эстетической	2	1
1208	членения и размежевания	1	1
1209	различных речевых жанрах	1	1
1210	с гносеологическими понятиями	1	1
1211	факультативными сигналами границы	1	1
1212	читательское внимание не	1	1
1213	мягким взглядом очень	1	1
1214	внешних начало и	1	1
1215	длине ритмического ряда	2	1
1216	и души личности	1	1
1217	или движется один	1	1
1218	детализирует их создает	1	1
1219	ряд эпизодов становится	1	1
1220	под каким диалогическим	1	1
1221	упорядоченности лексических синтаксических	1	1
1222	облекается в данный	1	1
1223	говорит и объектной	1	1
1224	на первый взгляд	1	1
1225	быть актуализировано на	1	1
1226	один отдельный кадр	1	1
1227	взгляд из-за плеча	1	1
1228	может служить знаком	1	1
1229	трех фундаментальных отношений	1	1
1230	в произведении искусства	3	1
1231	пересечения трех фундаментальных	1	1
1232	своей широте на	1	1
1233	ходе чтения в	1	1
1234	порой место размытость	1	1
1235	то же самое	3	1
1236	слова не разложимое	1	1
1237	при этом как	1	1
1238	главы и более	1	1
1239	я уникально и	1	1
1240	для обозначения объектных	1	1
1241	исключения столь же	1	1
1242	и в сущности	1	1
1243	движения бенвенист ритм	1	1
1244	и неизбыточность явлений	1	1
1245	в пределах текста	3	1
1246	всякая фраза текста	1	1
1247	ее полные розовые	1	1
1248	входят в состав	1	1
1249	на уровне детализации	1	1
1250	способа высказывания смена	1	1
1251	представить себе читатель	1	1
1252	том случае если	1	1
1253	такого знания является	1	1
1254	иное логическое отношение	1	1
1255	внутреннее присутствие во	1	1
1256	а не с	2	1
1257	и в действия	1	1
1258	всего в композиции	1	1
1259	соотносительности слов избранных	1	1
1260	предметом такого знания	1	1
1261	автору приписано быть	1	1
1262	дискурса состоит в	1	1
1263	изначально владеет сотворивший	1	1
1264	мира с позиций	1	1
1265	художественности а не	1	1
1266	обращена непосредственно к	1	1
1267	не может всякое	1	1
1268	между двумя паузами	3	1
1269	как искусства слова	1	1
1270	объектную и субъектную	1	1
1271	социального поведения в	1	1
1272	что даже в	1	1
1273	личность как внутреннее	1	1
1274	но всякий раз	1	1
1275	субъектную организацию литературного	1	1
1276	спадов бенвенист ритм	1	1
1277	смена субъекта речи	1	1
1278	и заключительные в	1	1
1279	том или ином	4	1
1280	тайна внутреннего я	1	1
1281	более того личность	1	1
1282	характеризует говорящего иначе	1	1
1283	как говорит и	1	1
1284	что иное как	6	1
1285	и как говорит	1	1
1286	из перечисленных уровней	1	1
1287	в рассказе чехова	1	1
1288	голосов нормативная литературная	1	1
1289	полнота и неизбыточность	1	1
1290	высказыванием действующего лица	1	1
1291	определений таков что	1	1
1292	одновременно универсально родственно	1	1
1293	и более крупные	1	1
1294	в художественном тексте	2	1
1295	только такие специфические	1	1
1296	задаваемый читателю ракурс	1	1
1297	знаковой системы художественного	1	1
1298	и что ж	1	1
1299	абзацы и особенно	1	1
1300	запечатлевать самые разнообразные	1	1
1301	присутствия личности в	1	1
1302	математическая задача например	1	1
1303	равнопротяженный тексту слой	1	1
1304	несколькими голосами то	1	1
1305	совершенно особого рода	2	1
1306	глоссой нейтральной в	1	1
1307	не только такие	1	1
1308	места б времени	1	1
1309	же время они	1	1
1310	едва ли не	1	1
1311	автор литературного произведения	1	1
1312	всем потому что	1	1
1313	словами гегеля духовная	1	1
1314	текста наиболее значимы	1	1
1315	могла бы послужить	1	1
1316	внутреннего центра периферии	1	1
1317	внутреннего я ядра	1	1
1318	организацию литературного произведения	1	1
1319	читателем зрителем слушателем	1	1
1320	социальные политические входят	1	1
1321	пределах кадрового единства	1	1
1322	число голосов представленных	1	1
1323	объект и адресат	1	1
1324	хода самих событий	1	1
1325	реальность героя это	1	1
1326	вымышленная условная индивидуальность	1	1
1327	предпосылку эстетического отношения	1	1
1328	существования предметом такого	1	1
1329	соотнесенности внешнего внутреннего	1	1
1330	другого в себе	2	1
1331	его то есть	1	1
1332	самом начале этой	1	1
1333	как содержание эстетической	1	1
1334	некую систему голосов	1	1
1335	выбор синтаксической конструкции	1	1
1336	эпизодов служат абзацы	1	1
1337	что он обращен	1	1
1338	и конкретном целом	1	1
1339	субъект и то	1	1
1340	внехудожественной действительности приобщение	1	1
1341	обладают некое событие	1	1
1342	творческой воли автора	1	1
1343	кадры читательского восприятия	1	1
1344	духовного я есть	1	1
1345	что все люди	1	1
1346	и трагическое есть	1	1
1347	о счастье существования	1	1
1348	произведение на части	1	1
1349	какое-то утверждение о	1	1
1350	что ж результат	1	1
1351	представленных в тексте	1	1
1352	культурой художественного восприятия	2	1
1353	может быть признано	2	1
1354	произведения как живущего	1	1
1355	действующего лица актанта	1	1
1356	этого словами гегеля	1	1
1357	из того что	3	1
1358	нечто движущееся изменчивое	1	1
1359	только не умел	1	1
1360	стилей социальных диалектов	1	1
1361	всем знакомее и	1	1
1362	в обыденной внехудожественной	1	1
1363	не всякий сдвиг	1	1
1364	факультативные и более	1	1
1365	а не только	2	1
1366	наиболее значимы при	1	1
1367	ними могут мыслиться	1	1
1368	понимая что говорит	1	1
1369	лицом эстетического объекта	1	1
1370	не более чем	4	1
1371	что говорит искусство	1	1
1372	состоит в соотносительности	1	1
1373	одна вымышленная условная	1	1
1374	формирующие тем самым	1	1
1375	ее взаимоналожениях и	1	1
1376	текста даже самая	1	1
1377	эстетического отношения являются	1	1
1378	приобщение к знанию	1	1
1379	и состоит что	1	1
1380	о прозе ближайшие	1	1
1381	дает ему известную	1	1
1382	в проекции текста	3	1
1383	время узкое и	1	1
1384	и способа высказывания	1	1
1385	присутствии эстетического субъекта	1	1
1386	субъектной кто говорит	1	1
1387	все без исключения	1	1
1388	речевыми характеристиками глоссами	1	1
1389	читателя находится или	1	1
1390	мягкую белую шею	1	1
1391	автора и читателя	3	1
1392	взаимодействиях с объектной	1	1
1393	глубже зачерпнуть тем	1	1
1394	повествования а также	1	1
1395	цитатного типа как	1	1
1396	глоссализация текста делает	1	1
1397	литературного произведения состоит	1	1
1398	прежде всего в	2	1
1399	жизнью человека но	1	1
1400	прозе ближайшие к	1	1
1401	в молчание бахтин	1	1
1402	или пожелает представить	1	1
1403	узнают себя свою	1	1
1404	его романному герою	1	1
1405	есть высшая форма	1	1
1406	созерцания направленной на	1	1
1407	сигналами границы эпизодов	1	1
1408	и служит для	1	1
1409	крайними пределами этой	1	1
1410	это интересно всем	1	1
1411	между тем объектом	1	1
1412	что говорится и	1	1
1413	пришвин это интересно	1	1
1414	могли бы быть	2	1
1415	кротким мягким взглядом	1	1
1416	начало нового эпизода	1	1
1417	коммуникативного события отсюда	1	1
1418	всем любая личность	1	1
1419	недоступна между тем	1	1
1420	таким образом с	1	1
1421	вследствие этого словами	1	1
1422	имеем дело с	4	1
1423	или иных языковых	1	1
1424	но и души	1	1
1425	только перед лицом	1	1
1426	статус самостоятельного голоса	1	1
1427	я другого межличностная	1	1
1428	некоторая возможность выбора	1	1
1429	письмо дневниковая запись	1	1
1430	было последовательно осуществлено	1	1
1431	принадлежит только целое	1	1
1432	спектакля облечён в	1	1
1433	референтную функцию текста	1	1
1434	б.о корманом объектную	1	1
1435	душевная характеристика душечки	1	1
1436	читаем это была	1	1
1437	центра этого мира	2	1
1438	как бы личность	1	1
1439	свою душу чем	1	1
1440	в формах внутренней	1	1
1441	более поверхностные психологические	1	1
1442	в полной мере	3	1
1443	присутствия внутреннего я	1	1
1444	он состоит в	1	1
1445	активность прежде всего	1	1
1446	тексте а не	1	1
1447	белую шею с	1	1
1448	центра периферии верха	1	1
1449	> мы встречаем	1	1
1450	высказывания смена субъекта	1	1
1451	ритм представляет собой	1	1
1452	медленных и быстрых	1	1
1453	адресата при этом	1	1
1454	в области литературы	1	1
1455	событии художественного творчества	1	1
1456	и объект эстетического	1	1
1457	фразы выбор синтаксической	1	1
1458	являются неслиянными и	1	1
1459	вводятся автором в	1	1
