N	2gram	Bakhtin_Fr	Komedia
1309	освободиться от	2	1
1310	в средство	1	1
1311	найти еще	1	1
1312	не находим	1	1
1313	всех других	2	1
1314	два основных	1	1
1315	и философия	1	1
1316	современников и	2	1
1317	заключение что	1	1
1318	шаги на	1	1
1319	линию развития	1	1
1320	разного рода	3	1
1321	утверждает что	1	1
1322	происходит с	1	1
1323	и создает	1	1
1324	целом ряде	2	1
1325	очень много	1	1
1326	этот же	1	1
1327	прямолинейным и	1	1
1328	творится на	1	1
1329	в кругу	1	1
1330	его никогда	1	1
1331	один человек	1	1
1332	в загробное	1	1
1333	организующим началом	2	1
1334	поэтому и	5	1
1335	в веселом	2	1
1336	которому принадлежит	1	1
1337	гг и	1	1
1338	текста и	1	1
1339	нам в	1	1
1340	все то	1	1
1341	самим собой	1	1
1342	сил и	1	1
1343	был для	1	1
1344	мира человека	1	1
1345	отрицательной и	1	1
1346	мы остановимся	5	1
1347	и основательно	1	1
1348	с еще	1	1
1349	общественного строя	1	1
1350	и действительно	2	1
1351	к будущему	1	1
1352	него либо	1	1
1353	говорить в	1	1
1354	относятся к	1	1
1355	из тех	2	1
1356	пор еще	4	1
1357	самый характер	1	1
1358	и они	1	1
1359	и шире	1	1
1360	вопросов на	1	1
1361	проблемы он	1	1
1362	после первого	1	1
1363	однозначного решения	1	1
1364	правда не	1	1
1365	других менее	1	1
1366	к какому	2	1
1367	отрывков из	1	1
1368	смеха на	1	1
1369	так называемая	1	1
1370	у одного	1	1
1371	нем только	3	1
1372	при всех	2	1
1373	этот образ	1	1
1374	в стихах	1	1
1375	от всей	2	1
1376	чтобы убедиться	1	1
1377	всей своей	1	1
1378	на своем	1	1
1379	свое завершение	1	1
1380	выступает как	1	1
1381	года и	1	1
1382	все проявления	1	1
1383	жизни мы	1	1
1384	в любой	1	1
1385	лишенный всякой	1	1
1386	таком подходе	2	1
1387	свое время	5	1
1388	почти каждая	1	1
1389	все они	1	1
1390	первых десятилетий	2	1
1391	гуманизм и	2	1
1392	vii века	1	1
1393	ни к	2	1
1394	и довольно	1	1
1395	его обычно	2	1
1396	и серьезность	2	1
1397	представляется возможным	1	1
1398	он требует	2	1
1399	своем роде	1	1
1400	близости к	1	1
1401	бы с	1	1
1402	действа или	1	1
1403	как начало	2	1
1404	и считают	1	1
1405	и самой	1	1
1406	в очень	2	1
1407	дошедшие до	1	1
1408	первой трети	1	1
1409	очень характерен	1	1
1410	оба эти	1	1
1411	первая из	1	1
1412	до настоящего	1	1
1413	совпадает с	1	1
1414	в значительной	9	1
1415	власть и	1	1
1416	существующего строя	2	1
1417	на основе	1	1
1418	почти совсем	1	1
1419	он является	1	1
1420	в русле	1	1
1421	это особенно	1	1
1422	и произведениях	1	1
1423	нашей работы	6	1
1424	развития и	2	1
1425	в образах	1	1
1426	народа и	1	1
1427	эти произведения	2	1
1428	всего на	3	1
1429	и вся	2	1
1430	не могло	1	1
1431	значение для	2	1
1432	в дни	1	1
1433	народ в	1	1
1434	от других	1	1
1435	речь на	1	1
1436	часть этих	1	1
1437	в мир	2	1
1438	в совершенно	2	1
1439	менее известных	1	1
1440	точки соприкосновения	1	1
1441	и дидро	1	1
1442	например на	2	1
1443	основанная на	1	1
1444	им в	1	1
1445	в комическом	1	1
1446	в творчестве	2	1
1447	связанной с	2	1
1448	выше и	1	1
1449	и имени	1	1
1450	не употребляет	1	1
1451	произведения созданные	1	1
1452	не знающий	1	1
1453	элемента в	1	1
1454	осла и	1	1
1455	современном смысле	1	1
1456	и быта	1	1
1457	и противоречиво	1	1
1458	проявляется в	1	1
1459	пародия на	3	1
1460	этого нет	1	1
1461	еще вернемся	1	1
1462	в вину	1	1
1463	что совершается	1	1
1464	и служит	1	1
1465	объединяются в	1	1
1466	же слова	1	1
1467	начиная с	2	1
1468	в состояние	1	1
1469	в самую	1	1
1470	это тем	1	1
1471	среди этих	1	1
1472	тенденции к	1	1
1473	и возрождения	4	1
1474	тот самый	1	1
1475	который начал	1	1
1476	до трех	1	1
1477	них для	1	1
1478	себя самого	1	1
1479	нельзя было	1	1
1480	к миру	2	1
1481	он может	1	1
1482	маска и	1	1
1483	него самого	1	1
1484	эпохи возрождения	4	1
1485	на службу	3	1
1486	века к	1	1
1487	всего к	1	1
1488	свою силу	1	1
1489	если ты	1	1
1490	более ранние	1	1
1491	и первой	1	1
1492	нельзя сказать	2	1
1493	усиливается еще	1	1
1494	по звучанию	1	1
1495	из него	1	1
1496	не из	1	1
1497	входящих в	2	1
1498	же он	2	1
1499	мы еще	1	1
1500	в настоящее	1	1
1501	и целых	1	1
1502	первоначальное значение	1	1
1503	мудрость в	1	1
1504	даже вопреки	1	1
1505	точку зрения	2	1
1506	иногда в	1	1
1507	подземное царство	1	1
1508	представления и	1	1
1509	человеческую жизнь	1	1
1510	на время	4	1
1511	жизни но	2	1
1512	события и	2	1
1513	общественное значение	2	1
1514	страшное это	1	1
1515	необходимость в	1	1
1516	на положение	1	1
1517	с известными	1	1
1518	вокруг него	1	1
1519	значение в	1	1
1520	выходит за	5	1
1521	мог быть	1	1
1522	стояла в	1	1
1523	для нового	2	1
1524	ни с	3	1
1525	пришли к	1	1
1526	политической сатиры	1	1
1527	за которую	1	1
1528	est de	1	1
1529	тирсо де	1	1
1530	зрителей то	1	1
1531	не будем	1	1
1532	для всякого	1	1
1533	которая стала	1	1
1534	одна и	1	1
1535	тому чтобы	1	1
1536	культуры в	4	1
1537	игра с	1	1
1538	конце xv	1	1
1539	были заново	1	1
1540	чем-то исключительным	1	1
1541	во внешнем	1	1
1542	от времени	1	1
1543	находились в	1	1
1544	это ощущение	3	1
1545	самое главное	1	1
1546	был в	1	1
1547	в комических	3	1
1548	авторы и	1	1
1549	на самом	6	1
1550	и государственного	1	1
1551	никуда не	1	1
1552	сюда и	1	1
1553	он становится	1	1
1554	кто бы	1	1
1555	в жанрах	1	1
1556	как абсолютный	1	1
1557	литературу и	1	1
1558	его временным	1	1
1559	заново открыты	1	1
1560	различия между	2	1
1561	далека от	1	1
1562	популярных в	1	1
1563	и литературной	1	1
1564	вещей от	1	1
1565	и скорбь	1	1
1566	сначала в	1	1
1567	в знаменитом	1	1
1568	пределах одной	2	1
1569	жизни это	4	1
1570	три основных	2	1
1571	наших дней	1	1
1572	что будет	1	1
1573	и утопическим	2	1
1574	дело в	2	1
1575	та же	2	1
1576	же по	1	1
1577	когда все	1	1
1578	на тему	1	1
1579	в сферу	1	1
1580	в ряде	1	1
1581	что этот	1	1
1582	подводя итоги	2	1
1583	все вопросы	1	1
1584	и последующих	2	1
1585	долгое время	1	1
1586	начала ее	1	1
1587	государственного строя	1	1
1588	так часто	1	1
1589	или даже	2	1
1590	можно выразить	1	1
1591	нас дошли	4	1
1592	стремление к	2	1
1593	мира и	4	1
1594	современной жизни	1	1
1595	еще к	1	1
1596	значительную роль	1	1
1597	была очень	2	1
1598	в такой	1	1
1599	остановимся на	1	1
1600	всего средневековья	4	1
1601	и идеологических	1	1
1602	в условиях	15	1
1603	переводе это	1	1
1604	но уже	1	1
1605	составители сборников	1	1
1606	свет на	1	1
1607	более широкое	2	1
1608	этих элементов	1	1
1609	человеком и	1	1
1610	заявляет что	1	1
1611	небольшая по	1	1
1612	он ограничивается	1	1
1613	уже за	1	1
1614	к самой	1	1
1615	как результат	1	1
1616	загробное царство	1	1
1617	в создании	1	1
1618	далекой от	1	1
1619	авл геллий	1	1
1620	бы это	1	1
1621	но конечно	1	1
1622	основе его	2	1
1623	стоит и	1	1
1624	вышло в	1	1
1625	и справедливости	1	1
1626	конечно это	1	1
1627	того или	1	1
1628	еще тем	1	1
1629	и эти	2	1
1630	античных источников	1	1
1631	это конечно	1	1
1632	только к	1	1
1633	они стали	2	1
1634	как ни	1	1
1635	эпизоде с	1	1
1636	же с	2	1
1637	план в	1	1
1638	по которому	1	1
1639	не укладывается	2	1
1640	завершение в	1	1
1641	который был	3	1
1642	в предисловии	2	1
1643	он чувствует	1	1
1644	раз не	1	1
1645	в городах	1	1
1646	и почти	3	1
1647	и ни	4	1
1648	также и	3	1
1649	и образов	4	1
1650	характерен для	1	1
1651	части и	1	1
1652	его также	1	1
1653	мы должны	2	1
1654	друга как	1	1
1655	в искусстве	3	1
1656	у народа	1	1
1657	откуда ты	1	1
1658	написано в	1	1
1659	viii и	1	1
1660	в науке	1	1
1661	среди людей	1	1
1662	от земли	1	1
1663	ближайших потомков	1	1
1664	прибегать к	1	1
1665	очень интересный	1	1
1666	начала с	1	1
1667	говоря о	2	1
1668	для исполнения	1	1
1669	самую сущность	1	1
1670	слова или	1	1
1671	думать что	2	1
1672	сомнений но	1	1
1673	и всех	1	1
1674	нового порядка	1	1
1675	существенное место	1	1
1676	которых они	2	1
1677	нему же	1	1
1678	последнее слово	1	1
1679	богами и	1	1
1680	или еще	1	1
1681	в отрыве	2	1
1682	за этим	1	1
1683	всего от	2	1
1684	и ближайших	1	1
1685	этих явлений	4	1
1686	в книге	3	1
1687	в большой	1	1
1688	на путь	1	1
1689	во многом	3	1
1690	и признание	1	1
1691	не осталось	1	1
1692	можно сказать	4	1
1693	они принадлежат	1	1
1694	даже как	1	1
1695	здесь во	3	1
1696	речь и	2	1
1697	наиболее радикальной	1	1
1698	цели напротив	1	1
1699	в чисто	2	1
1700	или иной	5	1
1701	путешествие в	1	1
1702	частности с	1	1
1703	для своих	1	1
1704	и прежде	4	1
1705	здесь все	1	1
1706	отражение в	1	1
1707	на двух	1	1
1708	просто как	1	1
1709	не получили	1	1
1710	же это	1	1
1711	ведь и	1	1
1712	к совершенно	1	1
1713	природой и	1	1
1714	для эпохи	1	1
1715	и ничего	1	1
1716	эпохи и	1	1
1717	в римских	1	1
1718	только усиливала	1	1
1719	себе и	2	1
1720	и наконец	2	1
1721	образов и	5	1
1722	автора и	2	1
1723	в память	1	1
1724	половине vii	1	1
