N	2gram	Propp_Isto	Analitik
1313	к объяснению	1	1
1314	мертвых но	1	1
1315	сказкой и	1	1
1316	отношения то	1	1
1317	где оно	2	1
1318	языка но	1	1
1319	обращение к	1	1
1320	стороны не	2	1
1321	друг друга	2	1
1322	и после	2	1
1323	на поиски	2	1
1324	из него	3	1
1325	что одно	1	1
1326	в классической	1	1
1327	убивает своего	1	1
1328	быть распространено	1	1
1329	формы и	2	1
1330	д и	1	1
1331	или другой	1	1
1332	прийти к	1	1
1333	могли быть	2	1
1334	к лицу	1	1
1335	связан с	5	1
1336	именно к	1	1
1337	себе достаточно	1	1
1338	обе стороны	2	1
1339	но оно	3	1
1340	но на	1	1
1341	в более	3	1
1342	е у	4	1
1343	что оно	1	1
1344	и всякий	1	1
1345	вокруг него	1	1
1346	не поддается	1	1
1347	этим можно	2	1
1348	ничем не	2	1
1349	и возвращение	1	1
1350	многих других	1	1
1351	на тех	1	1
1352	этот процесс	1	1
1353	сам он	3	1
1354	делает их	1	1
1355	того как	5	1
1356	мне не	1	1
1357	второй половине	1	1
1358	оно само	1	1
1359	он становится	2	1
1360	одна и	1	1
1361	и милостиво	1	1
1362	которых он	2	1
1363	и другая	1	1
1364	и функционально	2	1
1365	бы на	1	1
1366	в героической	1	1
1367	возвращается в	2	1
1368	она будет	2	1
1369	здесь приобретает	1	1
1370	о пребывании	1	1
1371	не значит	1	1
1372	свою руку	1	1
1373	нее как	2	1
1374	видит что	1	1
1375	касается это	1	1
1376	что собственно	2	1
1377	отцом и	1	1
1378	однако дело	2	1
1379	лицом к	1	1
1380	силу и	3	1
1381	о герое	1	1
1382	кто бы	2	1
1383	по ту	1	1
1384	поэтому оно	1	1
1385	за которой	1	1
1386	разрубил его	1	1
1387	бы для	1	1
1388	он взял	2	1
1389	сама в	1	1
1390	он мысленно	1	1
1391	за этим	1	1
1392	только сам	1	1
1393	на передний	2	1
1394	на нее	1	1
1395	отца к	4	1
1396	и другое	4	1
1397	не могли	1	1
1398	полный и	1	1
1399	чтобы быть	1	1
1400	участие в	2	1
1401	как она	1	1
1402	случаи в	1	1
1403	стадии его	1	1
1404	помнить что	1	1
1405	я стал	1	1
1406	если и	1	1
1407	иметь для	2	1
1408	между мифом	1	1
1409	но по	2	1
1410	эти две	1	1
1411	как можно	1	1
1412	имеется в	4	1
1413	заметил что	2	1
1414	вступающего в	1	1
1415	это происходит	4	1
1416	к концу	3	1
1417	жениха с	2	1
1418	смерти в	2	1
1419	как ее	1	1
1420	сразу же	1	1
1421	что им	1	1
1422	мы находим	1	1
1423	на помощь	1	1
1424	но уже	1	1
1425	своим результатам	1	1
1426	смертельную опасность	1	1
1427	ты в	1	1
1428	что тот	2	1
1429	а так	1	1
1430	как все	1	1
1431	зная что	1	1
1432	ему не	1	1
1433	на них	1	1
1434	высокой ступени	1	1
1435	с небом	1	1
1436	прослеживается в	1	1
1437	в стиле	1	1
1438	предположить что	6	1
1439	чтобы достигнуть	1	1
1440	в глухую	1	1
1441	также что	1	1
1442	нас и	1	1
1443	и других	2	1
1444	они обладают	1	1
1445	вероятно не	1	1
1446	от выхода	1	1
1447	и происходит	1	1
1448	а его	3	1
1449	и появление	1	1
1450	она должна	1	1
1451	является к	2	1
1452	в наши	1	1
1453	могут служить	2	1
1454	ее лица	1	1
1455	выше в	4	1
1456	здесь только	1	1
1457	этом мире	1	1
1458	воспринимается как	1	1
1459	обстоит дело	1	1
1460	он обращается	1	1
1461	этом мы	2	1
1462	первый случай	1	1
1463	у того	2	1
1464	быть и	1	1
1465	связана с	4	1
1466	в него	4	1
1467	а по	2	1
1468	но она	2	1
1469	могли не	1	1
1470	от отца	5	1
1471	наоборот в	1	1
1472	есть и	6	1
1473	в науке	1	1
1474	интерес представляет	1	1
1475	к смерти	1	1
1476	оказывается что	3	1
1477	его совесть	1	1
1478	одновременно они	1	1
1479	чудесным образом	1	1
1480	только такие	1	1
1481	ним не	1	1
1482	стороны и	4	1
1483	только то	1	1
1484	останавливаться на	1	1
1485	а этот	1	1
1486	вы не	1	1
1487	к которой	2	1
1488	царской дочери	1	1
1489	у нее	3	1
1490	или как	1	1
1491	при всем	1	1
1492	на смерть	1	1
1493	царство мертвых	5	1
1494	элементы и	1	1
1495	за которыми	1	1
1496	во всю	1	1
1497	его а	1	1
1498	времени самого	1	1
1499	этого не	2	1
1500	знает и	1	1
1501	и старухе	1	1
1502	что можно	1	1
1503	частный случай	1	1
1504	в книге	5	1
1505	к ней	3	1
1506	что если	2	1
1507	по всей	2	1
1508	сидит за	1	1
1509	со своими	1	1
1510	иное явление	1	1
1511	совершенно иного	1	1
1512	мифом и	1	1
1513	иных случаях	1	1
1514	все больше	2	1
1515	не получается	1	1
1516	над его	1	1
1517	этим же	2	1
1518	это место	2	1
1519	этом и	2	1
1520	эту мысль	1	1
1521	действительно не	1	1
1522	он вообще	1	1
1523	их можно	1	1
1524	его до	1	1
1525	другой и	2	1
1526	происходит в	3	1
1527	дверь в	1	1
1528	к женщине	3	1
1529	в виде	5	1
1530	рассказывает о	1	1
1531	право на	5	1
1532	больше не	1	1
1533	и эта	5	1
1534	это в	3	1
1535	бы от	1	1
1536	на своих	1	1
1537	эти два	1	1
1538	что мотив	2	1
1539	таковой и	1	1
1540	бытия в	1	1
1541	красоты и	1	1
1542	здесь по-видимому	1	1
1543	он с	1	1
1544	в лице	1	1
1545	на войне	2	1
1546	знания и	1	1
1547	из двух	1	1
1548	а я	2	1
1549	в мифе	4	1
