N	2gram	Losev_Prob	Tvorches
1308	стремление и	1	1
1309	когда мы	24	1
1310	это понятие	3	1
1311	но тоже	2	1
1312	то ничего	1	1
1313	согласен с	1	1
1314	то и	9	1
1315	и между	2	1
1316	да еще	3	1
1317	изображения и	1	1
1318	читателя но	1	1
1319	не знаю	1	1
1320	это то	3	1
1321	более сложную	1	1
1322	на основе	1	1
1323	тех больших	1	1
1324	том как	4	1
1325	сердца людей	1	1
1326	и независимо	2	1
1327	существование всех	1	1
1328	план и	1	1
1329	его изображение	1	1
1330	слова и	3	1
1331	для меня	4	1
1332	ряд с	2	1
1333	очень хорошо	1	1
1334	он хочет	1	1
1335	в дрездене	1	1
1336	какую бы	1	1
1337	говорят что	1	1
1338	нет никакой	4	1
1339	общее положение	1	1
1340	чем не	4	1
1341	знаем что	1	1
1342	он весь	1	1
1343	потому и	1	1
1344	и мышление	1	1
1345	образом не	1	1
1346	имеем в	4	1
1347	и а	1	1
1348	заметить что	2	1
1349	сверхчувственной действительности	1	1
1350	о соотношении	2	1
1351	если мы	24	1
1352	и многих	2	1
1353	значение имеет	1	1
1354	ничего кроме	2	1
1355	оно стало	1	1
1356	на первый	6	1
1357	правды и	2	1
1358	нужно рассматривать	1	1
1359	ведут себя	1	1
1360	человечества и	1	1
1361	поэтому нам	1	1
1362	гораздо больше	2	1
1363	л толстой	3	1
1364	предмет а	3	1
1365	прямом смысле	1	1
1366	этого слова	5	1
1367	будет рассматриваться	2	1
1368	формы то	1	1
1369	однако такое	1	1
1370	является только	8	1
1371	поисках новых	1	1
1372	только потому	3	1
1373	и для	5	1
1374	для ясности	1	1
1375	то или	5	1
1376	в самой	4	1
1377	в настоящее	4	1
1378	категория в	1	1
1379	и искусства	3	1
1380	присущей ему	1	1
1381	в близком	1	1
1382	характерные для	1	1
1383	глава iii	1	1
1384	или невольно	1	1
1385	в самих	2	1
1386	от своей	1	1
1387	может как	1	1
1388	м а	1	1
1389	сравнительно редко	1	1
1390	становиться на	1	1
1391	такое же	1	1
1392	этом случае	8	1
1393	разговоре с	1	1
1394	даже как	1	1
1395	находятся в	5	1
1396	человека физически	1	1
1397	рассматривается как	1	1
1398	в более	1	1
1399	ему в	1	1
1400	ничем не	2	1
1401	смысле что	4	1
1402	на путях	1	1
1403	они не	1	1
1404	произведения как	1	1
1405	человеком а	1	1
1406	и уж	2	1
1407	который может	2	1
1408	однако этого	1	1
1409	точно не	1	1
1410	или скажем	1	1
1411	мы имеем	7	1
1412	представлялось ему	1	1
1413	от которого	1	1
1414	естественно что	1	1
1415	человеческие чувства	1	1
1416	а это	6	1
1417	себя самого	1	1
1418	сразу во	1	1
1419	для искусства	1	1
1420	совершенно не	7	1
1421	для нас	23	1
1422	то самое	1	1
1423	не содержит	1	1
1424	то мы	3	1
1425	эта часть	1	1
1426	на которой	1	1
1427	создает условия	1	1
1428	в какую	1	1
1429	чем он	2	1
1430	а все	1	1
1431	как нечто	9	1
1432	что каждый	1	1
1433	как пророк	1	1
1434	вовсе нет	1	1
1435	без этого	3	1
1436	все равно	6	1
1437	они отличаются	1	1
1438	не замечаем	1	1
1439	к самой	1	1
1440	только он	2	1
1441	однако не	4	1
1442	же именно	2	1
1443	и множество	1	1
1444	целым и	1	1
1445	что является	2	1
1446	реальной действительности	1	1
1447	со всем	2	1
1448	не обладает	1	1
1449	в войне	1	1
1450	автора от	1	1
1451	приводит нас	1	1
1452	а также	6	1
1453	к которым	1	1
1454	который как	1	1
1455	даже на	1	1
1456	в другую	1	1
1457	мы фактически	1	1
1458	всегда есть	6	1
1459	и эта	1	1
1460	чем отличается	2	1
1461	и другое	1	1
1462	здесь даже	1	1
1463	вот это	2	1
1464	вообще не	5	1
1465	и читателя	1	1
1466	с той	5	1
1467	в какой	1	1
1468	правдой жизни	1	1
1469	нас к	2	1
1470	и вовсе	7	1
1471	есть в	6	1
1472	человеком в	1	1
1473	является не	2	1
1474	бы нам	1	1
1475	далеко еще	1	1
1476	это происходит	1	1
1477	перед собой	1	1
1478	по своему	6	1
1479	со своей	1	1
1480	ней нет	1	1
1481	в русских	1	1
1482	это было	4	1
1483	лежит в	1	1
1484	разумеется тут	1	1
1485	единство и	1	1
1486	его же	1	1
1487	человеком и	1	1
1488	тем более	8	1
1489	романтизма и	1	1
1490	в меру	2	1
1491	искусства хотя	1	1
1492	тоже есть	14	1
1493	с первого	3	1
1494	положительную роль	1	1
1495	другом случае	2	1
1496	не была	1	1
1497	нам хотелось	1	1
1498	презрение к	1	1
1499	с использованием	1	1
1500	же деле	7	1
1501	того или	8	1
1502	собственными глазами	1	1
1503	гораздо шире	1	1
1504	и материальными	1	1
1505	и эти	1	1
1506	что от	1	1
1507	только к	4	1
1508	это у	1	1
1509	а его	2	1
1510	а просто	1	1
1511	каждом из	1	1
1512	должно быть	1	1
1513	стихах и	1	1
1514	и почти	2	1
1515	его не	2	1
1516	и ни	5	1
1517	ту или	3	1
1518	хотя с	1	1
1519	говорим о	5	1
1520	с присущей	1	1
1521	еще менее	1	1
1522	отнюдь нет	1	1
1523	мы должны	13	1
1524	шире понятия	1	1
1525	с какой-нибудь	1	1
1526	не о	2	1
1527	такие термины	2	1
1528	есть и	2	1
1529	же что	1	1
1530	король лир	2	1
1531	конечно в	1	1
1532	когда оно	1	1
1533	резко отличается	2	1
1534	веры в	1	1
1535	но дело	1	1
1536	ему это	1	1
1537	в пределах	3	1
1538	стороны и	3	1
1539	успех и	1	1
1540	и времени	1	1
1541	три тысячи	1	1
1542	образ если	1	1
1543	ли здесь	1	1
1544	думать что	1	1
1545	на всю	1	1
1546	и всякая	1	1
1547	признать что	1	1
1548	и часто	2	1
1549	них свои	1	1
1550	ночи в	1	1
1551	еще на	2	1
1552	это казалось	1	1
1553	на это	1	1
1554	в отрыве	1	1
1555	нам кажется	2	1
1556	что будет	1	1
1557	же самое	20	1
1558	вообще все	1	1
1559	и самого	2	1
1560	или другом	3	1
1561	уже допускает	1	1
1562	не обязан	2	1
1563	их однако	1	1
1564	это можно	2	1
1565	анализа и	1	1
1566	эта картина	2	1
1567	под пером	1	1
1568	в голову	2	1
1569	как сон	1	1
1570	или иной	20	1
1571	образов и	4	1
1572	в уме	1	1
1573	и прежде	3	1
1574	и нечто	1	1
1575	как самого	1	1
1576	от морали	1	1
1577	на то	6	1
1578	уже чисто	1	1
1579	об этой	1	1
1580	он более	1	1
1581	суждения о	1	1
1582	себе всю	1	1
1583	мы видели	2	1
1584	и личной	2	1
1585	человек не	1	1
1586	само собой	3	1
1587	и самый	3	1
1588	ничего подобного	1	1
1589	слишком уж	2	1
1590	идеологическим содержанием	1	1
1591	для этого	9	1
1592	в каком-то	1	1
1593	кроме него	1	1
1594	обладает никакой	1	1
1595	именно это	1	1
1596	идею и	2	1
1597	она действительно	1	1
1598	дальше в	1	1
1599	не можем	5	1
1600	одной буквы	1	1
1601	не предмет	2	1
1602	дальше некуда	1	1
1603	писателя а	1	1
1604	к идее	1	1
1605	за их	1	1
1606	и предметом	1	1
1607	промежуточных звеньев	1	1
1608	иное как	6	1
1609	себе а	3	1
