N	2gram	Bakhtin_Fr	Formalny
1292	была только	3	1
1293	тело и	5	1
1294	серьезной и	1	1
1295	каждая часть	1	1
1296	всего у	1	1
1297	вот почему	1	1
1298	основными моментами	1	1
1299	времени в	1	1
1300	и научные	1	1
1301	существенное значение	2	1
1302	к своей	1	1
1303	к правильной	1	1
1304	но вся	2	1
1305	и той	1	1
1306	и конкретная	1	1
1307	стерна и	3	1
1308	для себя	1	1
1309	она еще	1	1
1310	старой и	1	1
1311	глаза на	1	1
1312	и литературная	1	1
1313	пока не	1	1
1314	борьбе с	1	1
1315	всего как	1	1
1316	этой смене	1	1
1317	и когда	1	1
1318	понимание литературы	1	1
1319	людей и	2	1
1320	а между	1	1
1321	и значение	2	1
1322	и была	1	1
1323	его художественная	1	1
1324	разных сторон	1	1
1325	уже почти	1	1
1326	чистом виде	1	1
1327	могла не	1	1
1328	не вполне	3	1
1329	можно ли	1	1
1330	и глубокие	1	1
1331	предмет исследования	1	1
1332	от своей	1	1
1333	иногда прямо	1	1
1334	близки к	1	1
1335	характерной для	1	1
1336	неизбежно должны	1	1
1337	сложное и	1	1
1338	и пытаться	1	1
1339	и еще	5	1
1340	необходимо понять	1	1
1341	но этот	1	1
1342	всегда и	2	1
1343	городской буржуазии	1	1
1344	второй половины	3	1
1345	этот отрыв	1	1
1346	обычно совершенно	1	1
1347	слов о	2	1
1348	обряды и	2	1
1349	на те	1	1
1350	дистанция между	1	1
1351	их непосредственной	1	1
1352	свил себе	1	1
1353	не становится	1	1
1354	самом начале	1	1
1355	утверждал что	1	1
1356	носит характер	1	1
1357	которого они	2	1
1358	поэтому все	1	1
1359	диалектическое понимание	1	1
1360	без всякого	3	1
1361	жизни как	3	1
1362	когда человек	1	1
1363	наряду с	2	1
1364	ключ к	1	1
1365	таких произведений	1	1
1366	и оценки	5	1
1367	и культуры	1	1
1368	постановка проблемы	2	1
1369	понимали что	1	1
1370	образом как	1	1
1371	на сцене	1	1
1372	сущности и	1	1
1373	резче и	1	1
1374	только во	1	1
1375	образе в	1	1
1376	и осмысление	1	1
1377	что все	1	1
1378	входят в	1	1
1379	и вступает	1	1
1380	единства всех	1	1
1381	можем сказать	1	1
1382	воли и	1	1
1383	иным как	1	1
1384	встретимся с	1	1
1385	жива еще	3	1
1386	не завершено	1	1
1387	именно она	1	1
1388	только внешней	1	1
1389	по поводу	2	1
1390	были в	4	1
1391	не два	1	1
1392	какой степени	1	1
1393	очень распространено	1	1
1394	не мог	1	1
1395	большей степени	1	1
1396	но там	1	1
1397	моментами в	2	1
1398	типична для	1	1
1399	перевести его	1	1
1400	этой тенденции	1	1
1401	ближе к	1	1
1402	целом все	1	1
1403	несколько слов	1	1
1404	и обряды	4	1
1405	сводить к	1	1
1406	не зная	1	1
1407	самостоятельное значение	1	1
1408	классики и	1	1
1409	остро и	1	1
1410	существу и	1	1
1411	она и	1	1
1412	нельзя сказать	2	1
1413	как нам	1	1
1414	здесь нет	1	1
1415	а затем	4	1
1416	и всей	1	1
1417	и жанры	1	1
1418	следует однако	1	1
1419	и особые	2	1
1420	чем на	1	1
1421	такова была	2	1
1422	они находились	1	1
1423	в особых	1	1
1424	поэтому можно	1	1
1425	явления но	1	1
1426	теории в	1	1
1427	смысле в	1	1
1428	нет места	1	1
1429	конца в	1	1
1430	не стремится	1	1
1431	узком смысле	2	1
1432	есть его	2	1
1433	или иными	1	1
1434	под знаком	1	1
1435	эпоху господства	1	1
1436	характер носит	1	1
1437	в стадии	3	1
1438	всего поражает	1	1
1439	тел и	1	1
1440	сфер и	1	1
1441	с нашей	1	1
1442	характера и	1	1
1443	играют существеннейшую	1	1
1444	xix века	6	1
1445	и никакой	1	1
1446	опираясь на	1	1
1447	не стала	1	1
1448	существеннейшую роль	1	1
1449	у него	2	1
1450	как позже	1	1
1451	этим языком	1	1
1452	первая часть	1	1
1453	и особая	1	1
1454	как гротескный	1	1
1455	утверждение что	1	1
1456	с исторической	1	1
1457	далее он	1	1
1458	они представляют	1	1
1459	первоначально в	1	1
1460	исследовании на	1	1
1461	которые так	2	1
1462	и единого	1	1
1463	готовому и	1	1
1464	ведь кроме	1	1
1465	ее развития	1	1
1466	и ценности	1	1
1467	которое в	2	1
1468	преимущественно на	1	1
1469	всем что	2	1
1470	и всего	2	1
1471	явлений он	1	1
1472	всем миром	1	1
1473	дано в	1	1
1474	его понимании	1	1
1475	широко мы	1	1
1476	теми или	1	1
1477	эти три	1	1
1478	их от	2	1
1479	внутренняя логика	1	1
1480	рядом с	9	1
1481	чем иным	1	1
1482	и вещи	2	1
1483	вернемся в	1	1
1484	и вещей	1	1
1485	они как	1	1
1486	своеобразная логика	1	1
1487	явлениям и	1	1
1488	и философий	1	1
1489	материал он	1	1
1490	и являются	1	1
1491	его жизни	1	1
1492	о которых	2	1
1493	в свете	3	1
1494	того он	1	1
1495	к фольклору	1	1
1496	связанный с	3	1
1497	связанным с	1	1
1498	при которых	1	1
1499	себе и	2	1
1500	вне связи	1	1
1501	другим а	1	1
1502	чисто отрицательные	2	1
1503	точек зрения	1	1
1504	был не	1	1
1505	связанная с	3	1
1506	и у	7	1
1507	в словесных	1	1
1508	бог не	1	1
1509	вещь не	1	1
1510	они вступают	1	1
1511	единого мира	1	1
1512	направлен не	2	1
1513	в индивидуальном	1	1
1514	это резко	1	1
1515	перестал быть	1	1
1516	остается в	1	1
1517	роман для	1	1
1518	к новой	1	1
1519	свою историческую	1	1
1520	только двух	1	1
1521	что резко	1	1
1522	и обновления	8	1
1523	если оно	1	1
1524	старое и	1	1
1525	соприкасаясь с	1	1
1526	для развития	1	1
1527	только путем	1	1
1528	границы между	1	1
1529	и осмысления	1	1
1530	говоря в	1	1
1531	речи нет	1	1
1532	таковы три	2	1
1533	этой своей	1	1
1534	понимании как	1	1
1535	мы говорили	1	1
1536	стремится к	1	1
1537	в раннем	1	1
1538	если не	1	1
1539	оно по-видимому	2	1
1540	случае происходит	1	1
1541	жанровые формы	1	1
1542	мы всегда	2	1
1543	его творчества	1	1
1544	в быту	1	1
1545	совершенно чуждые	1	1
1546	ко всякой	1	1
1547	он стал	1	1
1548	характерное явление	1	1
1549	языка для	1	1
1550	это по	2	1
1551	были связаны	5	1
1552	напряженной и	1	1
1553	здесь на	3	1
1554	и стилистические	1	1
1555	между всеми	3	1
1556	его быть	1	1
1557	не были	4	1
1558	им и	1	1
1559	уже указывали	1	1
1560	телом эта	1	1
1561	и создавать	1	1
1562	богатый материал	1	1
1563	проникнуть в	3	1
1564	по своей	3	1
1565	говорили что	3	1
1566	важным с	1	1
1567	с ней	2	1
1568	мы здесь	4	1
1569	другая сторона	1	1
1570	это действительно	1	1
1571	на французской	1	1
1572	уже несколько	1	1
1573	всего на	3	1
1574	или меньшей	7	1
1575	так называемого	1	1
1576	со сменой	1	1
1577	и глубоко	3	1
1578	стал предметом	1	1
1579	конца и	1	1
1580	серьезность и	1	1
1581	этой истории	1	1
1582	нашего анализа	2	1
1583	что во	1	1
1584	мы дадим	2	1
1585	оно имеет	1	1
1586	вера в	1	1
1587	он понимает	3	1
1588	звучит в	1	1
1589	конечно на	1	1
1590	иногда в	1	1
1591	когда они	1	1
1592	о его	1	1
1593	это ощущение	3	1
1594	что только	2	1
1595	был в	1	1
1596	форм в	2	1
1597	находились в	1	1
1598	роль играет	1	1
1599	мы будем	4	1
1600	теми же	1	1
1601	образом в	3	1
1602	он пытается	1	1
1603	слиты в	1	1
1604	например о	1	1
1605	ней в	1	1
1606	вся литература	1	1
1607	практический характер	1	1
1608	этот элемент	1	1
1609	господствующий класс	1	1
1610	были глубоко	2	1
1611	о роли	1	1
1612	его к	2	1
1613	теорий и	1	1
1614	линии но	1	1
1615	он создает	1	1
1616	это совершенно	1	1
1617	развития в	2	1
1618	плане и	1	1
1619	отношении он	1	1
1620	в последующем	1	1
1621	от ее	1	1
1622	есть ли	1	1
1623	и школ	1	1
1624	определяется прежде	1	1
1625	меньшей степени	8	1
1626	взглянуть на	3	1
1627	в одну	1	1
1628	дальнейшем развитии	2	1
1629	относят к	1	1
1630	многие другие	1	1
1631	сущности не	1	1
1632	голого отрицания	1	1
1633	был именно	1	1
1634	эту задачу	1	1
1635	не выдерживает	1	1
1636	своего рода	2	1
1637	и литературоведения	1	1
1638	мире и	3	1
1639	она дает	1	1
1640	что совершается	1	1
1641	с полной	3	1
1642	в кругу	1	1
1643	стадии своего	2	1
1644	все основные	1	1
1645	одном месте	1	1
1646	тело оно	1	1
1647	на деле	1	1
1648	всего того	2	1
1649	жизни которую	1	1
1650	положения и	1	1
1651	а потому	1	1
1652	в состав	1	1
1653	произведение и	1	1
1654	как необходимый	1	1
1655	за ним	2	1
1656	что касается	3	1
1657	не определяет	1	1
1658	разобранные нами	2	1
1659	для романтизма	2	1
1660	наши дни	1	1
1661	и связанные	1	1
1662	и должны	1	1
1663	которая свойственна	1	1
1664	не подвергается	1	1
1665	условий и	1	1
1666	влияние имели	1	1
1667	и стиль	1	1
1668	слово для	1	1
1669	вот его	1	1
1670	не чем	1	1
1671	она продолжает	1	1
1672	с миром	3	1
1673	освободиться от	2	1
1674	связанное с	2	1
1675	целого ряда	1	1
1676	два основных	1	1
1677	нашего времени	1	1
1678	самой жизни	4	1
1679	из которых	2	1
1680	таковы основные	1	1
1681	этот не	1	1
1682	в область	1	1
1683	конкретном материале	1	1
1684	интерес к	2	1
1685	разного рода	3	1
1686	из существеннейших	1	1
1687	он умеет	1	1
1688	науки и	1	1
1689	и своеобразного	1	1
1690	эти отличия	1	1
1691	же самой	1	1
1692	это особого	1	1
1693	и утверждает	2	1
1694	мере и	1	1
1695	миросозерцательное значение	1	1
1696	к постановке	1	1
1697	и силы	1	1
1698	организующим началом	2	1
1699	этих исследователей	1	1
1700	и приобретает	1	1
1701	и самая	1	1
1702	гг и	1	1
1703	текста и	1	1
1704	языка из	1	1
1705	с этого	1	1
1706	не отрывает	1	1
1707	совершенно готовое	1	1
1708	самим собой	1	1
1709	нашла свое	3	1
1710	века особенно	1	1
1711	так называемый	1	1
1712	миром и	3	1
1713	именно этой	1	1
1714	истины в	1	1
1715	такое явление	1	1
1716	индивидуальным и	1	1
1717	художественный стиль	1	1
1718	оно всегда	1	1
1719	из тех	2	1
1720	к таким	1	1
1721	французской литературы	1	1
1722	не знал	1	1
1723	и они	1	1
1724	и словесных	1	1
1725	ведь сущность	1	1
1726	ли не	1	1
1727	историческое явление	1	1
1728	состоит из	1	1
1729	лежащие в	2	1
1730	и полнее	1	1
1731	связанные с	2	1
1732	общую теорию	1	1
1733	и были	3	1
1734	о некоторых	1	1
1735	и мировоззрения	4	1
1736	в определениях	1	1
1737	самого бытия	1	1
1738	сравнению с	2	1
1739	важное значение	1	1
1740	характерна для	1	1
1741	понимания литературы	1	1
1742	в итоге	1	1
1743	из которого	1	1
1744	литературе о	1	1
1745	знает что	1	1
1746	однако именно	1	1
1747	не говорят	1	1
1748	вышедшая в	1	1
1749	укладывается в	1	1
1750	что из	1	1
1751	все сферы	2	1
1752	и видеть	1	1
1753	это тело	2	1
1754	жизни так	1	1
1755	же характер	1	1
1756	нет ничего	3	1
1757	пародиями на	1	1
1758	свое внимание	1	1
1759	большей или	7	1
1760	его элементах	1	1
1761	ведь даже	1	1
1762	полноте в	1	1
1763	сил и	1	1
1764	бы с	1	1
1765	когда вся	1	1
1766	видим что	1	1
1767	условиях нового	1	1
1768	и заставляет	1	1
1769	жаль что	1	1
1770	и литературы	7	1
1771	творчество и	1	1
1772	но здесь	4	1
1773	лежат в	1	1
1774	по сравнению	2	1
1775	связанную с	1	1
1776	проникнутых единой	1	1
1777	жизни у	1	1
1778	глубокое миросозерцательное	1	1
1779	с новым	1	1
1780	в создание	1	1
1781	здесь особенно	1	1
1782	проник в	1	1
1783	них как	2	1
1784	но лишь	1	1
1785	глубже и	1	1
1786	в менее	2	1
1787	них было	1	1
1788	всюду где	1	1
1789	наукой и	1	1
1790	с которой	1	1
1791	и больше	1	1
1792	эти произведения	2	1
1793	не понимает	4	1
1794	уже говорили	12	1
1795	поэтому подлинная	1	1
1796	очень хорошо	2	1
1797	формой и	1	1
1798	которую он	1	1
1799	иные моменты	1	1
1800	организации и	2	1
1801	традиции то	1	1
1802	и различные	1	1
1803	роман это	1	1
1804	ряд новых	1	1
1805	есть она	1	1
1806	он есть	1	1
1807	тенденции так	1	1
1808	и возможность	1	1
1809	например на	2	1
1810	в творчестве	2	1
1811	связанной с	2	1
1812	в последующей	1	1
1813	где кончается	1	1
1814	но распространять	1	1
1815	вопрос в	1	1
1816	постановке проблемы	2	1
1817	и роста	1	1
1818	на авторитет	2	1
1819	и всякие	1	1
1820	этого времени	1	1
1821	и под	1	1
1822	и отчетливое	1	1
1823	еще вернемся	1	1
1824	имеет своим	1	1
1825	и глубокого	2	1
1826	самой природе	1	1
1827	она переносит	1	1
1828	жизни этих	2	1
1829	в образе	1	1
1830	за пределами	1	1
1831	и раньше	1	1
1832	были уже	1	1
1833	ли можно	1	1
1834	котором мы	1	1
1835	искусства все	1	1
1836	и создавали	1	1
1837	мысли не	1	1
1838	в тенденции	2	1
1839	характерное для	1	1
1840	сливалась с	1	1
1841	необходимых условий	1	1
1842	не имел	1	1
1843	вопреки собственной	1	1
1844	понять что	1	1
1845	подчеркнуть что	2	1
1846	наук и	1	1
1847	определяет и	1	1
1848	своего становления	1	1
1849	мира не	1	1
1850	буржуазного мировоззрения	1	1
1851	наиболее ярко	1	1
1852	моментов в	1	1
1853	в лоне	1	1
1854	чуть ли	1	1
1855	живописи и	1	1
1856	людей не	1	1
1857	рождается и	1	1
1858	и изучено	1	1
1859	и социальных	1	1
1860	которого он	1	1
1861	в своеобразной	1	1
1862	народа что	1	1
1863	события и	2	1
1864	вместе со	1	1
1865	проблем которые	1	1
1866	собою разумеющимся	1	1
1867	проникает в	2	1
1868	как простая	1	1
1869	но на	3	1
1870	как об	1	1
1871	на положение	1	1
1872	степени в	1	1
1873	от внешних	1	1
1874	мир в	3	1
1875	благодаря этому	4	1
1876	не во	2	1
1877	в границах	1	1
1878	сущность и	1	1
1879	того как	1	1
1880	эта не	1	1
1881	совсем особое	1	1
1882	совершенно чуждо	2	1
1883	сколько в	1	1
1884	отражает и	1	1
1885	и чистых	1	1
1886	в голое	1	1
1887	они ничего	1	1
1888	не будем	1	1
1889	совершенно иначе	1	1
1890	литературной среде	1	1
1891	романа но	1	1
1892	из основных	2	1
1893	были здесь	1	1
1894	на что	3	1
1895	еще и	6	1
1896	чем-то само	1	1
1897	игра с	1	1
1898	внешнем мире	1	1
1899	и сознание	1	1
1900	и новой	1	1
1901	они одинаково	1	1
1902	мире в	2	1
1903	общения при	1	1
1904	а это	1	1
1905	многие из	2	1
1906	от полноты	1	1
1907	теоретические проблемы	1	1
1908	в жизнь	1	1
1909	что с	1	1
1910	своей обычной	2	1
1911	частях нашей	1	1
1912	самом зародыше	1	1
1913	видеть в	2	1
1914	в полном	1	1
1915	всех форм	1	1
1916	и новое	4	1
1917	этапе в	1	1
1918	и странным	1	1
1919	нельзя согласиться	1	1
1920	литературу и	1	1
1921	вовсе нет	2	1
1922	его между	1	1
1923	них и	1	1
1924	очень жаль	1	1
1925	различия между	2	1
1926	она никогда	1	1
1927	и литературной	1	1
1928	зрения этих	1	1
1929	понимания жизни	1	1
1930	же цели	1	1
1931	просто как	1	1
1932	этой отрицательной	1	1
1933	жизни это	4	1
1934	в свои	1	1
1935	что к	1	1
1936	другие стороны	2	1
1937	за этим	1	1
1938	и где	1	1
1939	через это	1	1
1940	историков и	1	1
1941	время здесь	1	1
1942	и иронии	1	1
1943	всегда есть	1	1
1944	этого нельзя	1	1
1945	в ту	2	1
1946	исторический документ	1	1
1947	быть определены	1	1
1948	когда все	1	1
1949	он один	1	1
1950	ими как	1	1
1951	мы нигде	1	1
1952	этого развития	1	1
1953	совершенно в	1	1
1954	к ряду	1	1
1955	своему существу	2	1
1956	случае не	1	1
1957	и последующих	2	1
1958	пытается оправдать	1	1
1959	всей художественной	1	1
1960	очень большое	1	1
1961	не подлежит	3	1
1962	цель и	1	1
1963	не хватает	1	1
1964	так часто	1	1
1965	формы очень	1	1
1966	есть в	6	1
1967	и часть	1	1
1968	можно выразить	1	1
1969	направлениями и	1	1
1970	острое ощущение	1	1
1971	по своему	9	1
1972	без этого	1	1
1973	полноте и	1	1
1974	медленно и	1	1
1975	об особом	1	1
1976	не стал	1	1
1977	для которого	2	1
1978	которые с	1	1
1979	но особенно	1	1
1980	об этом	2	1
1981	и положений	1	1
1982	говорит об	1	1
1983	целого и	1	1
1984	это так	1	1
1985	и вообще	5	1
1986	как результат	1	1
1987	остается вне	1	1
1988	ему не	1	1
1989	на них	3	1
1990	придаток к	1	1
1991	этих традиций	1	1
1992	идеалистической философской	1	1
1993	достаточно вспомнить	1	1
1994	в г	3	1
1995	и природной	1	1
1996	всего необходимо	2	1
1997	быть наиболее	1	1
1998	эпохи с	1	1
1999	это конечно	1	1
2000	и человека	2	1
2001	ожидания и	1	1
2002	как ни	1	1
2003	явлений не	2	1
2004	возвращается к	1	1
2005	завершение в	1	1
2006	как же	1	1
2007	а его	2	1
2008	же к	1	1
2009	которую мы	1	1
2010	достаточно назвать	1	1
2011	он чувствует	1	1
2012	культуре и	2	1
2013	одну особенность	1	1
2014	в самых	1	1
2015	другими словами	2	1
2016	вопросы и	1	1
2017	так называемой	1	1
2018	литературы о	1	1
2019	и остаются	1	1
2020	также и	3	1
2021	а из	1	1
2022	в течение	3	1
2023	отлично знает	1	1
2024	почти полностью	4	1
2025	на всех	5	1
2026	остановимся прежде	1	1
2027	для кого	1	1
2028	довольно часто	1	1
2029	просто не	1	1
2030	и произведения	2	1
2031	поставлена и	1	1
2032	не воспринимается	1	1
2033	и эстетическую	1	1
2034	связана с	8	1
2035	не находит	1	1
2036	не существовало	1	1
2037	и беспощадной	1	1
2038	есть и	2	1
2039	особый тип	2	1
2040	и элементы	1	1
2041	в начале	4	1
2042	говоря о	2	1
2043	но необходимо	1	1
2044	резко отличается	1	1
2045	вообще нельзя	1	1
2046	и глубину	1	1
2047	природу этого	1	1
2048	можно найти	3	1
2049	жанрах и	2	1
2050	человека с	1	1
2051	важна здесь	1	1
2052	говорили уже	1	1
2053	и оценивает	1	1
2054	утрачивают свою	1	1
2055	и часто	3	1
2056	и всех	1	1
2057	всегда на	1	1
2058	еще на	2	1
2059	была уже	1	1
2060	последнее слово	1	1
2061	могло быть	1	1
2062	единственным героем	1	1
2063	всех его	3	1
2064	литературы они	1	1
2065	по аристотелю	1	1
2066	вступают в	2	1
2067	в книге	3	1
2068	вообще все	1	1
2069	стиле и	1	1
2070	для обозначения	1	1
2071	работы мы	1	1
2072	особенно остро	1	1
2073	и понятия	1	1
2074	их а	1	1
2075	которые в	1	1
2076	самый термин	1	1
2077	два звена	1	1
2078	очень далеки	1	1
2079	страх перед	2	1
2080	приложенная к	1	1
2081	доверие к	1	1
2082	на рубеже	1	1
2083	конечно совершенно	1	1
2084	в узком	4	1
2085	вот очень	1	1
2086	вне всякой	1	1
2087	для своих	1	1
2088	и теоретические	1	1
2089	единство всех	1	1
2090	на двух	1	1
2091	о своих	1	1
2092	за свои	2	1
2093	о понимании	1	1
2094	и превращаются	1	1
2095	своему материалу	1	1
2096	определить как	1	1
2097	и новые	1	1
2098	эти два	2	1
2099	эти новые	1	1
2100	готовое и	1	1
2101	хотя здесь	1	1
2102	эту идею	1	1
2103	художественное творчество	2	1
2104	его современников	1	1
2105	появлялись в	1	1
2106	или напротив	1	1
2107	эта концепция	1	1
2108	здесь этот	1	1
2109	и второго	1	1
2110	отрицать что	1	1
