N	2gram	Bakhtin_Pr	FransuaR
1293	это тот	1	3
1294	ну и	1	3
1295	прямо сказать	1	3
1296	или на	3	3
1297	и другим	1	3
1298	смерть в	2	3
1299	где она	1	3
1300	и сделал	1	3
1301	по своим	2	3
1302	в смеховых	1	3
1303	нет конечно	1	3
1304	свой смысл	1	3
1305	верхом и	1	3
1306	только благодаря	1	3
1307	платона и	2	3
1308	у самого	1	3
1309	не всегда	3	3
1310	перед всем	1	3
1311	положений и	3	3
1312	мы все	2	3
1313	празднеств и	1	3
1314	в эпосе	1	3
1315	европейских литератур	1	3
1316	углом зрения	4	3
1317	рассказывает о	1	3
1318	чтобы показать	1	3
1319	и формы	2	3
1320	много и	3	3
1321	в голове	1	3
1322	они должны	3	3
1323	очень характерны	3	3
1324	просто в	1	3
1325	будем говорить	2	3
1326	знает только	1	3
1327	что именно	2	3
1328	тем как	1	3
1329	даже по	1	3
1330	места из	1	3
1331	совершаются в	2	3
1332	до минимума	3	3
1333	редуцированного смеха	3	3
1334	остаются в	1	3
1335	конца в	1	3
1336	в мистериях	1	3
1337	традиция в	2	3
1338	разъятие на	1	3
1339	творчества но	1	3
1340	сквозь призму	1	3
1341	видения и	3	3
1342	это слово	1	3
1343	под звуки	1	3
1344	а с	1	3
1345	пародией на	1	3
1346	карнавальную атмосферу	1	3
1347	ходу нашего	1	3
1348	остается в	2	3
1349	это один	2	3
1350	для историка	1	3
1351	напомним что	2	3
1352	времени как	1	3
1353	тому что	1	3
1354	веселой относительности	3	3
1355	литература в	1	3
1356	особенно резко	1	3
1357	время как	1	3
1358	не есть	1	3
1359	в глубь	1	3
1360	между собой	1	3
1361	основным источником	1	3
1362	сохраняется и	2	3
1363	здесь почти	1	3
1364	форме смеха	1	3
1365	а для	2	3
1366	контакт между	1	3
1367	и мир	1	3
1368	и непристойностей	1	3
1369	его творчестве	4	3
1370	и рождение	1	3
1371	к роману	1	3
1372	почти на	1	3
1373	других произведениях	1	3
1374	являются по	1	3
1375	проникнуть в	2	3
1376	другая сторона	1	3
1377	в загробном	1	3
1378	истории и	2	3
1379	равно как	1	3
1380	как человек	2	3
1381	материнское лоно	1	3
1382	миром в	1	3
1383	проникающее все	1	3
1384	вовлекает в	1	3
1385	народной карнавальной	1	3
1386	нам придется	1	3
1387	свободой и	1	3
1388	это совершенно	1	3
1389	и сами	1	3
1390	от всякого	1	3
1391	тон его	1	3
1392	стадии своего	2	3
1393	роль играют	1	3
1394	рождение и	2	3
1395	и конечно	2	3
1396	в последнем	1	3
1397	его из	1	3
1398	которые он	1	3
1399	античности и	5	3
1400	образа и	1	3
1401	сложное и	1	3
1402	нами ранее	1	3
1403	чтобы стать	1	3
1404	глубже и	3	3
1405	более глубокое	3	3
1406	и создает	3	3
1407	мере и	1	3
1408	и строго	2	3
1409	с этого	1	3
1410	для нашего	1	3
1411	смысла и	1	3
1412	является одним	2	3
1413	был связан	1	3
1414	вне обычных	1	3
1415	он связан	1	3
1416	и карнавальной	2	3
1417	дошедшие до	1	3
1418	так чтобы	1	3
1419	он часто	2	3
1420	основе этого	2	3
1421	он является	2	3
1422	в годах	1	3
1423	занимает в	1	3
1424	и об	1	3
1425	в мир	1	3
1426	ведущие образы	1	3
1427	было и	1	3
1428	и степени	1	3
1429	и правды	1	3
1430	утрачивает свою	2	3
1431	а уж	1	3
1432	имеет и	2	3
1433	в произведениях	2	3
1434	у вас	1	3
1435	в беседе	2	3
1436	при всей	3	3
1437	типа например	1	3
1438	жизни здесь	1	3
1439	значение имеют	2	3
1440	носит здесь	1	3
1441	себя самого	3	3
1442	что с	1	3
1443	и тут	2	3
1444	и карнавальное	1	3
1445	здесь конечно	5	3
1446	смысле этого	3	3
1447	к самой	2	3
1448	пределах одной	1	3
1449	для других	2	3
1450	и глупости	1	3
1451	на нее	1	3
1452	время здесь	1	3
1453	исторической действительности	1	3
1454	даже прямо	2	3
1455	отрицает и	1	3
1456	этого романа	3	3
1457	иной раз	1	3
1458	почти во	3	3
1459	со своей	2	3
1460	сочетаются с	2	3
1461	в каждой	1	3
1462	карнавальный смех	9	3
1463	этих двух	5	3
1464	к одному	2	3
1465	которого и	1	3
1466	радостью смен	1	3
1467	и народа	1	3
1468	не укладывается	1	3
1469	ко второму	2	3
1470	проникает весь	1	3
1471	она не	4	3
1472	но при	2	3
1473	разной степени	1	3
1474	хоть раз	1	3
1475	и может	1	3
1476	и свободный	1	3
1477	и элементы	4	3
1478	амбивалентность в	1	3
1479	лишь как	1	3
1480	органически сочетаются	2	3
1481	исторических лиц	1	3
1482	а скорее	1	3
1483	путешествие в	1	3
1484	из ведущих	5	3
1485	человек не	1	3
1486	рабле например	1	3
1487	основе их	1	3
1488	и существенную	1	3
1489	эти жанры	3	3
1490	которые не	2	3
1491	которая в	1	3
1492	ровно ничего	2	3
1493	нами здесь	1	3
1494	была как	1	3
1495	амбивалентность и	2	3
1496	всем и	1	3
1497	как своего	2	3
1498	касается до	1	3
1499	одной плоскости	2	3
1500	не бывает	1	3
1501	в предыдущей	1	3
1502	переодеваний и	1	3
1503	наглядностью и	1	3
1504	особое отношение	1	3
1505	моралите и	1	3
1506	в одно	1	3
1507	не что	1	3
1508	жизни на	2	3
1509	др и	1	3
1510	на материале	1	3
1511	я видел	3	3
1512	не существует	1	3
1513	то это	4	3
1514	не боится	2	3
1515	этом мы	3	3
1516	литературе эпохи	3	3
1517	серьезной и	1	3
1518	вот почему	1	3
1519	очень широко	2	3
1520	между двумя	4	3
1521	что люди	1	3
1522	у стерна	1	3
1523	нем есть	1	3
1524	всегда и	3	3
1525	и универсальный	1	3
1526	позволит нам	1	3
1527	ней и	1	3
1528	чтобы они	1	3
1529	духа и	1	3
1530	же они	1	3
1531	же она	1	3
1532	связи со	1	3
1533	недоверие к	1	3
1534	человеку и	1	3
1535	и совершается	1	3
1536	него не	1	3
1537	ограниченным и	1	3
1538	наряду с	6	3
1539	загробных видениях	1	3
1540	именно эти	1	3
1541	и возможности	1	3
1542	нам важно	1	3
1543	традиция эта	1	3
1544	все здесь	3	3
1545	произведений и	1	3
1546	что иное	1	3
1547	к человеку	2	3
1548	в меньшей	1	3
1549	фамильярного контакта	9	3
1550	в стиле	1	3
1551	на этих	1	3
1552	и через	5	3
1553	ее целом	1	3
1554	два раза	1	3
1555	в ослабленной	1	3
1556	односторонней серьезности	3	3
1557	в разной	1	3
1558	не о	2	3
1559	говорит в	1	3
1560	образа как	1	3
1561	этой сцены	3	3
1562	литература средневековья	1	3
1563	человек в	2	3
1564	он вовсе	1	3
1565	уже давно	1	3
1566	в другие	4	3
1567	была связана	1	3
1568	амбивалентный образ	1	3
1569	что их	1	3
1570	оно это	1	3
1571	времени а	1	3
1572	они играют	2	3
1573	в цирке	1	3
1574	именно потому	1	3
1575	на другой	1	3
1576	его творчества	12	3
1577	себя на	1	3
1578	этом смысле	5	3
1579	в современной	1	3
1580	они могут	3	3
1581	ни одной	1	3
1582	как от	1	3
1583	и глубокое	1	3
1584	это своего	2	3
1585	с элементами	1	3
1586	в силу	1	3
1587	бы оно	1	3
1588	всей мировой	3	3
1589	есть все	1	3
1590	которого мы	1	3
1591	пародийная литература	1	3
1592	мир к	1	3
1593	дает ему	1	3
1594	в кругу	1	3
1595	а потому	1	3
1596	за ним	1	3
1597	к одной	1	3
1598	со второй	1	3
1599	в большом	1	3
1600	от этой	1	3
1601	из того	1	3
1602	разного рода	1	3
1603	здесь следовательно	3	3
1604	были очень	1	3
1605	же самые	1	3
1606	образы его	1	3
1607	в загробное	1	3
1608	за что	1	3
1609	с ней	4	3
1610	два месяца	2	3
1611	смеха не	1	3
1612	мы говорим	2	3
1613	v в	1	3
1614	к их	1	3
1615	относятся к	1	3
1616	очень важный	1	3
1617	может стать	4	3
1618	после первого	1	3
1619	эта тема	1	3
1620	именно поэтому	2	3
1621	со стороны	1	3
1622	друг от	2	3
1623	всей своей	2	3
1624	самый образ	1	3
1625	в любой	1	3
1626	речей и	1	3
1627	как целое	1	3
1628	существенные различия	1	3
1629	уже отмечали	2	3
1630	как выражение	1	3
1631	и тогда	1	3
1632	всюду где	2	3
1633	его нельзя	1	3
1634	или иных	2	3
1635	в первых	1	3
1636	образы карнавала	2	3
1637	и мучеников	1	3
1638	и тон	2	3
1639	на улице	1	3
1640	не знаем	1	3
1641	на литературу	3	3
1642	слово и	2	3
1643	этой жизни	1	3
1644	материал и	1	3
1645	они вовсе	1	3
1646	художественным целям	1	3
1647	комики и	1	3
1648	высшие сферы	1	3
1649	жизни но	1	3
1650	на тех	1	3
1651	пародии и	2	3
1652	смерть тебе	2	3
1653	xviii веков	1	3
1654	не для	1	3
1655	на равных	2	3
1656	все как	1	3
1657	от друга	2	3
1658	для нее	1	3
1659	слова но	3	3
1660	указывает на	2	3
1661	в литературу	5	3
1662	нам в	1	3
1663	этой цели	1	3
1664	и понимания	1	3
1665	жизненной колеи	2	3
1666	все слова	1	3
1667	человеком и	1	3
1668	загробное царство	1	3
1669	нее нет	1	3
1670	этого он	1	3
1671	тех или	2	3
1672	указывали на	1	3
1673	предыдущей главе	1	3
1674	которую мы	1	3
1675	т.п и	1	3
1676	воспринимаются как	1	3
1677	эти два	3	3
1678	имеют здесь	1	3
1679	больших и	2	3
1680	и детей	1	3
1681	особый тип	2	3
1682	лежат в	1	3
1683	как чисто	1	3
1684	глубоко проникнуты	1	3
1685	обычной жизненной	4	3
1686	которых они	1	3
1687	и мистификаций	1	3
1688	но эту	1	3
1689	по всей	1	3
1690	на уровне	1	3
1691	и благодаря	1	3
1692	бы он	1	3
1693	и связанной	1	3
1694	их можно	1	3
1695	и необходимо	1	3
1696	дел и	1	3
1697	все более	2	3
1698	не удалось	1	3
1699	хотя здесь	1	3
1700	устной речи	2	3
1701	именно это	1	3
1702	и совершенно	3	3
1703	иное как	1	3
1704	легенда о	1	3
1705	и уже	2	3
1706	котором он	2	3
1707	с которыми	1	2
1708	которые составляли	1	2
1709	остается почти	1	2
1710	этот материал	1	2
1711	с xvii	1	2
1712	особенности и	1	2
1713	к другу	1	2
1714	народов в	1	2
1715	точном смысле	1	2
1716	она также	1	2
1717	этот эпизод	1	2
1718	некоторой степени	1	2
1719	важно для	1	2
1720	в последних	2	2
1721	свое дело	1	2
1722	относительность всего	1	2
1723	очень хорошо	3	2
1724	с самим	7	2
1725	стиль речи	1	2
1726	формы в	1	2
1727	линии развития	4	2
1728	в разгаре	1	2
1729	к обновлению	1	2
1730	беседе с	1	2
1731	игре и	1	2
1732	и низом	1	2
1733	на смену	1	2
1734	и самые	2	2
1735	очень важных	1	2
1736	ограничений и	1	2
1737	как образ	1	2
1738	он остается	2	2
1739	некоторые другие	1	2
1740	оба этих	3	2
1741	в высшие	1	2
1742	этот элемент	1	2
1743	дурака и	1	2
1744	перечисление частей	1	2
1745	где происходит	1	2
1746	в высоких	1	2
1747	всеми своими	1	2
1748	и оценить	2	2
1749	без учета	1	2
1750	работы в	1	2
1751	целое и	1	2
1752	этого типа	1	2
1753	единого и	2	2
1754	вещи в	1	2
1755	подлинный смысл	1	2
1756	диалога в	2	2
1757	находится на	2	2
1758	другой жизни	1	2
1759	на самой	4	2
1760	сервантес и	1	2
1761	так характеризует	1	2
1762	амбивалентный характер	1	2
1763	и человеческих	2	2
1764	широком смысле	3	2
1765	традицией так	1	2
1766	людей которые	1	2
1767	большие и	1	2
1768	и романтический	1	2
1769	несколько дальше	1	2
1770	непосредственным влиянием	1	2
1771	и иногда	2	2
1772	ними и	1	2
1773	в жизнь	2	2
1774	все и	1	2
1775	всегда во	1	2
1776	моменты и	1	2
1777	языка в	1	2
1778	своей природе	4	2
1779	этого последнего	1	2
1780	т.п это	2	2
1781	уже у	3	2
1782	почти за	1	2
1783	с какою	2	2
1784	строго говоря	2	2
1785	не исключает	2	2
1786	всего как	1	2
1787	но сначала	1	2
1788	несколько позже	1	2
1789	от своей	2	2
1790	и площадной	1	2
1791	с абсолютной	1	2
1792	любовь к	4	2
1793	нем нет	3	2
1794	и себя	1	2
1795	некоторое время	2	2
1796	и возрождение	1	2
1797	загробного царства	2	2
1798	карнавальном мироощущении	1	2
1799	образом как	1	2
1800	оказала определяющее	1	2
1801	главное в	2	2
1802	это особая	1	2
1803	веселым пиром	1	2
1804	теории и	1	2
1805	можем сказать	1	2
1806	непосредственно связано	1	2
1807	человека а	1	2
1808	и всякого	1	2
1809	и развенчания	2	2
1810	не отвлеченная	1	2
1811	в отдельных	1	2
1812	огромное влияние	1	2
1813	нами образ	1	2
1814	этих веков	1	2
1815	огромное место	1	2
1816	они глубоко	1	2
1817	в менипповой	1	2
1818	или наоборот	3	2
1819	о влиянии	2	2
1820	сущность его	1	2
1821	и автор	1	2
1822	и возрождением	1	2
1823	еще подчеркнуть	1	2
1824	или иными	1	2
1825	что при	1	2
1826	всех в	1	2
1827	обычны и	1	2
1828	античной литературе	1	2
1829	своему тону	1	2
1830	с нашей	1	2
1831	сводит и	1	2
1832	отрицание и	1	2
1833	бы что	1	2
1834	карнавальная атмосфера	1	2
1835	слово на	1	2
1836	на высшее	3	2
1837	эпоху в	1	2
1838	близки к	2	2
1839	вольного фамильярного	2	2
1840	есть например	1	2
1841	жанры и	4	2
1842	всех земных	1	2
1843	самом его	1	2
1844	для развития	1	2
1845	с универсализмом	1	2
1846	без него	1	2
1847	между человеком	1	2
1848	глубокая и	1	2
1849	очень силен	1	2
1850	основные источники	1	2
1851	в двух	3	2
1852	разделения на	1	2
1853	в сторону	1	2
1854	точкой зрения	1	2
1855	человек как	1	2
1856	это вполне	1	2
1857	если оно	3	2
1858	таковы три	1	2
1859	барьеров между	1	2
1860	или во	1	2
1861	комедии и	1	2
1862	должны быть	2	2
1863	я бы	1	2
1864	и является	1	2
1865	развивает свою	1	2
1866	главного героя	2	2
1867	где в	2	2
1868	путем что	1	2
1869	серьезность не	1	2
1870	и третья	1	2
1871	домашней утвари	1	2
1872	вниз в	1	2
1873	мир на	1	2
1874	для той	1	2
1875	есть между	1	2
1876	след в	1	2
1877	по другим	1	2
1878	что есть	1	2
1879	для изображения	1	2
1880	и однозначности	1	2
1881	условиях и	2	2
1882	явления эти	1	2
1883	смех здесь	1	2
1884	сущности к	1	2
1885	рабле сервантеса	1	2
1886	что кроме	1	2
1887	их здесь	1	2
1888	отрешиться от	1	2
1889	а главное	3	2
1890	в определенные	1	2
1891	нам кажется	4	2
1892	понятия и	1	2
1893	очень важно	1	2
1894	какой-то мере	5	2
1895	он уже	1	2
1896	характерная для	4	2
1897	всей литературы	1	2
1898	друг к	1	2
1899	всеми ее	1	2
1900	т.п мы	1	2
1901	и должны	1	2
1902	себе представить	1	2
1903	жизни а	2	2
1904	литературе возрождения	1	2
1905	героя в	2	2
1906	освободиться от	1	2
1907	всегда была	1	2
1908	уже знаем	1	2
1909	тон и	2	2
1910	он на	1	2
1911	с каждым	1	2
1912	и делает	1	2
1913	не отвлеченные	1	2
1914	или к	2	2
1915	на особую	2	2
1916	всех сил	1	2
1917	и внутренне	1	2
1918	это положение	2	2
1919	фамильярный контакт	3	2
1920	героев и	1	2
1921	французской литературы	1	2
1922	характер но	2	2
1923	подхода к	1	2
1924	слияние хвалы	1	2
1925	жизнью здесь	1	2
1926	сцены и	1	2
1927	носит у	1	2
1928	так называемая	2	2
1929	жанров и	2	2
1930	характерна для	4	2
1931	свое завершение	1	2
1932	к той	1	2
1933	очень ярко	2	2
1934	но у	1	2
1935	возвращаемся к	1	2
1936	такую же	1	2
1937	на некоторых	5	2
1938	и разнообразие	1	2
1939	и освобождают	1	2
1940	карнавала и	7	2
1941	впервые появляется	2	2
1942	это все	2	2
1943	и поэтому	2	2
1944	здесь вовсе	1	2
1945	в менее	1	2
1946	прямой и	1	2
1947	полюса становления	2	2
1948	это значение	1	2
1949	что если	1	2
1950	только один	1	2
1951	в письмах	1	2
1952	развенчание и	2	2
1953	художественной литературы	2	2
1954	кажется нам	1	2
1955	и земли	1	2
1956	себя вне	1	2
1957	и дидро	4	2
1958	вне его	1	2
1959	в последующей	1	2
1960	элемента в	1	2
1961	мироощущение и	2	2
1962	глубокое и	1	2
1963	в споре	1	2
1964	настоящей главе	1	2
1965	в самую	1	2
1966	как только	1	2
1967	органически сочетается	4	2
1968	рогом изобилия	1	2
1969	и появляется	1	2
1970	празднествами карнавального	1	2
1971	интересует только	1	2
1972	знаком с	2	2
1973	и развенчаний	3	2
1974	языка а	2	2
1975	он воспринимает	1	2
1976	лукиана в	1	2
1977	этикета и	1	2
1978	ярко проявляется	2	2
1979	и целых	1	2
1980	моменты в	1	2
1981	часто и	1	2
1982	характерные для	1	2
1983	внешнее и	1	2
1984	и социальных	1	2
1985	этом случае	1	2
1986	хорошо известны	1	2
1987	разума и	1	2
1988	они входят	1	2
1989	на развитие	1	2
1990	своей обычной	2	2
1991	другими образами	1	2
1992	то мы	1	2
1993	к месту	1	2
1994	самой границе	3	2
1995	однако не	1	2
1996	что ни	1	2
1997	иногда и	3	2
1998	три основных	1	2
1999	ибо все	1	2
2000	который как	1	2
2001	полно и	1	2
2002	в другую	1	2
2003	всегда есть	1	2
2004	построенная на	1	2
2005	и сложнее	1	2
2006	он один	1	2
2007	всех сферах	1	2
2008	проникнута элементами	1	2
2009	из общей	1	2
2010	бы быть	1	2
2011	гоголя и	1	2
2012	были ему	2	2
2013	трех месяцев	1	2
2014	все особенности	1	2
2015	характера не	1	2
2016	те особенности	1	2
2017	в такой	1	2
2018	в серьезных	1	2
2019	вследствие чего	1	2
2020	более широкое	2	2
2021	и глубиной	1	2
2022	этой правды	1	2
2023	а он	1	2
2024	в карнавальный	1	2
2025	карнавальной жизнью	1	2
2026	культуры между	1	2
2027	как все	1	2
2028	раз как	1	2
2029	не все	1	2
2030	или путешествие	1	2
2031	строй и	2	2
2032	перед тем	1	2
2033	или косвенно	2	2
2034	выше и	2	2
2035	свое выражение	1	2
2036	полнее и	1	2
2037	в самых	2	2
2038	характера в	1	2
2039	прямо как	1	2
2040	повторяем в	1	2
2041	мы должны	4	2
2042	у того	1	2
2043	в глубину	1	2
2044	в античности	6	2
2045	уже после	1	2
2046	не с	1	2
2047	как мир	1	2
2048	и жизни	3	2
2049	несколько подробнее	2	2
2050	или как	1	2
2051	пространства и	1	2
2052	и также	1	2
2053	и обновляется	3	2
2054	и удалось	1	2
2055	этой эпохи	1	2
2056	могло быть	1	2
2057	человеческих отношений	2	2
2058	стиле и	1	2
2059	в своеобразной	1	2
2060	это также	2	2
2061	огромное значение	1	2
2062	он о	1	2
2063	sacra то	1	2
2064	может показаться	1	2
2065	и начинается	1	2
2066	и средневековые	1	2
2067	особенно конечно	2	2
2068	остановимся в	1	2
2069	некоторых отношениях	1	2
2070	есть внекарнавальной	1	2
2071	в так	1	2
2072	сильное и	1	2
2073	не надо	1	2
2074	тела такие	1	2
2075	не можем	1	2
2076	поэтому мы	1	2
2077	всего это	1	2
2078	человеческой жизни	3	2
2079	их из	1	2
2080	где люди	1	2
2081	нужно искать	1	2
2082	к числу	1	2
2083	они уже	1	2
2084	этого жанра	17	2
2085	эпохи все	1	2
2086	можно определить	1	2
2087	проникновения в	1	2
2088	всех ее	1	2
2089	никак нельзя	2	2
2090	и свой	2	2
2091	одному из	2	2
2092	не являются	1	2
2093	здесь под	1	2
2094	была эпоха	1	2
2095	серьезности в	1	2
2096	по мере	3	2
2097	тем путем	1	2
2098	описании римского	1	2
2099	контекст в	1	2
2100	то теперь	1	2
2101	свою связь	1	2
2102	внекарнавальной жизни	4	2
2103	на свой	2	2
2104	под углом	3	2
2105	элементы в	2	2
2106	можно даже	1	2
2107	вовсе еще	1	2
2108	и развиваться	1	2
2109	все названные	1	2
2110	это рассуждение	1	2
2111	общей сложности	1	2
2112	для романтизма	1	2
2113	оказываются в	1	2
2114	и внутренней	2	2
2115	отличается от	2	2
2116	к своим	1	2
2117	и носит	1	2
2118	и старость	1	2
2119	с современной	1	2
2120	мир как	1	2
2121	без труда	1	2
2122	он изображает	1	2
2123	очень важной	1	2
2124	человеческой мысли	4	2
2125	которые мы	3	2
2126	конечно далеко	1	2
2127	протяжении тысячелетий	2	2
2128	широкое распространение	1	2
2129	силы и	2	2
2130	такое объяснение	1	2
2131	не должен	1	2
2132	еще одного	3	2
2133	этого языка	1	2
2134	глубоко проникнуто	1	2
2135	и стали	1	2
2136	правильно понять	1	2
2137	словесного стиля	1	2
2138	разных сторон	1	2
2139	что еще	1	2
2140	даже с	1	2
2141	характерной для	1	2
2142	но вокруг	1	2
2143	художественном творчестве	1	2
2144	приходит на	2	2
2145	и мышления	2	2
2146	о тех	2	2
2147	уже более	1	2
2148	вернуться к	1	2
2149	сатирова драма	1	2
2150	они всегда	1	2
2151	прямо или	1	2
2152	социальные и	1	2
2153	и оттенках	1	2
2154	преисподней с	2	2
2155	за него	2	2
2156	глубины и	1	2
2157	до некоторой	1	2
2158	правда несколько	1	2
2159	античной литературы	1	2
2160	и внешней	1	2
2161	шекспир сервантес	1	2
2162	совершенно новую	1	2
2163	ее то	1	2
2164	образе и	1	2
2165	на почве	1	2
2166	которую они	2	2
2167	его она	1	2
2168	к различным	1	2
2169	ее и	1	2
2170	ряд произведений	1	2
2171	загробном мире	1	2
2172	новые возможности	1	2
2173	новым рождением	1	2
2174	и готовое	1	2
2175	есть его	1	2
2176	второй план	1	2
2177	они проникнуты	1	2
2178	и художественно	1	2
2179	чем у	1	2
2180	от языка	1	2
2181	карнавальный ад	1	2
2182	всеми другими	2	2
2183	мы касаемся	1	2
2184	что вы	1	2
2185	относительности и	1	2
2186	развиваться в	2	2
2187	прежде чем	2	2
2188	он ставит	1	2
2189	сложное карнавальное	1	2
2190	рождение в	1	2
2191	некоторых других	2	2
2192	встречается в	1	2
2193	же при	1	2
2194	и вместе	1	2
2195	души в	1	2
2196	и характер	2	2
2197	и жизнь	2	2
2198	всего его	2	2
2199	связанным с	1	2
2200	а только	2	2
2201	тело здесь	1	2
2202	с одновременным	1	2
2203	и прямо	2	2
2204	от чисто	1	2
2205	именно как	3	2
2206	внешней и	2	2
2207	они действительно	1	2
2208	самое название	1	2
2209	знакомые нам	1	2
2210	явление это	1	2
2211	к слову	3	2
2212	предполагает что	1	2
2213	пафосом смен	2	2
2214	с традициями	2	2
2215	эта в	1	2
2216	ее обычной	1	2
2217	но вовсе	1	2
2218	высокого и	1	2
2219	если б	7	2
2220	и смешного	2	2
2221	он вкладывает	1	2
2222	они здесь	1	2
2223	каждой детали	1	2
2224	xvii веков	1	2
2225	резко усиливается	2	2
2226	люди были	1	2
2227	гоголя мы	1	2
2228	несколько упрощенно	1	2
2229	в предельно	1	2
2230	месяца в	1	2
2231	но без	1	2
2232	с людьми	1	2
2233	что может	1	2
2234	необходимо еще	3	2
2235	с празднествами	1	2
2236	условия для	1	2
2237	например о	1	2
2238	развития в	1	2
2239	уходит в	1	2
2240	это типичная	1	2
2241	плоскости на	1	2
2242	проявляются в	1	2
2243	в пространстве	1	2
2244	игра на	1	2
2245	там они	1	2
2246	себе самом	2	2
2247	самым существенным	1	2
2248	как с	1	2
2249	но за	1	2
2250	этих моментов	1	2
2251	дистанций между	1	2
2252	его с	2	2
2253	определенность и	1	2
2254	человек с	1	2
2255	других форм	1	2
2256	дан в	3	2
2257	все сколько-нибудь	1	2
2258	своей сущности	1	2
2259	они только	1	2
2260	в науке	1	2
2261	литературного развития	1	2
2262	в карнавальную	3	2
2263	место занимает	1	2
2264	равных правах	2	2
2265	его формы	2	2
2266	обрядов и	1	2
2267	широкое и	2	2
2268	до этого	1	2
2269	из величайших	3	2
2270	своим особым	1	2
2271	но вот	1	2
2272	нет он	1	2
2273	и придает	1	2
2274	не делает	1	2
2275	и действительно	3	2
2276	самый тон	1	2
2277	стремятся к	1	2
2278	и мог	2	2
2279	те формы	1	2
2280	к самым	1	2
2281	односторонней и	2	2
2282	классового общества	1	2
2283	знает что	2	2
2284	чтобы убедиться	1	2
2285	слове и	1	2
2286	ничего общего	1	2
2287	литературе мы	1	2
2288	новым и	1	2
2289	одним и	1	2
2290	за всеми	4	2
2291	время оно	1	2
2292	из той	1	2
2293	и зрителей	1	2
2294	совпадает с	1	2
2295	в зоне	3	2
2296	здесь очень	2	2
2297	с большей	1	2
2298	он именно	1	2
2299	этим явлениям	1	2
2300	в веселую	1	2
2301	в романтизме	1	2
2302	пародия как	1	2
2303	это же	1	2
2304	дух и	1	2
2305	гиппократова романа	1	2
2306	даны здесь	1	2
2307	соответствии с	2	2
2308	смысле и	3	2
2309	мог бы	1	2
2310	менипповой сатире	2	2
2311	он все	1	2
2312	при котором	1	2
2313	менипп или	1	2
2314	художественной литературе	1	2
2315	со словом	1	2
2316	в пародийных	2	2
2317	работы мы	1	2
2318	например его	1	2
2319	только о	1	2
2320	последующие эпохи	2	2
2321	более и	1	2
2322	после убийства	1	2
2323	людей не	1	2
2324	в обоих	1	2
2325	таков первый	1	2
2326	гораздо сложнее	1	2
2327	очень характерна	2	2
2328	игра и	1	2
2329	средневековой традиции	1	2
2330	с участием	1	2
2331	исполнителей и	1	2
2332	бы на	1	2
2333	сущности все	1	2
2334	таких например	1	2
2335	катастрофы и	1	2
2336	и карнавального	3	2
2337	указание на	1	2
2338	богатство и	1	2
2339	сознания и	1	2
2340	лицом к	1	2
2341	и странным	1	2
2342	из форм	1	2
2343	развенчаний и	3	2
2344	ибо оно	1	2
2345	приведенную нами	1	2
2346	и xvii	1	2
2347	затем и	1	2
2348	и непосредственно	1	2
2349	и единственного	1	2
2350	а о	1	2
2351	этого не	1	2
2352	есть через	1	2
2353	же по	1	2
2354	не тот	1	2
2355	фольклора и	1	2
2356	могла быть	1	2
2357	обычной то	1	2
2358	не столь	1	2
2359	своими именами	1	2
2360	у романтиков	1	2
2361	эти стороны	1	2
2362	в письменной	1	2
2363	повсюду здесь	1	2
2364	особенности его	2	2
2365	сущности почти	2	2
2366	они все	2	2
2367	может иметь	1	2
2368	с карнавальной	2	2
2369	и снова	1	2
2370	целое в	1	2
2371	только к	1	2
2372	в рай	1	2
2373	некоторых из	2	2
2374	так называемой	1	2
2375	вся жизнь	4	2
2376	все эпохи	1	2
2377	раз подчеркнуть	2	2
2378	возрождения у	1	2
2379	коснемся еще	2	2
2380	не проникает	2	2
2381	и особый	1	2
2382	здесь это	1	2
2383	нему не	1	2
2384	образом рабле	1	2
2385	люди смеются	1	2
2386	общем не	1	2
2387	и всех	1	2
2388	и самой	1	2
2389	были непосредственно	1	2
2390	и грубо	1	2
2391	и явления	1	2
2392	дальнейшем развитии	3	2
2393	этот роман	1	2
2394	так можно	2	2
2395	речь и	1	2
2396	и мрачный	1	2
2397	себе самому	7	2
2398	суждения о	1	2
2399	ни был	1	2
2400	типичный карнавальный	1	2
2401	иногда даже	1	2
2402	носит в	1	2
2403	площадь и	1	2
2404	или точнее	2	2
2405	как для	1	2
2406	форме и	2	2
2407	совершается в	2	2
2408	фамильярность на	1	1
2409	еще несколько	1	1
2410	было так	1	1
2411	в органическое	1	1
2412	которая всегда	1	1
2413	серьезной по	1	1
2414	к действительности	3	1
2415	увенчания и	2	1
2416	узаконенных карнавальных	1	1
2417	художественное открытие	1	1
2418	в душе	1	1
2419	и ничем	1	1
2420	в малейшей	1	1
2421	правильнее понять	2	1
2422	он помогал	1	1
2423	на мою	1	1
2424	карнавальный в	1	1
2425	самому предмету	1	1
2426	разговоры в	2	1
2427	т.д все	1	1
2428	главное для	1	1
2429	покаяния и	1	1
2430	слову в	1	1
2431	знать и	1	1
2432	но сложное	1	1
2433	в путешествии	1	1
2434	эпоху особенно	1	1
2435	веков особенно	1	1
2436	называвшееся адом	1	1
2437	чисто отрицательное	1	1
2438	раскрыта в	1	1
2439	а у	2	1
2440	построены как	1	1
2441	на своей	1	1
2442	образа в	1	1
2443	ее мы	1	1
