N	2gram	Tiupa_Lite	TeoriaLi
1202	эстетическую культуру	1	1
1203	духовного я	1	1
1204	то и	5	1
1205	аналог персонажа	1	1
1206	таков что	1	1
1207	в сознание	3	1
1208	эмоционального вживания	1	1
1209	например организовывал	1	1
1210	обнаруживается при	1	1
1211	наконец в	2	1
1212	можно лишь	1	1
1213	скрывайся и	1	1
1214	индивидуального бытия	1	1
1215	по фабрикации	1	1
1216	знаковый материал	1	1
1217	исторически обоснованной	1	1
1218	не должно	1	1
1219	к сотворчеству	2	1
1220	художественных произведений	1	1
1221	предстает субъектом	1	1
1222	платона и	1	1
1223	не удручает	1	1
1224	литературным процессом	1	1
1225	героем и	1	1
1226	временем предстало	1	1
1227	первом слоге	1	1
1228	художественных впечатлений	1	1
1229	свое воздействие	1	1
1230	внутри себя	1	1
1231	мастер исполнитель	1	1
1232	пушкинская татьяна	1	1
1233	это работа	2	1
1234	во многих	3	1
1235	переживания составляющие	1	1
1236	ним и	1	1
1237	творческий помысел	1	1
1238	а после	1	1
1239	которой выросла	1	1
1240	с нашим	1	1
1241	субъективным фантазмом	1	1
1242	заменять эксплицитные	1	1
1243	существования способа	1	1
1244	вяч иванова	1	1
1245	приобретать любые	1	1
1246	героя ту	1	1
1247	самого автора	1	1
1248	развитии три	1	1
1249	одаренность ценится	1	1
1250	и воспринимающего	1	1
1251	сознание в	3	1
1252	дискурс будучи	1	1
1253	задания сколько	1	1
1254	неклассической художественности	8	1
1255	слова и	6	1
1256	манифестацией эстетической	1	1
1257	после гегеля	1	1
1258	своем стремительном	1	1
1259	свое одиночество	2	1
1260	не мне	1	1
1261	может совершенствоваться	1	1
1262	цель изображать	1	1
1263	не тебя	1	1
1264	хх веке	8	1
1265	деятельность это	1	1
1266	индивидуальной самобытностью	1	1
1267	санскритской традиции	1	1
1268	жизни и	6	1
1269	искусством в	1	1
1270	в значении	1	1
1271	фантазма творческого	1	1
1272	к объективной	1	1
1273	своего оттиска	1	1
1274	частности прозаические	1	1
1275	аналогичная авторской	1	1
1276	воображения или	1	1
1277	внешних границ	2	1
1278	и вся	1	1
1279	свободу самобытной	1	1
1280	требуется проницательность	1	1
1281	вычислением пропорций	1	1
1282	деятельности мыслится	1	1
1283	чужое сознание	1	1
1284	бы позволял	1	1
1285	семиотической природы	1	1
1286	условии его	1	1
1287	классическая эстетика	1	1
1288	и ему	1	1
1289	рода действующая	1	1
1290	и внешнее	1	1
1291	озабоченный вычислением	1	1
1292	чтобы произведение	1	1
1293	в различных	1	1
1294	столь существенного	1	1
1295	обращаясь к	4	1
1296	переходит к	1	1
1297	адресат может	1	1
1298	игровой реализации	1	1
1299	е годы	3	1
1300	на основании	1	1
1301	рода изменениями	1	1
1302	правилами художник	1	1
1303	как субъекта	1	1
1304	стоит некий	1	1
1305	автор занимает	1	1
1306	с автором	1	1
1307	из жизнеподобия	1	1
1308	самобытностью аналогичен	1	1
1309	подвергаемого сомнению	1	1
1310	и аристотеля	1	1
1311	одно из	3	1
1312	в мир	1	1
1313	целый ряд	1	1
1314	периоды его	1	1
1315	организатором коммуникативного	1	1
1316	м.л гаспаров	1	1
1317	ни были	1	1
1318	и до	1	1
1319	она по	1	1
1320	написан один	1	1
1321	для которого	1	1
1322	принадлежит не	1	1
1323	явление культуры	1	1
1324	и те	1	1
1325	что произведение	1	1
1326	статусов субъекта	1	1
1327	человеческие документы	1	1
1328	именно таков	1	1
1329	в истории	1	1
1330	обобщающим принципом	1	1
1331	и находит	1	1
1332	позволяет толковать	1	1
1333	например для	1	1
1334	ведущей парадигмы	1	1
1335	не так	1	1
1336	от своей	1	1
1337	незавершенности открытости	1	1
1338	друга субпарадигмами	1	1
1339	служить также	1	1
1340	художественности за	1	1
1341	смена таких	1	1
1342	реализма выдвигает	1	1
1343	зритель слушатель	1	1
1344	наделен не	1	1
1345	и общества	1	1
1346	принципиальное свойство	1	1
1347	еще один	1	1
1348	каждый из	4	1
1349	было и	1	1
1350	путевые заметки	1	1
1351	воображении и	1	1
1352	писателем и	2	1
1353	глубже проникает	1	1
1354	документы дневники	1	1
1355	с предельной	1	1
1356	гегеля художественная	1	1
1357	гаспарова вся	1	1
1358	выполняет свое	1	1
1359	другого в	4	1
1360	описанию но	1	1
1361	в чистом	1	1
1362	кризис рефлективного	1	1
1363	не достаточно	1	1
1364	между людьми	1	1
1365	автора его	1	1
1366	второй половины	1	1
1367	когда же	1	1
1368	мечты означает	1	1
1369	своей индивидуальной	1	1
1370	вторжением в	1	1
1371	автором героем	1	1
1372	игровой характер	1	1
1373	ценится теперь	1	1
1374	автора в	2	1
1375	нуждающейся в	1	1
1376	как формирование	1	1
1377	жизни по	1	1
1378	воображении а	1	1
1379	много перемен	1	1
1380	уникальном художественном	1	1
1381	есть культура	2	1
1382	общечеловеческого в	1	1
1383	начало которой	1	1
1384	и эстетического	1	1
1385	свободу от	1	1
1386	нормативного художественного	1	1
1387	же автор	1	1
1388	вкуса произведение	1	1
1389	первых десятилетий	1	1
1390	мир персонажей	1	1
1391	поэтика модернизма	2	1
1392	теорию литературы	1	1
1393	увидевший в	1	1
1394	гегель именовал	1	1
1395	из наиболее	2	1
1396	неэлиминируемым конститутивным	1	1
1397	актуализация в	1	1
1398	отождествляемая с	1	1
1399	рассчитана на	2	1
1400	с самим	1	1
1401	впервые в	2	1
1402	основа не	2	1
1403	быть пережито	1	1
1404	в сфере	7	1
1405	этом образотворческом	1	1
1406	искусстве оказалось	1	1
1407	и многих	1	1
1408	романтизм парнасским	1	1
1409	нас на	1	1
1410	во внешней	1	1
1411	завершающий этап	1	1
1412	него не	1	1
1413	затем в	1	1
1414	по которым	2	1
1415	предполагает высокую	1	1
1416	само оно	1	1
1417	революции в	1	1
1418	духа и	1	1
1419	той же	5	1
1420	моментом самого	1	1
1421	было произведено	1	1
1422	всех постсимволистских	1	1
1423	сознание истинный	1	1
1424	когда адресат	1	1
1425	вкусу оригинальности	1	1
1426	явлениях самой	1	1
1427	кино и	1	1
1428	картины индивидуальных	1	1
1429	субъекта объекта	1	1
1430	адресата именно	1	1
1431	именно так	3	1
1432	становится для	2	1
1433	игру в	1	1
1434	на шкале	1	1
1435	поэзия выполняет	1	1
1436	но именно	1	1
1437	до конца	3	1
1438	мира где	1	1
1439	страдивариус великий	1	1
1440	отсюда столь	1	1
1441	эстетическому субъекту	1	1
1442	ибо жизнь	1	1
1443	в концепции	1	1
1444	как пушкинская	1	1
1445	способ присутствия	1	1
1446	ключевым критерием	1	1
1447	что лирическое	2	1
1448	только при	1	1
1449	как я	3	1
1450	гениального индивидуума	1	1
1451	субъектом и	1	1
1452	художественном восприятии	1	1
1453	скрытую внутреннюю	1	1
1454	реальное многообразие	1	1
1455	игры воображения	1	1
1456	мышления но	1	1
1457	эстетического выражаемой	1	1
1458	мастерством его	1	1
1459	могут приобретать	1	1
1460	в одной	1	1
1461	императив вкуса	1	1
1462	не берет	1	1
1463	раз и	2	1
1464	творящей актуализации	1	1
1465	объект и	2	1
1466	лев толстой	2	1
1467	нечто в	1	1
1468	неизмеримо более	1	1
1469	в существовании	1	1
1470	том же	3	1
1471	не переставая	1	1
1472	говоря написан	1	1
1473	в сознании	3	1
1474	романтизм явил	1	1
1475	таких парадигм	1	1
1476	приобщения к	1	1
1477	свой тайный	1	1
1478	исходит из	3	1
1479	тебя так	1	1
1480	т.д которая	1	1
1481	выступил основатель	1	1
1482	совокупность убеждений	1	1
1483	только мастерство	1	1
1484	и достоевского	1	1
1485	в ударном	1	1
1486	одна из	8	1
1487	не названо	1	1
1488	поэма обретает	1	1
1489	ее адресат	1	1
1490	творческого процесса	2	1
1491	неполноты целого	1	1
1492	искусство перестает	1	1
1493	стереотипов художественного	1	1
1494	между писателем	2	1
1495	впечатлений в	1	1
1496	индивидуальных исканий	1	1
1497	скачок творческой	1	1
1498	объект эстетического	1	1
1499	здесь и	1	1
1500	последовательности именуемой	1	1
1501	гения чья	1	1
1502	по поводу	2	1
1503	с познанием	1	1
1504	реальностью фикции	1	1
1505	под именем	2	1
1506	обретать внутреннюю	1	1
1507	культуры и	2	1
1508	мастер по	1	1
1509	иначе с	1	1
1510	автора на	1	1
1511	просто связанной	1	1
1512	языке платона	1	1
1513	избывал свое	1	1
1514	реальности аналогичной	1	1
1515	действительности по	1	1
1516	сидя над	1	1
1517	что даже	1	1
1518	к предмету	1	1
1519	постсимволиста становится	1	1
1520	культуры как	1	1
1521	в отдельных	1	1
1522	в разрушении	1	1
1523	жанрового задания	2	1
1524	по этой	2	1
1525	мыслятся сверхиндивидуальными	1	1
1526	по выражению	2	1
1527	значении в	1	1
1528	друг друга	5	1
1529	литературном процессе	1	1
1530	коммуникативной природы	2	1
1531	целого располагающей	1	1
1532	убеждений ценностей	1	1
1533	в одноименном	1	1
1534	как художественной	1	1
1535	в деятельности	1	1
1536	это духовная	1	1
1537	литературе в	3	1
1538	как явление	1	1
1539	будет аккумулировано	1	1
1540	повышенной чувствительностью	1	1
1541	действующая модель	1	1
1542	концепции авторства	1	1
1543	историк современности	1	1
1544	молчи скрывайся	1	1
1545	отныне понимается	1	1
1546	освобождения от	2	1
1547	трагедии шекспира	1	1
1548	оценке согласно	1	1
1549	писал в	2	1
1550	не будучи	1	1
1551	другом стихотворении	1	1
1552	читателя становиться	1	1
1553	индивидуума авторский	1	1
1554	крайней мере	2	1
1555	такое искусство?	2	1
1556	ищет и	1	1
1557	из них	5	1
1558	едва ли	5	1
1559	быть наделен	1	1
1560	тот же	1	1
1561	другого и	1	1
1562	сырого прозаического	1	1
1563	радикальным открытием	1	1
1564	к адресату	1	1
1565	красотой то	1	1
1566	и преобразовании	1	1
1567	необратимый процесс	1	1
1568	дневники письма	1	1
1569	вымышленному персонажу	1	1
1570	необходима еще	1	1
1571	стихотворения в	1	1
1572	почве которой	1	1
1573	субпарадигмы креативизма	1	1
1574	научиться и	1	1
1575	века при	1	1
1576	это придает	1	1
1577	от ее	1	1
1578	тексте ищет	1	1
1579	вполне адекватной	1	1
1580	классический реализм	4	1
1581	распространять в	1	1
1582	могли быть	1	1
1583	создать то	1	1
1584	провел с	1	1
1585	в художественных	1	1
1586	в перспективе	1	1
1587	находит свой	1	1
1588	представить себе	1	1
1589	отождествляться с	1	1
1590	авторском сознании	1	1
1591	субъекта художественной	1	1
1592	все мы	1	1
1593	активизировало свое	1	1
1594	русской культуре	1	1
1595	мыслится субъективной	1	1
1596	его мира	1	1
1597	это мастер	1	1
1598	настоящему другому	1	1
1599	иных модусов	1	1
1600	к общему	3	1
1601	этом случае	2	1
1602	его личности	2	1
1603	историческое состояние	1	1
1604	в свое	1	1
1605	сменявшими друг	1	1
1606	я кризис	1	1
1607	проникает в	1	1
1608	они используются	1	1
1609	зарождается на	1	1
1610	которой я	1	1
1611	первочитателя первозрителя	1	1
1612	точка безумия	3	1
1613	промежутке между	1	1
1614	политического опыта	1	1
1615	той мере	1	1
1616	или примеров	1	1
1617	этой внутренней	1	1
1618	поскольку переживания	1	1
1619	и завершает	1	1
1620	доминировало на	1	1
1621	деятелей искусства	1	1
1622	собой и	1	1
1623	от автора	2	1
1624	нами не	2	1
1625	не поддается	2	1
1626	со мной	2	1
1627	объективной данности	2	1
1628	как говорится	1	1
1629	выдвигает откровение	1	1
1630	так как	2	1
1631	она и	1	1
1632	различного рода	2	1
1633	прозаические формы	1	1
1634	единичности я-в-мире	1	1
1635	воображения так	1	1
1636	личности а	1	1
1637	как такового	1	1
1638	многих других	1	1
1639	присваивая текст	1	1
1640	с материалом	1	1
1641	от его	1	1
1642	они не	1	1
1643	произведения как	2	1
1644	реализации своего	1	1
1645	известной незавершенности	1	1
1646	после того	1	1
1647	различие между	3	1
1648	ее законов	1	1
1649	личностного я	3	1
1650	художественной системе	4	1
1651	свидетельствует о	3	1
1652	ее на	1	1
1653	воображения такое	1	1
1654	гипертрофируя вновь	1	1
1655	должно быть	1	1
1656	материал текста	1	1
1657	бесом паном	1	1
1658	а внутри	1	1
1659	всегда стоит	1	1
1660	несколько иной	1	1
1661	из нового	1	1
1662	собой в	1	1
1663	собой исторически	1	1
1664	так я	2	1
1665	своей сути	1	1
1666	искусство режиссуры	1	1
1667	возникает в	1	1
1668	оставался единым	1	1
1669	могут заменять	1	1
1670	который бы	2	1
1671	в состоянии	1	1
1672	водяным бесом	1	1
1673	от первого	2	1
1674	жизни человека	1	1
1675	как особого	1	1
1676	задолго до	1	1
1677	присутствия внутреннего	1	1
1678	на роль	2	1
1679	в природу	1	1
1680	коллективного или	1	1
1681	текст для	1	1
1682	собственному произволу	1	1
1683	материала и	1	1
1684	вкусом который	1	1
1685	бытия не	2	1
1686	в соотносительности	1	1
1687	первозрителя первослушателя	1	1
1688	первой парадигмы	1	1
1689	не для	2	1
1690	преобразовании его	1	1
1691	и иного	1	1
1692	и неслиянность	1	1
1693	но отошли	1	1
1694	эстетическая целостность	1	1
1695	не своей	1	1
1696	пушкин очень	1	1
1697	тексту значимость	1	1
1698	второй план	1	1
1699	духовно присваивая	1	1
1700	для иного	1	1
1701	общества о	1	1
1702	причастностью к	2	1
1703	свободный игровой	1	1
1704	материалом а	1	1
1705	к вымышленному	1	1
1706	стихотворение в	1	1
1707	модификаций рефлективного	1	1
1708	себя самого	1	1
1709	счете к	1	1
1710	нового понимания	1	1
1711	модель человеческого	1	1
1712	души и	1	1
1713	м.л гаспарова	2	1
1714	собственного романа	1	1
1715	в ситуации	2	1
1716	лишь оттесняет	1	1
1717	текст должен	1	1
1718	важным чем	2	1
1719	некий качественный	1	1
1720	xix веке	1	1
1721	романе достоевского	1	1
1722	над озером	1	1
1723	оказывается одновременно	1	1
1724	ранее гипертрофируя	1	1
1725	жар свои	1	1
1726	исканий хх	1	1
1727	чтобы сделаться	1	1
1728	для нас	3	1
1729	распространяет и	1	1
1730	и сама	1	1
1731	художественного задания	1	1
1732	формы текстуальности	1	1
1733	систему ценностей	1	1
1734	отныне не	1	1
1735	но одна	1	1
1736	чтения становится	2	1
1737	существенное изменение	1	1
1738	деятельности вытекающее	1	1
1739	целостности она	1	1
1740	из своих	2	1
1741	требует от	1	1
1742	искусству как	1	1
1743	в осознании	1	1
1744	культуру антинормативного	1	1
1745	пылко я	1	1
1746	к определенному	1	1
1747	сознания и	1	1
1748	текст не	1	1
1749	речевого материала	1	1
1750	смысла жизни	1	1
1751	вытекающее из	1	1
1752	о ком	1	1
1753	смена ведущей	1	1
1754	отошли в	1	1
1755	не обладает	2	1
1756	иной в	1	1
1757	иной эстетической	1	1
1758	кто бы	1	1
1759	стремится к	1	1
1760	открытием другого	1	1
1761	сделаться художественной	1	1
1762	сознанию в	1	1
1763	события автор	1	1
1764	по правилам	2	1
1765	этом в	3	1
1766	прозаического речевого	1	1
1767	предполагает существенное	1	1
1768	оригинальность смелость	1	1
1769	оказывается всего	1	1
1770	познавательной деятельностью	1	1
1771	в третьем	3	1
1772	субпарадигм статус	1	1
1773	культуру сопереживания	1	1
1774	личной ответственности	2	1
1775	обретает при	1	1
1776	законов искусства	2	1
1777	высшей ценностью	1	1
1778	связанной так	1	1
1779	вокруг себя	2	1
1780	ударение на	2	1
1781	не путем	1	1
1782	эстетической ситуации	3	1
1783	парадигм художественности	3	1
1784	тому же	2	1
1785	литературная классика	1	1
1786	романистика рабле	1	1
1787	эстетическому обобщению	1	1
1788	оказывается рассчитана	2	1
1789	сознания к	3	1
1790	к построению	1	1
1791	текста отождествляемая	1	1
1792	отношения между	3	1
1793	не была	1	1
1794	специфически повышенной	1	1
1795	не объект	1	1
1796	событие состоялось	1	1
1797	но с	3	1
1798	к смещению	1	1
1799	не было	5	1
1800	слиться в	1	1
1801	жизни некоего	1	1
1802	это всегда	1	1
1803	вменяется собственно	1	1
1804	отказаться от	1	1
1805	модернизма оказывается	2	1
1806	приобретаемого научением	1	1
1807	мотивированная авторитетностью	1	1
1808	реальной действительности	1	1
1809	реализацию в	1	1
1810	используются в	1	1
1811	просто как	1	1
1812	качестве моделей	1	1
1813	оценить эту	1	1
1814	без правил	1	1
1815	в хронотопе	1	1
1816	знал и	1	1
1817	толстой например	2	1
1818	и более	1	1
1819	беллетриста не	1	1
1820	писателя оказывается	1	1
1821	время искусство	1	1
1822	как утверждает	2	1
1823	задания может	1	1
1824	по утверждению	1	1
1825	что его	3	1
1826	искусство писания	2	1
1827	для постсимволиста	1	1
1828	ценностей технических	1	1
1829	концентрироваться в	1	1
1830	субъективной новой	1	1
1831	евгении онегине	1	1
1832	и где	1	1
1833	первоначальная парадигма	1	1
1834	событий далекого	1	1
1835	на нее	2	1
1836	его русалок	1	1
1837	текстуальности включая	1	1
1838	художественном тексте	1	1
1839	испытав много	1	1
1840	которое в	1	1
1841	это еще	1	1
1842	смену императиву	1	1
1843	о каком	1	1
1844	места в	1	1
1845	читателя это	1	1
1846	себя а	1	1
1847	шекспира или	1	1
1848	по существу	4	1
1849	креативистской художественной	1	1
1850	что не	3	1
1851	в бытии	1	1
1852	место лишь	1	1
1853	владения правилами	1	1
1854	владение словом	1	1
1855	сцену распятия	1	1
1856	области чувствительного	1	1
1857	xviii века	2	1
1858	произведение обретает	1	1
1859	по ту	1	1
1860	фабрикации скрипок	1	1
1861	этап многовекового	1	1
1862	задания определяющим	1	1
1863	от уз	1	1
1864	татьяна которая	1	1
1865	стадии и	1	1
1866	искусству вменяется	1	1
1867	словом сколько	1	1
1868	как сугубо	1	1
1869	силится постичь	1	1
1870	его бытования	1	1
1871	но само	1	1
1872	высокую эстетическую	1	1
1873	между этими	1	1
1874	стихи и	1	1
1875	велимира хлебникова	2	1
1876	индивидуальности и	1	1
1877	и средствах	1	1
1878	культурообразующие единения	1	1
1879	не остается	2	1
1880	и эстетический	1	1
1881	реалистический читатель	1	1
1882	развитию биологического	1	1
1883	простой и	1	1
1884	бы быть	1	1
1885	в евгении	1	1
1886	революцией xviii	1	1
1887	некоего гениального	1	1
1888	классических образцов	1	1
1889	произведено не	1	1
1890	ситуация художественного	1	1
1891	деятельности оказывается	2	1
1892	реального адресата	1	1
1893	с той	1	1
1894	воздействие на	2	1
1895	и без	1	1
1896	и проб	1	1
1897	с жизнью	2	1
1898	автором художественного	1	1
1899	личности с	2	1
1900	такова что	1	1
1901	фольклора и	1	1
1902	остается возможности	1	1
1903	среди прочих	1	1
1904	художественную культуру	1	1
1905	язык поэзии	1	1
1906	сознание творческий	1	1
1907	психики слушателя	1	1
1908	оно исторической	1	1
1909	не подлежит	1	1
1910	и постромантической	3	1
1911	текста оно	1	1
1912	чего бы	2	1
1913	может приобретать	1	1
1914	данного шедевра	1	1
1915	также требуется	1	1
1916	человек в	2	1
1917	имя в	1	1
1918	последующими вследствие	1	1
1919	но по	2	1
1920	других в	1	1
1921	на земле	1	1
1922	большинстве случаев	1	1
1923	всем своем	1	1
1924	не есть	2	1
1925	статус дискурса	1	1
1926	как другого	1	1
1927	между прочим	1	1
1928	рядом с	1	1
1929	частные человеческие	1	1
1930	или романистика	1	1
1931	развитием креативистской	1	1
1932	что ж	1	1
1933	любые в	1	1
1934	общественных отношений	1	1
1935	отныне деятельностью	1	1
1936	внутреннюю обособленность	1	1
1937	при таком	1	1
1938	различные периоды	1	1
1939	художника не	1	1
1940	один единственный	1	1
1941	было сформулировано	1	1
1942	в ряду	1	1
1943	пути однако	1	1
1944	перед собой	1	1
1945	ученый историк	1	1
1946	ли не	7	1
1947	за это	1	1
1948	от этого	1	1
1949	предельную меру	1	1
1950	авторского текста	1	1
1951	в авторском	2	1
1952	остается лишь	1	1
1953	должно стать	2	1
1954	в такой	1	1
1955	культуре хх	1	1
1956	целях задачах	1	1
1957	писателя в	2	1
1958	эстетическая цель	1	1
1959	задачах возможностях	1	1
1960	лучше самого	1	1
1961	его жизни	1	1
1962	искусство чтения	2	1
1963	как внутренняя	1	1
1964	или избыточного	1	1
1965	данной стадии	1	1
1966	пропорций коробки	1	1
1967	деятельности впервые	1	1
1968	и художественного	2	1
1969	лишь для	1	1
1970	в условиях	1	1
1971	понятием для	1	1
1972	бахтин эстетического	1	1
1973	или индивидуального	1	1
1974	на реального	1	1
1975	моделей или	1	1
1976	первослушателя собственного	1	1
1977	строится авторский	1	1
1978	заметить в	1	1
1979	себе и	2	1
1980	письма как	1	1
1981	толковать о	1	1
1982	поэтической традиции	2	1
1983	в каждой	2	1
1984	литературе наиболее	1	1
1985	ощутить рассмотреть	1	1
1986	из этого	2	1
1987	утверждение классицизма	1	1
1988	путь к	2	1
1989	укрепление в	1	1
1990	есть исключительной	1	1
1991	сторону окружающей	1	1
1992	так пылко	1	1
1993	ты в	4	1
1994	на себе	1	1
1995	вновь открытое	1	1
1996	жизнь лишь	1	1
1997	примеров могут	1	1
1998	помысел гения	1	1
1999	искусства назначение	1	1
2000	реализм xix	3	1
2001	художника оборачивается	2	1
2002	исключительной целостностью	1	1
2003	менее важным	2	1
2004	далекого прошлого	1	1
2005	интерпретацией общего	1	1
2006	сдвиге в	1	1
2007	его ремесло	1	1
2008	составляющие содержание	1	1
2009	систематической эстетики	1	1
2010	фикции фантазма	1	1
2011	рассказов а	1	1
2012	объект воображения	1	1
2013	вживания в	1	1
2014	становится не	2	1
2015	нормативного сознания	1	1
2016	бы в	1	1
2017	десятилетий хх	1	1
2018	пребывания в	1	1
2019	людей в	1	1
2020	же как	3	1
2021	подобно развитию	1	1
2022	сочинения не	1	1
2023	должно одухотворить	1	1
2024	и сделать	1	1
2025	индивидуального я	1	1
2026	условно-игровое жизнетворчество	1	1
2027	мастерства в	1	1
2028	в каждом	2	1
2029	со-страдания со-радования	1	1
2030	классической поэзии	1	1
2031	достоверность ключевым	1	1
2032	сотворение мира	1	1
2033	реальность не	1	1
2034	ему ощутить	1	1
2035	о месте	1	1
2036	здесь как	2	1
2037	природная одаренность	1	1
2038	эстетической неклассичности	1	1
2039	авторства на	1	1
2040	тексты своих	1	1
2041	состояние общественного	1	1
2042	к настоящему	1	1
2043	нередко оказывается	1	1
2044	достаточно креативной	1	1
2045	историческом промежутке	1	1
2046	целостностью при	1	1
2047	полной мере	1	1
2048	человек как	1	1
2049	отдельных достижениях	1	1
2050	лирики как	1	1
2051	согласно императиву	1	1
2052	оставляя тексту	1	1
2053	обоснованной общей	1	1
2054	что от	1	1
2055	своего прочтения	1	1
2056	сознания а	2	1
2057	императивов художественного	1	1
2058	в полной	1	1
2059	мастерству вкусу	1	1
2060	разрушения стереотипов	1	1
2061	ориентиров художественного	1	1
2062	впрочем у	1	1
2063	сам своей	2	1
2064	творческий процесс	2	1
2065	в своих	5	1
2066	может по-своему	1	1
2067	рефлективным традиционализмом	1	1
2068	данности текста	1	1
2069	оно в	1	1
2070	читать духовно	1	1
2071	питается радикальным	1	1
2072	жизни я	1	1
2073	адресату художественной	1	1
2074	возможностях и	1	1
2075	от читателя	2	1
2076	образы другого	1	1
2077	на задний	1	1
2078	игра без	1	1
2079	ремесло состоит	1	1
2080	же параметрам	1	1
2081	это мыслилось	1	1
2082	жизнеподобия реалистических	1	1
2083	такое событие	1	1
2084	комплексов в	1	1
2085	художественной реальностью	1	1
2086	бы принадлежать	1	1
2087	в поле	2	1
2088	говоря в	1	1
2089	стороной жизни	1	1
2090	объективного мира	1	1
2091	поэт не	1	1
2092	воображаемого героя	1	1
2093	как полагал	1	1
2094	материал критерием	1	1
2095	носит внутренне	1	1
2096	свое место	1	1
2097	тексте не	2	1
2098	построению исторически	1	1
2099	данного строя	1	1
2100	скрипок озабоченный	1	1
2101	биологического мира	1	1
2102	столько владение	1	1
2103	заявляя свою	1	1
2104	чужом тексте	1	1
2105	в лучшем	1	1
2106	поддается эстетическому	1	1
2107	текст становится	1	1
2108	жизнь то	1	1
2109	был начат	1	1
2110	исчерпанности оснований	1	1
2111	границы и	1	1
2112	если не	1	1
2113	ролевого поведения	1	1
2114	ощущение исчерпанности	1	1
2115	материнской любви	1	1
2116	она не	1	1
2117	энциклопедию всей	1	1
2118	воспринимаются как	1	1
2119	традиции однако	1	1
2120	опыта как	2	1
2121	произведения оставался	1	1
2122	акт художника	2	1
2123	рефлексии как	1	1
2124	открытие эстетической	1	1
2125	соответствующего жанра	1	1
2126	перемен трагедия	1	1
2127	чтобы такое	1	1
2128	центр художественного	1	1
2129	задний план	1	1
2130	стать самостоятельным	1	1
2131	занимает режиссерское	1	1
2132	делает достоверность	1	1
2133	текста а	1	1
2134	не тот	2	1
2135	самым наделяет	1	1
2136	появление и	1	1
2137	ту же	4	1
2138	произведение бытует	1	1
2139	я к	1	1
2140	мире художественная	1	1
2141	предтечей столь	1	1
2142	от содержания	1	1
2143	ничего недостающего	1	1
2144	личного бытия	1	1
2145	соловьев полагал	1	1
2146	можно признать	1	1
2147	на поле	1	1
2148	как человек	1	1
2149	средств и	1	1
2150	текста субъект	1	1
2151	художественности составляет	1	1
2152	с наукой	1	1
2153	пены среди	1	1
2154	так что	4	1
2155	способности усмотрения	1	1
2156	не более	2	1
2157	я когда	1	1
2158	говорит ему	1	1
2159	оборачивается вторжением	1	1
2160	оно мыслится	1	1
2161	на колени	1	1
2162	воспринимающим сознанием	1	1
2163	не подвергаемого	1	1
2164	исполнение жанрового	1	1
2165	натурализм они	1	1
2166	музыкант он	1	1
2167	характеризуется тем	1	1
2168	самобытной личности	1	1
2169	рабле воспринимаются	1	1
2170	своей сложности	1	1
2171	реконструирует скрытые	1	1
2172	возможности заметить	1	1
2173	его целях	1	1
2174	рамках романтической	1	1
2175	для художника	1	1
2176	что доминировало	1	1
2177	в развитии	1	1
2178	художественности предполагает	1	1
2179	к собственному	1	1
2180	в образы	1	1
2181	историк реконструирует	1	1
2182	изображать красоту	1	1
2183	ей форму	1	1
2184	на чем	1	1
2185	лишь фиксируется	1	1
2186	бы они	1	1
2187	эксплицитные правила	1	1
2188	этом значимость	1	1
2189	пресуществить нашу	1	1
2190	оно и	1	1
2191	мы обнаруживаем	1	1
2192	а по	2	1
2193	классической художественности	7	1
2194	из искусства	1	1
2195	отводимая адресату	1	1
2196	сам текст	1	1
2197	правильность текста	1	1
2198	как недостаточно	1	1
2199	расслышать оценить	1	1
2200	процесс писателя	1	1
2201	креативизма на	1	1
2202	зрения читать	1	1
2203	гениальность отныне	1	1
2204	так просто	1	1
2205	эстетический адресат	1	1
2206	художественности становится	1	1
2207	рассмотрение парадигм	1	1
2208	по одним	1	1
2209	рамках новой	1	1
2210	можно было	3	1
2211	субъект мыслится	1	1
2212	произведений от	1	1
2213	но только	3	1
2214	скачка в	1	1
2215	иметь в	1	1
2216	является одним	1	1
2217	в классическом	1	1
2218	человеческого духа	2	1
2219	рефлексии художественное	1	1
2220	но дело	1	1
2221	и своя	1	1
2222	стороны и	1	1
2223	мастерство но	1	1
2224	формирование текста	1	1
2225	освоенного ранее	1	1
2226	только то	3	1
2227	погибнуть заявляя	1	1
2228	и жизни	4	1
2229	в xix	1	1
2230	из нас	2	1
2231	сознание глубже	1	1
2232	художественности по	1	1
2233	эксплицированного в	1	1
2234	столько правильностью	1	1
2235	также и	3	1
2236	конструктивной неполноты	1	1
2237	взаимопонимания между	2	1
2238	этих субпарадигм	1	1
2239	только музыкант	1	1
2240	сотворчеству но	1	1
2241	собой художественную	1	1
2242	как один	1	1
2243	и выступает	1	1
2244	и последовательное	1	1
2245	скрытые причины	1	1
2246	лишь манифестацией	1	1
2247	деятельности мыслятся	1	1
2248	истинный предмет	1	1
2249	собой однонаправленный	1	1
2250	креативной творящей	1	1
2251	индивидуальность гения	1	1
2252	свободную волю	1	1
2253	иерархически более	1	1
2254	еще на	1	1
2255	обработке сырого	1	1
2256	этом не	1	1
2257	представил себя	1	1
2258	над собою	1	1
2259	роли ценностного	1	1
2260	характер самовыражения	1	1
2261	должно явиться	1	1
2262	искусство активизировало	1	1
2263	приятные впечатления	1	1
2264	на это	2	1
