N	2gram	Vygotskiy_	StatiiOP
1307	одной и	4	1
1308	нам что	3	1
1309	часто дает	1	1
1310	она еще	2	1
1311	у автора	1	1
1312	но может	2	1
1313	героя трагедии	1	1
1314	когда она	3	1
1315	и трагедии	3	1
1316	трактуется как	1	1
1317	только на	4	1
1318	исследования и	1	1
1319	пор в	1	1
1320	победы над	1	1
1321	близкое к	1	1
1322	раз ту	1	1
1323	играть не	1	1
1324	средства которые	1	1
1325	себе и	4	1
1326	и значение	1	1
1327	итог нашего	1	1
1328	этим не	1	1
1329	нельзя отрицать	1	1
1330	о самой	2	1
1331	этому принципу	1	1
1332	сил в	4	1
1333	что ее	1	1
1334	от той	2	1
1335	дать ответ	1	1
1336	даже с	1	1
1337	этому слову	1	1
1338	в вопросе	1	1
1339	два направления	1	1
1340	перед ним	2	1
1341	характер как	1	1
1342	который должен	1	1
1343	в глаза	2	1
1344	мы привыкли	1	1
1345	из виду	1	1
1346	это означало	1	1
1347	так то	1	1
1348	форму не	1	1
1349	обратим внимание	1	1
1350	постоянно в	1	1
1351	нашей современной	1	1
1352	вообще и	1	1
1353	это расхождение	1	1
1354	это гораздо	1	1
1355	ней и	1	1
1356	во всякой	2	1
1357	быть уверен	1	1
1358	наряду с	1	1
1359	частности на	1	1
1360	они должны	2	1
1361	с большим	1	1
1362	такая же	1	1
1363	в самое	1	1
1364	нашли себе	1	1
1365	в нашем	3	1
1366	и несомненно	1	1
1367	находится в	2	1
1368	с этими	1	1
1369	в научном	1	1
1370	ли отсюда	1	1
1371	противоречие в	1	1
1372	и отдельные	1	1
1373	тот что	1	1
1374	исходит из	5	1
1375	острой и	1	1
1376	упоминать о	1	1
1377	согласиться с	2	1
1378	по одной	1	1
1379	речь о	1	1
1380	когда в	2	1
1381	и всякого	1	1
1382	сценах шекспира	1	1
1383	он сам	1	1
1384	на факты	1	1
1385	отнести к	1	1
1386	русский язык	1	1
1387	не понял	1	1
1388	с середины	1	1
1389	пишет на	1	1
1390	не имело	2	1
1391	и чувства	2	1
1392	к убийству	2	1
1393	эти самые	1	1
1394	себе как	1	1
1395	прав был	1	1
1396	который они	1	1
1397	себя в	4	1
1398	я чувствую	1	1
1399	на втором	1	1
1400	дает возможность	1	1
1401	он считал	1	1
1402	смысле как	1	1
1403	шаг в	1	1
1404	трагедии дело	1	1
1405	о ней	2	1
1406	та и	1	1
1407	он все	2	1
1408	лиц в	1	1
1409	над вопросом	1	1
1410	иначе говоря	1	1
1411	ближе к	2	1
1412	представить себе	2	1
1413	он имел	1	1
1414	совершенно иными	1	1
1415	являются единственно	1	1
1416	имели дело	2	1
1417	ответ в	1	1
1418	находим все	1	1
1419	для начала	1	1
1420	не достаточно	1	1
1421	ли нам	1	1
1422	именно об	1	1
1423	что ведь	1	1
1424	и понятно	1	1
1425	каких условиях	1	1
1426	элемент в	1	1
1427	что язык	1	1
1428	столь явно	1	1
1429	она и	1	1
1430	и шесть	1	1
1431	как нам	2	1
1432	внутри одного	1	1
1433	жить в	1	1
1434	указать на	1	1
1435	время и	1	1
1436	даже там	1	1
1437	в произведении	1	1
1438	но еще	3	1
1439	к себе	1	1
1440	прием который	1	1
1441	в состоянии	3	1
1442	протяжении трагедии	1	1
1443	смысле в	1	1
1444	что сама	1	1
1445	сцене это	1	1
1446	именно как	1	1
1447	объяснение в	1	1
1448	узком смысле	1	1
1449	обращаются с	1	1
1450	и прозрачность	1	1
1451	в строфе	1	1
1452	то для	1	1
1453	народной жизни	1	1
1454	одной своей	1	1
1455	в социальной	1	1
1456	эту борьбу	1	1
1457	этим размером	1	1
1458	не соответствует	1	1
1459	внимание то	1	1
1460	при решении	1	1
1461	своем мнении	1	1
1462	место где	1	1
1463	не сохранилось	1	1
1464	на другую	1	1
1465	и кажется	2	1
1466	данные в	1	1
1467	является совершенно	1	1
1468	согласно которому	1	1
1469	два раза	1	1
1470	отсюда что	1	1
1471	остаются для	1	1
1472	который совершенно	1	1
1473	есть с	1	1
1474	же мнения	2	1
1475	известна в	1	1
1476	изучения этого	1	1
1477	как есть	1	1
1478	преимущественно в	2	1
1479	на первую	1	1
1480	прямую линию	2	1
1481	две линии	2	1
1482	внешнего мира	1	1
1483	отношении до	1	1
1484	поэзии не	1	1
1485	подходит к	1	1
1486	которое дает	1	1
1487	ясно указано	1	1
1488	поэта но	1	1
1489	нового и	1	1
1490	этому присоединяется	1	1
1491	что составляет	4	1
1492	правильного понимания	1	1
1493	мы вправе	4	1
1494	что-либо более	2	1
1495	что после	1	1
1496	в несколько	1	1
1497	века не	1	1
1498	пути своего	1	1
1499	пути и	3	1
1500	говорят все	1	1
1501	чем все	1	1
1502	из важнейших	2	1
1503	от этих	3	1
1504	и говорит	4	1
1505	всех его	1	1
1506	признается что	1	1
1507	два типа	2	1
1508	пожалуй ни	1	1
1509	тут и	1	1
1510	свою силу	1	1
1511	тот кто	1	1
1512	проблем и	1	1
1513	тут у	1	1
1514	которое в	2	1
1515	и посмотрим	1	1
1516	лет прежде	1	1
1517	совершенно определенного	1	1
1518	поэтому она	1	1
1519	это кажется	2	1
1520	каком случае	1	1
1521	убедительны и	1	1
1522	о смерти	9	1
1523	что царь	2	1
1524	пример из	1	1
1525	здесь же	2	1
1526	и всю	1	1
1527	он берет	1	1
1528	между этими	1	1
1529	в последних	2	1
1530	подходит под	1	1
1531	принято в	1	1
1532	же оно	1	1
1533	между ними	2	1
1534	содержанием и	1	1
1535	как вполне	1	1
1536	места где	1	1
1537	понимание этого	1	1
1538	следует понимать	2	1
1539	себе не	2	1
1540	по одному	1	1
1541	самое и	2	1
1542	себя как	1	1
1543	пунктом для	1	1
1544	парадоксальный и	1	1
1545	сказывается и	1	1
1546	произведение с	1	1
1547	виде так	1	1
1548	из четырех	2	1
1549	они как	1	1
1550	и прекрасно	1	1
1551	в употреблении	1	1
1552	первом своем	1	1
1553	слишком много	1	1
1554	правильно говорит	3	1
1555	века в	1	1
1556	рассуждает так	1	1
1557	возникает целый	1	1
1558	средство для	1	1
1559	каждом данном	1	1
1560	благодаря тому	1	1
1561	трагедия которая	1	1
1562	в себя	2	1
1563	иногда не	1	1
1564	стало возможно	1	1
1565	трагедия строится	1	1
1566	полагает что	9	1
1567	что следовательно	2	1
1568	дает совершенно	1	1
1569	этот смысл	1	1
1570	свете что	1	1
1571	последней сцене	2	1
1572	скажется в	1	1
1573	к событиям	1	1
1574	свое место	1	1
1575	это такой	1	1
1576	понятно если	1	1
1577	важное перед	1	1
1578	для правильного	1	1
1579	я был	1	1
1580	истинный смысл	1	1
1581	к истине	1	1
1582	и стоит	1	1
1583	его трагедия	1	1
1584	материалом для	1	1
1585	как правильно	1	1
1586	утверждая что	1	1
1587	это вполне	1	1
1588	если оно	1	1
1589	в москву	8	1
1590	что отношения	1	1
1591	на театр	1	1
1592	к конкретной	1	1
1593	стыде но	1	1
1594	как они	3	1
1595	все критики	2	1
1596	не нашли	1	1
1597	дана в	1	1
1598	бы она	1	1
1599	в нечто	1	1
1600	материалом и	1	1
1601	для ее	4	1
1602	оно отличается	1	1
1603	что настоящее	1	1
1604	так мы	4	1
1605	чтобы он	2	1
1606	от обычной	1	1
1607	именно потому	4	1
1608	пишет о	1	1
1609	становится яснее	1	1
1610	на другой	2	1
1611	с несомненностью	2	1
1612	язык который	1	1
1613	человека как	1	1
1614	автора совершенно	1	1
1615	в герои	1	1
1616	характеры и	2	1
1617	речи и	2	1
1618	очень тесно	1	1
1619	с принципом	1	1
1620	на которых	2	1
1621	языком и	1	1
1622	в ответ	2	1
1623	будет в	1	1
1624	это по	2	1
1625	этого становится	1	1
1626	борьбе против	1	1
1627	зрения которая	1	1
1628	этом никто	1	1
1629	все дано	1	1
1630	в городе	2	1
1631	к самому	3	1
1632	которой ему	1	1
1633	вся трагедия	1	1
1634	содержания и	4	1
1635	одно и	3	1
1636	сцены так	1	1
1637	что нельзя	1	1
1638	и та	5	1
1639	что лицо	1	1
1640	сущности говоря	8	1
1641	и является	2	1
1642	один раз	2	1
1643	этой сцене	1	1
1644	уже потому	1	1
1645	несколько стихов	1	1
1646	ни одно	1	1
1647	такое что	3	1
1648	и хотя	3	1
1649	бы уже	1	1
1650	человек который	1	1
1651	однако что	1	1
1652	и лучшим	3	1
1653	но так	1	1
1654	образом если	2	1
1655	из нас	1	1
1656	и другая	1	1
1657	решение вопроса	1	1
1658	выше в	1	1
1659	это может	2	1
1660	над ним	2	1
1661	спасти ее	1	1
1662	с нашими	1	1
1663	эту формулу	2	1
1664	произведение не	1	1
1665	могла бы	4	1
1666	важно только	1	1
1667	того кто	1	1
1668	они несомненно	1	1
1669	из критиков	3	1
1670	она написана	1	1
1671	несколько лет	1	1
1672	ответы на	1	1
1673	я в	1	1
1674	времени чем	1	1
1675	почему же	1	1
1676	но без	1	1
1677	не говорится	1	1
1678	и глубоко	1	1
1679	он в	3	1
1680	та точка	1	1
1681	жизнь как	1	1
1682	говорить как	1	1
1683	однако в	1	1
1684	мы называем	2	1
1685	и никогда	1	1
1686	психология и	1	1
1687	в систему	1	1
1688	анализа трагедии	1	1
1689	подход к	1	1
1690	это приводит	1	1
1691	значения которое	2	1
1692	искусства но	2	1
1693	о его	1	1
1694	бы конечно	1	1
1695	что жизнь	1	1
1696	с определенными	1	1
1697	трагедии когда	1	1
1698	и есть	7	1
1699	мы будем	3	1
1700	показывают что	1	1
1701	о лирической	1	1
1702	в силу	3	1
1703	своего героя	3	1
1704	этого нового	1	1
1705	бы оно	1	1
1706	мы теперь	1	1
1707	же мы	3	1
1708	в совершенно	6	1
1709	говорит на	1	1
1710	пушкина мы	1	1
1711	прямо противоположное	3	1
1712	оно может	2	1
1713	этих вещей	1	1
1714	с кругом	1	1
1715	объяснений для	1	1
1716	с с	1	1
1717	наконец самый	1	1
1718	это совершенно	4	1
1719	таких примеров	1	1
1720	для чего	4	1
1721	которого мы	3	1
1722	внимание именно	1	1
1723	легко видеть	1	1
1724	что хотя	1	1
1725	можно с	1	1
1726	что тень	2	1
1727	что другое	1	1
1728	как видите	1	1
1729	нам кажется	6	1
1730	и объясняет	1	1
1731	понять что	1	1
1732	от воли	1	1
1733	той точки	3	1
1734	где мы	3	1
1735	шекспира с	2	1
1736	доказывает что	1	1
1737	эта женщина	1	1
1738	вопросом о	1	1
1739	любви и	3	1
1740	пути по	1	1
1741	не составляют	1	1
1742	потому чтобы	1	1
1743	эту аналогию	1	1
1744	против этого	1	1
1745	которого ничего	1	1
1746	на деле	9	1
1747	собственном смысле	2	1
1748	и страстей	1	1
1749	трагедии для	2	1
1750	образом и	3	1
1751	мнению автора	1	1
1752	комическое а	1	1
1753	и конечно	3	1
1754	бы дело	1	1
1755	друг к	5	1
1756	должен звучать	1	1
1757	с тремя	1	1
1758	его мнению	4	1
1759	находящие себе	1	1
1760	для каждой	1	1
1761	мы приходим	1	1
1762	но за	1	1
1763	непременно иметь	1	1
1764	которые он	4	1
1765	которых мы	5	1
1766	которые стояли	1	1
1767	на ее	1	1
1768	был бы	8	1
1769	ним и	1	1
1770	героя в	3	1
1771	своих героев	1	1
1772	больше никаких	1	1
1773	или иные	1	1
1774	недостаток и	1	1
1775	что цель	1	1
1776	никакого определенного	2	1
1777	справиться с	1	1
1778	сцену с	1	1
1779	что рядом	1	1
1780	трагедию так	1	1
1781	романа и	2	1
1782	с ним	4	1
1783	романа в	1	1
1784	в другой	1	1
1785	понимать что	1	1
1786	характер и	1	1
1787	правильного чередования	1	1
1788	утверждает что	6	1
1789	автора который	1	1
1790	то с	1	1
1791	и дает	3	1
1792	исследования как	1	1
1793	и создает	1	1
1794	том и	3	1
1795	на челе	1	1
1796	него нет	1	1
1797	совершенно иное	1	1
1798	видели уже	1	1
1799	остается столь	1	1
1800	нас от	2	1
1801	скупого рыцаря	1	1
1802	в точно	1	1
1803	другое что	1	1
1804	такого же	2	1
1805	и самая	1	1
1806	эта переработка	1	1
1807	равно не	1	1
1808	поэтический язык	2	1
1809	этого процесса	1	1
1810	критики с	1	1
1811	всех сил	1	1
1812	этой точки	3	1
1813	к искусству	6	1
1814	вместо того	1	1
1815	все то	6	1
1816	ли с	1	1
1817	двух сторон	1	1
1818	отличаются от	1	1
1819	ней совершенно	1	1
1820	приемы в	1	1
1821	смысла и	1	1
1822	в моем	1	1
1823	следовательно в	2	1
1824	подходим к	1	1
1825	частью в	1	1
1826	о самом	1	1
1827	мы говорим	1	1
1828	совершенно новый	2	1
1829	который следует	1	1
1830	с целью	1	1
1831	не свойственно	2	1
1832	себе совершенно	1	1
1833	чувства мы	1	1
1834	установленным что	1	1
1835	в составе	1	1
1836	и действительно	2	1
1837	родине и	1	1
1838	виде как	1	1
1839	что могло	1	1
1840	к самым	1	1
1841	является результатом	1	1
1842	он попал	1	1
1843	есть нечто	3	1
1844	существует между	7	1
1845	для каждого	1	1
1846	можно даже	1	1
1847	дает право	1	1
1848	боль и	1	1
1849	не соответствуют	1	1
1850	которого является	1	1
1851	произведение в	2	1
1852	и просто	3	1
1853	много но	1	1
1854	отнесены к	1	1
1855	в количестве	1	1
1856	и отдельных	1	1
1857	трагедии нет	1	1
1858	драматический характер	1	1
1859	приводит к	2	1
1860	создает впечатление	1	1
1861	сцены и	1	1
1862	найти свое	1	1
1863	говорили о	1	1
1864	татьяны в	1	1
1865	сравнению с	4	1
1866	своего отца	1	1
1867	а благодаря	2	1
1868	каждая реплика	1	1
1869	при всех	1	1
1870	к родине	1	1
1871	знает что	2	1
1872	к другому	2	1
1873	который видит	1	1
1874	автор не	1	1
1875	словами и	1	1
1876	сейчас же	16	1
1877	представляется в	1	1
1878	в трагедию	2	1
1879	он мог	3	1
1880	они по	1	1
1881	смотреть как	1	1
1882	автора но	1	1
1883	но оно	1	1
1884	со сцены	1	1
1885	который он	3	1
1886	замечательном стихотворении	1	1
1887	нет ничего	1	1
1888	речь в	2	1
1889	ни к	1	1
1890	его и	2	1
1891	попал в	1	1
1892	нее так	1	1
1893	можно сделать	1	1
1894	давно и	1	1
1895	не сомневается	1	1
1896	своими словами	1	1
1897	и ясно	3	1
1898	бы поступить	1	1
1899	должно быть	6	1
1900	своем роде	1	1
1901	разуметь под	1	1
1902	бы с	1	1
1903	как измайлов	1	1
1904	когда б	1	1
1905	критики но	1	1
1906	было сделать	1	1
1907	же функции	1	1
1908	же после	4	1
1909	противоречия которые	1	1
1910	чем то	1	1
1911	что самое	6	1
1912	один только	1	1
1913	из потребности	1	1
1914	эйхенбаум почему-то	1	1
1915	сохраняет и	1	1
1916	разговор о	1	1
1917	это только	5	1
1918	вопросе о	1	1
1919	можно различить	1	1
1920	ли у	1	1
1921	известна только	1	1
1922	а может	1	1
1923	факт как	1	1
1924	он просто	1	1
1925	самого автора	1	1
1926	окажется что	1	1
1927	в образах	2	1
1928	работе о	1	1
1929	психологически и	1	1
1930	не понимает	1	1
1931	со всей	4	1
1932	стих из	1	1
1933	смысл который	1	1
1934	форме они	1	1
1935	вот эти	1	1
1936	что многие	1	1
1937	как реальное	1	1
1938	в приложении	2	1
1939	важны для	1	1
1940	его характер	1	1
1941	котором она	1	1
1942	смысл в	2	1
1943	нет никакой	2	1
1944	на примере	7	1
1945	и различные	1	1
1946	ее с	1	1
1947	трагедии так	1	1
1948	большей частью	1	1
1949	стиха если	1	1
1950	при совершенно	3	1
1951	что такая	1	1
1952	друг от	2	1
1953	теперь не	1	1
1954	центральным и	1	1
1955	перед глазами	1	1
1956	при анализе	2	1
1957	надо еще	1	1
1958	верст и	1	1
1959	еще один	2	1
1960	каждый из	2	1
1961	не представляет	1	1
1962	и настроений	1	1
1963	на которые	2	1
1964	мне не	1	1
1965	приблизительно в	1	1
1966	короля его	1	1
1967	есть основное	1	1
1968	поэт но	1	1
1969	и там	2	1
1970	о шекспире	2	1
1971	и естественно	1	1
1972	на две	1	1
1973	на известных	1	1
1974	вообще имеет	1	1
1975	который хочет	1	1
1976	если мы	24	1
1977	речи в	1	1
1978	случае из	1	1
1979	понимая что	1	1
1980	весь в	2	1
1981	значение имеет	2	1
1982	всегда в	1	1
1983	раза и	1	1
1984	сложнее и	1	1
1985	что чувство	4	1
1986	возражает против	1	1
1987	в каждый	1	1
1988	котором мы	3	1
1989	близким и	1	1
1990	бы как	2	1
1991	и исключительно	1	1
1992	значение которое	1	1
1993	другим способом	1	1
1994	деле в	1	1
1995	и проч	2	1
1996	то здесь	2	1
1997	имеет и	2	1
1998	здесь и	1	1
1999	он заставляет	4	1
2000	но оказывается	1	1
2001	дело именно	1	1
2002	употреблении слов	1	1
2003	и значит	1	1
2004	шекспиром но	1	1
2005	какие бы	1	1
2006	русском языке	1	1
2007	это сделано	1	1
2008	месте в	1	1
2009	именно этот	1	1
2010	друг друга	1	1
2011	этой основной	2	1
2012	не из	2	1
2013	показать как	7	1
2014	в самой	1	1
2015	но которые	2	1
2016	тесной связи	1	1
2017	стороны он	4	1
2018	языком которым	1	1
2019	этом письме	1	1
2020	заставляя его	1	1
2021	которые они	1	1
2022	формы как	1	1
2023	формы и	4	1
2024	они были	3	1
2025	нам только	4	1
2026	обратиться к	9	1
2027	не заслуживают	1	1
2028	пример в	1	1
2029	впечатление и	1	1
2030	с просьбой	1	1
2031	высшей степени	1	1
2032	так с	1	1
2033	как нельзя	2	1
2034	новый и	1	1
2035	и такой	1	1
2036	этих отдельных	1	1
2037	иначе обстояло	1	1
2038	из отдельных	1	1
2039	хотя эти	2	1
2040	из прежних	1	1
2041	и прямо	1	1
2042	знать что	1	1
2043	на какой-то	1	1
2044	с но	2	1
2045	язык которым	1	1
2046	ничем не	1	1
2047	является то	2	1
2048	и было	2	1
2049	решительно не	3	1
2050	многие исследователи	1	1
2051	не нужен	1	1
2052	в последней	3	1
2053	все лица	2	1
2054	иметь дело	1	1
2055	составной частью	1	1
2056	с традиционным	1	1
2057	в стихе	4	1
2058	трагедии совершенно	2	1
2059	а вместо	1	1
2060	тому чтобы	1	1
2061	и принципиально	1	1
2062	приложении к	2	1
2063	для каких-нибудь	1	1
2064	последняя сцена	1	1
2065	героиня и	1	1
2066	которое должно	1	1
2067	деле не	1	1
2068	о нем	3	1
2069	мало того	1	1
2070	в английском	1	1
2071	и наоборот	2	1
2072	лиц и	1	1
2073	перемена в	1	1
2074	для трагедии	3	1
2075	со своим	2	1
2076	то мы	2	1
2077	здесь в	2	1
2078	имел в	1	1
2079	трагедией которая	1	1
2080	на одной	1	1
2081	этим именем	1	1
2082	все одинаково	1	1
2083	от принципа	1	1
2084	все равно	3	1
2085	переработке и	1	1
2086	от своих	1	1
2087	к самой	1	1
2088	всех прочих	1	1
2089	начала до	1	1
2090	читателя в	1	1
2091	всю природу	1	1
2092	нечто совершенно	1	1
2093	когда говорил	1	1
2094	полнотой и	1	1
2095	каждое произведение	1	1
2096	от друга	2	1
2097	и очевидно	1	1
2098	не заметить	1	1
2099	чтобы оно	1	1
2100	от всех	1	1
2101	является таким	1	1
2102	причин и	1	1
2103	с ними	1	1
2104	уха и	1	1
2105	них всегда	1	1
2106	что будет	1	1
2107	шли в	1	1
2108	и где	2	1
2109	и вы	1	1
2110	и которая	1	1
2111	даже прямо	2	1
2112	здесь все	1	1
2113	в ту	2	1
2114	сцены у	1	1
2115	и другое	6	1
2116	вот это	1	1
2117	которое было	2	1
2118	кто именно	1	1
2119	очень много	1	1
2120	которую указывает	1	1
2121	такого понимания	1	1
2122	к жизни	2	1
2123	совершенно точно	2	1
2124	которое на	1	1
2125	приходим к	2	1
2126	здесь вообще	1	1
2127	и вовсе	1	1
2128	из различных	1	1
2129	просто его	1	1
2130	эти две	4	1
2131	возможно и	1	1
2132	должен отомстить	1	1
2133	мнение что	2	1
2134	времени как	1	1
2135	ввел в	2	1
2136	он никогда	1	1
2137	на одном	5	1
2138	и со	1	1
2139	и могут	1	1
2140	чем мы	1	1
2141	разницы между	1	1
2142	именно эта	2	1
2143	какой он	1	1
2144	было ли	1	1
2145	и смысл	3	1
2146	он приводит	1	1
2147	та что	1	1
2148	чем из	1	1
2149	котором все	1	1
2150	из разных	1	1
2151	каждое слово	1	1
2152	которые с	3	1
2153	одинаковой степени	1	1
2154	дело и	3	1
2155	некоторые авторы	2	1
2156	отношении и	1	1
2157	за его	1	1
2158	как все	4	1
2159	мысли в	1	1
2160	времени то	1	1
2161	связаны с	2	1
2162	смерти и	1	1
2163	выражение и	1	1
2164	то понимание	1	1
2165	бы его	3	1
2166	которая как	1	1
2167	известное затруднение	1	1
2168	ко всему	1	1
2169	собственными глазами	2	1
2170	в различном	1	1
2171	обычно в	1	1
2172	не показано	1	1
2173	том случае	1	1
2174	больше внимания	1	1
2175	указывали на	1	1
2176	на поэта	2	1
2177	принадлежит только	1	1
2178	к их	1	1
2179	связываются с	1	1
2180	образом мы	3	1
2181	узнает о	3	1
2182	прав когда	9	1
2183	ко второму	1	1
2184	вместо этого	1	1
2185	которая для	1	1
2186	за сценой	2	1
2187	а просто	1	1
2188	на один	1	1
2189	по дороге	1	1
2190	мы на	1	1
2191	эти замечания	1	1
2192	в знаменитой	2	1
2193	о драме	1	1
2194	это как	2	1
2195	чтобы было	1	1
2196	совершенно непонятным	1	1
2197	на своих	1	1
2198	выхода за	1	1
2199	в руки	3	1
2200	этих событиях	1	1
2201	выше на	1	1
2202	но при	1	1
2203	две точки	1	1
2204	на той	1	1
2205	как уже	1	1
2206	и образов	1	1
2207	тому как	3	1
2208	здесь можно	1	1
2209	внутренних противоречий	1	1
2210	языку и	1	1
2211	больше и	1	1
2212	просто не	1	1
2213	не находит	1	1
2214	не с	2	1
2215	пор не	1	1
2216	говорит я	1	1
2217	оказывается что	2	1
2218	противоречия в	1	1
2219	но дело	1	1
2220	например и	1	1
2221	столкновения двух	1	1
2222	имеем здесь	1	1
2223	стороны и	5	1
2224	часто в	1	1
2225	и времени	2	1
2226	только то	1	1
2227	и какие	1	1
2228	не станет	1	1
2229	содержание трагедии	1	1
2230	всему тому	1	1
2231	у нее	1	1
2232	некоторые типические	1	1
2233	с двумя	3	1
2234	личного мнения	1	1
2235	по сравнению	4	1
2236	на смерть	1	1
2237	с первого	1	1
2238	означает что	1	1
2239	почти никогда	2	1
2240	развивается в	1	1
2241	идет речь	3	1
2242	и т.д	1	1
2243	к трагической	1	1
2244	сказано выше	1	1
2245	встречаем и	1	1
2246	этом вопросе	1	1
2247	рассматривать как	3	1
2248	сказал что	2	1
2249	зависимость от	1	1
2250	с так	3	1
2251	этого нет	1	1
2252	него и	1	1
2253	где эта	1	1
2254	со своими	1	1
2255	не быть	1	1
2256	когда говорит	14	1
2257	свою теорию	1	1
2258	или так	1	1
2259	в понимании	2	1
2260	литературное произведение	1	1
2261	более серьезных	1	1
2262	для такого	1	1
2263	над его	1	1
2264	в театре	1	1
2265	художественного произведения	3	1
2266	все содержание	1	1
2267	нам известна	1	1
2268	произведения не	1	1
2269	в высшей	1	1
2270	эту мысль	2	1
2271	означало бы	1	1
2272	к известным	1	1
2273	конечно совершенно	1	1
2274	с таким	2	1
2275	в узком	1	1
2276	в трагедиях	1	1
2277	же в	3	1
2278	никому не	2	1
2279	различные стили	1	1
2280	всей нашей	1	1
2281	другой и	1	1
2282	том виде	1	1
2283	в одинаковой	1	1
2284	были совершенно	1	1
2285	общества и	1	1
2286	поводу что	1	1
2287	только после	1	1
2288	он более	1	1
2289	сцене с	2	1
2290	известной степени	1	1
2291	их на	1	1
2292	только эти	1	1
2293	написана и	1	1
2294	трагедию но	1	1
2295	которые одновременно	1	1
2296	является ли	2	1
2297	действие на	2	1
2298	к работе	1	1
2299	автора есть	1	1
2300	которые конечно	3	1
2301	исходным пунктом	1	1
2302	им не	1	1
2303	в лице	1	1
2304	само по	3	1
2305	не можем	8	1
2306	за счет	1	1
2307	больше того	3	1
2308	извлечь из	1	1
2309	сейчас мы	1	1
2310	есть не	7	1
2311	свое особое	1	1
2312	совершается в	3	1
2313	здесь этот	1	1
