N	2gram	Ircho_Kome	Problema
1326	что я	5	2
1327	обычно не	1	2
1328	его для	2	2
1329	же он	1	2
1330	не будучи	2	2
1331	стороны он	1	2
1332	как сын	1	2
1333	выясняется что	3	2
1334	и вот	3	2
1335	обе эти	1	2
1336	тому чтобы	1	2
1337	вы меня	1	2
1338	при встрече	1	2
1339	многие из	1	2
1340	такое же	2	2
1341	дело если	1	2
1342	слово в	1	2
1343	хоть на	1	2
1344	а на	3	2
1345	отказаться от	3	2
1346	этого не	1	2
1347	как этот	2	2
1348	своего брата	1	2
1349	словом и	1	2
1350	тоже было	1	2
1351	хорошо знает	1	2
1352	в уже	2	2
1353	за его	1	2
1354	ко всему	1	2
1355	достаточно для	1	2
1356	возможны и	1	2
1357	мы же	1	2
1358	не находит	2	2
1359	который тоже	1	2
1360	на друга	1	2
1361	даже при	2	2
1362	искал утешения	1	2
1363	не выражает	1	2
1364	жил в	1	2
1365	даже как	1	2
1366	отношению к	4	2
1367	же можно	2	2
1368	свидетельствуют о	1	2
1369	и дальше	2	2
1370	других случаях	1	2
1371	как ему	1	2
1372	и совершенно	1	2
1373	он пользуется	1	1
1374	время было	1	1
1375	дает не	1	1
1376	с братом	1	1
1377	одной точки	1	1
1378	был и	1	1
1379	знают что	1	1
1380	родину в	1	1
1381	в центре	2	1
1382	прошлом и	2	1
1383	не считает	2	1
1384	определить что	1	1
1385	и ничем	1	1
1386	этом уже	1	1
1387	в такое	1	1
1388	теперь что	1	1
1389	слова эти	1	1
1390	не меньше	2	1
1391	сражения и	1	1
1392	вопросу о	1	1
1393	нечто подобное	1	1
1394	в финале	1	1
1395	них есть	1	1
1396	на второй	1	1
1397	реальной жизни	1	1
1398	следует что	3	1
1399	остался в	1	1
1400	они конечно	1	1
1401	однако из	1	1
1402	проявлений и	1	1
1403	к смысловой	1	1
1404	отношении других	1	1
1405	а затем	4	1
1406	мы вернемся	1	1
1407	с известной	2	1
1408	хорошей жизни	1	1
1409	буквально на	1	1
1410	которым был	1	1
1411	подавляющее большинство	1	1
1412	между ними	4	1
1413	ни слова	1	1
1414	и повсюду	1	1
1415	считает его	1	1
1416	на смену	1	1
1417	каким образом	1	1
1418	ему присущи	1	1
1419	что весь	1	1
1420	и жил	1	1
1421	развития но	1	1
1422	вот с	1	1
1423	с не	1	1
1424	за своего	2	1
1425	работы в	1	1
1426	о полном	1	1
1427	середине iv	1	1
1428	в нужде	1	1
1429	приходит в	1	1
1430	образы эти	1	1
1431	покончить с	2	1
1432	собой не	1	1
1433	этом можно	1	1
1434	это противопоставление	1	1
1435	же если	2	1
1436	образы в	1	1
1437	начала не	1	1
1438	своей возлюбленной	3	1
1439	в прологе	4	1
1440	не его	1	1
1441	как обычно	1	1
1442	не понимая	1	1
1443	но несомненно	1	1
1444	похожих друг	1	1
1445	хотя может	1	1
1446	не настолько	1	1
1447	усилия чтобы	1	1
1448	она же	1	1
1449	о главном	1	1
1450	следовало бы	1	1
1451	бы отрицать	1	1
1452	и заняты	1	1
1453	человека не	2	1
1454	противоречия между	1	1
1455	трудно было	2	1
1456	к реальным	1	1
1457	в нескольких	1	1
1458	на любые	1	1
1459	больше не	1	1
1460	вид что	1	1
1461	даже самых	1	1
1462	в риме	4	1
1463	однако нет	1	1
1464	всеми ее	1	1
1465	близкое к	1	1
1466	на пути	2	1
1467	несколько примеров	1	1
1468	к мысли	2	1
1469	нее можно	1	1
1470	основы в	1	1
1471	и другую	1	1
1472	рассказывает о	2	1
1473	от своей	2	1
1474	отдать себе	1	1
1475	его хоть	1	1
1476	любовь к	4	1
1477	где и	1	1
1478	золото как	1	1
1479	понятия как	1	1
1480	не посмел	1	1
1481	слов о	1	1
1482	является конечно	2	1
1483	которого они	2	1
1484	и какой-то	1	1
1485	и мотив	1	1
1486	для всей	2	1
1487	этот человек	2	1
1488	в основу	1	1
1489	такая же	2	1
1490	на многие	1	1
1491	ли она	1	1
1492	понятно с	1	1
1493	как от	1	1
1494	не устраивает	1	1
1495	не одно	2	1
1496	дом на	1	1
1497	можем сказать	1	1
1498	последних десятилетий	1	1
1499	мной и	1	1
1500	со стихами	2	1
1501	жену и	1	1
1502	есть человек	1	1
1503	имели бы	1	1
1504	своем проступке	1	1
1505	к этим	1	1
1506	превратился в	1	1
1507	восходят к	1	1
1508	от античности	1	1
1509	ее главного	1	1
1510	в некоторых	1	1
1511	всего в	1	1
1512	в распоряжении	1	1
1513	были известны	1	1
1514	но едва	1	1
1515	для начала	1	1
1516	на глазах	1	1
1517	однако только	1	1
1518	именно об	2	1
1519	своей дочери	1	1
1520	находить и	1	1
1521	на содержание	1	1
1522	вызывает не	1	1
1523	с более	1	1
1524	же словом	1	1
1525	в какую-нибудь	1	1
1526	похожи на	3	1
1527	его дочь	3	1
1528	к себе	9	1
1529	нашей работы	1	1
1530	мы знаем	2	1
1531	причины в	1	1
1532	это я	1	1
1533	и понимаем	1	1
1534	свое неудовольствие	1	1
1535	я взял	1	1
1536	оказался в	2	1
1537	можем ли	1	1
1538	не получилось	1	1
1539	действительно будет	1	1
1540	делает вид	1	1
1541	произведений этого	1	1
1542	этого объяснения	1	1
1543	как можно	2	1
1544	с обязательным	1	1
1545	третий раз	1	1
1546	в наказании	1	1
1547	чем ты	1	1
1548	что становится	1	1
1549	и рассказ	2	1
1550	впрочем здесь	1	1
1551	вкуса и	1	1
1552	о времени	1	1
1553	бы достаточно	1	1
1554	отделаться от	1	1
1555	того он	1	1
1556	наконец не	2	1
1557	он оказывается	1	1
1558	обо всех	1	1
1559	заключить что	1	1
1560	в третий	1	1
1561	не остается	3	1
1562	представлены в	1	1
1563	с жизнью	1	1
1564	без него	1	1
1565	не требуется	1	1
1566	лет до	2	1
1567	на волю	2	1
1568	которое и	1	1
1569	после появления	2	1
1570	рядом с	1	1
1571	ясно только	3	1
1572	одном из	1	1
1573	же точно	1	1
1574	полученные в	1	1
1575	в дошедших	1	1
1576	заодно и	1	1
1577	части а	1	1
1578	в двух	7	1
1579	к вопросу	2	1
1580	в сторону	1	1
1581	сказать несколько	1	1
1582	из одного	1	1
1583	за другой	2	1
1584	уж говорить	1	1
1585	гнева и	1	1
1586	по имени	4	1
1587	отрывки из	2	1
1588	складывается из	1	1
1589	на площади	4	1
1590	с новой	1	1
1591	молодой человек	9	1
1592	и никакие	1	1
1593	путаница в	1	1
1594	в устах	2	1
1595	можем не	1	1
1596	гнев и	1	1
1597	сюда же	1	1
1598	называет его	1	1
1599	с р	1	1
1600	не один	1	1
1601	рассказывает как	1	1
1602	мы опять	1	1
1603	человека как	1	1
1604	взять в	3	1
1605	речи и	1	1
1606	в ответ	4	1
1607	он стал	1	1
1608	в городе	2	1
1609	в шутку	1	1
1610	себе на	1	1
1611	не были	1	1
1612	ему придется	1	1
1613	не могла	3	1
1614	главного героя	1	1
1615	сами эти	1	1
1616	человек который	1	1
1617	то нельзя	1	1
1618	человека по	1	1
1619	не говорил	1	1
1620	однако сам	1	1
1621	решение вопроса	1	1
1622	большинства исследователей	1	1
1623	было сделать	1	1
1624	же положение	1	1
1625	прикасается к	1	1
1626	могла бы	1	1
1627	уже несколько	1	1
1628	того кто	2	1
1629	несколько лет	1	1
1630	и объясняется	1	1
1631	его поведение	1	1
1632	а заодно	1	1
1633	возможно что	4	1
1634	мы их	1	1
1635	но прежде	1	1
1636	видно еще	1	1
1637	поры до	1	1
1638	тем легче	1	1
1639	роль играет	2	1
1640	теми же	1	1
1641	сомневаться что	2	1
1642	не вижу	1	1
1643	однако по	3	1
1644	за нее	2	1
1645	своих детей	1	1
1646	последней четверти	1	1
1647	повседневной жизни	1	1
1648	очень похожи	1	1
1649	испытания в	1	1
1650	содержанию в	1	1
1651	школе перипатетиков	1	1
1652	до начала	2	1
1653	то случайное	1	1
1654	еще одно	2	1
1655	нечто совсем	1	1
1656	заметим впрочем	1	1
1657	проследить как	1	1
1658	от греческого	2	1
1659	несколько десятков	1	1
1660	ни малейшего	3	1
1661	он нисколько	1	1
1662	них в	1	1
1663	также что	1	1
1664	которые он	1	1
1665	мысль не	1	1
1666	будет этого	1	1
1667	в другой	5	1
1668	с ума	3	1
1669	дает и	1	1
1670	ответ на	7	1
1671	была названа	1	1
1672	социального положения	1	1
1673	с каждым	1	1
1674	нас однако	1	1
1675	положенный срок	1	1
1676	области не	1	1
1677	брак в	1	1
1678	и наш	1	1
1679	деле и	1	1
1680	а кто	1	1
1681	совсем иначе	1	1
1682	находит и	1	1
1683	и сделать	1	1
1684	в отместку	1	1
1685	теперь на	1	1
1686	стороне образа	1	1
1687	не ясно	2	1
1688	в мрачном	1	1
1689	с таким	1	1
1690	услышав от	1	1
1691	мысль что	1	1
1692	мы остановимся	1	1
1693	предполагать что	1	1
1694	ведь она	1	1
1695	из глаз	1	1
1696	по собственному	3	1
1697	всякий другой	1	1
1698	те же	1	1
1699	любовь по	1	1
1700	нет а	1	1
1701	этому что	1	1
1702	думают что	1	1
1703	свое происхождение	1	1
1704	они говорят	1	1
1705	но раз	1	1
1706	его душой	1	1
1707	подходить к	1	1
1708	намеков на	1	1
1709	и судьба	1	1
1710	это может	1	1
1711	которую она	1	1
1712	лучшие стороны	1	1
1713	из общего	1	1
1714	имеем полное	1	1
1715	спорить о	1	1
1716	его и	3	1
1717	в диалоге	2	1
1718	он требует	1	1
1719	это дело	2	1
1720	дом то	1	1
1721	этого еще	1	1
1722	бог и	3	1
1723	первая из	1	1
1724	и содержит	1	1
1725	в течение	3	1
1726	в тихом	1	1
1727	положение дел	1	1
1728	чем они	3	1
1729	быть не	1	1
1730	друга если	1	1
1731	из его	3	1
1732	и бесчисленные	1	1
1733	человека от	1	1
1734	в образах	1	1
1735	и теперь	2	1
1736	не думал	1	1
1737	в которую	1	1
1738	отношении к	1	1
1739	тревоги в	1	1
1740	не называет	2	1
1741	которую он	3	1
1742	у других	1	1
1743	на примере	2	1
1744	слова с	1	1
1745	еще один	2	1
1746	стихов то	1	1
1747	вот этот	1	1
1748	состоит в	2	1
1749	о таких	1	1
1750	возможность и	2	1
1751	в поздней	1	1
1752	здесь самый	1	1
1753	почти целиком	1	1
1754	чем она	1	1
1755	первой сцене	1	1
1756	художественного вкуса	1	1
1757	толкует как	1	1
1758	нас важно	1	1
1759	лучше всего	1	1
1760	только здесь	1	1
1761	уйти из	1	1
1762	этом свидетельствует	1	1
1763	не видит	1	1
1764	дому и	1	1
1765	во времени	1	1
1766	известных нам	1	1
1767	последнего времени	1	1
1768	характерные для	2	1
1769	которые они	2	1
1770	с каким	1	1
1771	заставляет его	1	1
1772	к лицу	2	1
1773	положение вещей	3	1
1774	окончательно и	1	1
1775	что похитил	1	1
1776	об их	1	1
1777	как к	3	1
1778	указанной группы	1	1
1779	всю глубину	1	1
1780	их для	1	1
1781	мир в	1	1
1782	популярна в	1	1
1783	для нового	1	1
1784	которые никогда	1	1
1785	здесь есть	1	1
1786	после ее	1	1
1787	забота о	1	1
1788	делает возможным	1	1
1789	это вызывает	1	1
1790	не без	2	1
1791	и новой	2	1
1792	тот конечно	1	1
1793	в согласии	2	1
1794	мало того	1	1
1795	более конкретно	1	1
1796	также просто	1	1
1797	на русский	1	1
1798	том в	1	1
1799	отступает на	1	1
1800	сам себе	2	1
1801	сказать не	1	1
1802	наше представление	1	1
1803	течение всей	1	1
1804	бы ничего	1	1
1805	своего мужа	1	1
1806	случайно попавший	1	1
1807	этом не	1	1
1808	о причине	1	1
1809	некоторых случаях	1	1
1810	похоже что	1	1
1811	и тому	1	1
1812	которые начиная	1	1
1813	затем к	1	1
1814	только два	1	1
1815	впрочем не	2	1
1816	показать ему	1	1
1817	в сборнике	1	1
1818	сталкиваемся с	1	1
1819	стремление к	1	1
1820	почти во	1	1
1821	для примера	1	1
1822	силу этого	1	1
1823	по самой	1	1
1824	любой другой	1	1
1825	как все	1	1
1826	ней нет	1	1
1827	она только	1	1
1828	быть вполне	1	1
1829	ему не	4	1
1830	под тем	1	1
1831	отношений которые	1	1
1832	на сердце	1	1
1833	мало что	3	1
1834	городов и	2	1
1835	о месте	1	1
1836	достаточно обширный	1	1
1837	получает из	1	1
1838	перестала быть	1	1
1839	собственного отца	1	1
1840	план в	1	1
1841	своей природе	1	1
1842	на задний	1	1
1843	показывает что	1	1
1844	фактов в	1	1
1845	только тут	1	1
1846	не по	7	1
1847	большее чем	1	1
1848	другой в	1	1
1849	жены или	1	1
1850	дошедших до	3	1
1851	свою жизнь	1	1
1852	самое что	1	1
1853	близкими и	1	1
1854	не следует	2	1
1855	структур в	1	1
1856	но вместе	1	1
1857	к которой	1	1
1858	не нравится	1	1
1859	бы по	2	1
1860	своей цели	1	1
1861	только постепенно	1	1
1862	философской школе	1	1
1863	в лондоне	1	1
1864	в имени	1	1
1865	всем том	2	1
1866	в браке	2	1
1867	понять что	1	1
1868	далека от	1	1
1869	считает необходимым	1	1
1870	память о	2	1
1871	было с	1	1
1872	мест из	1	1
1873	победу а	1	1
1874	гораздо ближе	1	1
1875	является ли	3	1
1876	как впрочем	2	1
1877	далеких от	1	1
1878	ни разу	3	1
1879	переживаниями в	1	1
1880	главным образом	2	1
1881	будем называть	1	1
1882	ребенка и	1	1
1883	которой все	1	1
1884	случае в	1	1
1885	и называет	1	1
1886	на редкость	2	1
1887	уж не	1	1
1888	чтобы дать	2	1
1889	по-видимому он	1	1
1890	приравнивается к	2	1
1891	исходя из	2	1
1892	каким его	1	1
1893	необходимое для	3	1
1894	не напрасно	2	1
1895	к числу	2	1
1896	а вот	1	1
1897	они уже	1	1
1898	которым они	1	1
1899	их жизни	1	1
1900	к самоубийству	1	1
1901	здесь без	1	1
1902	уходит за	1	1
1903	с презрением	1	1
1904	в принципе	1	1
1905	по праву	1	1
1906	отдельных замечаний	1	1
1907	человеку из	1	1
1908	намека на	1	1
1909	всем и	1	1
1910	ты не	1	1
1911	начала х	1	1
1912	в день	1	1
1913	за которым	1	1
1914	впрочем это	1	1
1915	себе новый	1	1
1916	причем эта	1	1
1917	на свой	1	1
1918	впрочем что	1	1
1919	к более	1	1
1920	очень быстро	1	1
1921	вся его	1	1
1922	много раз	1	1
1923	самое интересное	1	1
1924	мужа в	1	1
1925	в одноименной	1	1
1926	в многочисленных	1	1
1927	начинается с	2	1
1928	о наказании	1	1
1929	смотреть в	1	1
1930	ничего о	2	1
1931	дома и	3	1
1932	и специально	1	1
1933	тонах что	1	1
1934	богов он	1	1
1935	характерную для	1	1
1936	он по	1	1
1937	для выяснения	1	1
1938	отца и	4	1
1939	связанного с	1	1
1940	ней как	2	1
1941	лишенный всякой	1	1
1942	впрочем для	1	1
1943	из более	1	1
1944	при всей	2	1
1945	у исследователей	1	1
1946	не пришло	1	1
1947	в основном	1	1
1948	также фр	1	1
1949	могут обратиться	1	1
1950	восходит к	1	1
1951	сам не	2	1
1952	отсюда и	1	1
1953	традиционных представлений	1	1
1954	будет со	1	1
1955	же между	2	1
1956	в руках	3	1
1957	отмечает что	1	1
1958	не доверяет	1	1
1959	правда и	1	1
1960	существу своему	1	1
1961	обращаясь к	1	1
1962	людям и	1	1
1963	от контекста	1	1
1964	в iv	1	1
1965	за ней	2	1
1966	что речь	1	1
1967	на своего	1	1
1968	перед ним	4	1
1969	с какими-нибудь	1	1
1970	знает о	1	1
1971	двух других	1	1
1972	поэта и	1	1
1973	отношений и	1	1
1974	самом начале	1	1
1975	ней и	3	1
1976	что тот	2	1
1977	содержание его	1	1
1978	при виде	3	1
1979	по объему	1	1
1980	сама фигура	1	1
1981	вести себя	1	1
1982	до поры	1	1
1983	к установлению	1	1
1984	ушел в	1	1
1985	словом если	2	1
1986	одной точке	1	1
1987	раба и	2	1
1988	его гнева	1	1
1989	себе самом	1	1
1990	все тот	1	1
1991	от слов	1	1
1992	существенного значения	1	1
1993	всякому ясно	1	1
1994	единственной целью	2	1
1995	главное же	1	1
1996	тебя и	1	1
1997	и столь	1	1
1998	главную роль	2	1
1999	хочет быть	2	1
2000	глаза не	1	1
2001	к одному	1	1
2002	к человеку	2	1
2003	с молодыми	1	1
2004	vi в	1	1
2005	первом случае	1	1
2006	собой в	1	1
2007	самое почетное	1	1
2008	во хмелю	1	1
2009	получает в	1	1
2010	исчезает в	1	1
2011	как нет	1	1
2012	второй план	1	1
2013	и указывает	1	1
2014	№ на	1	1
2015	зрения самого	1	1
2016	я во	1	1
2017	и этим	3	1
2018	в тот	1	1
2019	виде того	1	1
2020	не от	1	1
2021	даже на	1	1
2022	от такого	1	1
2023	изображение типов	1	1
2024	еще одна	1	1
2025	не была	1	1
2026	произведения его	1	1
2027	о возможности	1	1
2028	он отправляется	1	1
2029	за право	1	1
2030	как видно	2	1
2031	всех его	1	1
2032	но совершенно	1	1
2033	ему свое	1	1
2034	остается неизвестным	1	1
2035	здесь же	1	1
2036	от какого-нибудь	1	1
2037	она стремится	1	1
2038	счет его	1	1
2039	воздействие на	1	1
2040	указывая на	1	1
2041	вполне в	1	1
2042	он вместе	1	1
2043	себя как	1	1
2044	из чего	1	1
2045	из той	1	1
2046	в мире	2	1
2047	то при	1	1
2048	должно было	3	1
2049	на свободу	1	1
2050	для новой	2	1
2051	в греческом	2	1
2052	над головой	1	1
2053	в бой	1	1
2054	пребывания в	2	1
2055	греческий глагол	1	1
2056	для анализа	1	1
2057	частности о	1	1
2058	под именем	1	1
2059	рукописи не	1	1
2060	выражение в	3	1
2061	вошел в	1	1
2062	в уста	2	1
2063	отнестись к	1	1
2064	не сводится	1	1
2065	были у	1	1
2066	как истинного	1	1
2067	действия в	3	1
2068	земле и	1	1
2069	в уме	1	1
2070	все то	1	1
2071	хочет чтобы	1	1
2072	не более	1	1
2073	является его	2	1
2074	себя внимание	3	1
2075	образ как	1	1
2076	идет в	1	1
2077	подробно то	1	1
2078	в цельном	1	1
2079	с бесконечными	1	1
2080	в современной	1	1
2081	особого внимания	1	1
2082	сцене но	1	1
2083	несколько иначе	2	1
2084	без разрешения	1	1
2085	участвующих в	1	1
2086	всякого другого	1	1
2087	разной степени	1	1
2088	и далеко	1	1
2089	то по	1	1
2090	всех указанных	1	1
2091	найти в	2	1
2092	говорят и	1	1
2093	это делает	2	1
2094	в доме	17	1
2095	и почему	3	1
2096	как художественный	1	1
2097	это ощущение	1	1
2098	лет для	1	1
2099	над человеком	1	1
2100	бога и	1	1
2101	ей не	1	1
2102	в жанре	1	1
2103	чаще всего	2	1
2104	есть все	1	1
2105	к живому	1	1
2106	ни одно	3	1
2107	здесь история	1	1
2108	ничуть не	7	1
2109	уже первый	1	1
2110	себя он	1	1
2111	к выработке	1	1
2112	гораздо важнее	2	1
2113	каждого из	3	1
2114	обеих сторон	2	1
2115	которого она	1	1
2116	в разговоре	1	1
2117	для многих	1	1
2118	почему он	1	1
2119	и можем	1	1
2120	вызывает у	1	1
2121	в достаточно	1	1
2122	закономерности в	1	1
2123	и думать	1	1
2124	конце первой	1	1
2125	самым существенным	1	1
2126	его мнению	2	1
2127	намекает на	1	1
2128	почти не	1	1
2129	те моменты	1	1
2130	место среди	1	1
2131	не идет	1	1
2132	ухода за	1	1
2133	своего образа	1	1
2134	представляют собой	3	1
2135	же образом	1	1
2136	перед собственной	1	1
2137	и из	1	1
2138	нашего времени	1	1
2139	что сам	1	1
2140	задолго до	1	1
2141	рождение ребенка	1	1
2142	чтобы у	2	1
2143	это касается	1	1
2144	образом каждая	1	1
2145	этом образе	1	1
2146	фразой о	1	1
2147	как не	2	1
2148	двух сторон	1	1
2149	если жизнь	1	1
2150	а изображение	1	1
2151	без конца	2	1
2152	на улицу	2	1
2153	что угодно	1	1
2154	себя с	1	1
2155	взятые вместе	1	1
2156	этих слов	2	1
2157	а само	1	1
2158	же пытается	1	1
2159	самого во	1	1
2160	оказывается на	1	1
2161	это сообщение	1	1
2162	очень важный	1	1
2163	и шире	1	1
2164	меня я	1	1
2165	же считает	1	1
2166	не видно	1	1
2167	нечто большее	1	1
2168	пока он	2	1
2169	в любой	1	1
2170	к какой	1	1
2171	свое время	1	1
2172	сцене мы	1	1
2173	самой общей	1	1
2174	жизнь ни	1	1
2175	страны и	1	1
2176	и нуждается	1	1
2177	это как	1	1
2178	того самого	1	1
2179	ни у	2	1
2180	вернемся к	1	1
2181	это нечто	1	1
2182	важный для	1	1
2183	тех же	3	1
2184	и главное	1	1
2185	относящихся к	1	1
2186	идет о	3	1
2187	задний план	1	1
2188	не знаю	2	1
2189	в древней	1	1
2190	он к	1	1
2191	страсти и	1	1
2192	утверждают что	1	1
2193	эти произведения	1	1
2194	считать только	1	1
2195	впрочем и	2	1
2196	ее с	1	1
2197	и исчезает	1	1
2198	же время	12	1
2199	расценивать как	1	1
2200	во сне	1	1
2201	узнав что	1	1
2202	сегодня у	1	1
2203	кого-нибудь другого	1	1
2204	известное нам	1	1
2205	не находятся	1	1
2206	говорил что	1	1
2207	для уяснения	1	1
2208	богу а	1	1
2209	попавший в	1	1
2210	от смерти	1	1
2211	горе в	1	1
2212	отместку за	1	1
2213	менее и	1	1
2214	он потратил	1	1
2215	рода отношения	1	1
2216	стороны не	1	1
2217	или вовсе	2	1
2218	нее и	1	1
2219	не заслуживал	1	1
2220	точку зрения	1	1
2221	лет после	1	1
2222	к окружающему	1	1
2223	пить и	1	1
2224	поздно и	1	1
2225	его можно	1	1
2226	чуть ли	2	1
2227	из этой	2	1
2228	поэтому он	1	1
2229	это новое	1	1
2230	целому ряду	1	1
2231	так с	1	1
2232	не знают	1	1
2233	события и	1	1
2234	никакой необходимости	1	1
2235	и гоголя	1	1
2236	приведем для	1	1
2237	сами себя	1	1
2238	после которого	1	1
2239	о новом	1	1
2240	о помощи	1	1
2241	аналогии с	2	1
2242	хоть и	3	1
2243	различие между	1	1
2244	малейшего намека	1	1
2245	чтобы избавиться	2	1
2246	тем он	1	1
2247	ли ты	4	1
2248	ее из	2	1
2249	остается то	1	1
2250	чтобы обеспечить	1	1
2251	попыткой уяснить	1	1
2252	я теперь	2	1
2253	свои цели	1	1
2254	с творчеством	1	1
2255	в средней	1	1
2256	жизнь самоубийством	1	1
2257	со словами	1	1
2258	кто бы	1	1
2259	быть лишь	1	1
2260	не знающей	1	1
2261	отказывается от	1	1
2262	не принимает	1	1
2263	и дочь	2	1
2264	x в	1	1
2265	х годов	2	1
2266	а о	2	1
2267	другой смысл	1	1
2268	знает как	1	1
2269	когда все	1	1
2270	на тему	1	1
2271	же будет	1	1
2272	развития действия	1	1
2273	к жизни	1	1
2274	не имеющего	2	1
2275	так часто	1	1
2276	и кончается	1	1
2277	об изображении	1	1
2278	нескольких слов	2	1
2279	но больше	1	1
2280	этого человека	1	1
2281	для домашнего	1	1
2282	и настойчиво	1	1
2283	в еще	1	1
2284	с семьей	1	1
2285	с явным	1	1
2286	в новом	1	1
2287	в афинах	6	1
2288	еще три	1	1
2289	человеком и	1	1
2290	то хотя	1	1
2291	руки и	1	1
2292	мы к	1	1
2293	войны и	1	1
2294	разумеется что	3	1
2295	чтобы хоть	1	1
2296	этого он	1	1
2297	более обширного	1	1
2298	№ уже	1	1
2299	они стали	1	1
2300	в слово	1	1
2301	для характеристики	1	1
2302	он ни	1	1
2303	его тем	1	1
2304	избавиться от	3	1
2305	не выдерживает	1	1
2306	в руки	2	1
2307	не могу	1	1
2308	ли и	1	1
2309	человека все	1	1
2310	он принимает	1	1
2311	как уже	1	1
2312	а от	1	1
2313	выяснилось что	1	1
2314	его супруга	1	1
2315	обстоит дело	3	1
2316	она здесь	1	1
2317	в отношениях	2	1
2318	или отдельных	1	1
2319	он однако	2	1
2320	пор не	3	1
2321	всего для	1	1
2322	из видов	1	1
2323	этого образа	1	1
2324	не найдет	1	1
2325	стало быть	2	1
2326	и способы	1	1
2327	в большинстве	1	1
2328	его а	2	1
2329	которых они	1	1
2330	в различии	1	1
2331	молодые люди	1	1
2332	как из	3	1
2333	перед дилеммой	1	1
2334	оказывается вполне	1	1
2335	самой своей	1	1
2336	дел в	1	1
2337	на кого	2	1
2338	и молодости	1	1
2339	наконец на	2	1
2340	удивительным образом	1	1
2341	он знает	4	1
2342	их то	1	1
2343	в людях	1	1
2344	поскольку все	1	1
2345	виде мертвой	1	1
2346	давно бы	1	1
2347	в эти	1	1
2348	надо было	3	1
2349	ни был	2	1
2350	не это	1	1
2351	сам а	2	1
2352	таким же	2	1
2353	это имя	1	1
2354	именно это	1	1
2355	трудно представить	1	1
2356	здесь по-видимому	1	1
2357	подтверждение в	1	1
2358	мало общего	1	1
2359	со словом	1	1
2360	дом мы	1	1
