N	4gram	Tiupa_Disk	Analitik
800	конденсируется в остроту ср	1	1
801	анекдот должен не у-влекать	1	1
802	в пределе своем анекдот	1	1
803	отграниченная система смыслов оно	1	1
804	мы не помещаем полагая	2	1
805	универсального опыта к индивидуальной	1	1
806	с голью кабацкою или	1	1
807	развивающий план побега и	1	1
808	были бы мы по-русски	1	1
809	ср кто из тогдашних	1	1
810	какое гегель именовал веком	1	1
811	практике притчевую схему блудного	1	1
812	глупость неуместность ошибка оговорка	1	1
813	притчевого мышления позволяет пушкину	1	1
814	обладает достоверным но не	1	1
815	предшественника лукавым юмором так	1	1
816	целого следовательно предметно-смысловые формы	1	1
817	атласе да бархате а	1	1
818	строгость композиции неразвернутость характеристик	2	1
819	он ничего предосудительного памяти	2	1
820	бархате а завтра метут	1	1
821	принципиально не может быть	1	1
822	да и персонажи сказания	1	1
823	героем анекдота диалог заблудившегося	1	1
824	да бархате а завтра	1	1
825	общения со-общения при-общения раз-общения	1	1
826	разве гробовщик брат палачу?	1	1
827	герой анекдота о случайном	1	1
828	слушатель читатель может и	1	1
829	рассказано в произведении и	1	1
830	знаковую данность чьего-то высказывания	1	1
831	сторону индивида и его	1	1
832	правда очевидно анекдотичен набор	1	1
833	с собственно художественными а	1	1
834	акт притчевого типа есть	1	1
835	анекдота граф б с	1	1
836	отечество как сладки были	1	1
837	граф б с его	1	1
838	а также устная интонация	1	1
839	должен не у-влекать слушателей	1	1
840	прочтения как на языке	1	1
841	наизнанку глупость неуместность ошибка	1	1
842	из гробовщика разве гробовщик	1	1
843	выражает внеличную сторону индивида	1	1
844	метут улицу вместе с	1	1
845	сентенцию ср из станционного	1	1
846	дополняет этими атрибутами гусарства	1	1
847	не следует упускать из	1	1
848	мыслящий себя героем притчи	1	1
849	как слухи или сплетни	1	1
850	достоверным но не верифицируемым	1	1
851	может и не занять	1	1
852	тот или иной род	1	1
853	анекдота белкин в первом	1	1
854	при этом и сам	1	1
855	жанра высказывания жанр в	1	1
856	завтра метут улицу вместе	1	1
857	курьезное любопытное занимательное неожиданное	1	1
858	чьи жанровые стратегии создают	1	1
859	и потому нейтральное к	1	1
860	в этом последнем мы	1	1
861	высказывания необходимо войти в	1	1
862	языка и дискурс трактует	1	1
863	отношение слушателя к содержанию	1	1
864	предначертанность судьбы а некий	1	1
865	беспрецедентно оригинальная повествовательная форма	1	1
866	притче универсального опыта к	1	1
867	о стрелке-мухобое вы смеетесь	1	1
868	готовом стабильно дифференцированном и	2	1
869	слушающих общим знанием поэтому	1	1
870	жанры существенно связаны с	1	1
871	известном смысле домонологично оно	1	1
872	его черешнями мнимый больной	1	1
873	заблудившегося жениха с мужиком	1	1
874	пушкинские повести с позиций	1	1
875	есть нарушение запрета есть	1	1
876	ни чисто внутренним субъективным	1	1
877	емкостью ситуации лаконичная строгость	1	1
878	ни убавить ни изменить	1	1
879	к лицу с типичными	1	1
880	целое внеязыковое и потому	1	1
881	акцентированная роль немногочисленных и	2	1
882	как одеяние родителей марьи	1	1
883	жанровая форма авторства в	1	1
884	комическая апофегма то есть	1	1
885	но обязательно курьезное любопытное	1	1
886	можно сказать что жанр	1	1
887	судьба выражает внеличную сторону	1	1
888	профессии землемер шмит в	1	1
889	порой фактически точными они	1	1
890	оденьте его и дайте	1	1
891	есть профанация священного новелла	1	1
892	б с его черешнями	1	1
893	но раз-влекать их предлагая	1	1
894	как притчу в принципе	1	1
895	редуцированная притча живой без	1	1
896	морализаторскую премудрость притчевого назидания	1	1
897	графиня? ей-богу правда очевидно	1	1
898	интерес самых событий вследствие	1	1
899	по-русски хоть сыты а	1	1
900	тогда как притчу в	1	1
901	социального взаимодействия трех говорящего	1	1
902	о чем говорят героя	1	1
903	кто говорит и кому	1	1
904	самсон вырин со всей	1	1
905	и покаянного возвращения по	1	1
906	помещаем полагая его излишним	2	1
907	сказания не от своея	1	1
908	дифференцированном и оцененном мире	2	1
909	и вторичные идеологические жанры	1	1
910	куда нам по-английски разоряться	1	1
911	о ком или о	1	1
912	возмужав на бранном воздухе	1	1
913	как субъекты этического выбора	1	1
914	упоминаемые в метели халат	1	1
915	может ощущаться завершенная и	1	1
916	притчи владимир развивающий план	1	1
917	или о чем говорят	1	1
918	языку поэтому жанры как	1	1
919	одеяние родителей марьи гавриловны	1	1
920	него отца-государя в.т какая	1	1
921	гусарства отставного сорокалетнего корнета	1	1
922	когда мы строим свою	1	1
923	сознаний встречающихся в дискурсе	1	1
924	до которого анекдот легко	1	1
925	интерсубъективное пространство общения со-общения	1	1
926	улицу вместе с голью	1	1
927	станционного смотрителя сегодня в	1	1
928	композиционно определенное в сущности	1	1
929	подход к жизни сталкиваются	1	1
930	не развившимся твердым композиционным	1	1
931	без сапог обойдется а	1	1
932	жанр как композиционно определенное	1	1
933	пронизывающий поэтику данного цикла	1	1
934	жанр в свою очередь	1	1
935	продемонстрировано и на примере	1	1
936	из притчи о блудном	1	1
937	шлафорк упоминаемые в метели	1	1
938	трех говорящего автора слушающего	1	1
939	стрелке-мухобое вы смеетесь графиня?	1	1
940	персонажи сказания не от	1	1
941	в сочетании с емкостью	1	1
942	вполне принадлежат первый национально-историческому	1	1
943	интонация столь же свойственны	1	1
944	определенной жанровой схемы и	1	1
945	в его событийной полноте	1	1
946	себя героем притчи о	1	1
947	острота или острота наизнанку	1	1
948	в остроту ср из	1	1
949	с финальной ситуацией притчи	1	1
950	нельзя не сделав хуже	1	1
951	как сильно билось русское	1	1
952	отрешиться от нудительной серьезности	1	1
953	притчевую схему блудного возвращения	1	1
954	события на поучающего и	1	1
955	минского эквивалентны им совпадают	1	1
956	в таком случае его	1	1
957	говорящего и слушающих их	1	1
958	повторенными дважды в описании	1	1
959	принципе можно припоминая и	1	1
960	и сам текст анекдота	1	1
961	из станционного смотрителя сегодня	1	1
962	запрета есть профанация священного	1	1
963	воля а дорога мирская	1	1
964	вид сюжетных сами по	1	1
965	эквивалентны им совпадают с	1	1
966	чувства юмора умения отрешиться	1	1
967	внеличную сторону индивида и	1	1
968	субъект объект и адресат	1	1
969	потому что из нас	1	1
970	себе самому тогда как	1	1
971	безымянного шестнадцатилетнего улана между	1	1
972	указующий перст своего предшественника	1	1
973	текст анекдота выбор лексики	1	1
974	становится героем анекдота диалог	1	1
975	герои сильвио или самсон	1	1
976	поступках героев а также	1	1
977	личностные и социальные характеристики	1	1
978	блудных детей становится героем	1	1
979	зародыши тематические и языковые	1	1
980	предносится целое нашего высказывания	1	1
981	а герой анекдота о	1	1
982	притча разъединяет участников коммуникативного	1	1
983	задания реализуют в нем	1	1
984	универсальными общечеловеческими ценностями ср	1	1
985	опыта к индивидуальной жизненной	1	1
986	данного цикла в полном	1	1
987	его излишним впрочем уверяем	2	1
988	мы того или нет	1	1
989	пассивным как к содержанию	1	1
990	слова паремии редуцированная притча	1	1
991	тем как сам владимир	1	1
992	сюжета герой притчи владимир	1	1
993	некое интерсубъективное пространство общения	1	1
994	не от отца к	1	1
995	запечатленного в притче универсального	1	1
996	премудрость притчевого назидания притча	1	1
997	анекдоту и притче это	1	1
998	с еще не развившимся	1	1
999	они остаются на границах	1	1
1000	называемого чувства юмора умения	1	1
1001	сквозь явную анекдотичность сюжетов	1	1
1002	в первом примечании издателя	1	1
1003	мира которая своей карнавальной	1	1
1004	в произведении и событие	1	1
1005	их общим эффектом оказывается	1	1
1006	притче как и анекдоту	1	1
1007	суть внесюжетные фигуры цикла	1	1
1008	паремию пословично-афористическую сентенцию ср	1	1
1009	можно припоминая и примеряя	1	1
1010	и прежде всего к	1	1
1011	другие аспекты социальной ситуации	1	1
1012	временем индивидуального интимного быта	1	1
1013	совпадают с теми же	1	1
1014	строим свою речь нам	1	1
1015	и слушающих их личностные	1	1
1016	отставного сорокалетнего корнета младший	1	1
1017	не живет и т.п	1	1
1018	и примеряя ее содержание	1	1
1019	смыслов оно стремится к	1	1
1020	же деталями повторенными дважды	1	1
1021	речь нам всегда предносится	1	1
1022	вследствие которого пушкинские повести	1	1
1023	а для него отца-государя	1	1
1024	отроками возвращались возмужав на	1	1
1025	сильно билось русское сердце	1	1
1026	сопрягает большое время общенародного	1	1
1027	они трактовали не об	1	1
1028	анекдотичен набор свидетелей владимира	1	1
1029	ей-богу правда очевидно анекдотичен	1	1
1030	монолог в чистом виде	1	1
1031	упускать из виду что	2	1
1032	отделен от своей судьбы	1	1
1033	социальные характеристики другие аспекты	1	1
1034	ее содержание к собственной	1	1
1035	сюжетных сами по себе	1	1
1036	выбирают а по своей	1	1
1037	о поэтике здесь пока	1	1
1038	этом и сам текст	1	1
1039	персонажи не выбирают а	1	1
1040	лексики например в значительной	1	1
1041	острота наизнанку глупость неуместность	1	1
1042	определенное в сущности застывшее	1	1
1043	и слушающих общим знанием	1	1
1044	эстетическое завершение белкин пытается	1	1
1045	хоровое слово общенародной хвалы	1	1
1046	по себе они таковыми	1	1
1047	о том что суженого	1	1
1048	не твое горе ее	1	1
1049	о блудном сыне как	1	1
1050	даже в пределах одной	1	1
1051	бытия с малым временем	1	1
1052	машей на практике притчевую	1	1
1053	словесное кощунство и непристойность	1	1
1054	дискурс трактует последний как	1	1
1055	в специальном значении этого	1	1
1056	свободным как к содержанию	1	1
1057	неприемлемо ни для рассказчика	1	1
1058	необыкновенное в новелле есть	1	1
1059	ночной жанр посрамляющий умершее	1	1
1060	о котором рассказано в	1	1
1061	может быть продемонстрировано и	1	1
1062	одним и тем же	1	1
1063	барышни-крестьянки не твое горе	1	1
1064	потому нейтральное к языку	1	1
1065	в форме индивидуального речевого	1	1
1066	говорящий здесь только исполнитель	1	1
1067	свою родину чтобы воцариться	1	1
1068	с теми же деталями	1	1
1069	случайном венчании бурмин героем	1	1
1070	слова остроты редуцированный анекдот	1	1
1071	сам владимир планирует осуществить	1	1
1072	жанровые зародыши тематические и	1	1
1073	событие самого рассказывания в	1	1
1074	пушкинском сознании выступали атрибутами	1	1
1075	между тем как сам	1	1
1076	практике может быть осуществлено	1	1
1077	приобщения к общенародной хвале	1	1
1078	анекдота это игра случая	1	1
1079	и шпорах демонстративно дополняет	1	1
1080	смотрителя сегодня в атласе	1	1
1081	притчу в принципе можно	1	1
1082	той или иной мере	1	1
1083	может быть осуществлено только	1	1
1084	к однозначности и прежде	1	1
1085	слушателей преодолевая их внутреннюю	1	1
1086	мнимый больной минский сквозь	1	1
1087	не объедешь типично притчевые	1	1
1088	собой исторически продуктивный тип	1	1
1089	в целом ряде произведений	1	1
1090	здесь действующие лица по	1	1
1091	венчании бурмин героем притчи	1	1
1092	является своего рода механизмом	1	1
1093	не в том что	1	1
1094	детях покидающих свою родину	1	1
1095	они бытуют как слухи	1	1
1096	закон собственно и составляющий	1	1
1097	с языком ставят перед	1	1
1098	деталей краткость и точность	2	1
1099	позволяет пушкину сопрягать историческую	1	1
1100	продукт социального взаимодействия трех	1	1
1101	сказать что жанр это	1	1
1102	предаю тебя твоей совести	1	1
1103	барышни-крестьянки куда нам по-английски	1	1
1104	в поступках героев а	1	1
1105	бахтин может ощущаться завершенная	1	1
1106	укрупненных деталей краткость и	2	1
1107	быта ср кто из	1	1
1108	хоть сыты а притча	1	1
1109	живой без сапог обойдется	1	1
1110	вы смеетесь графиня? ей-богу	1	1
1111	юноше но не зрелому	1	1
1112	поступки только раскрывают содержание	1	1
1113	лучшую одежду и оденьте	1	1
1114	из уст в уста	1	1
1115	их личностные и социальные	1	1
1116	употребление языка и дискурс	1	1
1117	офицеры ушедшие в поход	1	1
1118	хотим мы того или	1	1
1119	нами не как объекты	1	1
1120	объедешь типично притчевые герои	1	1
1121	в себе не заключает	2	1
1122	чьего-то высказывания необходимо войти	1	1
1123	интимного быта ср кто	1	1
1124	актуализируемая эпиграфами этих повестей	1	1
1125	столь же свойственны притче	1	1
1126	наличие так называемого чувства	1	1
1127	том что бывает всегда	1	1
1128	значительной степени зависим от	1	1
1129	от своей судьбы они	1	1
1130	слова говорящий здесь только	1	1
1131	сладки были слезы свидания	1	1
1132	и точность словесного выражения	2	1
1133	ср из станционного смотрителя	1	1
1134	изменить ничего нельзя не	1	1
1135	событие о котором рассказано	1	1
1136	отца-государя в.т какая была	1	1
1137	бы укрупненных деталей краткость	2	1
1138	являются компактность сюжета в	1	1
1139	и непристойность необыкновенное в	1	1
1140	владимир развивающий план побега	1	1
1141	приложение запечатленного в притче	1	1
1142	стабильно дифференцированном и оцененном	2	1
1143	или из барышни-крестьянки вольному	1	1
