text	Bakhtin_FransuaRableINarodnaiaKultura_part1	Bakhtin_FransuaRableINarodnaiaKultura_part2	Bakhtin_FransuaRableINarodnaiaKultura_part3	Bakhtin_FransuaRableINarodnaiaKultura_part4	Bakhtin_FransuaRableINarodnaiaKultura_part5	Bakhtin_FransuaRableINarodnaiaKultura_part6	Bakhtin_FransuaRableINarodnaiaKultura_part7	Bakhtin_FransuaRableINarodnaiaKultura_part8	Bakhtin_KFilosofiiPostupka_part1	Bakhtin_ProblemaSoderzhaniaMateriala_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part2	Bakhtin_ProblemyPoetikiDostoevskogo_part3	Bakhtin_ProblemyPoetikiDostoevskogo_part4	Bakhtin_ProblemyPoetikiDostoevskogo_part5	Bakhtin_ProblemyTvorchestvaDostoevskogo_part1	Bakhtin_ProblemyTvorchestvaDostoevskogo_part2	Bakhtin_ProblemyTvorchestvaDostoevskogo_part3	Bakhtin_formyVremeniIChronotopaVRomane_part1	Bakhtin_formyVremeniIChronotopaVRomane_part2	Bakhtin_slovoVRomane_part1	Bakhtin_slovoVRomane_part2	Berdyaev_MirosozercanieDostoevskogo_part1	Berdyaev_MirosozercanieDostoevskogo_part2	Berdyaev_NovoeSrednevekovje_part1	Berdyaev_OtkrovenieoChelovekeDostoevskij_part1	Berdyaev_VelikijInkvizitor_part1	Ircho_Komedia_part1	Ircho_Komedia_part2	Ircho_Komedia_part3	Kanaev_SovremennyiVitalizm_part1	Losev_DialektikaMifa_part1	Losev_DialektikaMifa_part2	Losev_DialektikaMifa_part3	Losev_DialektikaMifa_part4	Losev_ProblemaSimvolaiRealistich_part1	Losev_ProblemaSimvolaiRealistich_part2	Losev_ProblemaSimvolaiRealistich_part3	Losev_ProblemaSimvolaiRealistich_part4	Losev_ProblemaSimvolaiRealistich_part5	Losev_VeschiImya_part1	Losev_VladivirSolovjev_part1	Losev_VladivirSolovjev_part2	Losev_VladivirSolovjev_part3	Medvedev_BTomashevskiyTeoriaLiteratury_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part2	Medvedev_FormalnyjMetodvLiteraturovedenii_part3	Medvedev_IolandNeifeldDostoevskiy_part1	Medvedev_SotsiologizmBezSotsiologii_part1	Medvedev_UchenyiSalierizm_part1	Medvedev_VLabPisatelia_part1	Medvedev_ViktorShklovskiyTeoriaProsy_part1	Nazirov_TragedijnoeNachaloPetrVerxovenskij_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part2	Nazirov_VrazhdaKakSotrPrototypStavrogina_part1	Potebnia_Myslijsyk_part1	Potebnia_Myslijsyk_part2	Potebnia_Myslijsyk_part3	Potebnia_Myslijsyk_part4	Propp_IstoricheskieKorniVolshebnoiSkazki_part1	Propp_IstoricheskieKorniVolshebnoiSkazki_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part3	Propp_IstoricheskieKorniVolshebnoiSkazki_part4	Propp_IstoricheskieKorniVolshebnoiSkazki_part5	Propp_IstoricheskieKorniVolshebnoiSkazki_part6	Propp_IstoricheskieKorniVolshebnoiSkazki_part7	Propp_MorfologiaSkazki_part1	Propp_RusskieAgrarnyePrazdniki_part1	Propp_RusskieAgrarnyePrazdniki_part2	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean_part1	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast_part1	Tiupa_AnalitikaHudozhestvennogo_part1	Tiupa_AnalitikaHudozhestvennogo_part2	Tiupa_AnalitikaHudozhestvennogo_part3	Tiupa_DiskursIZhanr_part1	Tiupa_DiskursIZhanr_part2	Tiupa_HudozhestvennostChehovskogoRasskasa_part1	Tiupa_HudozhestvennostChehovskogoRasskasa_part2	Tiupa_HudozhestvennyiDiskurs_part1	Tiupa_LitereturaIMentalnost_part1	Tiupa_LitereturaIMentalnost_part2	Tiupa_LitereturaIMentalnost_part3	Tiupa_Narrotologia_part1	Tiupa_NarrotologicheskiyChehov_part1	Tiupa_NarrotologicheskiyChehov_part2	Tiupa_TeoriaLiteretury3glavy_part1	Tiupa_VvedenieVSravnitelnuyuNarrotologiu_part1	Trubetskoy_EvropaiChelovechestvo_part1	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom_part1	Trubetskoy_VerxiiNizyReligiiIndii_part1	Vinokur_KulturaYazyka_part1	Vinokur_KulturaYazyka_part2	Vinokur_KulturaYazyka_part3	Vinokur_StatiiOPushkine_part1	Vinokur_StatiiOPushkine_part2	Vinokur_StatiiOPushkine_part3	Vinokur_VvedenieVizuchenieFilologicheskichNauk_part1	Voloshinov_Freidism_part1	Voloshinov_MarksizmFilosofijaJazyka_part1	Voloshinov_MarksizmFilosofijaJazyka_part2	Voloshinov_OGranitsachLingvistikiIPoetiki_part1	Voloshinov_PoTuStoronuSotsialnogo_part1	Voloshinov_RetstnziiaNaVinogradova_part1	Voloshinov_SlovoVZhizniISlovoVPoezii_part1	Voloshinov_StilistikaHudozestvennoyRechi_part1	Vygotskiy_Myshlenieirech_part1	Vygotskiy_Myshlenieirech_part2	Vygotskiy_Myshlenieirech_part3	Vygotskiy_Myshlenieirech_part4	Vygotskiy_Myshlenieirech_part5	Vygotskiy_Myshlenieirech_part6	Vygotskiy_Myshlenieirech_part7	Vygotskiy_Psychologia_part1	Vygotskiy_Psychologia_part2	Vygotskiy_Psychologia_part3	Vygotskiy_Psychologia_part4	Vygotskiy_Psychologia_part5
Losev_DialektikaMifa_2	8	13	13	11	15	10	6	14	13	20	24	17	13	16	17	21	23	19	22	19	22	17	11	15	6	3	2	16	14	18	10	0	0	0	0	41	53	55	40	23	43	14	21	24	0	18	22	25	0	2	11	19	1	6	12	13	6	24	32	30	30	18	17	14	14	15	17	14	15	12	12	17	7	21	12	14	18	12	16	15	15	14	15	15	21	18	12	13	10	23	12	18	23	25	28	27	18	24	36	21	23	23	13	12	0	13	19	25	17	16	18	21	21	18	27	23	21	24	29
Losev_DialektikaMifa_3	6	9	7	11	7	8	3	9	9	16	16	15	8	14	17	15	19	19	15	8	15	11	8	14	6	5	5	14	13	15	6	0	0	0	0	44	52	48	40	20	55	13	16	34	0	13	19	17	0	1	7	19	1	3	5	10	3	23	26	23	23	17	17	15	11	13	13	17	14	9	14	18	6	21	16	18	14	11	12	16	17	13	14	15	21	14	15	16	9	19	11	18	19	22	25	21	16	19	24	13	15	20	13	9	0	10	15	21	15	23	22	22	17	23	29	27	16	24	26
Losev_DialektikaMifa_4	4	9	9	9	10	4	8	9	13	15	16	18	9	10	13	16	12	17	13	12	9	12	5	14	4	4	3	8	9	10	4	0	0	0	0	33	48	41	30	16	44	11	17	27	0	11	13	18	0	2	9	19	1	6	8	7	6	27	23	23	24	9	11	7	9	10	6	11	10	7	10	20	6	15	10	12	10	6	14	13	14	10	11	10	14	9	8	12	7	12	9	15	20	20	15	22	9	15	30	10	19	14	9	6	0	5	19	17	15	19	16	21	12	16	23	24	13	16	17
Losev_ProblemaSimvolaiRealistich_1	14	11	14	10	20	16	11	16	14	22	24	27	13	24	17	19	25	23	17	14	15	17	8	13	7	6	3	12	14	19	8	43	41	44	33	0	0	0	0	0	45	27	29	42	0	18	24	25	0	2	13	20	2	7	10	13	8	25	26	26	37	23	26	19	21	19	16	15	23	17	15	18	4	23	25	17	22	16	20	19	18	14	12	16	24	19	18	18	13	33	22	24	32	30	31	38	23	22	46	16	25	23	11	13	0	16	23	25	22	27	29	26	27	28	35	34	26	33	44
Losev_ProblemaSimvolaiRealistich_2	16	14	16	18	17	18	10	17	16	25	29	24	14	21	17	22	19	23	21	22	17	16	10	17	7	6	4	16	18	18	7	49	53	52	48	0	0	0	0	0	54	24	27	44	0	22	25	25	0	2	15	30	2	6	13	12	4	31	26	28	44	25	21	19	17	16	17	13	18	14	17	27	10	23	23	18	25	12	18	22	18	15	14	22	27	18	16	18	16	31	25	28	25	33	37	40	20	23	42	20	39	25	15	11	0	15	27	25	30	27	34	29	24	29	36	36	22	29	38
Losev_ProblemaSimvolaiRealistich_3	21	15	16	13	23	13	10	15	20	24	27	26	12	22	23	21	26	28	22	21	19	20	11	17	4	3	3	18	17	22	8	56	55	48	41	0	0	0	0	0	46	24	34	50	0	20	30	31	0	3	14	16	2	8	12	11	5	27	25	25	31	27	21	18	20	20	22	17	22	13	15	25	8	24	24	15	16	18	18	16	16	14	14	16	31	20	17	13	15	30	21	24	25	33	32	41	16	23	43	21	28	30	12	12	0	18	28	27	23	32	32	30	26	30	35	34	27	24	37
Losev_ProblemaSimvolaiRealistich_4	13	10	13	12	22	9	8	12	14	20	22	13	11	18	13	15	18	17	18	12	19	15	9	8	3	2	2	11	13	16	5	31	40	40	30	0	0	0	0	0	30	17	24	38	0	14	20	24	0	2	10	19	1	6	10	7	4	20	22	22	25	19	17	18	14	16	15	14	17	11	16	20	8	23	20	17	18	8	12	17	18	12	11	13	23	16	15	16	14	18	20	19	22	26	30	26	15	22	33	11	18	25	12	6	0	10	18	23	18	26	23	24	19	23	30	27	19	28	22
Losev_ProblemaSimvolaiRealistich_5	13	13	10	9	15	10	7	17	9	16	18	16	8	14	12	14	15	14	20	9	9	11	10	12	6	4	3	17	18	17	5	18	23	20	16	0	0	0	0	0	25	19	21	32	0	11	14	18	0	3	12	18	2	6	11	10	7	19	18	18	23	22	17	17	14	19	17	14	15	14	17	13	7	19	15	15	12	10	12	11	14	12	13	13	20	15	11	14	10	24	16	20	19	20	17	21	18	25	33	12	18	17	11	8	0	14	14	20	17	18	18	20	17	24	25	19	16	19	22
Losev_VeschiImya	7	12	6	7	14	9	10	11	15	17	17	17	11	14	15	17	16	16	16	9	17	11	6	11	5	4	4	9	10	13	5	41	39	53	42	38	42	45	26	20	0	16	20	25	0	11	14	22	0	1	11	21	1	5	10	9	5	22	20	29	23	13	12	7	11	12	10	9	16	10	11	22	9	18	13	13	13	13	15	16	14	14	11	17	23	16	11	12	11	21	17	18	23	22	18	22	12	13	30	12	18	17	10	6	0	12	17	23	14	15	20	23	15	25	19	24	17	15	25
Losev_VladivirSolovjev_1	7	15	7	13	10	11	9	14	6	14	15	11	9	15	14	12	16	14	14	11	11	10	7	7	3	4	3	14	15	15	4	18	14	13	11	27	24	24	17	19	18	0	0	0	0	10	13	13	0	2	10	16	2	7	12	12	10	15	13	18	16	14	11	12	11	14	12	13	12	8	8	13	5	11	12	13	13	9	14	12	10	10	9	11	11	13	11	9	10	19	12	15	19	20	19	24	18	18	20	14	16	12	3	5	0	6	11	20	13	16	16	18	11	11	18	20	13	16	16
Losev_VladivirSolovjev_2	7	9	12	12	11	9	15	16	5	11	16	15	10	13	11	14	17	11	12	9	11	11	7	4	0	1	2	15	18	16	6	19	21	16	17	29	27	34	24	21	17	0	0	0	0	14	14	15	0	3	6	13	2	7	12	13	9	14	16	17	20	13	8	10	12	10	12	11	9	9	8	18	6	11	15	15	16	12	15	10	10	16	11	13	17	15	13	11	14	22	14	15	20	20	17	22	16	17	28	12	14	15	3	5	0	6	11	16	16	16	19	15	12	16	20	23	15	20	17
Losev_VladivirSolovjev_3	12	17	10	14	18	13	12	19	12	16	20	19	10	16	19	18	19	22	21	11	16	15	11	9	7	3	3	14	22	20	6	31	24	34	27	42	44	50	38	32	27	0	0	0	0	17	24	24	0	2	12	19	2	9	14	12	8	21	19	20	24	19	13	16	14	15	15	13	17	12	13	22	8	14	22	16	17	15	15	18	14	17	13	17	22	16	16	15	14	33	27	24	23	26	22	30	25	25	34	13	25	20	8	7	0	11	13	24	19	30	27	20	18	23	26	31	18	20	24
Medvedev_BTomashevskiyTeoriaLiteratury	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medvedev_FormalnyjMetodvLiteraturovedenii_1	11	12	14	12	13	9	15	20	13	23	18	21	10	18	20	23	19	25	18	14	21	23	5	6	2	3	1	9	9	11	8	16	18	13	11	18	22	20	14	11	11	10	14	17	0	0	0	0	0	1	7	16	0	5	5	10	6	19	17	17	17	12	7	8	7	9	7	7	15	10	6	21	6	17	8	9	11	10	12	12	12	10	8	10	14	12	12	12	11	19	19	11	19	13	20	20	11	16	22	15	31	31	7	12	0	16	16	19	16	14	14	14	11	17	21	20	19	15	15
Medvedev_FormalnyjMetodvLiteraturovedenii_2	14	14	12	11	18	11	12	11	11	30	23	17	13	17	25	25	18	31	22	22	18	21	13	8	6	6	4	11	11	16	7	23	22	19	13	24	25	30	20	14	15	13	14	24	0	0	0	0	0	3	11	19	2	8	7	13	6	23	20	19	24	12	12	7	7	9	11	7	17	11	6	22	7	18	11	11	10	10	16	13	13	10	8	10	14	14	13	13	10	17	17	16	24	25	24	24	22	25	27	22	32	31	8	13	0	11	23	21	17	22	19	20	21	17	26	23	20	19	21
Medvedev_FormalnyjMetodvLiteraturovedenii_3	14	12	12	13	19	12	12	18	17	31	32	20	10	21	28	29	19	37	17	16	20	23	9	11	7	4	3	14	14	22	9	20	25	17	18	25	25	31	24	18	24	13	15	24	0	0	0	0	0	4	13	25	2	6	10	14	6	20	19	24	23	19	15	12	12	14	15	14	17	9	14	22	6	21	13	15	12	14	17	19	13	13	12	16	19	19	16	14	14	23	16	16	24	25	25	27	19	16	27	23	44	37	9	8	1	19	23	18	25	20	25	22	21	26	31	26	23	22	24
Medvedev_IolandNeifeldDostoevskiy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medvedev_SotsiologizmBezSotsiologii	1	0	1	1	1	1	3	1	2	2	3	3	1	2	3	3	2	2	2	1	0	2	2	2	1	0	1	3	2	3	0	2	2	1	2	2	2	3	2	3	2	2	3	2	0	1	3	4	0	0	2	4	2	1	1	2	1	3	2	3	3	2	3	2	0	2	2	2	3	1	1	1	1	3	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	3	2	2	3	3	4	4	2	3	4	2	3	3	2	0	0	2	1	2	2	2	1	2	2	2	3	3	2	2	2
Medvedev_UchenyiSalierizm	4	7	5	4	7	8	6	7	7	17	15	11	5	8	10	12	9	12	7	6	7	9	6	3	3	2	2	10	7	12	2	11	11	7	9	13	15	14	10	12	10	10	6	12	0	7	11	13	0	2	0	14	2	4	6	9	4	11	10	10	11	7	4	4	5	4	4	4	6	1	2	12	3	13	10	7	7	6	8	10	9	6	8	11	9	8	6	9	5	13	9	10	12	14	6	12	7	11	16	9	14	11	4	7	0	8	7	10	8	6	11	9	10	8	12	15	6	7	9
Medvedev_VLabPisatelia	13	17	16	14	18	16	11	23	8	21	23	20	16	20	12	18	15	16	21	17	24	20	13	11	6	3	4	15	18	17	6	24	19	19	16	22	30	17	18	20	19	16	14	18	0	18	20	26	0	3	15	0	2	4	9	15	7	17	18	22	22	18	15	14	8	15	14	11	12	7	13	18	8	18	16	15	19	12	16	21	13	13	15	16	19	15	15	15	15	22	18	21	26	27	19	25	19	20	33	15	21	21	6	11	0	12	18	22	22	18	21	24	28	19	26	25	15	20	21
Medvedev_ViktorShklovskiyTeoriaProsy	1	0	0	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	0	1	1	1	0	0	1	2	1	2	0	2	1	1	1	2	2	2	1	2	2	2	2	2	0	0	2	2	0	2	2	2	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	1	2	1	1	0	0	1	1	1	1	1	1	1	1	1	2	2	1	2	2
Nazirov_TragedijnoeNachaloPetrVerxovenskij	5	6	6	3	7	5	5	6	3	7	7	10	8	8	10	6	5	10	7	3	5	7	1	2	0	4	2	4	5	6	1	6	6	3	6	7	6	8	6	6	3	7	7	9	0	5	8	6	0	1	4	4	1	0	14	12	7	5	4	5	6	5	4	5	5	4	5	6	2	3	5	7	3	7	7	6	7	8	6	5	4	6	5	8	8	6	7	5	6	7	6	7	7	8	6	9	5	5	10	7	7	6	2	1	0	2	5	7	5	4	6	5	1	5	6	7	5	5	6
Nazirov_TvorcheskiePrincipyDostoevskogo_1	5	12	8	7	9	5	5	10	7	11	20	15	16	14	13	16	10	17	12	8	7	8	8	10	1	6	2	6	6	9	2	11	12	5	8	10	13	12	10	11	8	12	12	14	0	5	7	10	0	1	6	10	1	14	0	0	8	10	9	10	11	6	6	6	5	7	6	7	3	4	4	9	5	9	11	12	13	10	13	13	7	10	10	7	11	11	14	9	10	7	7	9	9	13	7	13	8	9	14	10	8	8	3	6	0	7	10	8	7	4	5	5	3	10	8	12	8	7	8
Nazirov_TvorcheskiePrincipyDostoevskogo_2	6	12	8	6	10	8	6	8	7	14	23	18	14	20	18	19	15	24	11	8	10	12	10	12	5	10	5	12	12	10	3	12	13	10	7	13	12	11	7	10	8	12	13	12	0	10	13	14	0	2	9	13	1	12	0	0	4	13	12	14	15	11	8	8	8	9	9	10	6	4	6	11	4	14	11	11	15	11	13	14	7	10	12	12	12	11	11	8	9	13	8	9	16	15	12	16	14	11	20	11	14	13	5	7	0	6	5	16	9	9	9	13	11	10	14	14	9	9	11
Nazirov_VrazhdaKakSotrPrototypStavrogina	2	6	6	3	8	4	5	7	5	5	7	8	4	6	7	6	6	6	7	5	4	7	2	2	1	1	1	4	4	5	2	5	6	3	6	8	4	5	4	7	3	10	9	8	0	6	6	6	0	1	4	7	1	7	8	4	0	6	4	4	5	3	3	3	2	3	2	2	4	3	2	6	4	7	4	5	4	7	10	5	6	6	6	5	6	7	6	6	5	6	5	5	6	6	4	7	4	6	7	6	8	7	3	2	0	3	6	5	5	3	4	3	5	4	4	6	2	4	4
Potebnia_Myslijsyk_1	10	10	10	10	10	9	10	12	11	20	16	16	10	15	16	16	14	20	18	11	18	16	12	15	6	6	5	11	13	15	5	19	24	23	27	25	31	27	20	19	25	15	14	21	0	19	23	20	0	3	11	20	1	5	10	13	6	0	0	0	0	16	19	12	11	13	10	15	14	10	11	21	9	22	16	22	17	16	16	20	19	11	14	13	16	13	17	18	12	22	14	16	30	20	25	29	18	25	35	14	22	23	9	10	0	12	20	20	15	25	24	23	22	20	28	31	22	18	31
Potebnia_Myslijsyk_2	6	9	6	10	10	8	8	10	10	17	19	14	10	12	18	14	19	18	16	11	20	15	9	9	5	3	4	15	13	14	6	25	32	26	23	26	26	25	22	18	23	13	16	19	0	17	20	19	0	2	10	16	1	4	9	12	4	0	0	0	0	17	15	11	10	12	11	14	17	8	11	20	7	15	12	14	16	13	12	14	17	7	13	9	13	16	10	15	12	23	12	14	27	18	23	20	19	22	23	14	19	21	8	11	0	10	15	23	17	27	20	20	17	19	30	25	24	22	24
Potebnia_Myslijsyk_3	8	13	13	10	10	9	10	13	9	18	18	18	11	14	17	14	18	20	20	11	22	18	14	13	5	4	8	14	13	17	4	27	30	23	23	26	28	25	22	18	28	18	17	20	0	17	19	24	0	3	10	23	1	5	10	14	4	0	0	0	0	18	16	12	9	18	14	19	16	10	14	19	7	19	15	19	17	14	18	19	16	11	15	15	17	18	18	15	15	21	14	16	30	24	28	28	21	23	34	16	20	23	8	6	0	13	22	27	21	26	26	22	24	30	42	32	19	27	30
Potebnia_Myslijsyk_4	8	10	11	10	14	11	9	13	12	19	23	20	12	18	15	19	14	20	12	15	17	17	12	14	8	5	4	15	15	17	6	22	30	23	24	37	44	31	25	23	28	16	20	24	0	17	24	23	0	3	11	21	1	6	11	15	5	0	0	0	0	23	18	17	15	17	12	16	20	15	16	21	6	20	18	16	21	15	17	21	13	15	13	13	19	20	16	14	12	28	22	20	31	25	31	30	23	24	37	21	23	18	9	11	0	13	17	27	21	24	24	27	27	23	32	35	27	22	38
Propp_IstoricheskieKorniVolshebnoiSkazki_1	11	8	10	11	13	10	7	15	8	14	16	12	10	18	13	13	18	14	15	9	12	12	10	8	7	2	3	14	14	17	9	13	18	17	9	23	25	27	19	22	11	14	13	19	0	12	12	19	0	2	7	17	1	5	6	11	3	16	17	18	23	0	0	0	0	0	0	0	32	14	15	14	3	13	9	8	10	8	10	13	8	8	7	13	18	13	10	8	12	20	12	18	18	19	17	21	19	20	27	12	22	17	7	6	0	12	14	18	24	22	20	26	24	23	27	21	20	21	29
Propp_IstoricheskieKorniVolshebnoiSkazki_2	7	10	8	8	11	9	6	9	6	10	11	10	4	12	11	10	10	12	14	10	8	10	11	12	7	3	4	11	10	14	2	16	17	17	11	26	21	21	17	17	13	11	8	13	0	7	12	15	0	3	4	15	1	4	6	8	3	19	15	16	18	0	0	0	0	0	0	0	21	16	15	8	4	11	11	7	9	8	15	12	6	7	8	12	16	11	12	6	12	18	12	13	18	18	19	20	16	18	24	11	13	14	8	7	0	7	15	14	16	15	16	21	17	15	16	17	14	24	23
Propp_IstoricheskieKorniVolshebnoiSkazki_3	5	7	8	8	8	7	7	15	4	6	9	7	6	10	6	7	12	9	11	6	9	9	4	8	2	0	3	13	11	16	4	8	14	15	7	19	19	18	18	17	12	12	10	16	0	8	7	12	0	2	4	12	1	5	6	8	3	12	11	12	17	0	0	0	0	0	0	0	18	15	18	7	2	10	13	11	9	10	10	14	7	10	9	9	15	10	11	10	11	16	8	11	13	9	14	17	12	14	21	8	10	10	7	3	0	8	10	13	11	17	15	16	14	18	21	18	16	15	16
Propp_IstoricheskieKorniVolshebnoiSkazki_4	5	10	8	4	12	6	5	9	2	7	5	12	7	8	6	7	9	11	8	8	8	8	6	11	4	1	1	8	5	10	5	11	14	11	9	21	17	20	14	14	14	11	12	14	0	7	7	12	0	0	5	9	0	5	5	8	2	11	10	9	15	0	0	0	0	0	0	0	17	10	17	11	1	7	10	5	6	7	8	9	4	6	6	8	12	9	7	5	7	15	9	11	15	16	16	16	13	12	23	9	12	8	5	5	0	7	15	14	12	16	16	14	17	17	14	15	13	10	20
Propp_IstoricheskieKorniVolshebnoiSkazki_5	7	8	9	6	13	8	5	13	6	11	11	10	6	11	7	10	12	11	16	11	8	11	14	15	6	3	3	13	12	16	4	10	15	13	10	19	16	20	16	19	13	14	10	15	0	9	9	14	0	2	4	16	1	4	7	9	3	13	12	18	17	0	0	0	0	0	0	0	24	15	22	11	4	10	11	8	9	8	12	14	7	8	10	13	12	12	10	8	12	21	11	15	18	18	18	22	15	18	23	9	13	10	7	4	0	8	13	17	15	21	21	17	17	18	19	21	16	17	22
Propp_IstoricheskieKorniVolshebnoiSkazki_6	5	11	9	9	10	8	10	12	4	10	12	8	5	10	7	12	10	10	13	9	11	10	8	11	5	2	4	14	12	15	4	15	17	13	6	16	17	22	15	17	11	12	12	15	0	7	11	15	0	2	4	14	1	5	6	9	2	10	11	14	12	0	0	0	0	0	0	0	16	9	15	11	5	8	10	8	11	9	12	13	7	8	8	9	12	9	10	9	11	16	10	9	16	12	17	21	10	15	23	9	11	10	7	4	0	7	14	18	12	16	15	19	14	19	16	17	17	18	15
Propp_IstoricheskieKorniVolshebnoiSkazki_7	9	8	7	7	9	8	7	10	5	9	8	10	6	12	6	11	12	7	12	9	9	8	7	13	4	3	3	12	11	11	4	10	14	17	11	15	13	17	14	14	10	13	11	13	0	7	7	14	0	2	4	11	1	6	7	10	2	15	14	19	16	0	0	0	0	0	0	0	26	11	17	12	4	8	10	9	10	8	11	13	6	8	8	9	13	9	14	8	11	13	6	10	16	13	16	21	12	18	19	8	9	8	5	4	0	10	9	14	10	16	12	15	11	17	26	19	15	18	17
Propp_MorfologiaSkazki	7	7	8	9	11	8	6	13	8	14	12	7	9	14	10	12	18	11	18	10	11	16	7	7	6	3	2	10	9	14	5	13	14	14	10	22	16	17	15	14	11	10	8	14	0	14	15	12	0	2	4	10	1	3	4	5	4	13	16	16	17	29	22	21	19	24	18	28	0	19	12	7	3	11	11	8	8	11	9	11	12	8	10	8	15	10	10	13	11	17	11	12	17	13	16	20	8	13	23	9	17	14	6	7	0	10	15	13	13	16	17	16	17	17	21	16	13	11	15
Propp_RusskieAgrarnyePrazdniki_1	6	4	4	4	7	5	5	6	3	6	6	6	6	7	5	7	9	7	8	8	8	10	2	9	3	0	3	4	7	10	6	8	12	9	7	17	14	13	11	14	9	8	9	12	0	10	11	9	0	1	1	7	1	3	4	4	3	10	8	10	15	14	16	15	10	15	9	11	20	0	0	5	2	7	6	5	6	6	8	9	8	7	8	5	11	9	8	8	5	13	8	11	13	10	8	15	14	11	18	4	12	9	4	3	0	7	12	8	8	10	11	10	9	15	12	9	11	9	14
Propp_RusskieAgrarnyePrazdniki_2	7	6	8	8	8	4	2	8	4	8	9	7	4	7	4	6	7	8	12	5	7	7	4	11	5	2	2	7	8	10	5	5	12	14	10	15	17	15	16	17	14	8	8	13	0	6	6	14	0	1	2	14	1	5	4	6	2	11	11	14	16	15	15	18	17	22	15	17	11	0	0	8	2	12	9	7	10	9	5	13	7	8	10	9	13	11	10	7	12	11	8	8	11	10	13	14	10	11	20	5	11	8	6	3	0	5	8	13	14	14	16	14	9	18	18	12	11	9	16
Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	13	14	14	10	18	12	13	16	12	27	28	25	11	17	23	20	17	22	18	14	24	19	8	7	6	3	1	13	14	15	5	23	17	18	20	18	27	25	20	13	22	13	18	22	0	21	22	22	0	1	12	19	1	7	9	11	6	21	20	19	21	14	8	7	11	11	11	12	11	5	8	0	12	19	16	15	17	14	14	17	14	17	10	19	22	15	14	12	13	24	18	21	22	24	19	26	14	15	29	18	23	23	7	11	0	13	18	26	21	29	25	25	16	25	22	24	16	16	23
Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	6	7	4	8	5	7	5	7	4	8	7	5	6	8	6	7	4	5	12	9	7	8	3	2	1	1	2	5	5	5	1	7	7	6	6	4	10	8	8	7	7	5	6	8	0	6	7	6	0	1	3	9	1	3	5	4	4	9	7	7	6	3	4	2	1	4	5	4	2	2	2	12	0	9	7	6	9	7	5	7	6	6	7	9	8	7	7	6	6	7	5	8	5	5	5	9	3	8	8	4	6	8	3	1	0	5	8	6	6	5	8	4	4	5	4	8	4	5	7
Tiupa_AnalitikaHudozhestvennogo_1	13	13	15	10	15	13	10	14	11	30	22	16	7	21	19	19	17	22	19	12	17	15	7	11	5	5	3	15	14	19	4	12	21	21	15	23	23	24	23	19	25	11	11	14	0	17	18	21	0	3	13	18	1	7	9	14	7	22	15	19	20	13	11	10	7	10	8	8	12	7	12	19	9	0	0	0	30	23	16	22	29	21	21	29	40	26	30	28	27	21	14	14	25	16	26	22	18	15	35	15	24	30	12	6	0	12	17	21	20	16	20	24	18	25	21	26	11	13	24
