text	Bakhtin_FransuaRableINarodnaiaKultura_part1	Bakhtin_FransuaRableINarodnaiaKultura_part2	Bakhtin_FransuaRableINarodnaiaKultura_part3	Bakhtin_FransuaRableINarodnaiaKultura_part4	Bakhtin_KFilosofiiPostupka_part1	Bakhtin_ProblemaSoderzhaniaMateriala_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part2	Bakhtin_ProblemyTvorchestvaDostoevskogo_part1	Bakhtin_formyVremeniIChronotopaVRomane_part1	Bakhtin_slovoVRomane_part1	Berdyaev_MirosozercanieDostoevskogo_part1	Berdyaev_NovoeSrednevekovje_part1	Berdyaev_OtkrovenieoChelovekeDostoevskij_part1	Berdyaev_VelikijInkvizitor_part1	Ircho_Komedia_part1	Ircho_Komedia_part2	Kanaev_SovremennyiVitalizm_part1	Losev_DialektikaMifa_part1	Losev_DialektikaMifa_part2	Losev_ProblemaSimvolaiRealistich_part1	Losev_ProblemaSimvolaiRealistich_part2	Losev_ProblemaSimvolaiRealistich_part3	Losev_VeschiImya_part1	Losev_VladivirSolovjev_part1	Medvedev_BTomashevskiyTeoriaLiteratury_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part1	Medvedev_IolandNeifeldDostoevskiy_part1	Medvedev_SotsiologizmBezSotsiologii_part1	Medvedev_UchenyiSalierizm_part1	Medvedev_VLabPisatelia_part1	Medvedev_ViktorShklovskiyTeoriaProsy_part1	Nazirov_TragedijnoeNachaloPetrVerxovenskij_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part1	Nazirov_VrazhdaKakSotrPrototypStavrogina_part1	Potebnia_Myslijsyk_part1	Potebnia_Myslijsyk_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part1	Propp_IstoricheskieKorniVolshebnoiSkazki_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part3	Propp_IstoricheskieKorniVolshebnoiSkazki_part4	Propp_MorfologiaSkazki_part1	Propp_RusskieAgrarnyePrazdniki_part1	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean_part1	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast_part1	Tiupa_AnalitikaHudozhestvennogo_part1	Tiupa_AnalitikaHudozhestvennogo_part2	Tiupa_DiskursIZhanr_part1	Tiupa_HudozhestvennostChehovskogoRasskasa_part1	Tiupa_HudozhestvennyiDiskurs_part1	Tiupa_LitereturaIMentalnost_part1	Tiupa_Narrotologia_part1	Tiupa_NarrotologicheskiyChehov_part1	Tiupa_TeoriaLiteretury3glavy_part1	Tiupa_VvedenieVSravnitelnuyuNarrotologiu_part1	Trubetskoy_EvropaiChelovechestvo_part1	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom_part1	Trubetskoy_VerxiiNizyReligiiIndii_part1	Vinokur_KulturaYazyka_part1	Vinokur_StatiiOPushkine_part1	Vinokur_VvedenieVizuchenieFilologicheskichNauk_part1	Voloshinov_Freidism_part1	Voloshinov_MarksizmFilosofijaJazyka_part1	Voloshinov_OGranitsachLingvistikiIPoetiki_part1	Voloshinov_PoTuStoronuSotsialnogo_part1	Voloshinov_RetstnziiaNaVinogradova_part1	Voloshinov_SlovoVZhizniISlovoVPoezii_part1	Voloshinov_StilistikaHudozestvennoyRechi_part1	Vygotskiy_Myshlenieirech_part1	Vygotskiy_Myshlenieirech_part2	Vygotskiy_Myshlenieirech_part3	Vygotskiy_Myshlenieirech_part4	Vygotskiy_Psychologia_part1	Vygotskiy_Psychologia_part2	Vygotskiy_Psychologia_part3
Vinokur_KulturaYazyka	4306	4051	4266	4024	2924	3084	5355	4706	5428	4557	5744	4224	1278	1230	1086	3782	4237	1233	5754	5905	6952	6827	4723	6483	5172	137	5819	127	425	949	3211	132	1252	3728	1260	6322	6334	4893	4382	4254	4383	3586	3838	2512	1225	4076	3736	3814	4053	2807	3484	2320	3965	3087	3627	3391	2310	2177	0	6047	4736	4792	5670	1553	1594	112	1698	3402	6044	6223	6476	6692	6272	5920	6197
Vinokur_StatiiOPushkine	4296	4172	4218	4067	2578	2817	5276	4577	5085	4478	5006	4029	1242	1232	1055	4062	4333	1122	5170	5231	6257	6212	4823	5592	5453	135	5175	148	367	784	3101	106	1326	3840	1346	5423	5435	4446	4212	4141	4226	3346	3850	2371	1273	3936	3764	3686	4067	2655	3484	2252	3956	2948	3511	3221	2180	2140	5877	0	4410	4453	4651	1320	1489	98	1531	2949	5272	5335	5370	5494	5680	5637	6110
Vinokur_VvedenieVizuchenieFilologicheskichNauk	3065	2807	2924	2863	2057	2175	3637	3181	3649	3193	3655	2973	938	940	724	2647	2871	850	4049	4319	5005	4881	3409	4570	3306	95	4036	97	320	625	2197	84	795	2355	766	4346	4211	3250	2904	2934	2973	2423	2684	1811	888	2954	2599	2774	2802	2029	2380	1720	2821	2221	2642	2496	1647	1650	4533	4202	0	3232	3820	1004	1019	89	1154	2265	4143	4164	4375	4360	4255	4012	4304
Voloshinov_Freidism	3716	3350	3708	3462	2562	2721	4618	3907	4439	4047	4114	3821	1086	1040	859	2733	3193	1173	4483	4835	5256	5175	3767	4956	3613	89	4529	106	324	651	2411	81	937	2747	840	4616	4577	3661	3259	3391	3326	2607	2901	1974	882	3157	2723	2842	3172	2157	2571	1798	3069	2496	2751	2705	1828	1722	4055	3718	3084	0	5230	1220	4386	87	1567	2863	5043	5101	4965	4968	5016	4449	5080
Voloshinov_MarksizmFilosofijaJazyka	4433	4002	4164	3992	3056	3281	5706	4989	6105	4693	6257	4042	1208	1142	933	3007	3483	1194	5048	5311	6249	6115	4074	5682	3848	116	6093	107	369	791	2787	90	1039	3222	1032	5365	5377	3941	3477	3548	3624	2808	3014	2219	1047	3760	3301	3535	3558	2695	3038	2142	3637	3096	3328	2909	2043	1900	5019	4221	3652	5605	0	1712	1643	116	1962	4489	5622	5719	5554	6352	5196	4932	5400
Voloshinov_OGranitsachLingvistikiIPoetiki	2080	1885	2076	1953	1477	1860	2686	2181	2697	2223	2657	2000	569	610	490	1531	1782	623	2345	2494	3110	3088	2178	2647	1924	64	3130	70	212	513	1472	60	525	1537	485	2810	2795	2029	1819	1882	1845	1467	1573	1144	551	2152	1736	1870	1789	1445	1662	1140	1797	1567	1745	1408	978	985	2637	2302	1927	2509	3334	0	793	98	1050	1872	2903	2950	2913	3019	2847	2612	2929
Voloshinov_PoTuStoronuSotsialnogo	2375	2150	2371	2179	1695	1713	2843	2448	2686	2460	2406	2324	732	710	545	1611	2014	729	2728	2881	3239	3133	2311	3058	2412	54	2670	66	197	423	1526	49	574	1627	567	2827	2766	2263	2043	2076	2023	1543	1738	1194	564	1969	1788	1751	1890	1339	1662	1137	1944	1453	1727	1645	1123	1118	2474	2318	1814	6289	2816	723	0	48	916	1567	2866	3030	2985	2906	2979	2789	3190
Voloshinov_RetstnziiaNaVinogradova	398	357	384	326	321	318	604	443	591	410	603	478	114	128	85	254	338	119	432	499	481	511	341	522	375	11	651	7	33	104	284	6	115	295	97	524	494	359	294	297	278	291	252	250	123	471	318	359	369	253	335	237	390	279	323	240	214	195	458	402	326	425	647	239	128	0	165	354	425	376	407	461	486	433	428
Voloshinov_SlovoVZhizniISlovoVPoezii	2293	2023	2241	2071	1762	2289	3201	2535	3142	2518	2954	2101	624	600	506	1522	1891	629	2670	2795	3445	3448	2382	3063	2080	72	3222	61	263	508	1475	46	565	1698	508	2910	3036	2129	1889	1901	1975	1537	1636	1269	589	2187	1771	2020	2020	1544	1645	1219	1978	1677	1841	1564	1077	1019	2559	2297	1813	2809	3346	889	918	57	0	1981	2813	2970	2896	3042	3251	2949	3219
Voloshinov_StilistikaHudozestvennoyRechi	2926	2720	2881	2829	2014	2153	3799	3210	3856	3177	3668	2923	861	838	695	2249	2707	859	3552	3736	4695	4622	3089	4049	3005	82	3626	73	253	555	2024	75	820	2301	750	4097	4131	3016	2659	2771	2694	2134	2303	1562	781	2723	2432	2580	2640	1853	2182	1603	2669	2029	2390	2199	1465	1483	3738	3176	2680	3601	5250	1164	1122	92	1438	0	4019	4260	4154	4434	4012	3910	4163
Vygotskiy_Myshlenieirech	5128	4787	5128	4957	3655	3685	6499	5691	6622	5565	6307	5007	1512	1473	1322	4185	4876	1663	6602	6912	8636	8187	5364	7961	5270	153	6623	154	492	1030	3886	133	1442	4205	1236	7971	7897	5849	5194	5207	5339	4293	4524	2980	1385	5009	4376	4543	4781	3511	3983	2859	4772	3808	4440	4199	2802	2595	6887	5878	5131	6574	7447	1866	2132	122	2100	4429	0	0	0	0	8132	7574	8062
Vygotskiy_Psychologia	5111	4872	5266	5078	3557	4066	6781	5673	6552	5638	5922	5525	1528	1690	1386	4292	5048	1492	6937	6975	7934	7971	5821	7537	5434	150	6684	182	492	1126	3990	137	1580	4685	1374	7464	7934	5786	5276	5190	5335	4256	4485	2817	1342	4965	4415	4410	5101	3519	4154	2786	4755	3826	4237	4047	2701	2537	6381	6181	4848	6347	6114	1735	2119	123	2143	3942	7842	7806	7806	7882	0	0	0
